date,session,scheduled_start,actual_start,timing_status,data_status,source_article_url,source_attachment_url,metric,value,unit
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Agenda items,3,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Sitting start delay,10,minutes
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Officially on time,69,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Officially late,28,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,General leave,7,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Medical leave,10,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Domestic official assignments,0,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Foreign official assignments,4,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Unexplained absences,8,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Physically attended,97,count
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Physical attendance rate,77.0,percent
2025-11-13,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76098/,,Official on-time rate among appearances,71.1,percent
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Agenda items,3,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Sitting start delay,10,minutes
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Officially on time,64,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Officially late,27,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,General leave,8,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Medical leave,8,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Domestic official assignments,0,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Foreign official assignments,5,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Unexplained absences,14,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Physically attended,91,count
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Physical attendance rate,72.2,percent
2025-11-14,Autumn regular session,10:00,10:10,Complete,Final,https://www.parliament.mn/nn/76106/,,Official on-time rate among appearances,70.3,percent
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Agenda items,4,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Sitting start delay,32,minutes
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Officially on time,84,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Officially late,13,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,General leave,5,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Medical leave,7,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Domestic official assignments,1,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Foreign official assignments,8,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Unexplained absences,8,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Physically attended,97,count
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Physical attendance rate,77.0,percent
2025-11-20,Autumn regular session,10:00,10:32,Complete,Final,https://www.parliament.mn/nn/76131/,,Official on-time rate among appearances,86.6,percent
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Agenda items,0,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Sitting start delay,51,minutes
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Officially on time,65,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Officially late,16,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,General leave,6,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Medical leave,9,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Domestic official assignments,5,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Foreign official assignments,12,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Unexplained absences,13,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Physically attended,81,count
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Physical attendance rate,64.3,percent
2025-11-25,Autumn regular session,15:00,15:51,Complete,Final,https://www.parliament.mn/nn/76154/,,Official on-time rate among appearances,80.2,percent
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Agenda items,2,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Sitting start delay,12,minutes
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Officially on time,69,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Officially late,21,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,General leave,4,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Medical leave,7,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Domestic official assignments,4,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Foreign official assignments,17,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Unexplained absences,4,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Physically attended,90,count
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Physical attendance rate,71.4,percent
2025-11-27,Autumn regular session,10:00,10:12,Complete,Final,https://www.parliament.mn/nn/76173/,,Official on-time rate among appearances,76.7,percent
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Agenda items,2,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Sitting start delay,34,minutes
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Officially on time,75,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Officially late,13,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,General leave,4,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Medical leave,6,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Domestic official assignments,4,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Foreign official assignments,21,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Unexplained absences,3,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Physically attended,88,count
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Physical attendance rate,69.8,percent
2025-11-28,Autumn regular session,10:00,10:34,Complete,Final,https://www.parliament.mn/nn/76181/,https://www.parliament.mn/files/1080a43f637a4ffd82a5929f5514790f/?d=1,Official on-time rate among appearances,85.2,percent
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Agenda items,4,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Sitting start delay,40,minutes
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Officially on time,65,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Officially late,13,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,General leave,6,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Medical leave,6,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Domestic official assignments,3,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Foreign official assignments,29,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Unexplained absences,4,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Physically attended,78,count
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Physical attendance rate,61.9,percent
2025-12-04,Autumn regular session,10:00,10:40,Complete,Final,https://www.parliament.mn/nn/76218/,https://www.parliament.mn/files/7fa4b663ea9648259d561f1873b85a9d/?d=1,Official on-time rate among appearances,83.3,percent
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Agenda items,3,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Sitting start delay,29,minutes
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Officially on time,64,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Officially late,8,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,General leave,8,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Medical leave,8,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Domestic official assignments,2,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Foreign official assignments,27,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Unexplained absences,9,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Physically attended,72,count
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Physical attendance rate,57.1,percent
2025-12-05,Autumn regular session,10:00,10:29,Complete,Final,https://www.parliament.mn/nn/76229/,https://www.parliament.mn/files/7e459aa4c1e1436491c13bdde7de7519/?d=1,Official on-time rate among appearances,88.9,percent
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Agenda items,6,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Sitting start delay,20,minutes
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Officially on time,65,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Officially late,34,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,General leave,8,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Medical leave,7,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Domestic official assignments,3,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Foreign official assignments,7,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Unexplained absences,2,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Physically attended,99,count
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Physical attendance rate,78.6,percent
2025-12-11,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76275/,https://www.parliament.mn/files/29059fc30d2d4be2bc6198a782e43397/?d=1,Official on-time rate among appearances,65.7,percent
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Agenda items,4,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Sitting start delay,6,minutes
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Officially on time,70,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Officially late,27,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,General leave,9,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Medical leave,9,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Domestic official assignments,2,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Foreign official assignments,4,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Unexplained absences,5,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Physically attended,97,count
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Physical attendance rate,77.0,percent
2025-12-12,Autumn regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/76281/,https://www.parliament.mn/files/9500570bceec4059ad8f59890eb345ba/?d=1,Official on-time rate among appearances,72.2,percent
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Agenda items,9,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Sitting start delay,3,minutes
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Officially on time,71,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Officially late,34,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,General leave,5,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Medical leave,5,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Domestic official assignments,3,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Foreign official assignments,5,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Unexplained absences,3,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Physically attended,105,count
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Physical attendance rate,83.3,percent
2025-12-18,Autumn regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/76329/,https://www.parliament.mn/files/66ec14b278904c48afed0d1c627fbaae/?d=1,Official on-time rate among appearances,67.6,percent
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Agenda items,3,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Sitting start delay,20,minutes
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Officially on time,64,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Officially late,30,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,General leave,5,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Medical leave,9,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Domestic official assignments,3,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Foreign official assignments,5,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Unexplained absences,10,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Physically attended,94,count
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Physical attendance rate,74.6,percent
2025-12-19,Autumn regular session,10:00,10:20,Complete,Final,https://www.parliament.mn/nn/76342/,https://www.parliament.mn/files/182361ef95ab4c929ae9b50298e73d4d/?d=1,Official on-time rate among appearances,68.1,percent
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Agenda items,1,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Sitting start delay,27,minutes
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Officially on time,69,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Officially late,10,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,General leave,5,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Medical leave,5,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Domestic official assignments,2,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Foreign official assignments,2,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Unexplained absences,33,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Physically attended,79,count
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Physical attendance rate,62.7,percent
2025-12-23,Autumn regular session,14:00,14:27,Complete,Final,https://www.parliament.mn/nn/76351/,https://www.parliament.mn/files/42224df5a1da4738bc03b84717eebe95/?d=1,Official on-time rate among appearances,87.3,percent
2025-12-25,Autumn regular session,10:00,10:11,Complete,Final,https://www.parliament.mn/nn/76405/,https://www.parliament.mn/files/dd87b80e2d6e4ad09cc0427c9602c9e1/?d=1,Agenda items,7,count
2025-12-25,Autumn regular session,10:00,10:11,Complete,Final,https://www.parliament.mn/nn/76405/,https://www.parliament.mn/files/dd87b80e2d6e4ad09cc0427c9602c9e1/?d=1,Sitting start delay,11,minutes
2025-12-25,Autumn regular session,10:00,10:11,Complete,Final,https://www.parliament.mn/nn/76405/,https://www.parliament.mn/files/dd87b80e2d6e4ad09cc0427c9602c9e1/?d=1,Officially on time,73,count
2025-12-25,Autumn regular session,10:00,10:11,Complete,Final,https://www.parliament.mn/nn/76405/,https://www.parliament.mn/files/dd87b80e2d6e4ad09cc0427c9602c9e1/?d=1,Officially late,22,count
2025-12-25,Autumn regular session,10:00,10:11,Complete,Final,https://www.parliament.mn/nn/76405/,https://www.parliament.mn/files/dd87b80e2d6e4ad09cc0427c9602c9e1/?d=1,General leave,13,count
2025-12-25,Autumn regular session,10:00,10:11,Complete,Final,https://www.parliament.mn/nn/76405/,https://www.parliament.mn/files/dd87b80e2d6e4ad09cc0427c9602c9e1/?d=1,Medical leave,9,count
2025-12-25,Autumn regular session,10:00,10:11,Complete,Final,https://www.parliament.mn/nn/76405/,https://www.parliament.mn/files/dd87b80e2d6e4ad09cc0427c9602c9e1/?d=1,Domestic official assignments,5,count
