гишүүний_id,гишүүн,нам,мандат,байнгын_хороо,үзүүлэлт,утга,нэгж
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цагтаа ирэлтийн хувь,49.4,хувь
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Бодит эхлэлээс хоцорсон медиан минут,21.0,минут
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Бодит эхлэлээс хоцорсон дундаж минут,36.6,минут
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Тайлбаргүй тасалсан,1,тоо
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Тайлбаргүй таслалтын хувь,0.7,хувь
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Чөлөөтэй,0,тоо
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Эмнэлгийн чөлөө,7,тоо
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Орон нутгийн томилолт,13,тоо
m42,М.Бадамсүрэн,Монгол Ардын Нам,6-р тойрог,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Гадаад томилолт,3,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Хуралдаан,146,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Биеэр оролцсон,131,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Биеэр оролцсон хувь,89.7,хувь
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Албан ёсоор цагтаа ирсэн,126,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Албан ёсоор хоцорсон,5,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,96.2,хувь
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,85,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Товлосон цагт багтаж ирсэн,78,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Товлосон цагаас хойш ирсэн,7,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,91.8,хувь
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,3.0,минут
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,3.2,минут
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Тайлбаргүй тасалсан,5,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Тайлбаргүй таслалтын хувь,3.4,хувь
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Чөлөөтэй,1,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Эмнэлгийн чөлөө,2,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Орон нутгийн томилолт,4,тоо
m43,Ц.Идэрбат,Монгол Ардын Нам,6-р тойрог,Өргөдлийн байнгын хороо,Гадаад томилолт,3,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Хуралдаан,146,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон,139,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон хувь,95.2,хувь
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор цагтаа ирсэн,137,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор хоцорсон,2,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,98.6,хувь
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цаг нийтлэгдсэн ирэлт,93,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагт багтаж ирсэн,84,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагаас хойш ирсэн,9,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагтаа ирэлтийн хувь,90.3,хувь
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Бодит эхлэлээс хоцорсон медиан минут,1,минут
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Бодит эхлэлээс хоцорсон дундаж минут,1,минут
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Тайлбаргүй тасалсан,0,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Тайлбаргүй таслалтын хувь,0.0,хувь
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Чөлөөтэй,0,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Эмнэлгийн чөлөө,1,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Орон нутгийн томилолт,0,тоо
m44,У.Отгонбаяр,Монгол Ардын Нам,6-р тойрог,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Гадаад томилолт,6,тоо
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Хуралдаан,146,тоо
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Биеэр оролцсон,137,тоо
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Биеэр оролцсон хувь,93.8,хувь
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Албан ёсоор цагтаа ирсэн,128,тоо
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Албан ёсоор хоцорсон,9,тоо
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,93.4,хувь
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,90,тоо
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Товлосон цагт багтаж ирсэн,74,тоо
m45,Л.Соронзонболд,Монгол Ардын Нам,6-р тойрог,Хууль зүйн байнгын хороо,Товлосон цагаас хойш ирсэн,16,тоо
