Бүс,Үзүүлэлт,Он,value
            Өмнөговь,Сэргээн засахын,2018,3.0
            Өмнөговь,Сэргээн засахын,2017,2.0
            Өмнөговь,Сэргээн засахын,2016,2.0
            Өмнөговь,Сэргээн засахын,2015,7.0
            Өмнөговь,Хөнгөвчлөхийн,2025,3.0
            Өмнөговь,Хөнгөвчлөхийн,2024,2.0
            Өмнөговь,Хөнгөвчлөхийн,2023,1.0
            Өмнөговь,Хөнгөвчлөхийн,2022,4.0
            Өмнөговь,Хөнгөвчлөхийн,2021,2.0
            Өмнөговь,Хөнгөвчлөхийн,2020,2.0
            Өмнөговь,Хөнгөвчлөхийн,2019,2.0
            Өмнөговь,Хөнгөвчлөхийн,2018,1.0
            Өмнөговь,Хөнгөвчлөхийн,2017,1.0
            Өмнөговь,Хөнгөвчлөхийн,2016,1.0
            Өмнөговь,Хөнгөвчлөхийн,2015,1.0
            Өмнөговь,Настны,2025,
            Өмнөговь,Настны,2024,0.0
            Өмнөговь,Настны,2023,0.0
            Өмнөговь,Настны,2022,0.0
            Өмнөговь,Настны,2021,0.0
            Өмнөговь,Настны,2020,0.0
            Өмнөговь,Настны,2019,0.0
            Өмнөговь,Настны,2018,1.0
            Өмнөговь,Настны,2017,1.0
            Өмнөговь,Настны,2016,0.0
            Өмнөговь,Настны,2015,2.0
            Өмнөговь,Уламжлалт анагаахын,2025,4.0
            Өмнөговь,Уламжлалт анагаахын,2024,6.0
            Өмнөговь,Уламжлалт анагаахын,2023,5.0
            Өмнөговь,Уламжлалт анагаахын,2022,5.0
            Өмнөговь,Уламжлалт анагаахын,2021,4.0
            Өмнөговь,Уламжлалт анагаахын,2020,6.0
            Өмнөговь,Уламжлалт анагаахын,2019,6.0
            Өмнөговь,Уламжлалт анагаахын,2018,4.0
            Өмнөговь,Уламжлалт анагаахын,2017,1.0
            Өмнөговь,Уламжлалт анагаахын,2016,5.0
            Өмнөговь,Уламжлалт анагаахын,2015,4.0
            Өмнөговь,Нүүр амны,2025,17.0
            Өмнөговь,Нүүр амны,2024,15.0
            Өмнөговь,Нүүр амны,2023,6.0
            Өмнөговь,Нүүр амны,2022,4.0
            Өмнөговь,Нүүр амны,2021,4.0
            Өмнөговь,Нүүр амны,2020,4.0
            Өмнөговь,Нүүр амны,2019,4.0
            Өмнөговь,Нүүр амны,2018,2.0
            Өмнөговь,Нүүр амны,2017,2.0
            Өмнөговь,Нүүр амны,2016,0.0
            Өмнөговь,Нүүр амны,2015,0.0
            Өмнөговь,Бусад,2025,44.0
            Өмнөговь,Бусад,2024,34.0
            Өмнөговь,Бусад,2023,39.0
            Өмнөговь,Бусад,2022,25.0
            Өмнөговь,Бусад,2021,22.0
            Өмнөговь,Бусад,2020,25.0
            Өмнөговь,Бусад,2019,20.0
            Өмнөговь,Бусад,2018,27.0
            Өмнөговь,Бусад,2017,9.0
            Өмнөговь,Бусад,2016,20.0
            Өмнөговь,Бусад,2015,18.0
            Сэлэнгэ,Сувилагч-Бүгд,2025,377.0
            Сэлэнгэ,Сувилагч-Бүгд,2024,380.0
            Сэлэнгэ,Сувилагч-Бүгд,2023,370.0
            Сэлэнгэ,Сувилагч-Бүгд,2022,357.0
            Сэлэнгэ,Сувилагч-Бүгд,2021,317.0
            Сэлэнгэ,Сувилагч-Бүгд,2020,326.0
            Сэлэнгэ,Сувилагч-Бүгд,2019,329.0
            Сэлэнгэ,Сувилагч-Бүгд,2018,326.0
            Сэлэнгэ,Сувилагч-Бүгд,2017,330.0
            Сэлэнгэ,Сувилагч-Бүгд,2016,296.0
            Сэлэнгэ,Сувилагч-Бүгд,2015,292.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2025,155.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2024,120.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2023,147.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2022,114.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2021,106.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2020,134.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2019,135.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2018,203.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2017,216.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2016,183.0
            Сэлэнгэ,Ерөнхий мэргэжлийн,2015,172.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2025,194.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2024,229.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2023,193.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2022,211.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2021,189.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2020,166.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2019,173.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2018,104.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2017,94.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2016,101.0
            Сэлэнгэ,Үндсэн ба төрөлжсөн мэргэжлийн,2015,109.0
            Сэлэнгэ,Дотрын,2025,3.0
            Сэлэнгэ,Дотрын,2024,2.0
            Сэлэнгэ,Дотрын,2023,2.0
            Сэлэнгэ,Дотрын,2022,2.0
            Сэлэнгэ,Дотрын,2021,4.0
            Сэлэнгэ,Дотрын,2020,6.0
            Сэлэнгэ,Дотрын,2019,5.0
            Сэлэнгэ,Дотрын,2018,1.0
            Сэлэнгэ,Дотрын,2017,1.0
            Сэлэнгэ,Дотрын,2016,7.0
            Сэлэнгэ,Дотрын,2015,8.0
            Сэлэнгэ,Хүүхдийн,2025,36.0
            Сэлэнгэ,Хүүхдийн,2024,41.0
            Сэлэнгэ,Хүүхдийн,2023,39.0
            Сэлэнгэ,Хүүхдийн,2022,42.0
            Сэлэнгэ,Хүүхдийн,2021,38.0
            Сэлэнгэ,Хүүхдийн,2020,29.0
            Сэлэнгэ,Хүүхдийн,2019,31.0
            Сэлэнгэ,Хүүхдийн,2018,29.0
            Сэлэнгэ,Хүүхдийн,2017,25.0
            Сэлэнгэ,Хүүхдийн,2016,28.0
            Сэлэнгэ,Хүүхдийн,2015,29.0
            Сэлэнгэ,Мэс заслын,2025,17.0
            Сэлэнгэ,Мэс заслын,2024,20.0
            Сэлэнгэ,Мэс заслын,2023,23.0
            Сэлэнгэ,Мэс заслын,2022,20.0
            Сэлэнгэ,Мэс заслын,2021,15.0
            Сэлэнгэ,Мэс заслын,2020,13.0
            Сэлэнгэ,Мэс заслын,2019,14.0
            Сэлэнгэ,Мэс заслын,2018,15.0
            Сэлэнгэ,Мэс заслын,2017,18.0
            Сэлэнгэ,Мэс заслын,2016,19.0
            Сэлэнгэ,Мэс заслын,2015,19.0
            Сэлэнгэ,Гэмтлийн,2025,5.0
            Сэлэнгэ,Гэмтлийн,2024,5.0
            Сэлэнгэ,Гэмтлийн,2023,5.0
            Сэлэнгэ,Гэмтлийн,2022,2.0
            Сэлэнгэ,Гэмтлийн,2021,3.0
            Сэлэнгэ,Гэмтлийн,2020,3.0
            Сэлэнгэ,Гэмтлийн,2019,2.0
            Сэлэнгэ,Гэмтлийн,2018,2.0
            Сэлэнгэ,Гэмтлийн,2017,1.0
            Сэлэнгэ,Гэмтлийн,2016,1.0
            Сэлэнгэ,Гэмтлийн,2015,2.0
            Сэлэнгэ,Сэхээн амьдруулахын,2025,
            Сэлэнгэ,Сэхээн амьдруулахын,2024,0.0
            Сэлэнгэ,Сэхээн амьдруулахын,2023,5.0
            Сэлэнгэ,Сэхээн амьдруулахын,2022,8.0
            Сэлэнгэ,Сэхээн амьдруулахын,2021,0.0
            Сэлэнгэ,Сэхээн амьдруулахын,2020,4.0
            Сэлэнгэ,Сэхээн амьдруулахын,2019,0.0
            Сэлэнгэ,Сэхээн амьдруулахын,2018,2.0
            Сэлэнгэ,Сэхээн амьдруулахын,2017,1.0
            Сэлэнгэ,Сэхээн амьдруулахын,2016,1.0
            Сэлэнгэ,Сэхээн амьдруулахын,2015,1.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2025,12.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2024,19.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2023,8.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2022,12.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2021,18.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2020,9.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2019,14.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2018,17.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2017,14.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2016,12.0
            Сэлэнгэ,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2015,15.0
            Сэлэнгэ,Мэдрэлийн,2025,3.0
            Сэлэнгэ,Мэдрэлийн,2024,3.0
            Сэлэнгэ,Мэдрэлийн,2023,4.0
            Сэлэнгэ,Мэдрэлийн,2022,6.0
            Сэлэнгэ,Мэдрэлийн,2021,18.0
            Сэлэнгэ,Мэдрэлийн,2020,1.0
            Сэлэнгэ,Мэдрэлийн,2019,0.0
            Сэлэнгэ,Мэдрэлийн,2018,0.0
            Сэлэнгэ,Мэдрэлийн,2017,0.0
            Сэлэнгэ,Мэдрэлийн,2016,1.0
            Сэлэнгэ,Мэдрэлийн,2015,1.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2025,0.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2024,3.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2023,3.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2022,8.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2021,1.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2020,7.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2019,11.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2018,3.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2017,4.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2016,2.0
            Сэлэнгэ,Эх барих эмэгтэйчүүдийн,2015,2.0
            Сэлэнгэ,Хавдрын,2025,1.0
            Сэлэнгэ,Хавдрын,2024,3.0
            Сэлэнгэ,Хавдрын,2023,2.0
            Сэлэнгэ,Хавдрын,2022,2.0
            Сэлэнгэ,Хавдрын,2021,3.0
            Сэлэнгэ,Хавдрын,2020,4.0
            Сэлэнгэ,Хавдрын,2019,3.0
            Сэлэнгэ,Хавдрын,2018,3.0
            Сэлэнгэ,Хавдрын,2017,3.0
            Сэлэнгэ,Хавдрын,2016,2.0
            Сэлэнгэ,Хавдрын,2015,2.0
            Сэлэнгэ,Сэтгэцийн,2025,6.0
            Сэлэнгэ,Сэтгэцийн,2024,6.0
            Сэлэнгэ,Сэтгэцийн,2023,7.0
            Сэлэнгэ,Сэтгэцийн,2022,6.0
            Сэлэнгэ,Сэтгэцийн,2021,4.0
            Сэлэнгэ,Сэтгэцийн,2020,3.0
            Сэлэнгэ,Сэтгэцийн,2019,2.0
            Сэлэнгэ,Сэтгэцийн,2018,2.0
            Сэлэнгэ,Сэтгэцийн,2017,2.0
            Сэлэнгэ,Сэтгэцийн,2016,1.0
            Сэлэнгэ,Сэтгэцийн,2015,1.0
            Сэлэнгэ,Нүдний,2025,3.0
            Сэлэнгэ,Нүдний,2024,4.0
            Сэлэнгэ,Нүдний,2023,3.0
            Сэлэнгэ,Нүдний,2022,4.0
            Сэлэнгэ,Нүдний,2021,3.0
            Сэлэнгэ,Нүдний,2020,4.0
            Сэлэнгэ,Нүдний,2019,5.0
            Сэлэнгэ,Нүдний,2018,3.0
            Сэлэнгэ,Нүдний,2017,3.0
            Сэлэнгэ,Нүдний,2016,3.0
            Сэлэнгэ,Нүдний,2015,3.0
            Сэлэнгэ,Чих хамар хоолойн,2025,2.0
            Сэлэнгэ,Чих хамар хоолойн,2024,2.0
            Сэлэнгэ,Чих хамар хоолойн,2023,3.0
            Сэлэнгэ,Чих хамар хоолойн,2022,2.0
            Сэлэнгэ,Чих хамар хоолойн,2021,3.0
            Сэлэнгэ,Чих хамар хоолойн,2020,3.0
            Сэлэнгэ,Чих хамар хоолойн,2019,2.0
            Сэлэнгэ,Чих хамар хоолойн,2018,3.0
            Сэлэнгэ,Чих хамар хоолойн,2017,4.0
            Сэлэнгэ,Чих хамар хоолойн,2016,4.0
            Сэлэнгэ,Чих хамар хоолойн,2015,4.0
            Сэлэнгэ,"Арьс, харшлын",2025,2.0
            Сэлэнгэ,"Арьс, харшлын",2024,2.0
            Сэлэнгэ,"Арьс, харшлын",2023,1.0
            Сэлэнгэ,"Арьс, харшлын",2022,2.0
            Сэлэнгэ,"Арьс, харшлын",2021,1.0
            Сэлэнгэ,"Арьс, харшлын",2020,1.0
            Сэлэнгэ,"Арьс, харшлын",2019,1.0
            Сэлэнгэ,"Арьс, харшлын",2018,0.0
            Сэлэнгэ,"Арьс, харшлын",2017,0.0
            Сэлэнгэ,"Арьс, харшлын",2016,0.0
            Сэлэнгэ,"Арьс, харшлын",2015,0.0
            Сэлэнгэ,Халдвартын,2025,27.0
            Сэлэнгэ,Халдвартын,2024,25.0
            Сэлэнгэ,Халдвартын,2023,27.0
            Сэлэнгэ,Халдвартын,2022,27.0
            Сэлэнгэ,Халдвартын,2021,19.0
            Сэлэнгэ,Халдвартын,2020,15.0
            Сэлэнгэ,Халдвартын,2019,24.0
            Сэлэнгэ,Халдвартын,2018,3.0
            Сэлэнгэ,Халдвартын,2017,2.0
            Сэлэнгэ,Халдвартын,2016,1.0
            Сэлэнгэ,Халдвартын,2015,1.0
            Сэлэнгэ,Сүрьеэгийн,2025,
            Сэлэнгэ,Сүрьеэгийн,2024,0.0
            Сэлэнгэ,Сүрьеэгийн,2023,0.0
            Сэлэнгэ,Сүрьеэгийн,2022,0.0
            Сэлэнгэ,Сүрьеэгийн,2021,0.0
            Сэлэнгэ,Сүрьеэгийн,2020,0.0
            Сэлэнгэ,Сүрьеэгийн,2019,0.0
            Сэлэнгэ,Сүрьеэгийн,2018,2.0
            Сэлэнгэ,Сүрьеэгийн,2017,1.0
            Сэлэнгэ,Сүрьеэгийн,2016,0.0
            Сэлэнгэ,Сүрьеэгийн,2015,0.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2025,
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2024,0.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2023,0.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2022,0.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2021,0.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2020,0.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2019,0.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2018,1.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2017,1.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2016,1.0
            Сэлэнгэ,ДОХ/БЗДХ-ын/,2015,1.0
            Сэлэнгэ,Сэргээн засахын,2025,12.0
            Сэлэнгэ,Сэргээн засахын,2024,12.0
            Сэлэнгэ,Сэргээн засахын,2023,9.0
            Сэлэнгэ,Сэргээн засахын,2022,8.0
            Сэлэнгэ,Сэргээн засахын,2021,9.0
            Сэлэнгэ,Сэргээн засахын,2020,8.0
            Сэлэнгэ,Сэргээн засахын,2019,11.0
            Сэлэнгэ,Сэргээн засахын,2018,8.0
            Сэлэнгэ,Сэргээн засахын,2017,8.0
            Сэлэнгэ,Сэргээн засахын,2016,7.0
            Сэлэнгэ,Сэргээн засахын,2015,6.0
            Сэлэнгэ,Хөнгөвчлөхийн,2025,2.0
            Сэлэнгэ,Хөнгөвчлөхийн,2024,0.0
            Сэлэнгэ,Хөнгөвчлөхийн,2023,0.0
            Сэлэнгэ,Хөнгөвчлөхийн,2022,0.0
            Сэлэнгэ,Хөнгөвчлөхийн,2021,0.0
            Сэлэнгэ,Хөнгөвчлөхийн,2020,1.0
            Сэлэнгэ,Хөнгөвчлөхийн,2019,0.0
            Сэлэнгэ,Хөнгөвчлөхийн,2018,1.0
            Сэлэнгэ,Хөнгөвчлөхийн,2017,0.0
            Сэлэнгэ,Хөнгөвчлөхийн,2016,0.0
            Сэлэнгэ,Хөнгөвчлөхийн,2015,1.0
            Сэлэнгэ,Настны,2025,
            Сэлэнгэ,Настны,2024,0.0
            Сэлэнгэ,Настны,2023,0.0
            Сэлэнгэ,Настны,2022,0.0
            Сэлэнгэ,Настны,2021,0.0
            Сэлэнгэ,Настны,2020,0.0
            Сэлэнгэ,Настны,2019,0.0
            Сэлэнгэ,Настны,2018,1.0
            Сэлэнгэ,Настны,2017,1.0
            Сэлэнгэ,Настны,2016,3.0
            Сэлэнгэ,Настны,2015,3.0
            Сэлэнгэ,Уламжлалт анагаахын,2025,22.0
            Сэлэнгэ,Уламжлалт анагаахын,2024,24.0
            Сэлэнгэ,Уламжлалт анагаахын,2023,23.0
            Сэлэнгэ,Уламжлалт анагаахын,2022,25.0
            Сэлэнгэ,Уламжлалт анагаахын,2021,18.0
            Сэлэнгэ,Уламжлалт анагаахын,2020,21.0
            Сэлэнгэ,Уламжлалт анагаахын,2019,15.0
            Сэлэнгэ,Уламжлалт анагаахын,2018,13.0
            Сэлэнгэ,Уламжлалт анагаахын,2017,16.0
            Сэлэнгэ,Уламжлалт анагаахын,2016,7.0
            Сэлэнгэ,Уламжлалт анагаахын,2015,8.0
            Сэлэнгэ,Нүүр амны,2025,6.0
            Сэлэнгэ,Нүүр амны,2024,7.0
            Сэлэнгэ,Нүүр амны,2023,7.0
            Сэлэнгэ,Нүүр амны,2022,7.0
            Сэлэнгэ,Нүүр амны,2021,4.0
            Сэлэнгэ,Нүүр амны,2020,4.0
            Сэлэнгэ,Нүүр амны,2019,6.0
            Сэлэнгэ,Нүүр амны,2018,6.0
            Сэлэнгэ,Нүүр амны,2017,4.0
            Сэлэнгэ,Нүүр амны,2016,5.0
            Сэлэнгэ,Нүүр амны,2015,3.0
            Сэлэнгэ,Бусад,2025,63.0
            Сэлэнгэ,Бусад,2024,82.0
            Сэлэнгэ,Бусад,2023,52.0
            Сэлэнгэ,Бусад,2022,60.0
            Сэлэнгэ,Бусад,2021,61.0
            Сэлэнгэ,Бусад,2020,55.0
            Сэлэнгэ,Бусад,2019,48.0
            Сэлэнгэ,Бусад,2018,11.0
            Сэлэнгэ,Бусад,2017,7.0
            Сэлэнгэ,Бусад,2016,9.0
            Сэлэнгэ,Бусад,2015,11.0
            Төв,Сувилагч-Бүгд,2025,303.0
            Төв,Сувилагч-Бүгд,2024,299.0
            Төв,Сувилагч-Бүгд,2023,302.0
            Төв,Сувилагч-Бүгд,2022,316.0
            Төв,Сувилагч-Бүгд,2021,311.0
            Төв,Сувилагч-Бүгд,2020,303.0
            Төв,Сувилагч-Бүгд,2019,297.0
            Төв,Сувилагч-Бүгд,2018,291.0
            Төв,Сувилагч-Бүгд,2017,295.0
            Төв,Сувилагч-Бүгд,2016,295.0
            Төв,Сувилагч-Бүгд,2015,281.0
            Төв,Ерөнхий мэргэжлийн,2025,166.0
            Төв,Ерөнхий мэргэжлийн,2024,166.0
            Төв,Ерөнхий мэргэжлийн,2023,167.0
            Төв,Ерөнхий мэргэжлийн,2022,149.0
            Төв,Ерөнхий мэргэжлийн,2021,154.0
            Төв,Ерөнхий мэргэжлийн,2020,173.0
            Төв,Ерөнхий мэргэжлийн,2019,153.0
            Төв,Ерөнхий мэргэжлийн,2018,171.0
            Төв,Ерөнхий мэргэжлийн,2017,176.0
            Төв,Ерөнхий мэргэжлийн,2016,167.0
            Төв,Ерөнхий мэргэжлийн,2015,155.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2025,122.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2024,107.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2023,113.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2022,142.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2021,137.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2020,117.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2019,129.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2018,107.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2017,106.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2016,113.0
            Төв,Үндсэн ба төрөлжсөн мэргэжлийн,2015,114.0
            Төв,Дотрын,2025,0.0
            Төв,Дотрын,2024,0.0
            Төв,Дотрын,2023,0.0
            Төв,Дотрын,2022,0.0
            Төв,Дотрын,2021,0.0
            Төв,Дотрын,2020,0.0
            Төв,Дотрын,2019,8.0
            Төв,Дотрын,2018,10.0
            Төв,Дотрын,2017,13.0
            Төв,Дотрын,2016,12.0
            Төв,Дотрын,2015,11.0
            Төв,Хүүхдийн,2025,12.0
            Төв,Хүүхдийн,2024,20.0
            Төв,Хүүхдийн,2023,17.0
            Төв,Хүүхдийн,2022,13.0
            Төв,Хүүхдийн,2021,12.0
            Төв,Хүүхдийн,2020,10.0
            Төв,Хүүхдийн,2019,10.0
            Төв,Хүүхдийн,2018,21.0
            Төв,Хүүхдийн,2017,15.0
            Төв,Хүүхдийн,2016,20.0
            Төв,Хүүхдийн,2015,19.0
            Төв,Мэс заслын,2025,6.0
            Төв,Мэс заслын,2024,7.0
            Төв,Мэс заслын,2023,13.0
            Төв,Мэс заслын,2022,13.0
            Төв,Мэс заслын,2021,13.0
            Төв,Мэс заслын,2020,12.0
            Төв,Мэс заслын,2019,10.0
            Төв,Мэс заслын,2018,9.0
            Төв,Мэс заслын,2017,11.0
            Төв,Мэс заслын,2016,13.0
            Төв,Мэс заслын,2015,14.0
            Төв,Гэмтлийн,2025,0.0
            Төв,Гэмтлийн,2024,2.0
            Төв,Гэмтлийн,2023,0.0
            Төв,Гэмтлийн,2022,2.0
            Төв,Гэмтлийн,2021,2.0
            Төв,Гэмтлийн,2020,1.0
            Төв,Гэмтлийн,2019,1.0
            Төв,Гэмтлийн,2018,1.0
            Төв,Гэмтлийн,2017,0.0
            Төв,Гэмтлийн,2016,0.0
            Төв,Гэмтлийн,2015,0.0
            Төв,Сэхээн амьдруулахын,2025,
            Төв,Сэхээн амьдруулахын,2024,0.0
            Төв,Сэхээн амьдруулахын,2023,5.0
            Төв,Сэхээн амьдруулахын,2022,5.0
            Төв,Сэхээн амьдруулахын,2021,0.0
            Төв,Сэхээн амьдруулахын,2020,4.0
            Төв,Сэхээн амьдруулахын,2019,0.0
            Төв,Сэхээн амьдруулахын,2018,2.0
            Төв,Сэхээн амьдруулахын,2017,4.0
            Төв,Сэхээн амьдруулахын,2016,5.0
            Төв,Сэхээн амьдруулахын,2015,5.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2025,10.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2024,11.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2023,3.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2022,2.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2021,7.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2020,2.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2019,6.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2018,4.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2017,3.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2016,2.0
            Төв,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2015,3.0
            Төв,Мэдрэлийн,2025,5.0
            Төв,Мэдрэлийн,2024,6.0
            Төв,Мэдрэлийн,2023,8.0
            Төв,Мэдрэлийн,2022,11.0
            Төв,Мэдрэлийн,2021,7.0
            Төв,Мэдрэлийн,2020,5.0
            Төв,Мэдрэлийн,2019,4.0
            Төв,Мэдрэлийн,2018,4.0
            Төв,Мэдрэлийн,2017,8.0
            Төв,Мэдрэлийн,2016,6.0
            Төв,Мэдрэлийн,2015,7.0
            Төв,Эх барих эмэгтэйчүүдийн,2025,0.0
            Төв,Эх барих эмэгтэйчүүдийн,2024,0.0
            Төв,Эх барих эмэгтэйчүүдийн,2023,0.0
            Төв,Эх барих эмэгтэйчүүдийн,2022,0.0
            Төв,Эх барих эмэгтэйчүүдийн,2021,8.0
            Төв,Эх барих эмэгтэйчүүдийн,2020,0.0
            Төв,Эх барих эмэгтэйчүүдийн,2019,2.0
            Төв,Эх барих эмэгтэйчүүдийн,2018,2.0
            Төв,Эх барих эмэгтэйчүүдийн,2017,3.0
            Төв,Эх барих эмэгтэйчүүдийн,2016,3.0
            Төв,Эх барих эмэгтэйчүүдийн,2015,3.0
            Төв,Хавдрын,2025,2.0
            Төв,Хавдрын,2024,1.0
            Төв,Хавдрын,2023,1.0
            Төв,Хавдрын,2022,2.0
            Төв,Хавдрын,2021,2.0
            Төв,Хавдрын,2020,2.0
            Төв,Хавдрын,2019,3.0
            Төв,Хавдрын,2018,1.0
            Төв,Хавдрын,2017,1.0
            Төв,Хавдрын,2016,1.0
            Төв,Хавдрын,2015,1.0
            Төв,Сэтгэцийн,2025,1.0
            Төв,Сэтгэцийн,2024,1.0
            Төв,Сэтгэцийн,2023,1.0
            Төв,Сэтгэцийн,2022,1.0
            Төв,Сэтгэцийн,2021,1.0
            Төв,Сэтгэцийн,2020,1.0
            Төв,Сэтгэцийн,2019,1.0
            Төв,Сэтгэцийн,2018,1.0
            Төв,Сэтгэцийн,2017,1.0
            Төв,Сэтгэцийн,2016,1.0
            Төв,Сэтгэцийн,2015,1.0
            Төв,Нүдний,2025,3.0
            Төв,Нүдний,2024,3.0
            Төв,Нүдний,2023,2.0
            Төв,Нүдний,2022,1.0
            Төв,Нүдний,2021,1.0
            Төв,Нүдний,2020,1.0
            Төв,Нүдний,2019,1.0
            Төв,Нүдний,2018,1.0
            Төв,Нүдний,2017,1.0
            Төв,Нүдний,2016,1.0
            Төв,Нүдний,2015,1.0
            Төв,Чих хамар хоолойн,2025,2.0
            Төв,Чих хамар хоолойн,2024,2.0
            Төв,Чих хамар хоолойн,2023,1.0
            Төв,Чих хамар хоолойн,2022,1.0
            Төв,Чих хамар хоолойн,2021,1.0
            Төв,Чих хамар хоолойн,2020,1.0
            Төв,Чих хамар хоолойн,2019,1.0
            Төв,Чих хамар хоолойн,2018,1.0
            Төв,Чих хамар хоолойн,2017,1.0
            Төв,Чих хамар хоолойн,2016,1.0
            Төв,Чих хамар хоолойн,2015,1.0
            Төв,"Арьс, харшлын",2025,1.0
            Төв,"Арьс, харшлын",2024,1.0
            Төв,"Арьс, харшлын",2023,1.0
            Төв,"Арьс, харшлын",2022,1.0
            Төв,"Арьс, харшлын",2021,1.0
            Төв,"Арьс, харшлын",2020,1.0
            Төв,"Арьс, харшлын",2019,1.0
            Төв,"Арьс, харшлын",2018,1.0
            Төв,"Арьс, харшлын",2017,1.0
            Төв,"Арьс, харшлын",2016,1.0
