Суурь он,Бүлэг,Сар,value
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-10,0.3
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-09,0.9
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-08,0.6
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-07,1.6
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-06,
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-05,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-04,0.1
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-03,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-02,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2015-01,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-12,0.1
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-11,0.2
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-10,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-09,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-08,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-07,
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-06,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-05,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-04,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-03,0.1
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-02,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2014-01,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-12,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-11,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-10,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-09,0.1
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-08,
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-07,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-06,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-05,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-04,0.1
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-03,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-02,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2013-01,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2012-12,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2012-11,0.1
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2012-10,0.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2012-09,
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2012-08,0.0
