Бүс,Сар,value
Төвийн бүс,2021-03,10.0
Төвийн бүс,2021-02,12.0
Төвийн бүс,2021-01,11.0
Төвийн бүс,2020-12,4.0
Төвийн бүс,2020-11,10.0
Төвийн бүс,2020-10,15.0
Төвийн бүс,2020-09,11.0
Төвийн бүс,2020-08,9.0
Төвийн бүс,2020-07,14.0
Төвийн бүс,2020-06,4.0
Төвийн бүс,2020-05,11.0
Төвийн бүс,2020-04,13.0
Төвийн бүс,2020-03,7.0
Төвийн бүс,2020-02,6.0
Төвийн бүс,2020-01,10.0
Төвийн бүс,2019-12,6.0
Төвийн бүс,2019-11,4.0
Төвийн бүс,2019-10,5.0
Төвийн бүс,2019-09,14.0
Төвийн бүс,2019-08,17.0
Төвийн бүс,2019-07,13.0
Төвийн бүс,2019-06,22.0
Төвийн бүс,2019-05,10.0
Төвийн бүс,2019-04,8.0
Төвийн бүс,2019-03,7.0
Төвийн бүс,2019-02,17.0
Төвийн бүс,2019-01,10.0
Төвийн бүс,2018-12,19.0
Төвийн бүс,2018-11,10.0
Төвийн бүс,2018-10,16.0
Төвийн бүс,2018-09,9.0
Төвийн бүс,2018-08,10.0
Төвийн бүс,2018-07,8.0
Төвийн бүс,2018-06,14.0
Төвийн бүс,2018-05,4.0
Төвийн бүс,2018-04,13.0
Төвийн бүс,2018-03,11.0
Төвийн бүс,2018-02,15.0
Төвийн бүс,2018-01,11.0
Төвийн бүс,2017-12,13.0
Төвийн бүс,2017-11,8.0
Төвийн бүс,2017-10,16.0
Төвийн бүс,2017-09,19.0
Төвийн бүс,2017-08,18.0
Төвийн бүс,2017-07,12.0
Төвийн бүс,2017-06,9.0
Төвийн бүс,2017-05,5.0
Төвийн бүс,2017-04,12.0
Төвийн бүс,2017-03,10.0
Төвийн бүс,2017-02,6.0
Төвийн бүс,2017-01,12.0
Төвийн бүс,2016-12,22.0
Төвийн бүс,2016-11,22.0
Төвийн бүс,2016-10,26.0
Төвийн бүс,2016-09,18.0
Төвийн бүс,2016-08,12.0
Төвийн бүс,2016-07,4.0
Төвийн бүс,2016-06,11.0
Төвийн бүс,2016-05,7.0
Төвийн бүс,2016-04,18.0
Төвийн бүс,2016-03,14.0
Төвийн бүс,2016-02,12.0
Төвийн бүс,2016-01,24.0
Говьсүмбэр,2025-12,0.0
Говьсүмбэр,2025-11,42.0
Говьсүмбэр,2025-10,45.0
Говьсүмбэр,2025-09,53.0
Говьсүмбэр,2025-08,0.0
Говьсүмбэр,2025-07,0.0
Говьсүмбэр,2025-06,0.0
Говьсүмбэр,2025-05,0.0
Говьсүмбэр,2025-04,0.0
Говьсүмбэр,2025-03,0.0
Говьсүмбэр,2025-02,0.0
Говьсүмбэр,2025-01,0.0
Говьсүмбэр,2024-12,0.0
Говьсүмбэр,2024-11,0.0
Говьсүмбэр,2024-10,0.0
Говьсүмбэр,2024-09,0.0
Говьсүмбэр,2024-08,0.0
Говьсүмбэр,2024-07,0.0
Говьсүмбэр,2024-06,0.0
Говьсүмбэр,2024-05,0.0
Говьсүмбэр,2024-04,38.0
Говьсүмбэр,2024-03,0.0
Говьсүмбэр,2024-02,0.0
Говьсүмбэр,2024-01,0.0
Говьсүмбэр,2023-12,0.0
Говьсүмбэр,2023-11,0.0
Говьсүмбэр,2023-10,0.0
Говьсүмбэр,2023-09,0.0
Говьсүмбэр,2023-08,0.0
Говьсүмбэр,2023-07,0.0
Говьсүмбэр,2023-06,0.0
Говьсүмбэр,2023-05,36.0
Говьсүмбэр,2023-04,0.0
Говьсүмбэр,2023-03,80.0
Говьсүмбэр,2023-02,0.0
Говьсүмбэр,2023-01,0.0
Говьсүмбэр,2022-12,0.0
Говьсүмбэр,2022-11,0.0
Говьсүмбэр,2022-10,0.0
Говьсүмбэр,2022-09,0.0
Говьсүмбэр,2022-08,0.0
Говьсүмбэр,2022-07,25.0
Говьсүмбэр,2022-06,22.0
Говьсүмбэр,2022-05,0.0
Говьсүмбэр,2022-04,0.0
Говьсүмбэр,2022-03,0.0
Говьсүмбэр,2022-02,0.0
Говьсүмбэр,2022-01,65.0
Говьсүмбэр,2021-12,0.0
Говьсүмбэр,2021-11,0.0
Говьсүмбэр,2021-10,0.0
Говьсүмбэр,2021-09,0.0
Говьсүмбэр,2021-08,0.0
Говьсүмбэр,2021-07,0.0
Говьсүмбэр,2021-06,0.0
Говьсүмбэр,2021-05,0.0
Говьсүмбэр,2021-04,0.0
Говьсүмбэр,2021-03,0.0
Говьсүмбэр,2021-02,34.0
Говьсүмбэр,2021-01,0.0
Говьсүмбэр,2020-12,0.0
Говьсүмбэр,2020-11,0.0
Говьсүмбэр,2020-10,0.0
Говьсүмбэр,2020-09,0.0
Говьсүмбэр,2020-08,0.0
Говьсүмбэр,2020-07,57.0
Говьсүмбэр,2020-06,0.0
Говьсүмбэр,2020-05,33.0
Говьсүмбэр,2020-04,0.0
Говьсүмбэр,2020-03,0.0
Говьсүмбэр,2020-02,0.0
Говьсүмбэр,2020-01,0.0
Говьсүмбэр,2019-12,0.0
Говьсүмбэр,2019-11,0.0
Говьсүмбэр,2019-10,0.0
Говьсүмбэр,2019-09,0.0
Говьсүмбэр,2019-08,29.0
Говьсүмбэр,2019-07,0.0
Говьсүмбэр,2019-06,0.0
Говьсүмбэр,2019-05,0.0
Говьсүмбэр,2019-04,0.0
Говьсүмбэр,2019-03,0.0
Говьсүмбэр,2019-02,50.0
Говьсүмбэр,2019-01,53.0
Говьсүмбэр,2018-12,0.0
Говьсүмбэр,2018-11,0.0
Говьсүмбэр,2018-10,0.0
Говьсүмбэр,2018-09,0.0
Говьсүмбэр,2018-08,0.0
Говьсүмбэр,2018-07,26.0
Говьсүмбэр,2018-06,0.0
Говьсүмбэр,2018-05,0.0
Говьсүмбэр,2018-04,0.0
Говьсүмбэр,2018-03,0.0
Говьсүмбэр,2018-02,0.0
Говьсүмбэр,2018-01,0.0
Говьсүмбэр,2017-12,0.0
Говьсүмбэр,2017-11,29.0
Говьсүмбэр,2017-10,0.0
Говьсүмбэр,2017-09,31.0
Говьсүмбэр,2017-08,0.0
Говьсүмбэр,2017-07,0.0
Говьсүмбэр,2017-06,0.0
Говьсүмбэр,2017-05,0.0
Говьсүмбэр,2017-04,29.0
Говьсүмбэр,2017-03,0.0
Говьсүмбэр,2017-02,0.0
Говьсүмбэр,2017-01,0.0
Говьсүмбэр,2016-12,32.0
Говьсүмбэр,2016-11,44.0
Говьсүмбэр,2016-10,0.0
Говьсүмбэр,2016-09,0.0
Говьсүмбэр,2016-08,29.0
Говьсүмбэр,2016-07,0.0
Говьсүмбэр,2016-06,0.0
Говьсүмбэр,2016-05,0.0
Говьсүмбэр,2016-04,0.0
Говьсүмбэр,2016-03,0.0
Говьсүмбэр,2016-02,20.0
Говьсүмбэр,2016-01,67.0
Дархан-Уул,2025-12,0.0
Дархан-Уул,2025-11,7.0
Дархан-Уул,2025-10,6.0
Дархан-Уул,2025-09,19.0
Дархан-Уул,2025-08,20.0
Дархан-Уул,2025-07,7.0
Дархан-Уул,2025-06,22.0
Дархан-Уул,2025-05,8.0
Дархан-Уул,2025-04,29.0
Дархан-Уул,2025-03,0.0
Дархан-Уул,2025-02,6.0
Дархан-Уул,2025-01,0.0
Дархан-Уул,2024-12,7.0
Дархан-Уул,2024-11,7.0
Дархан-Уул,2024-10,0.0
Дархан-Уул,2024-09,6.0
Дархан-Уул,2024-08,6.0
Дархан-Уул,2024-07,14.0
Дархан-Уул,2024-06,6.0
Дархан-Уул,2024-05,7.0
Дархан-Уул,2024-04,14.0
Дархан-Уул,2024-03,6.0
Дархан-Уул,2024-02,6.0
Дархан-Уул,2024-01,0.0
Дархан-Уул,2023-12,0.0
Дархан-Уул,2023-11,11.0
Дархан-Уул,2023-10,13.0
Дархан-Уул,2023-09,6.0
Дархан-Уул,2023-08,0.0
Дархан-Уул,2023-07,0.0
Дархан-Уул,2023-06,5.0
Дархан-Уул,2023-05,13.0
Дархан-Уул,2023-04,5.0
Дархан-Уул,2023-03,12.0
Дархан-Уул,2023-02,13.0
Дархан-Уул,2023-01,18.0
Дархан-Уул,2022-12,7.0
Дархан-Уул,2022-11,30.0
Дархан-Уул,2022-10,8.0
Дархан-Уул,2022-09,22.0
Дархан-Уул,2022-08,5.0
Дархан-Уул,2022-07,6.0
Дархан-Уул,2022-06,6.0
Дархан-Уул,2022-05,0.0
Дархан-Уул,2022-04,16.0
Дархан-Уул,2022-03,0.0
Дархан-Уул,2022-02,13.0
Дархан-Уул,2022-01,20.0
Дархан-Уул,2021-12,21.0
Дархан-Уул,2021-11,10.0
Дархан-Уул,2021-10,5.0
Дархан-Уул,2021-09,0.0
Дархан-Уул,2021-08,7.0
Дархан-Уул,2021-07,5.0
Дархан-Уул,2021-06,6.0
Дархан-Уул,2021-05,11.0
Дархан-Уул,2021-04,10.0
Дархан-Уул,2021-03,17.0
Дархан-Уул,2021-02,20.0
Дархан-Уул,2021-01,0.0
Дархан-Уул,2020-12,9.0
Дархан-Уул,2020-11,10.0
Дархан-Уул,2020-10,13.0
Дархан-Уул,2020-09,6.0
Дархан-Уул,2020-08,5.0
Дархан-Уул,2020-07,23.0
Дархан-Уул,2020-06,0.0
Дархан-Уул,2020-05,5.0
Дархан-Уул,2020-04,20.0
Дархан-Уул,2020-03,6.0
Дархан-Уул,2020-02,0.0
Дархан-Уул,2020-01,15.0
Дархан-Уул,2019-12,5.0
Дархан-Уул,2019-11,15.0
Дархан-Уул,2019-10,0.0
Дархан-Уул,2019-09,16.0
Дархан-Уул,2019-08,5.0
Дархан-Уул,2019-07,0.0
Дархан-Уул,2019-06,25.0
Дархан-Уул,2019-05,9.0
Дархан-Уул,2019-04,0.0
Дархан-Уул,2019-03,0.0
Дархан-Уул,2019-02,15.0
Дархан-Уул,2019-01,0.0
Дархан-Уул,2018-12,20.0
Дархан-Уул,2018-11,10.0
Дархан-Уул,2018-10,5.0
Дархан-Уул,2018-09,10.0
Дархан-Уул,2018-08,6.0
Дархан-Уул,2018-07,15.0
Дархан-Уул,2018-06,11.0
Дархан-Уул,2018-05,5.0
Дархан-Уул,2018-04,11.0
Дархан-Уул,2018-03,5.0
Дархан-Уул,2018-02,14.0
Дархан-Уул,2018-01,19.0
Дархан-Уул,2017-12,11.0
Дархан-Уул,2017-11,5.0
Дархан-Уул,2017-10,0.0
Дархан-Уул,2017-09,10.0
Дархан-Уул,2017-08,22.0
Дархан-Уул,2017-07,16.0
Дархан-Уул,2017-06,11.0
Дархан-Уул,2017-05,5.0
Дархан-Уул,2017-04,10.0
Дархан-Уул,2017-03,11.0
Дархан-Уул,2017-02,6.0
Дархан-Уул,2017-01,19.0
Дархан-Уул,2016-12,39.0
Дархан-Уул,2016-11,9.0
Дархан-Уул,2016-10,29.0
Дархан-Уул,2016-09,6.0
Дархан-Уул,2016-08,10.0
Дархан-Уул,2016-07,5.0
Дархан-Уул,2016-06,9.0
Дархан-Уул,2016-05,0.0
Дархан-Уул,2016-04,21.0
Дархан-Уул,2016-03,10.0
Дархан-Уул,2016-02,5.0
Дархан-Уул,2016-01,9.0
Дорноговь,2025-12,42.0
Дорноговь,2025-11,33.0
Дорноговь,2025-10,0.0
Дорноговь,2025-09,26.0
Дорноговь,2025-08,25.0
Дорноговь,2025-07,13.0
Дорноговь,2025-06,0.0
Дорноговь,2025-05,0.0
Дорноговь,2025-04,17.0
Дорноговь,2025-03,0.0
Дорноговь,2025-02,14.0
Дорноговь,2025-01,13.0
Дорноговь,2024-12,14.0
Дорноговь,2024-11,0.0
Дорноговь,2024-10,14.0
Дорноговь,2024-09,12.0
Дорноговь,2024-08,20.0
Дорноговь,2024-07,11.0
Дорноговь,2024-06,35.0
Дорноговь,2024-05,0.0
Дорноговь,2024-04,13.0
Дорноговь,2024-03,11.0
Дорноговь,2024-02,0.0
Дорноговь,2024-01,0.0
Дорноговь,2023-12,0.0
Дорноговь,2023-11,0.0
Дорноговь,2023-10,20.0
Дорноговь,2023-09,0.0
Дорноговь,2023-08,26.0
Дорноговь,2023-07,0.0
Дорноговь,2023-06,0.0
Дорноговь,2023-05,0.0
Дорноговь,2023-04,11.0
Дорноговь,2023-03,11.0
Дорноговь,2023-02,32.0
Дорноговь,2023-01,34.0
Дорноговь,2022-12,11.0
Дорноговь,2022-11,0.0
Дорноговь,2022-10,0.0
Дорноговь,2022-09,9.0
Дорноговь,2022-08,8.0
Дорноговь,2022-07,18.0
Дорноговь,2022-06,9.0
Дорноговь,2022-05,0.0
Дорноговь,2022-04,12.0
Дорноговь,2022-03,11.0
Дорноговь,2022-02,18.0
Дорноговь,2022-01,19.0
Дорноговь,2021-12,0.0
Дорноговь,2021-11,6.0
Дорноговь,2021-10,10.0
Дорноговь,2021-09,0.0
Дорноговь,2021-08,9.0
Дорноговь,2021-07,8.0
Дорноговь,2021-06,8.0
Дорноговь,2021-05,0.0
Дорноговь,2021-04,31.0
Дорноговь,2021-03,14.0
Дорноговь,2021-02,0.0
Дорноговь,2021-01,16.0
Дорноговь,2020-12,0.0
Дорноговь,2020-11,29.0
Дорноговь,2020-10,19.0
Дорноговь,2020-09,0.0
Дорноговь,2020-08,9.0
Дорноговь,2020-07,7.0
Дорноговь,2020-06,8.0
Дорноговь,2020-05,0.0
Дорноговь,2020-04,7.0
Дорноговь,2020-03,10.0
Дорноговь,2020-02,10.0
Дорноговь,2020-01,13.0
Дорноговь,2019-12,0.0
Дорноговь,2019-11,0.0
Дорноговь,2019-10,9.0
Дорноговь,2019-09,7.0
Дорноговь,2019-08,17.0
Дорноговь,2019-07,0.0
Дорноговь,2019-06,24.0
Дорноговь,2019-05,0.0
Дорноговь,2019-04,0.0
Дорноговь,2019-03,10.0
Дорноговь,2019-02,10.0
Дорноговь,2019-01,9.0
Дорноговь,2018-12,9.0
Дорноговь,2018-11,24.0
Дорноговь,2018-10,10.0
Дорноговь,2018-09,18.0
Дорноговь,2018-08,8.0
Дорноговь,2018-07,0.0
Дорноговь,2018-06,15.0
Дорноговь,2018-05,0.0
Дорноговь,2018-04,8.0
Дорноговь,2018-03,20.0
Дорноговь,2018-02,30.0
Дорноговь,2018-01,0.0
Дорноговь,2017-12,0.0
Дорноговь,2017-11,8.0
Дорноговь,2017-10,26.0
Дорноговь,2017-09,33.0
Дорноговь,2017-08,32.0
Дорноговь,2017-07,0.0
Дорноговь,2017-06,24.0
Дорноговь,2017-05,0.0
Дорноговь,2017-04,0.0
Дорноговь,2017-03,9.0
Дорноговь,2017-02,9.0
Дорноговь,2017-01,9.0
Дорноговь,2016-12,17.0
Дорноговь,2016-11,8.0
Дорноговь,2016-10,8.0
Дорноговь,2016-09,12.0
Дорноговь,2016-08,0.0
Дорноговь,2016-07,16.0
Дорноговь,2016-06,0.0
Дорноговь,2016-05,17.0
Дорноговь,2016-04,42.0
Дорноговь,2016-03,16.0
Дорноговь,2016-02,33.0
Дорноговь,2016-01,8.0
Дундговь,2025-12,48.0
Дундговь,2025-11,24.0
Дундговь,2025-10,0.0
Дундговь,2025-09,0.0
Дундговь,2025-08,0.0
Дундговь,2025-07,0.0
Дундговь,2025-06,20.0
Дундговь,2025-05,0.0
Дундговь,2025-04,0.0
Дундговь,2025-03,0.0
Дундговь,2025-02,0.0
Дундговь,2025-01,0.0
Дундговь,2024-12,0.0
Дундговь,2024-11,0.0
Дундговь,2024-10,0.0
Дундговь,2024-09,0.0
Дундговь,2024-08,24.0
Дундговь,2024-07,0.0
Дундговь,2024-06,0.0
Дундговь,2024-05,0.0
Дундговь,2024-04,0.0
Дундговь,2024-03,0.0
Дундговь,2024-02,0.0
Дундговь,2024-01,0.0
Дундговь,2023-12,0.0
Дундговь,2023-11,16.0
Дундговь,2023-10,0.0
Дундговь,2023-09,0.0
Дундговь,2023-08,52.0
Дундговь,2023-07,0.0
Дундговь,2023-06,0.0
Дундговь,2023-05,16.0
Дундговь,2023-04,18.0
Дундговь,2023-03,0.0
Дундговь,2023-02,19.0
Дундговь,2023-01,0.0
Дундговь,2022-12,0.0
Дундговь,2022-11,0.0
Дундговь,2022-10,21.0
Дундговь,2022-09,40.0
Дундговь,2022-08,29.0
Дундговь,2022-07,0.0
Дундговь,2022-06,0.0
Дундговь,2022-05,16.0
Дундговь,2022-04,0.0
Дундговь,2022-03,42.0
Дундговь,2022-02,0.0
Дундговь,2022-01,0.0
Дундговь,2021-12,13.0
Дундговь,2021-11,0.0
Дундговь,2021-10,0.0
Дундговь,2021-09,15.0
Дундговь,2021-08,31.0
Дундговь,2021-07,48.0
Дундговь,2021-06,14.0
Дундговь,2021-05,0.0
Дундговь,2021-04,31.0
Дундговь,2021-03,0.0
Дундговь,2021-02,0.0
Дундговь,2021-01,29.0
Дундговь,2020-12,0.0
Дундговь,2020-11,0.0
Дундговь,2020-10,0.0
Дундговь,2020-09,0.0
Дундговь,2020-08,14.0
Дундговь,2020-07,28.0
Дундговь,2020-06,17.0
Дундговь,2020-05,16.0
Дундговь,2020-04,0.0
Дундговь,2020-03,0.0
Дундговь,2020-02,22.0
Дундговь,2020-01,0.0
Дундговь,2019-12,0.0
Дундговь,2019-11,0.0
Дундговь,2019-10,0.0
Дундговь,2019-09,12.0
Дундговь,2019-08,22.0
Дундговь,2019-07,13.0
Дундговь,2019-06,22.0
Дундговь,2019-05,0.0
Дундговь,2019-04,0.0
Дундговь,2019-03,14.0
Дундговь,2019-02,0.0
Дундговь,2019-01,0.0
Дундговь,2018-12,0.0
Дундговь,2018-11,0.0
Дундговь,2018-10,29.0
Дундговь,2018-09,0.0
Дундговь,2018-08,15.0
Дундговь,2018-07,0.0
Дундговь,2018-06,13.0
Дундговь,2018-05,0.0
Дундговь,2018-04,11.0
Дундговь,2018-03,11.0
Дундговь,2018-02,12.0
Дундговь,2018-01,0.0
Дундговь,2017-12,0.0
Дундговь,2017-11,12.0
Дундговь,2017-10,15.0
Дундговь,2017-09,24.0
Дундговь,2017-08,0.0
Дундговь,2017-07,0.0
Дундговь,2017-06,0.0
Дундговь,2017-05,12.0
Дундговь,2017-04,31.0
Дундговь,2017-03,0.0
Дундговь,2017-02,0.0
Дундговь,2017-01,15.0
Дундговь,2016-12,49.0
Дундговь,2016-11,11.0
Дундговь,2016-10,0.0
Дундговь,2016-09,17.0
Дундговь,2016-08,38.0
Дундговь,2016-07,0.0
Дундговь,2016-06,25.0
Дундговь,2016-05,28.0
Дундговь,2016-04,14.0
Дундговь,2016-03,0.0
Дундговь,2016-02,11.0
Дундговь,2016-01,12.0
Өмнөговь,2025-12,11.0
Өмнөговь,2025-11,0.0
Өмнөговь,2025-10,0.0
Өмнөговь,2025-09,20.0
Өмнөговь,2025-08,10.0
Өмнөговь,2025-07,0.0
Өмнөговь,2025-06,0.0
Өмнөговь,2025-05,31.0
Өмнөговь,2025-04,9.0
Өмнөговь,2025-03,44.0
Өмнөговь,2025-02,13.0
Өмнөговь,2025-01,22.0
Өмнөговь,2024-12,30.0
Өмнөговь,2024-11,36.0
Өмнөговь,2024-10,22.0
Өмнөговь,2024-09,42.0
Өмнөговь,2024-08,0.0
Өмнөговь,2024-07,0.0
Өмнөговь,2024-06,20.0
Өмнөговь,2024-05,11.0
Өмнөговь,2024-04,0.0
Өмнөговь,2024-03,0.0
Өмнөговь,2024-02,10.0
Өмнөговь,2024-01,39.0
Өмнөговь,2023-12,25.0
Өмнөговь,2023-11,0.0
Өмнөговь,2023-10,0.0
Өмнөговь,2023-09,22.0
Өмнөговь,2023-08,16.0
Өмнөговь,2023-07,0.0
Өмнөговь,2023-06,23.0
Өмнөговь,2023-05,8.0
Өмнөговь,2023-04,18.0
Өмнөговь,2023-03,0.0
Өмнөговь,2023-02,9.0
Өмнөговь,2023-01,0.0
Өмнөговь,2022-12,0.0
Өмнөговь,2022-11,32.0
Өмнөговь,2022-10,37.0
Өмнөговь,2022-09,19.0
Өмнөговь,2022-08,24.0
Өмнөговь,2022-07,17.0
Өмнөговь,2022-06,0.0
Өмнөговь,2022-05,8.0
Өмнөговь,2022-04,0.0
Өмнөговь,2022-03,10.0
Өмнөговь,2022-02,22.0
Өмнөговь,2022-01,24.0
Өмнөговь,2021-12,13.0
Өмнөговь,2021-11,6.0
Өмнөговь,2021-10,0.0
Өмнөговь,2021-09,21.0
Өмнөговь,2021-08,8.0
Өмнөговь,2021-07,0.0
Өмнөговь,2021-06,9.0
Өмнөговь,2021-05,36.0
Өмнөговь,2021-04,16.0
Өмнөговь,2021-03,7.0
Өмнөговь,2021-02,6.0
Өмнөговь,2021-01,15.0
Өмнөговь,2020-12,8.0
Өмнөговь,2020-11,8.0
Өмнөговь,2020-10,21.0
Өмнөговь,2020-09,6.0
Өмнөговь,2020-08,7.0
Өмнөговь,2020-07,0.0
Өмнөговь,2020-06,8.0
Өмнөговь,2020-05,26.0
Өмнөговь,2020-04,28.0
Өмнөговь,2020-03,7.0
Өмнөговь,2020-02,8.0
Өмнөговь,2020-01,13.0
Өмнөговь,2019-12,13.0
Өмнөговь,2019-11,0.0
Өмнөговь,2019-10,26.0
Өмнөговь,2019-09,19.0
Өмнөговь,2019-08,31.0
Өмнөговь,2019-07,13.0
Өмнөговь,2019-06,19.0
Өмнөговь,2019-05,36.0
Өмнөговь,2019-04,23.0
Өмнөговь,2019-03,14.0
Өмнөговь,2019-02,52.0
Өмнөговь,2019-01,9.0
Өмнөговь,2018-12,43.0
Өмнөговь,2018-11,0.0
Өмнөговь,2018-10,34.0
Өмнөговь,2018-09,8.0
Өмнөговь,2018-08,7.0
Өмнөговь,2018-07,7.0
Өмнөговь,2018-06,28.0
Өмнөговь,2018-05,8.0
Өмнөговь,2018-04,7.0
Өмнөговь,2018-03,17.0
Өмнөговь,2018-02,22.0
Өмнөговь,2018-01,0.0
Өмнөговь,2017-12,10.0
Өмнөговь,2017-11,19.0
Өмнөговь,2017-10,29.0
Өмнөговь,2017-09,15.0
Өмнөговь,2017-08,14.0
Өмнөговь,2017-07,40.0
Өмнөговь,2017-06,9.0
Өмнөговь,2017-05,0.0
Өмнөговь,2017-04,9.0
Өмнөговь,2017-03,47.0
Өмнөговь,2017-02,0.0
Өмнөговь,2017-01,11.0
Өмнөговь,2016-12,0.0
Өмнөговь,2016-11,44.0
Өмнөговь,2016-10,19.0
Өмнөговь,2016-09,44.0
Өмнөговь,2016-08,16.0
Өмнөговь,2016-07,0.0
Өмнөговь,2016-06,18.0
Өмнөговь,2016-05,19.0
Өмнөговь,2016-04,8.0
Өмнөговь,2016-03,23.0
Өмнөговь,2016-02,9.0
Өмнөговь,2016-01,26.0
Сэлэнгэ,2025-12,12.0
Сэлэнгэ,2025-11,12.0
Сэлэнгэ,2025-10,11.0
Сэлэнгэ,2025-09,15.0
Сэлэнгэ,2025-08,0.0
Сэлэнгэ,2025-07,22.0
Сэлэнгэ,2025-06,0.0
Сэлэнгэ,2025-05,0.0
Сэлэнгэ,2025-04,23.0
Сэлэнгэ,2025-03,12.0
Сэлэнгэ,2025-02,0.0
Сэлэнгэ,2025-01,22.0
Сэлэнгэ,2024-12,0.0
Сэлэнгэ,2024-11,0.0
Сэлэнгэ,2024-10,0.0
Сэлэнгэ,2024-09,0.0
Сэлэнгэ,2024-08,10.0
Сэлэнгэ,2024-07,0.0
Сэлэнгэ,2024-06,14.0
Сэлэнгэ,2024-05,9.0
Сэлэнгэ,2024-04,12.0
Сэлэнгэ,2024-03,23.0
Сэлэнгэ,2024-02,17.0
Сэлэнгэ,2024-01,0.0
Сэлэнгэ,2023-12,9.0
Сэлэнгэ,2023-11,17.0
Сэлэнгэ,2023-10,9.0
Сэлэнгэ,2023-09,11.0
Сэлэнгэ,2023-08,8.0
Сэлэнгэ,2023-07,11.0
Сэлэнгэ,2023-06,16.0
Сэлэнгэ,2023-05,21.0
Сэлэнгэ,2023-04,31.0
Сэлэнгэ,2023-03,17.0
Сэлэнгэ,2023-02,0.0
Сэлэнгэ,2023-01,8.0
Сэлэнгэ,2022-12,8.0
Сэлэнгэ,2022-11,0.0
Сэлэнгэ,2022-10,23.0
Сэлэнгэ,2022-09,9.0
Сэлэнгэ,2022-08,19.0
Сэлэнгэ,2022-07,0.0
Сэлэнгэ,2022-06,8.0
Сэлэнгэ,2022-05,0.0
Сэлэнгэ,2022-04,8.0
Сэлэнгэ,2022-03,27.0
Сэлэнгэ,2022-02,20.0
Сэлэнгэ,2022-01,0.0
Сэлэнгэ,2021-12,7.0
Сэлэнгэ,2021-11,7.0
Сэлэнгэ,2021-10,8.0
Сэлэнгэ,2021-09,0.0
Сэлэнгэ,2021-08,23.0
Сэлэнгэ,2021-07,8.0
Сэлэнгэ,2021-06,8.0
Сэлэнгэ,2021-05,31.0
Сэлэнгэ,2021-04,12.0
Сэлэнгэ,2021-03,6.0
Сэлэнгэ,2021-02,12.0
Сэлэнгэ,2021-01,8.0
Сэлэнгэ,2020-12,0.0
Сэлэнгэ,2020-11,0.0
Сэлэнгэ,2020-10,16.0
Сэлэнгэ,2020-09,27.0
Сэлэнгэ,2020-08,18.0
Сэлэнгэ,2020-07,7.0
Сэлэнгэ,2020-06,0.0
Сэлэнгэ,2020-05,6.0
Сэлэнгэ,2020-04,7.0
Сэлэнгэ,2020-03,8.0
Сэлэнгэ,2020-02,0.0
Сэлэнгэ,2020-01,14.0
Сэлэнгэ,2019-12,6.0
Сэлэнгэ,2019-11,0.0
Сэлэнгэ,2019-10,0.0
Сэлэнгэ,2019-09,13.0
Сэлэнгэ,2019-08,9.0
Сэлэнгэ,2019-07,40.0
Сэлэнгэ,2019-06,7.0
Сэлэнгэ,2019-05,0.0
Сэлэнгэ,2019-04,15.0
Сэлэнгэ,2019-03,0.0
Сэлэнгэ,2019-02,7.0
Сэлэнгэ,2019-01,14.0
Сэлэнгэ,2018-12,32.0
Сэлэнгэ,2018-11,0.0
Сэлэнгэ,2018-10,21.0
Сэлэнгэ,2018-09,7.0
Сэлэнгэ,2018-08,16.0
Сэлэнгэ,2018-07,7.0
Сэлэнгэ,2018-06,6.0
Сэлэнгэ,2018-05,0.0
Сэлэнгэ,2018-04,7.0
Сэлэнгэ,2018-03,6.0
Сэлэнгэ,2018-02,6.0
Сэлэнгэ,2018-01,21.0
Сэлэнгэ,2017-12,31.0
Сэлэнгэ,2017-11,5.0
Сэлэнгэ,2017-10,22.0
Сэлэнгэ,2017-09,21.0
Сэлэнгэ,2017-08,26.0
Сэлэнгэ,2017-07,0.0
Сэлэнгэ,2017-06,0.0
Сэлэнгэ,2017-05,12.0
Сэлэнгэ,2017-04,12.0
Сэлэнгэ,2017-03,0.0
Сэлэнгэ,2017-02,13.0
Сэлэнгэ,2017-01,0.0
Сэлэнгэ,2016-12,14.0
Сэлэнгэ,2016-11,35.0
Сэлэнгэ,2016-10,34.0
Сэлэнгэ,2016-09,16.0
Сэлэнгэ,2016-08,13.0
Сэлэнгэ,2016-07,0.0
Сэлэнгэ,2016-06,5.0
Сэлэнгэ,2016-05,0.0
Сэлэнгэ,2016-04,6.0
Сэлэнгэ,2016-03,14.0
Сэлэнгэ,2016-02,0.0
Сэлэнгэ,2016-01,39.0
Төв,2025-12,20.0
Төв,2025-11,63.0
Төв,2025-10,16.0
Төв,2025-09,14.0
Төв,2025-08,18.0
Төв,2025-07,0.0
Төв,2025-06,23.0
Төв,2025-05,0.0
Төв,2025-04,22.0
Төв,2025-03,14.0
Төв,2025-02,47.0
Төв,2025-01,0.0
Төв,2024-12,15.0
Төв,2024-11,44.0
Төв,2024-10,0.0
Төв,2024-09,0.0
Төв,2024-08,15.0
Төв,2024-07,17.0
Төв,2024-06,17.0
Төв,2024-05,28.0
Төв,2024-04,73.0
Төв,2024-03,16.0
Төв,2024-02,0.0
Төв,2024-01,32.0
Төв,2023-12,12.0
Төв,2023-11,0.0
Төв,2023-10,0.0
Төв,2023-09,19.0
