Дэд салбар,Сар,value
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-12,805.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-11,641.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-10,725.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-09,578.7
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-08,779.8
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-07,437.4
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-06,823.3
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-05,653.3
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-04,662.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-03,456.9
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-02,503.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2023-01,537.9
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-12,594.8
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-11,470.7
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-10,499.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-09,676.2
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-08,467.8
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-07,782.3
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-06,528.8
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-05,317.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-04,378.6
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-03,354.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-02,183.3
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2022-01,256.9
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-12,475.6
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-11,314.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-10,241.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-09,479.7
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-08,515.8
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-07,309.3
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-06,334.3
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-05,154.9
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-04,251.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-03,522.9
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-02,249.2
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2021-01,335.6
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-12,357.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-11,271.9
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-10,352.7
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-09,564.7
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-08,699.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-07,311.8
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-06,331.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-05,275.3
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-04,309.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-03,407.6
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-02,296.2
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2020-01,361.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-12,328.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-11,336.6
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-10,184.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-09,360.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-08,413.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-07,320.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-06,270.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-05,185.2
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-04,360.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-03,306.9
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-02,250.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2019-01,306.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-12,211.4
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-11,286.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-10,300.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-09,338.6
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-08,300.2
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-07,311.1
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-06,363.4
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-05,373.6
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-04,388.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-03,453.2
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-02,261.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2018-01,223.8
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2017-12,291.0
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2017-11,252.5
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2017-10,275.7
            Тээврийн хэрэгслийн бусад тоног төхөөрөмж үйлдвэрлэл,2017-09,262.0
            Тавилга үйлдвэрлэл,2026-03,1276.1
            Тавилга үйлдвэрлэл,2026-02,1963.8
            Тавилга үйлдвэрлэл,2026-01,1823.5
            Тавилга үйлдвэрлэл,2025-12,2455.8
            Тавилга үйлдвэрлэл,2025-11,2852.6
            Тавилга үйлдвэрлэл,2025-10,2067.3
            Тавилга үйлдвэрлэл,2025-09,1975.3
            Тавилга үйлдвэрлэл,2025-08,2026.2
            Тавилга үйлдвэрлэл,2025-07,1435.8
            Тавилга үйлдвэрлэл,2025-06,2355.8
            Тавилга үйлдвэрлэл,2025-05,1737.4
            Тавилга үйлдвэрлэл,2025-04,1918.6
            Тавилга үйлдвэрлэл,2025-03,1096.1
            Тавилга үйлдвэрлэл,2025-02,1907.6
            Тавилга үйлдвэрлэл,2025-01,2409.0
            Тавилга үйлдвэрлэл,2024-12,3262.9
            Тавилга үйлдвэрлэл,2024-11,1667.4
            Тавилга үйлдвэрлэл,2024-10,2347.6
            Тавилга үйлдвэрлэл,2024-09,1621.2
            Тавилга үйлдвэрлэл,2024-08,1798.7
            Тавилга үйлдвэрлэл,2024-07,1175.6
            Тавилга үйлдвэрлэл,2024-06,1462.4
            Тавилга үйлдвэрлэл,2024-05,1277.3
            Тавилга үйлдвэрлэл,2024-04,1714.2
            Тавилга үйлдвэрлэл,2024-03,1730.5
            Тавилга үйлдвэрлэл,2024-02,2285.5
            Тавилга үйлдвэрлэл,2024-01,2094.0
            Тавилга үйлдвэрлэл,2023-12,4576.8
            Тавилга үйлдвэрлэл,2023-11,2435.0
            Тавилга үйлдвэрлэл,2023-10,1750.0
            Тавилга үйлдвэрлэл,2023-09,1479.2
            Тавилга үйлдвэрлэл,2023-08,1492.3
            Тавилга үйлдвэрлэл,2023-07,2162.0
            Тавилга үйлдвэрлэл,2023-06,2284.3
            Тавилга үйлдвэрлэл,2023-05,1375.6
            Тавилга үйлдвэрлэл,2023-04,1440.2
            Тавилга үйлдвэрлэл,2023-03,768.1
            Тавилга үйлдвэрлэл,2023-02,1467.2
            Тавилга үйлдвэрлэл,2023-01,1601.4
            Тавилга үйлдвэрлэл,2022-12,1854.8
            Тавилга үйлдвэрлэл,2022-11,1348.3
            Тавилга үйлдвэрлэл,2022-10,1597.0
            Тавилга үйлдвэрлэл,2022-09,1531.7
            Тавилга үйлдвэрлэл,2022-08,1230.1
            Тавилга үйлдвэрлэл,2022-07,1293.4
            Тавилга үйлдвэрлэл,2022-06,1713.6
            Тавилга үйлдвэрлэл,2022-05,1583.4
            Тавилга үйлдвэрлэл,2022-04,1538.5
            Тавилга үйлдвэрлэл,2022-03,1519.7
            Тавилга үйлдвэрлэл,2022-02,1238.3
            Тавилга үйлдвэрлэл,2022-01,2035.2
            Тавилга үйлдвэрлэл,2021-12,1904.8
            Тавилга үйлдвэрлэл,2021-11,1579.0
            Тавилга үйлдвэрлэл,2021-10,2129.1
            Тавилга үйлдвэрлэл,2021-09,2186.0
            Тавилга үйлдвэрлэл,2021-08,1683.0
            Тавилга үйлдвэрлэл,2021-07,1210.5
            Тавилга үйлдвэрлэл,2021-06,1652.7
            Тавилга үйлдвэрлэл,2021-05,1134.4
            Тавилга үйлдвэрлэл,2021-04,641.1
            Тавилга үйлдвэрлэл,2021-03,1388.5
            Тавилга үйлдвэрлэл,2021-02,912.6
            Тавилга үйлдвэрлэл,2021-01,736.8
            Тавилга үйлдвэрлэл,2020-12,607.1
            Тавилга үйлдвэрлэл,2020-11,640.8
            Тавилга үйлдвэрлэл,2020-10,1714.2
            Тавилга үйлдвэрлэл,2020-09,1636.4
            Тавилга үйлдвэрлэл,2020-08,2038.0
            Тавилга үйлдвэрлэл,2020-07,2126.0
            Тавилга үйлдвэрлэл,2020-06,1223.6
            Тавилга үйлдвэрлэл,2020-05,1569.3
            Тавилга үйлдвэрлэл,2020-04,1233.2
            Тавилга үйлдвэрлэл,2020-03,608.7
            Тавилга үйлдвэрлэл,2020-02,1047.9
            Тавилга үйлдвэрлэл,2020-01,922.9
            Тавилга үйлдвэрлэл,2019-12,1395.4
            Тавилга үйлдвэрлэл,2019-11,1525.5
            Тавилга үйлдвэрлэл,2019-10,1972.3
            Тавилга үйлдвэрлэл,2019-09,1136.3
            Тавилга үйлдвэрлэл,2019-08,1708.8
            Тавилга үйлдвэрлэл,2019-07,867.0
            Тавилга үйлдвэрлэл,2019-06,1627.6
            Тавилга үйлдвэрлэл,2019-05,1818.1
            Тавилга үйлдвэрлэл,2019-04,1343.7
            Тавилга үйлдвэрлэл,2019-03,597.1
            Тавилга үйлдвэрлэл,2019-02,1368.2
            Тавилга үйлдвэрлэл,2019-01,2615.1
            Тавилга үйлдвэрлэл,2018-12,2242.8
            Тавилга үйлдвэрлэл,2018-11,1454.0
            Тавилга үйлдвэрлэл,2018-10,1691.4
            Тавилга үйлдвэрлэл,2018-09,1610.1
            Тавилга үйлдвэрлэл,2018-08,1592.4
            Тавилга үйлдвэрлэл,2018-07,1183.2
            Тавилга үйлдвэрлэл,2018-06,1237.7
            Тавилга үйлдвэрлэл,2018-05,1090.4
            Тавилга үйлдвэрлэл,2018-04,730.4
            Тавилга үйлдвэрлэл,2018-03,657.5
            Тавилга үйлдвэрлэл,2018-02,1531.1
            Тавилга үйлдвэрлэл,2018-01,1690.3
            Тавилга үйлдвэрлэл,2017-12,1918.9
            Тавилга үйлдвэрлэл,2017-11,0.0
            Тавилга үйлдвэрлэл,2017-10,0.0
            Тавилга үйлдвэрлэл,2017-09,0.0
            Бусад боловсруулах үйлдвэрлэл,2026-03,34720.7
            Бусад боловсруулах үйлдвэрлэл,2026-02,31314.7
            Бусад боловсруулах үйлдвэрлэл,2026-01,23736.4
            Бусад боловсруулах үйлдвэрлэл,2025-12,38294.2
            Бусад боловсруулах үйлдвэрлэл,2025-11,27829.1
            Бусад боловсруулах үйлдвэрлэл,2025-10,36348.8
            Бусад боловсруулах үйлдвэрлэл,2025-09,34863.5
            Бусад боловсруулах үйлдвэрлэл,2025-08,23828.4
            Бусад боловсруулах үйлдвэрлэл,2025-07,25248.5
            Бусад боловсруулах үйлдвэрлэл,2025-06,24795.9
            Бусад боловсруулах үйлдвэрлэл,2025-05,39765.8
            Бусад боловсруулах үйлдвэрлэл,2025-04,25439.8
            Бусад боловсруулах үйлдвэрлэл,2025-03,27057.3
            Бусад боловсруулах үйлдвэрлэл,2025-02,42079.3
            Бусад боловсруулах үйлдвэрлэл,2025-01,28000.5
            Бусад боловсруулах үйлдвэрлэл,2024-12,25627.8
            Бусад боловсруулах үйлдвэрлэл,2024-11,28516.0
            Бусад боловсруулах үйлдвэрлэл,2024-10,33399.4
            Бусад боловсруулах үйлдвэрлэл,2024-09,23847.6
            Бусад боловсруулах үйлдвэрлэл,2024-08,24166.0
            Бусад боловсруулах үйлдвэрлэл,2024-07,28902.2
            Бусад боловсруулах үйлдвэрлэл,2024-06,22104.7
            Бусад боловсруулах үйлдвэрлэл,2024-05,22033.1
            Бусад боловсруулах үйлдвэрлэл,2024-04,29643.8
            Бусад боловсруулах үйлдвэрлэл,2024-03,28988.2
            Бусад боловсруулах үйлдвэрлэл,2024-02,22263.8
            Бусад боловсруулах үйлдвэрлэл,2024-01,20841.0
            Бусад боловсруулах үйлдвэрлэл,2023-12,123994.2
            Бусад боловсруулах үйлдвэрлэл,2023-11,32896.4
            Бусад боловсруулах үйлдвэрлэл,2023-10,31416.5
            Бусад боловсруулах үйлдвэрлэл,2023-09,26701.0
            Бусад боловсруулах үйлдвэрлэл,2023-08,27887.5
            Бусад боловсруулах үйлдвэрлэл,2023-07,26402.4
            Бусад боловсруулах үйлдвэрлэл,2023-06,26182.0
            Бусад боловсруулах үйлдвэрлэл,2023-05,27438.4
            Бусад боловсруулах үйлдвэрлэл,2023-04,8588.4
            Бусад боловсруулах үйлдвэрлэл,2023-03,31471.8
            Бусад боловсруулах үйлдвэрлэл,2023-02,27400.6
            Бусад боловсруулах үйлдвэрлэл,2023-01,27104.0
            Бусад боловсруулах үйлдвэрлэл,2022-12,33004.5
            Бусад боловсруулах үйлдвэрлэл,2022-11,16787.9
            Бусад боловсруулах үйлдвэрлэл,2022-10,29262.6
            Бусад боловсруулах үйлдвэрлэл,2022-09,27098.6
            Бусад боловсруулах үйлдвэрлэл,2022-08,31333.6
            Бусад боловсруулах үйлдвэрлэл,2022-07,26237.7
            Бусад боловсруулах үйлдвэрлэл,2022-06,26912.1
            Бусад боловсруулах үйлдвэрлэл,2022-05,8175.1
            Бусад боловсруулах үйлдвэрлэл,2022-04,7838.9
            Бусад боловсруулах үйлдвэрлэл,2022-03,5321.3
            Бусад боловсруулах үйлдвэрлэл,2022-02,6049.9
            Бусад боловсруулах үйлдвэрлэл,2022-01,13531.2
            Бусад боловсруулах үйлдвэрлэл,2021-12,22223.2
            Бусад боловсруулах үйлдвэрлэл,2021-11,19742.0
            Бусад боловсруулах үйлдвэрлэл,2021-10,19559.0
            Бусад боловсруулах үйлдвэрлэл,2021-09,20326.9
            Бусад боловсруулах үйлдвэрлэл,2021-08,21760.9
            Бусад боловсруулах үйлдвэрлэл,2021-07,23390.0
            Бусад боловсруулах үйлдвэрлэл,2021-06,25595.3
            Бусад боловсруулах үйлдвэрлэл,2021-05,26450.0
            Бусад боловсруулах үйлдвэрлэл,2021-04,22684.0
            Бусад боловсруулах үйлдвэрлэл,2021-03,23966.5
            Бусад боловсруулах үйлдвэрлэл,2021-02,17473.7
            Бусад боловсруулах үйлдвэрлэл,2021-01,1898.2
            Бусад боловсруулах үйлдвэрлэл,2020-12,2502.2
            Бусад боловсруулах үйлдвэрлэл,2020-11,2088.0
            Бусад боловсруулах үйлдвэрлэл,2020-10,2714.4
            Бусад боловсруулах үйлдвэрлэл,2020-09,2386.5
            Бусад боловсруулах үйлдвэрлэл,2020-08,2676.7
            Бусад боловсруулах үйлдвэрлэл,2020-07,2194.3
            Бусад боловсруулах үйлдвэрлэл,2020-06,2231.0
            Бусад боловсруулах үйлдвэрлэл,2020-05,1073.8
            Бусад боловсруулах үйлдвэрлэл,2020-04,1475.4
            Бусад боловсруулах үйлдвэрлэл,2020-03,2322.4
            Бусад боловсруулах үйлдвэрлэл,2020-02,1792.7
            Бусад боловсруулах үйлдвэрлэл,2020-01,2384.2
            Бусад боловсруулах үйлдвэрлэл,2019-12,1797.5
            Бусад боловсруулах үйлдвэрлэл,2019-11,3302.5
            Бусад боловсруулах үйлдвэрлэл,2019-10,2442.5
            Бусад боловсруулах үйлдвэрлэл,2019-09,2536.3
            Бусад боловсруулах үйлдвэрлэл,2019-08,2137.5
            Бусад боловсруулах үйлдвэрлэл,2019-07,1797.7
            Бусад боловсруулах үйлдвэрлэл,2019-06,2310.9
            Бусад боловсруулах үйлдвэрлэл,2019-05,1819.7
            Бусад боловсруулах үйлдвэрлэл,2019-04,1687.6
            Бусад боловсруулах үйлдвэрлэл,2019-03,1668.4
            Бусад боловсруулах үйлдвэрлэл,2019-02,1324.7
            Бусад боловсруулах үйлдвэрлэл,2019-01,2118.1
            Бусад боловсруулах үйлдвэрлэл,2018-12,1777.4
            Бусад боловсруулах үйлдвэрлэл,2018-11,1187.2
            Бусад боловсруулах үйлдвэрлэл,2018-10,1399.3
            Бусад боловсруулах үйлдвэрлэл,2018-09,1176.3
            Бусад боловсруулах үйлдвэрлэл,2018-08,1473.3
            Бусад боловсруулах үйлдвэрлэл,2018-07,1802.9
            Бусад боловсруулах үйлдвэрлэл,2018-06,1303.5
            Бусад боловсруулах үйлдвэрлэл,2018-05,1275.5
            Бусад боловсруулах үйлдвэрлэл,2018-04,1526.6
            Бусад боловсруулах үйлдвэрлэл,2018-03,1121.8
            Бусад боловсруулах үйлдвэрлэл,2018-02,753.9
            Бусад боловсруулах үйлдвэрлэл,2018-01,1039.2
            Бусад боловсруулах үйлдвэрлэл,2017-12,1511.0
            Бусад боловсруулах үйлдвэрлэл,2017-11,11244.0
            Бусад боловсруулах үйлдвэрлэл,2017-10,14119.4
            Бусад боловсруулах үйлдвэрлэл,2017-09,12887.4
"    Цахилгаан хий, уур, агааржуулалт",2026-03,379308.8
"    Цахилгаан хий, уур, агааржуулалт",2026-02,406244.4
"    Цахилгаан хий, уур, агааржуулалт",2026-01,373579.9
"    Цахилгаан хий, уур, агааржуулалт",2025-12,306286.0
"    Цахилгаан хий, уур, агааржуулалт",2025-11,275001.3
"    Цахилгаан хий, уур, агааржуулалт",2025-10,240765.9
"    Цахилгаан хий, уур, агааржуулалт",2025-09,181026.9
"    Цахилгаан хий, уур, агааржуулалт",2025-08,165525.7
"    Цахилгаан хий, уур, агааржуулалт",2025-07,158434.2
"    Цахилгаан хий, уур, агааржуулалт",2025-06,165641.6
"    Цахилгаан хий, уур, агааржуулалт",2025-05,203405.2
"    Цахилгаан хий, уур, агааржуулалт",2025-04,226404.4
"    Цахилгаан хий, уур, агааржуулалт",2025-03,245970.5
"    Цахилгаан хий, уур, агааржуулалт",2025-02,266260.0
"    Цахилгаан хий, уур, агааржуулалт",2025-01,278139.5
"    Цахилгаан хий, уур, агааржуулалт",2024-12,264104.5
"    Цахилгаан хий, уур, агааржуулалт",2024-11,205826.3
"    Цахилгаан хий, уур, агааржуулалт",2024-10,178909.7
"    Цахилгаан хий, уур, агааржуулалт",2024-09,135186.1
"    Цахилгаан хий, уур, агааржуулалт",2024-08,115298.4
"    Цахилгаан хий, уур, агааржуулалт",2024-07,112476.8
"    Цахилгаан хий, уур, агааржуулалт",2024-06,121283.9
"    Цахилгаан хий, уур, агааржуулалт",2024-05,141114.8
"    Цахилгаан хий, уур, агааржуулалт",2024-04,169062.5
"    Цахилгаан хий, уур, агааржуулалт",2024-03,194582.3
"    Цахилгаан хий, уур, агааржуулалт",2024-02,211023.0
"    Цахилгаан хий, уур, агааржуулалт",2024-01,216977.8
"    Цахилгаан хий, уур, агааржуулалт",2023-12,207458.9
"    Цахилгаан хий, уур, агааржуулалт",2023-11,195529.3
"    Цахилгаан хий, уур, агааржуулалт",2023-10,155124.5
"    Цахилгаан хий, уур, агааржуулалт",2023-09,126177.7
"    Цахилгаан хий, уур, агааржуулалт",2023-08,112349.0
"    Цахилгаан хий, уур, агааржуулалт",2023-07,108538.0
"    Цахилгаан хий, уур, агааржуулалт",2023-06,112428.1
"    Цахилгаан хий, уур, агааржуулалт",2023-05,136898.0
"    Цахилгаан хий, уур, агааржуулалт",2023-04,180318.5
"    Цахилгаан хий, уур, агааржуулалт",2023-03,158555.0
"    Цахилгаан хий, уур, агааржуулалт",2023-02,180505.7
"    Цахилгаан хий, уур, агааржуулалт",2023-01,201282.1
"    Цахилгаан хий, уур, агааржуулалт",2022-12,188884.4
"    Цахилгаан хий, уур, агааржуулалт",2022-11,152466.1
"    Цахилгаан хий, уур, агааржуулалт",2022-10,130039.9
"    Цахилгаан хий, уур, агааржуулалт",2022-09,94595.3
"    Цахилгаан хий, уур, агааржуулалт",2022-08,82693.3
"    Цахилгаан хий, уур, агааржуулалт",2022-07,78748.5
"    Цахилгаан хий, уур, агааржуулалт",2022-06,84239.8
"    Цахилгаан хий, уур, агааржуулалт",2022-05,101715.4
"    Цахилгаан хий, уур, агааржуулалт",2022-04,125940.2
"    Цахилгаан хий, уур, агааржуулалт",2022-03,137286.7
"    Цахилгаан хий, уур, агааржуулалт",2022-02,148291.7
"    Цахилгаан хий, уур, агааржуулалт",2022-01,151513.0
"    Цахилгаан хий, уур, агааржуулалт",2021-12,159784.9
"    Цахилгаан хий, уур, агааржуулалт",2021-11,137398.0
"    Цахилгаан хий, уур, агааржуулалт",2021-10,119755.1
"    Цахилгаан хий, уур, агааржуулалт",2021-09,90294.0
"    Цахилгаан хий, уур, агааржуулалт",2021-08,79119.0
"    Цахилгаан хий, уур, агааржуулалт",2021-07,73904.1
"    Цахилгаан хий, уур, агааржуулалт",2021-06,84689.4
"    Цахилгаан хий, уур, агааржуулалт",2021-05,98454.3
"    Цахилгаан хий, уур, агааржуулалт",2021-04,117884.4
"    Цахилгаан хий, уур, агааржуулалт",2021-03,128723.4
"    Цахилгаан хий, уур, агааржуулалт",2021-02,138979.8
"    Цахилгаан хий, уур, агааржуулалт",2021-01,140474.3
"    Цахилгаан хий, уур, агааржуулалт",2020-12,129900.1
"    Цахилгаан хий, уур, агааржуулалт",2020-11,116565.9
"    Цахилгаан хий, уур, агааржуулалт",2020-10,101959.2
"    Цахилгаан хий, уур, агааржуулалт",2020-09,76682.2
"    Цахилгаан хий, уур, агааржуулалт",2020-08,70164.6
"    Цахилгаан хий, уур, агааржуулалт",2020-07,68919.9
"    Цахилгаан хий, уур, агааржуулалт",2020-06,72475.6
"    Цахилгаан хий, уур, агааржуулалт",2020-05,83731.3
"    Цахилгаан хий, уур, агааржуулалт",2020-04,105963.7
"    Цахилгаан хий, уур, агааржуулалт",2020-03,115910.4
"    Цахилгаан хий, уур, агааржуулалт",2020-02,127173.2
"    Цахилгаан хий, уур, агааржуулалт",2020-01,130959.8
"    Цахилгаан хий, уур, агааржуулалт",2019-12,123310.4
"    Цахилгаан хий, уур, агааржуулалт",2019-11,114744.6
"    Цахилгаан хий, уур, агааржуулалт",2019-10,96363.2
"    Цахилгаан хий, уур, агааржуулалт",2019-09,77786.2
"    Цахилгаан хий, уур, агааржуулалт",2019-08,70619.9
"    Цахилгаан хий, уур, агааржуулалт",2019-07,70217.3
"    Цахилгаан хий, уур, агааржуулалт",2019-06,72465.9
"    Цахилгаан хий, уур, агааржуулалт",2019-05,83107.7
"    Цахилгаан хий, уур, агааржуулалт",2019-04,96171.9
"    Цахилгаан хий, уур, агааржуулалт",2019-03,99345.3
"    Цахилгаан хий, уур, агааржуулалт",2019-02,106497.9
"    Цахилгаан хий, уур, агааржуулалт",2019-01,109768.5
"    Цахилгаан хий, уур, агааржуулалт",2018-12,103816.5
"    Цахилгаан хий, уур, агааржуулалт",2018-11,93271.9
"    Цахилгаан хий, уур, агааржуулалт",2018-10,81492.6
"    Цахилгаан хий, уур, агааржуулалт",2018-09,65033.5
"    Цахилгаан хий, уур, агааржуулалт",2018-08,60178.4
"    Цахилгаан хий, уур, агааржуулалт",2018-07,58282.6
"    Цахилгаан хий, уур, агааржуулалт",2018-06,61243.2
"    Цахилгаан хий, уур, агааржуулалт",2018-05,72177.3
"    Цахилгаан хий, уур, агааржуулалт",2018-04,86773.2
"    Цахилгаан хий, уур, агааржуулалт",2018-03,91096.5
"    Цахилгаан хий, уур, агааржуулалт",2018-02,97563.5
"    Цахилгаан хий, уур, агааржуулалт",2018-01,100101.1
"    Цахилгаан хий, уур, агааржуулалт",2017-12,93394.8
"    Цахилгаан хий, уур, агааржуулалт",2017-11,84082.9
"    Цахилгаан хий, уур, агааржуулалт",2017-10,74476.9
"    Цахилгаан хий, уур, агааржуулалт",2017-09,56306.3
"        Цахилгаан, хий, уур, агааржуулалт",2026-03,379308.8
"        Цахилгаан, хий, уур, агааржуулалт",2026-02,406244.4
"        Цахилгаан, хий, уур, агааржуулалт",2026-01,373579.9
"        Цахилгаан, хий, уур, агааржуулалт",2025-12,306286.0
"        Цахилгаан, хий, уур, агааржуулалт",2025-11,275001.3
"        Цахилгаан, хий, уур, агааржуулалт",2025-10,240765.9
"        Цахилгаан, хий, уур, агааржуулалт",2025-09,181026.9
"        Цахилгаан, хий, уур, агааржуулалт",2025-08,165525.7
"        Цахилгаан, хий, уур, агааржуулалт",2025-07,158434.2
"        Цахилгаан, хий, уур, агааржуулалт",2025-06,165641.6
"        Цахилгаан, хий, уур, агааржуулалт",2025-05,203405.2
"        Цахилгаан, хий, уур, агааржуулалт",2025-04,226404.4
"        Цахилгаан, хий, уур, агааржуулалт",2025-03,245970.5
"        Цахилгаан, хий, уур, агааржуулалт",2025-02,266260.0
"        Цахилгаан, хий, уур, агааржуулалт",2025-01,278139.5
"        Цахилгаан, хий, уур, агааржуулалт",2024-12,264104.5
"        Цахилгаан, хий, уур, агааржуулалт",2024-11,205826.3
"        Цахилгаан, хий, уур, агааржуулалт",2024-10,178909.7
"        Цахилгаан, хий, уур, агааржуулалт",2024-09,135186.1
"        Цахилгаан, хий, уур, агааржуулалт",2024-08,115298.4
"        Цахилгаан, хий, уур, агааржуулалт",2024-07,112476.8
"        Цахилгаан, хий, уур, агааржуулалт",2024-06,121283.9
"        Цахилгаан, хий, уур, агааржуулалт",2024-05,141114.8
