year,region_code,region_en,region_mn,animal_code,animal_en,animal_mn,losses_thousand,starting_herd_thousand,loss_rate_percent,loss_status,herd_status
1979,184,Khovd,Ховд,0,Total,Бүгд,43.3,1543.9,2.804586,,
1979,184,Khovd,Ховд,1,Horse,Адуу,3,83.9,3.575685,,
1979,184,Khovd,Ховд,2,Cattle,Үхэр,2.4,103.6,2.316602,,
1979,184,Khovd,Ховд,3,Camel,Тэмээ,1.3,41.9,3.102625,,
1979,184,Khovd,Ховд,4,Sheep,Хонь,25.7,883.7,2.908227,,
1979,184,Khovd,Ховд,5,Goat,Ямаа,10.9,430.8,2.530176,,
1979,185,Uvs,Увс,0,Total,Бүгд,48.8,1427.5,3.418564,,
1979,185,Uvs,Увс,1,Horse,Адуу,4.2,99.6,4.216867,,
1979,185,Uvs,Увс,2,Cattle,Үхэр,4.7,110.5,4.253394,,
1979,185,Uvs,Увс,3,Camel,Тэмээ,1.3,38,3.421053,,
1979,185,Uvs,Увс,4,Sheep,Хонь,29.6,920.4,3.215993,,
1979,185,Uvs,Увс,5,Goat,Ямаа,8.9,259,3.436293,,
1979,261,Orkhon,Орхон,0,Total,Бүгд,0.2,6.7,2.985075,,
1979,261,Orkhon,Орхон,1,Horse,Адуу,0,0.5,0.0,,
1979,261,Orkhon,Орхон,2,Cattle,Үхэр,0,2.9,0.0,,
1979,261,Orkhon,Орхон,3,Camel,Тэмээ,,,,..,..
1979,261,Orkhon,Орхон,4,Sheep,Хонь,0.1,2.7,3.703704,,
1979,261,Orkhon,Орхон,5,Goat,Ямаа,0,0.6,0.0,,
1979,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,49.5,2016.8,2.454383,,
1979,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,4.5,202.1,2.22662,,
1979,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,3.9,213.3,1.828411,,
1979,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,1.4,38.2,3.664921,,
1979,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,30.5,1199.5,2.542726,,
1979,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,9.1,363.8,2.501374,,
1979,263,Bulgan,Булган,0,Total,Бүгд,39.7,926.8,4.283556,,
1979,263,Bulgan,Булган,1,Horse,Адуу,4.2,90.2,4.656319,,
1979,263,Bulgan,Булган,2,Cattle,Үхэр,5.7,153.1,3.723057,,
1979,263,Bulgan,Булган,3,Camel,Тэмээ,0.2,4,5.0,,
1979,263,Bulgan,Булган,4,Sheep,Хонь,25.4,575.6,4.412787,,
1979,263,Bulgan,Булган,5,Goat,Ямаа,4.1,103.9,3.946102,,
1979,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,88.4,1821.3,4.853676,,
1979,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,4.7,130.3,3.607061,,
1979,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,4,140.8,2.840909,,
1979,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,2.2,58.3,3.773585,,
1979,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,44.9,941.5,4.768986,,
1979,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,32.6,550.4,5.922965,,
1979,265,Arkhangai,Архангай,0,Total,Бүгд,51.2,1426,3.590463,,
1979,265,Arkhangai,Архангай,1,Horse,Адуу,7.1,175.9,4.036384,,
1979,265,Arkhangai,Архангай,2,Cattle,Үхэр,7.2,254.1,2.83353,,
1979,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.1,2,5.0,,
1979,265,Arkhangai,Архангай,4,Sheep,Хонь,31.5,832.2,3.785148,,
1979,265,Arkhangai,Архангай,5,Goat,Ямаа,5.3,161.8,3.275649,,
1979,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,29.7,1567.2,1.8951,,
1979,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,2.6,116.1,2.239449,,
1979,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,5.4,241.8,2.233251,,
1979,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.3,6.6,4.545455,,
1979,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,18.1,989.8,1.828652,,
1979,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,3.4,212.9,1.596994,,
1979,341,Tuv,Төв,0,Total,Бүгд,51,1267.8,4.022717,,
1979,341,Tuv,Төв,1,Horse,Адуу,4.6,153,3.006536,,
1979,341,Tuv,Төв,2,Cattle,Үхэр,8,167.9,4.764741,,
1979,341,Tuv,Төв,3,Camel,Тэмээ,0.6,9.7,6.185567,,
1979,341,Tuv,Төв,4,Sheep,Хонь,32.4,787,4.1169,,
1979,341,Tuv,Төв,5,Goat,Ямаа,5.5,150.3,3.659348,,
1979,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,,,,..,..
1979,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,,,,..,..
1979,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,,,,..,..
1979,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,,,,..,..
1979,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,,,,..,..
1979,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,,,,..,..
1979,343,Selenge,Сэлэнгэ,0,Total,Бүгд,29.4,454.1,6.474345,,
1979,343,Selenge,Сэлэнгэ,1,Horse,Адуу,1.4,23.2,6.034483,,
1979,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,5.5,81.2,6.773399,,
1979,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,,0.2,,..,
1979,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,21,328.5,6.392694,,
1979,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,1.5,21,7.142857,,
1979,344,Dornogovi,Дорноговь,0,Total,Бүгд,33.1,903.1,3.665153,,
1979,344,Dornogovi,Дорноговь,1,Horse,Адуу,4.4,105.9,4.154863,,
1979,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,1.8,72.5,2.482759,,
1979,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,3.5,71.5,4.895105,,
1979,344,Dornogovi,Дорноговь,4,Sheep,Хонь,15.6,463.8,3.363519,,
1979,344,Dornogovi,Дорноговь,5,Goat,Ямаа,7.8,189.5,4.116095,,
1979,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,0.8,17.7,4.519774,,
1979,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0,1.8,0.0,,
1979,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,0.2,6.4,3.125,,
1979,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,,,,..,..
1979,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,0.5,8.6,5.813953,,
1979,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0,0.9,0.0,,
1979,346,Umnugovi,Өмнөговь,0,Total,Бүгд,47.4,1066.1,4.446112,,
1979,346,Umnugovi,Өмнөговь,1,Horse,Адуу,3.3,84.1,3.9239,,
1979,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,0.5,19.8,2.525253,,
1979,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,6.3,145.6,4.326923,,
1979,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,11.1,340.2,3.262787,,
1979,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,26.3,476.4,5.520571,,
1979,348,Dundgovi,Дундговь,0,Total,Бүгд,55.6,1475.9,3.767193,,
1979,348,Dundgovi,Дундговь,1,Horse,Адуу,6.5,158,4.113924,,
1979,348,Dundgovi,Дундговь,2,Cattle,Үхэр,2.7,95.7,2.821317,,
1979,348,Dundgovi,Дундговь,3,Camel,Тэмээ,3.6,60.8,5.921053,,
1979,348,Dundgovi,Дундговь,4,Sheep,Хонь,24.3,788.2,3.082974,,
1979,348,Dundgovi,Дундговь,5,Goat,Ямаа,18.4,373.3,4.929012,,
1979,421,Dornod,Дорнод,0,Total,Бүгд,43.8,1091.9,4.011356,,
1979,421,Dornod,Дорнод,1,Horse,Адуу,4.3,99.3,4.330312,,
1979,421,Dornod,Дорнод,2,Cattle,Үхэр,5.9,128.3,4.598597,,
1979,421,Dornod,Дорнод,3,Camel,Тэмээ,0.9,17.3,5.202312,,
1979,421,Dornod,Дорнод,4,Sheep,Хонь,29.9,785.5,3.806493,,
1979,421,Dornod,Дорнод,5,Goat,Ямаа,3,61.5,4.878049,,
1979,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,30.5,1124.8,2.711593,,
1979,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,2.9,124.1,2.336825,,
1979,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,3.5,136.3,2.567865,,
1979,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.9,19.4,4.639175,,
1979,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,19.4,704.7,2.752945,,
1979,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,3.8,140.3,2.708482,,
1979,423,Khentii,Хэнтий,0,Total,Бүгд,64.7,1387.2,4.664072,,
1979,423,Khentii,Хэнтий,1,Horse,Адуу,7.4,147.2,5.027174,,
1979,423,Khentii,Хэнтий,2,Cattle,Үхэр,10.4,203.9,5.100539,,
1979,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.7,11.6,6.034483,,
1979,423,Khentii,Хэнтий,4,Sheep,Хонь,40,879.6,4.547522,,
1979,423,Khentii,Хэнтий,5,Goat,Ямаа,6.2,144.9,4.278813,,
1979,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,1.8,59.3,3.035413,,
1979,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,0.3,8.1,3.703704,,
1979,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,1,29.4,3.401361,,
1979,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,,,,..,..
1979,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,0.3,14.9,2.013423,,
1979,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,0.2,6.9,2.898551,,
1980,0,Total,Улсын дүн,0,Total,Бүгд,1454.3,24284.6,5.988569,,
1980,0,Total,Улсын дүн,1,Horse,Адуу,144.4,2078.9,6.945981,,
1980,0,Total,Улсын дүн,2,Cattle,Үхэр,157.9,2476.9,6.374904,,
1980,0,Total,Улсын дүн,3,Camel,Тэмээ,39.5,613.7,6.43637,,
1980,0,Total,Улсын дүн,4,Sheep,Хонь,866.4,14400.2,6.016583,,
1980,0,Total,Улсын дүн,5,Goat,Ямаа,246,4714.9,5.217502,,
1980,181,Zavkhan,Завхан,0,Total,Бүгд,50.8,1842.2,2.757572,,
1980,181,Zavkhan,Завхан,1,Horse,Адуу,2.9,118.7,2.443134,,
1980,181,Zavkhan,Завхан,2,Cattle,Үхэр,3.4,147.8,2.300406,,
1980,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.8,17.4,4.597701,,
1980,181,Zavkhan,Завхан,4,Sheep,Хонь,35.1,1252.9,2.801501,,
1980,181,Zavkhan,Завхан,5,Goat,Ямаа,8.6,305.5,2.815057,,
1980,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,43.4,1579.8,2.747183,,
1980,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,1.6,90,1.777778,,
1980,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,2.1,96.3,2.180685,,
1980,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,1.1,54.3,2.025783,,
1980,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,24.4,888.9,2.744966,,
1980,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,14.2,450.2,3.154154,,
1980,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,31.2,1078.7,2.89237,,
1980,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,1.6,62.1,2.57649,,
1980,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,1.6,76.6,2.088773,,
1980,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.3,11.2,2.678571,,
1980,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,17.8,630.9,2.821366,,
1980,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,9.8,297.8,3.290799,,
1980,184,Khovd,Ховд,0,Total,Бүгд,47.9,1559.2,3.072088,,
1980,184,Khovd,Ховд,1,Horse,Адуу,2.3,83.2,2.764423,,
1980,184,Khovd,Ховд,2,Cattle,Үхэр,2.4,104,2.307692,,
1980,184,Khovd,Ховд,3,Camel,Тэмээ,1.5,42.5,3.529412,,
1980,184,Khovd,Ховд,4,Sheep,Хонь,28.8,888.1,3.242878,,
1980,184,Khovd,Ховд,5,Goat,Ямаа,12.9,441.4,2.922519,,
1980,185,Uvs,Увс,0,Total,Бүгд,49.2,1486.8,3.30912,,
1980,185,Uvs,Увс,1,Horse,Адуу,3.8,103.4,3.675048,,
1980,185,Uvs,Увс,2,Cattle,Үхэр,3.9,112,3.482143,,
1980,185,Uvs,Увс,3,Camel,Тэмээ,1.7,39,4.358974,,
1980,185,Uvs,Увс,4,Sheep,Хонь,32,959.1,3.336461,,
1980,185,Uvs,Увс,5,Goat,Ямаа,7.8,273.3,2.854007,,
1980,261,Orkhon,Орхон,0,Total,Бүгд,0.2,,,,..
1980,261,Orkhon,Орхон,1,Horse,Адуу,0,3.7,0.0,,
1980,261,Orkhon,Орхон,2,Cattle,Үхэр,0.1,2.7,3.703704,,
1980,261,Orkhon,Орхон,3,Camel,Тэмээ,,0.6,,..,
1980,261,Orkhon,Орхон,4,Sheep,Хонь,0.1,0.5,20.0,,
1980,261,Orkhon,Орхон,5,Goat,Ямаа,0,7.5,0.0,,
1980,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,73.9,2023.2,3.652629,,
1980,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,11,202.4,5.434783,,
1980,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,9.4,214.1,4.390472,,
1980,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,2.5,38.6,6.476684,,
1980,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,39.1,1208.4,3.235684,,
1980,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,11.9,359.8,3.307393,,
1980,263,Bulgan,Булган,0,Total,Бүгд,43,926.8,4.63962,,
1980,263,Bulgan,Булган,1,Horse,Адуу,4.1,89.6,4.575893,,
1980,263,Bulgan,Булган,2,Cattle,Үхэр,7.1,153.5,4.625407,,
1980,263,Bulgan,Булган,3,Camel,Тэмээ,0.2,4.1,4.878049,,
1980,263,Bulgan,Булган,4,Sheep,Хонь,26.8,572.9,4.677954,,
1980,263,Bulgan,Булган,5,Goat,Ямаа,4.8,106.7,4.498594,,
1980,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,56.7,1790.6,3.166536,,
1980,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,3.1,128.4,2.41433,,
1980,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,3.8,138.1,2.751629,,
1980,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,2,57.8,3.460208,,
1980,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,30.8,935.7,3.291653,,
1980,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,17,530.7,3.203316,,
1980,265,Arkhangai,Архангай,0,Total,Бүгд,59.6,1428,4.173669,,
1980,265,Arkhangai,Архангай,1,Horse,Адуу,8.6,173.5,4.956772,,
1980,265,Arkhangai,Архангай,2,Cattle,Үхэр,8.5,254.8,3.33595,,
1980,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.1,2.1,4.761905,,
1980,265,Arkhangai,Архангай,4,Sheep,Хонь,36,832.5,4.324324,,
1980,265,Arkhangai,Архангай,5,Goat,Ямаа,6.4,165.1,3.876439,,
1980,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,41.3,1596,2.587719,,
1980,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,2.6,115.8,2.24525,,
1980,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,5.9,236.5,2.494715,,
1980,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.3,6.5,4.615385,,
1980,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,27.5,1018.3,2.700579,,
1980,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,5,218.9,2.284148,,
1980,341,Tuv,Төв,0,Total,Бүгд,67.9,1317.2,5.154874,,
1980,341,Tuv,Төв,1,Horse,Адуу,6.2,155,4.0,,
1980,341,Tuv,Төв,2,Cattle,Үхэр,9.8,165.9,5.907173,,
1980,341,Tuv,Төв,3,Camel,Тэмээ,0.6,10,6.0,,
1980,341,Tuv,Төв,4,Sheep,Хонь,41.6,826.1,5.03571,,
1980,341,Tuv,Төв,5,Goat,Ямаа,9.7,160.2,6.054931,,
1980,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,,,,..,..
1980,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,,,,..,..
1980,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,,,,..,..
1980,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,,,,..,..
1980,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,,,,..,..
1980,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,,,,..,..
1980,343,Selenge,Сэлэнгэ,0,Total,Бүгд,36.4,440.3,8.267091,,
1980,343,Selenge,Сэлэнгэ,1,Horse,Адуу,1.3,22.3,5.829596,,
1980,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,6.7,75.3,8.897742,,
1980,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,,0.2,,..,
1980,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,26.8,322.3,8.315234,,
1980,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,1.6,20.2,7.920792,,
1980,344,Dornogovi,Дорноговь,0,Total,Бүгд,55.3,907.5,6.093664,,
1980,344,Dornogovi,Дорноговь,1,Horse,Адуу,7.5,105.1,7.136061,,
1980,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,3.2,73.6,4.347826,,
1980,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,7.8,73.6,10.597826,,
1980,344,Dornogovi,Дорноговь,4,Sheep,Хонь,24.5,472.4,5.186283,,
1980,344,Dornogovi,Дорноговь,5,Goat,Ямаа,12.2,182.8,6.673961,,
1980,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,1.4,,,,..
1980,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.1,7.3,1.369863,,
1980,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,0.3,12.7,2.362205,,
1980,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,,2,,..,
1980,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,0.9,0.9,100.0,,
1980,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0,22.9,0.0,,
1980,346,Umnugovi,Өмнөговь,0,Total,Бүгд,68.6,1052,6.520913,,
1980,346,Umnugovi,Өмнөговь,1,Horse,Адуу,3.9,83.9,4.648391,,
1980,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,1.2,20.3,5.91133,,
1980,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,8.4,146.6,5.729877,,
1980,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,23.1,332.5,6.947368,,
1980,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,31.9,468.6,6.807512,,
1980,348,Dundgovi,Дундговь,0,Total,Бүгд,106.4,1464.6,7.264782,,
1980,348,Dundgovi,Дундговь,1,Horse,Адуу,9,155.2,5.798969,,
1980,348,Dundgovi,Дундговь,2,Cattle,Үхэр,11.3,95.9,11.783107,,
1980,348,Dundgovi,Дундговь,3,Camel,Тэмээ,5.6,60.8,9.210526,,
1980,348,Dundgovi,Дундговь,4,Sheep,Хонь,50,782.1,6.393044,,
1980,348,Dundgovi,Дундговь,5,Goat,Ямаа,30.5,370.7,8.227677,,
1980,421,Dornod,Дорнод,0,Total,Бүгд,185.4,1114.2,16.639742,,
1980,421,Dornod,Дорнод,1,Horse,Адуу,26.3,101,26.039604,,
1980,421,Dornod,Дорнод,2,Cattle,Үхэр,18.1,131,13.816794,,
1980,421,Dornod,Дорнод,3,Camel,Тэмээ,2.5,17.5,14.285714,,
1980,421,Dornod,Дорнод,4,Sheep,Хонь,128,801.8,15.964081,,
1980,421,Dornod,Дорнод,5,Goat,Ямаа,10.6,62.9,16.852146,,
1980,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,218,1162.4,18.754301,,
1980,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,26.3,128.2,20.514821,,
1980,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,25.2,138.6,18.181818,,
1980,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,2.7,19.8,13.636364,,
1980,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,138.8,733.9,18.912658,,
1980,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,25.1,141.9,17.688513,,
1980,423,Khentii,Хэнтий,0,Total,Бүгд,215.8,1431.8,15.071937,,
1980,423,Khentii,Хэнтий,1,Horse,Адуу,21.9,151,14.503311,,
1980,423,Khentii,Хэнтий,2,Cattle,Үхэр,33,204.6,16.129032,,
1980,423,Khentii,Хэнтий,3,Camel,Тэмээ,1.4,11.7,11.965812,,
1980,423,Khentii,Хэнтий,4,Sheep,Хонь,133.9,912.3,14.67719,,
1980,423,Khentii,Хэнтий,5,Goat,Ямаа,25.8,152.2,16.95138,,
1980,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,1.9,,,,..
1980,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,0.3,27,1.111111,,
1980,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,0.9,13.7,6.569343,,
1980,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,,7.4,,..,
1980,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,0.4,4.7,8.510638,,
1980,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,0.2,52.8,0.378788,,
1981,0,Total,Улсын дүн,0,Total,Бүгд,973.9,23771.4,4.09694,,
1981,0,Total,Улсын дүн,1,Horse,Адуу,83.9,1985.4,4.225849,,
1981,0,Total,Улсын дүн,2,Cattle,Үхэр,116.9,2397.1,4.876726,,
1981,0,Total,Улсын дүн,3,Camel,Тэмээ,34.1,591.5,5.765004,,
1981,0,Total,Улсын дүн,4,Sheep,Хонь,558.5,14230.7,3.924614,,
1981,0,Total,Улсын дүн,5,Goat,Ямаа,180.5,4566.7,3.952526,,
1981,181,Zavkhan,Завхан,0,Total,Бүгд,100.1,1875.9,5.336105,,
1981,181,Zavkhan,Завхан,1,Horse,Адуу,3.5,118.5,2.953586,,
1981,181,Zavkhan,Завхан,2,Cattle,Үхэр,9.4,147,6.394558,,
1981,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.7,16.9,4.142012,,
1981,181,Zavkhan,Завхан,4,Sheep,Хонь,69.5,1300.7,5.343277,,
1981,181,Zavkhan,Завхан,5,Goat,Ямаа,17,292.9,5.804029,,
1981,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,43.1,1582,2.724399,,
1981,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,1.9,90,2.111111,,
1981,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,2.9,99.4,2.917505,,
1981,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,1.3,54.8,2.372263,,
1981,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,23,894.8,2.570407,,
1981,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,14,442.9,3.160984,,
1981,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,23.9,1105.8,2.161331,,
1981,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,1.1,63.5,1.732283,,
1981,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,1.7,82.6,2.058111,,
1981,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.2,11,1.818182,,
1981,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,14.5,652.4,2.222563,,
1981,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,6.4,296.3,2.159973,,
1981,184,Khovd,Ховд,0,Total,Бүгд,30.5,1539.6,1.981034,,
1981,184,Khovd,Ховд,1,Horse,Адуу,1.2,82.9,1.447527,,
1981,184,Khovd,Ховд,2,Cattle,Үхэр,1.4,104.1,1.344861,,
1981,184,Khovd,Ховд,3,Camel,Тэмээ,1.8,42.2,4.265403,,
1981,184,Khovd,Ховд,4,Sheep,Хонь,18.1,876.8,2.064325,,
1981,184,Khovd,Ховд,5,Goat,Ямаа,8,433.6,1.845018,,
1981,185,Uvs,Увс,0,Total,Бүгд,87.5,1481.3,5.906974,,
1981,185,Uvs,Увс,1,Horse,Адуу,6.1,102.2,5.968689,,
1981,185,Uvs,Увс,2,Cattle,Үхэр,8.8,113.6,7.746479,,
1981,185,Uvs,Увс,3,Camel,Тэмээ,2,39.2,5.102041,,
1981,185,Uvs,Увс,4,Sheep,Хонь,53.4,945.2,5.649598,,
1981,185,Uvs,Увс,5,Goat,Ямаа,17.2,281,6.120996,,
1981,261,Orkhon,Орхон,0,Total,Бүгд,0.2,8.8,2.272727,,
1981,261,Orkhon,Орхон,1,Horse,Адуу,0,0.7,0.0,,
1981,261,Orkhon,Орхон,2,Cattle,Үхэр,0.1,4.4,2.272727,,
1981,261,Orkhon,Орхон,3,Camel,Тэмээ,,,,..,..
1981,261,Orkhon,Орхон,4,Sheep,Хонь,0.1,3.2,3.125,,
1981,261,Orkhon,Орхон,5,Goat,Ямаа,0,0.5,0.0,,
1981,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,88.3,1933.9,4.565903,,
1981,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,10.7,183.4,5.834242,,
1981,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,15.8,199,7.939698,,
1981,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,2.2,35.4,6.214689,,
1981,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,47.7,1176.6,4.054054,,
1981,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,11.9,339.4,3.506187,,
1981,263,Bulgan,Булган,0,Total,Бүгд,35.9,937.3,3.83015,,
1981,263,Bulgan,Булган,1,Horse,Адуу,3.9,90.3,4.318937,,
1981,263,Bulgan,Булган,2,Cattle,Үхэр,4.2,146.8,2.861035,,
1981,263,Bulgan,Булган,3,Camel,Тэмээ,0.3,4.1,7.317073,,
1981,263,Bulgan,Булган,4,Sheep,Хонь,23.8,592.5,4.016878,,
1981,263,Bulgan,Булган,5,Goat,Ямаа,3.7,103.7,3.567985,,
1981,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,48.5,1832.7,2.646369,,
1981,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,2.2,127.8,1.72144,,
1981,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,4.6,136.1,3.379868,,
