Indicator,Region,Year,value
Divorces,Bayanjargalan,2017,0
Divorces,Bayanjargalan,2016,2
Divorces,Bayanjargalan,2015,1
Divorces,Bayanjargalan,2014,2
Divorces,Bayanjargalan,2013,1
Divorces,Bayanjargalan,2011,2
Divorces,Bayanjargalan,2010,1
Divorces,Bayanjargalan,2009,1
Divorces,Bayanjargalan,2008,0
Divorces,Bayanjargalan,2007,1
Divorces,Bayanjargalan,2006,0
Divorces,Govi-Ugtaal,2025,1
Divorces,Govi-Ugtaal,2024,2
Divorces,Govi-Ugtaal,2023,0
Divorces,Govi-Ugtaal,2022,4
Divorces,Govi-Ugtaal,2021,0
Divorces,Govi-Ugtaal,2020,0
Divorces,Govi-Ugtaal,2019,3
Divorces,Govi-Ugtaal,2018,1
Divorces,Govi-Ugtaal,2017,0
Divorces,Govi-Ugtaal,2016,0
Divorces,Govi-Ugtaal,2015,0
Divorces,Govi-Ugtaal,2014,0
Divorces,Govi-Ugtaal,2013,0
Divorces,Govi-Ugtaal,2011,0
Divorces,Govi-Ugtaal,2010,0
Divorces,Govi-Ugtaal,2009,1
Divorces,Govi-Ugtaal,2008,0
Divorces,Govi-Ugtaal,2007,0
Divorces,Govi-Ugtaal,2006,0
Divorces,Gurvansaikhan,2025,0
Divorces,Gurvansaikhan,2024,0
Divorces,Gurvansaikhan,2023,0
Divorces,Gurvansaikhan,2022,2
Divorces,Gurvansaikhan,2021,0
Divorces,Gurvansaikhan,2020,1
Divorces,Gurvansaikhan,2019,1
Divorces,Gurvansaikhan,2018,1
Divorces,Gurvansaikhan,2017,3
Divorces,Gurvansaikhan,2016,4
Divorces,Gurvansaikhan,2015,0
Divorces,Gurvansaikhan,2014,2
Divorces,Gurvansaikhan,2013,2
Divorces,Gurvansaikhan,2011,0
Divorces,Gurvansaikhan,2010,1
Divorces,Gurvansaikhan,2009,0
Divorces,Gurvansaikhan,2008,0
Divorces,Gurvansaikhan,2007,0
Divorces,Gurvansaikhan,2006,1
Divorces,Delgerkhangai,2025,0
Divorces,Delgerkhangai,2024,1
Divorces,Delgerkhangai,2023,0
Divorces,Delgerkhangai,2022,2
Divorces,Delgerkhangai,2021,0
Divorces,Delgerkhangai,2020,1
Divorces,Delgerkhangai,2019,0
Divorces,Delgerkhangai,2018,0
Divorces,Delgerkhangai,2017,2
Divorces,Delgerkhangai,2016,1
Divorces,Delgerkhangai,2015,1
Divorces,Delgerkhangai,2014,1
Divorces,Delgerkhangai,2013,1
Divorces,Delgerkhangai,2011,2
Divorces,Delgerkhangai,2010,0
Divorces,Delgerkhangai,2009,0
Divorces,Delgerkhangai,2008,2
Divorces,Delgerkhangai,2007,0
Divorces,Delgerkhangai,2006,0
Divorces,Delgertsogt,2025,0
Divorces,Delgertsogt,2024,0
Divorces,Delgertsogt,2023,0
Divorces,Delgertsogt,2022,0
Divorces,Delgertsogt,2021,1
Divorces,Delgertsogt,2020,1
Divorces,Delgertsogt,2019,2
Divorces,Delgertsogt,2018,0
Divorces,Delgertsogt,2017,1
Divorces,Delgertsogt,2016,1
Divorces,Delgertsogt,2015,1
Divorces,Delgertsogt,2014,1
Divorces,Delgertsogt,2013,1
Divorces,Delgertsogt,2011,0
Divorces,Delgertsogt,2010,0
Divorces,Delgertsogt,2009,0
Divorces,Delgertsogt,2008,0
Divorces,Delgertsogt,2007,1
Divorces,Delgertsogt,2006,2
Divorces,Deren,2025,3
Divorces,Deren,2024,0
Divorces,Deren,2023,1
Divorces,Deren,2022,1
Divorces,Deren,2021,0
Divorces,Deren,2020,3
Divorces,Deren,2019,1
Divorces,Deren,2018,0
Divorces,Deren,2017,0
Divorces,Deren,2016,0
Divorces,Deren,2015,0
Divorces,Deren,2014,0
Divorces,Deren,2013,0
Divorces,Deren,2011,0
Divorces,Deren,2010,1
Divorces,Deren,2009,0
Divorces,Deren,2008,0
Divorces,Deren,2007,0
Divorces,Deren,2006,2
Divorces,Luus,2025,1
Divorces,Luus,2024,0
Divorces,Luus,2023,0
Divorces,Luus,2022,1
Divorces,Luus,2021,0
Divorces,Luus,2020,1
Divorces,Luus,2019,2
Divorces,Luus,2018,1
Divorces,Luus,2017,0
Divorces,Luus,2016,1
Divorces,Luus,2015,1
Divorces,Luus,2014,0
Divorces,Luus,2013,5
Divorces,Luus,2011,1
Divorces,Luus,2010,2
Divorces,Luus,2009,1
Divorces,Luus,2008,1
Divorces,Luus,2007,2
Divorces,Luus,2006,2
Divorces,Ulziit,2025,0
Divorces,Ulziit,2024,1
Divorces,Ulziit,2023,1
Divorces,Ulziit,2022,1
Divorces,Ulziit,2021,0
Divorces,Ulziit,2020,1
Divorces,Ulziit,2019,0
Divorces,Ulziit,2018,4
Divorces,Ulziit,2017,0
Divorces,Ulziit,2016,0
Divorces,Ulziit,2015,1
Divorces,Ulziit,2014,3
Divorces,Ulziit,2013,3
Divorces,Ulziit,2011,3
Divorces,Ulziit,2010,7
Divorces,Ulziit,2009,0
Divorces,Ulziit,2008,1
Divorces,Ulziit,2007,0
Divorces,Ulziit,2006,1
Divorces,Undurshil,2025,1
Divorces,Undurshil,2024,0
Divorces,Undurshil,2023,1
Divorces,Undurshil,2022,3
Divorces,Undurshil,2021,0
Divorces,Undurshil,2020,0
Divorces,Undurshil,2019,2
Divorces,Undurshil,2018,0
Divorces,Undurshil,2017,1
Divorces,Undurshil,2016,0
Divorces,Undurshil,2015,0
Divorces,Undurshil,2014,1
Divorces,Undurshil,2013,0
Divorces,Undurshil,2011,1
Divorces,Undurshil,2010,1
Divorces,Undurshil,2009,0
Divorces,Undurshil,2008,0
Divorces,Undurshil,2007,0
Divorces,Undurshil,2006,0
Divorces,Saikhan-Ovoo,2025,0
Divorces,Saikhan-Ovoo,2024,2
Divorces,Saikhan-Ovoo,2023,0
Divorces,Saikhan-Ovoo,2022,0
Divorces,Saikhan-Ovoo,2021,0
Divorces,Saikhan-Ovoo,2020,2
Divorces,Saikhan-Ovoo,2019,1
Divorces,Saikhan-Ovoo,2018,1
Divorces,Saikhan-Ovoo,2017,1
Divorces,Saikhan-Ovoo,2016,0
Divorces,Saikhan-Ovoo,2015,0
Divorces,Saikhan-Ovoo,2014,3
Divorces,Saikhan-Ovoo,2013,3
Divorces,Saikhan-Ovoo,2011,1
Divorces,Saikhan-Ovoo,2010,1
Divorces,Saikhan-Ovoo,2009,3
Divorces,Saikhan-Ovoo,2008,0
Divorces,Saikhan-Ovoo,2007,0
Divorces,Saikhan-Ovoo,2006,0
Divorces,Khuld,2025,0
Divorces,Khuld,2024,0
Divorces,Khuld,2023,0
Divorces,Khuld,2022,0
Divorces,Khuld,2021,0
Divorces,Khuld,2020,2
Divorces,Khuld,2019,1
Divorces,Khuld,2018,1
Divorces,Khuld,2017,3
Divorces,Khuld,2016,0
Divorces,Khuld,2015,4
Divorces,Khuld,2014,1
Divorces,Khuld,2013,0
Divorces,Khuld,2011,0
Divorces,Khuld,2010,1
Divorces,Khuld,2009,0
Divorces,Khuld,2008,0
Divorces,Khuld,2007,1
Divorces,Khuld,2006,0
Divorces,Tsagaandelger,2025,0
Divorces,Tsagaandelger,2024,0
Divorces,Tsagaandelger,2023,0
Divorces,Tsagaandelger,2022,0
Divorces,Tsagaandelger,2021,1
Divorces,Tsagaandelger,2020,0
Divorces,Tsagaandelger,2019,0
Divorces,Tsagaandelger,2018,0
Divorces,Tsagaandelger,2017,0
Divorces,Tsagaandelger,2016,0
Divorces,Tsagaandelger,2015,1
Divorces,Tsagaandelger,2014,0
Divorces,Tsagaandelger,2013,0
Divorces,Tsagaandelger,2011,0
Divorces,Tsagaandelger,2010,0
Divorces,Tsagaandelger,2009,0
Divorces,Tsagaandelger,2008,0
Divorces,Tsagaandelger,2007,0
Divorces,Tsagaandelger,2006,0
Divorces,Erdenedalai,2025,4
Divorces,Erdenedalai,2024,4
Divorces,Erdenedalai,2023,3
Divorces,Erdenedalai,2022,3
Divorces,Erdenedalai,2021,3
Divorces,Erdenedalai,2020,2
Divorces,Erdenedalai,2019,0
Divorces,Erdenedalai,2018,3
Divorces,Erdenedalai,2017,3
Divorces,Erdenedalai,2016,3
Divorces,Erdenedalai,2015,2
Divorces,Erdenedalai,2014,0
Divorces,Erdenedalai,2013,3
Divorces,Erdenedalai,2011,4
Divorces,Erdenedalai,2010,1
Divorces,Erdenedalai,2009,1
Divorces,Erdenedalai,2008,0
Divorces,Erdenedalai,2007,1
Divorces,Erdenedalai,2006,0
Divorces,Umnugovi,2025,109
Divorces,Umnugovi,2024,109
Divorces,Umnugovi,2023,114
Divorces,Umnugovi,2022,92
Divorces,Umnugovi,2021,67
Divorces,Umnugovi,2020,76
Divorces,Umnugovi,2019,100
Divorces,Umnugovi,2018,103
Divorces,Umnugovi,2017,86
Divorces,Umnugovi,2016,77
Divorces,Umnugovi,2015,69
Divorces,Umnugovi,2014,52
Divorces,Umnugovi,2013,71
Divorces,Umnugovi,2011,54
Divorces,Umnugovi,2010,51
Divorces,Umnugovi,2009,17
Divorces,Umnugovi,2008,20
Divorces,Umnugovi,2007,15
Divorces,Umnugovi,2006,17
Divorces,Dalanzadgad,2025,66
Divorces,Dalanzadgad,2024,75
Divorces,Dalanzadgad,2023,58
Divorces,Dalanzadgad,2022,58
Divorces,Dalanzadgad,2021,41
Divorces,Dalanzadgad,2020,42
Divorces,Dalanzadgad,2019,68
Divorces,Dalanzadgad,2018,69
Divorces,Dalanzadgad,2017,50
Divorces,Dalanzadgad,2016,52
Divorces,Dalanzadgad,2015,45
Divorces,Dalanzadgad,2014,31
Divorces,Dalanzadgad,2013,43
Divorces,Dalanzadgad,2011,34
Divorces,Dalanzadgad,2010,32
Divorces,Dalanzadgad,2009,13
Divorces,Dalanzadgad,2008,16
Divorces,Dalanzadgad,2007,11
Divorces,Dalanzadgad,2006,12
Divorces,Bayandalai,2025,1
Divorces,Bayandalai,2024,1
Divorces,Bayandalai,2023,6
Divorces,Bayandalai,2022,0
Divorces,Bayandalai,2021,1
Divorces,Bayandalai,2020,2
Divorces,Bayandalai,2019,0
Divorces,Bayandalai,2018,0
Divorces,Bayandalai,2017,2
Divorces,Bayandalai,2016,2
Divorces,Bayandalai,2015,0
Divorces,Bayandalai,2014,0
Divorces,Bayandalai,2013,2
Divorces,Bayandalai,2011,0
Divorces,Bayandalai,2010,2
Divorces,Bayandalai,2009,1
Divorces,Bayandalai,2008,0
Divorces,Bayandalai,2007,0
Divorces,Bayandalai,2006,0
Divorces,Bayan-Ovoo,2025,0
Divorces,Bayan-Ovoo,2024,0
Divorces,Bayan-Ovoo,2023,7
Divorces,Bayan-Ovoo,2022,1
Divorces,Bayan-Ovoo,2021,0
Divorces,Bayan-Ovoo,2020,1
Divorces,Bayan-Ovoo,2019,1
Divorces,Bayan-Ovoo,2018,1
Divorces,Bayan-Ovoo,2017,0
Divorces,Bayan-Ovoo,2016,0
Divorces,Bayan-Ovoo,2015,0
Divorces,Bayan-Ovoo,2014,1
Divorces,Bayan-Ovoo,2013,0
Divorces,Bayan-Ovoo,2011,0
Divorces,Bayan-Ovoo,2010,0
Divorces,Bayan-Ovoo,2009,0
Divorces,Bayan-Ovoo,2008,0
Divorces,Bayan-Ovoo,2007,0
Divorces,Bayan-Ovoo,2006,1
Divorces,Bulgan,2025,1
Divorces,Bulgan,2024,1
Divorces,Bulgan,2023,2
Divorces,Bulgan,2022,1
Divorces,Bulgan,2021,1
Divorces,Bulgan,2020,0
Divorces,Bulgan,2019,2
Divorces,Bulgan,2018,4
Divorces,Bulgan,2017,0
Divorces,Bulgan,2016,3
Divorces,Bulgan,2015,0
Divorces,Bulgan,2014,0
Divorces,Bulgan,2013,1
Divorces,Bulgan,2011,3
Divorces,Bulgan,2010,1
Divorces,Bulgan,2009,0
Divorces,Bulgan,2008,0
Divorces,Bulgan,2007,0
Divorces,Bulgan,2006,1
Divorces,Gurvantes,2025,8
Divorces,Gurvantes,2024,3
Divorces,Gurvantes,2023,6
Divorces,Gurvantes,2022,1
Divorces,Gurvantes,2021,5
Divorces,Gurvantes,2020,2
Divorces,Gurvantes,2019,3
Divorces,Gurvantes,2018,0
Divorces,Gurvantes,2017,3
Divorces,Gurvantes,2016,3
Divorces,Gurvantes,2015,3
Divorces,Gurvantes,2014,2
Divorces,Gurvantes,2013,3
Divorces,Gurvantes,2011,2
Divorces,Gurvantes,2010,0
Divorces,Gurvantes,2009,0
Divorces,Gurvantes,2008,2
Divorces,Gurvantes,2007,1
Divorces,Gurvantes,2006,0
Divorces,Mandal-Ovoo,2025,4
Divorces,Mandal-Ovoo,2024,0
Divorces,Mandal-Ovoo,2023,3
Divorces,Mandal-Ovoo,2022,0
Divorces,Mandal-Ovoo,2021,0
Divorces,Mandal-Ovoo,2020,2
Divorces,Mandal-Ovoo,2019,1
Divorces,Mandal-Ovoo,2018,1
Divorces,Mandal-Ovoo,2017,1
Divorces,Mandal-Ovoo,2016,2
Divorces,Mandal-Ovoo,2015,0
Divorces,Mandal-Ovoo,2014,0
Divorces,Mandal-Ovoo,2013,0
Divorces,Mandal-Ovoo,2011,2
Divorces,Mandal-Ovoo,2010,1
Divorces,Mandal-Ovoo,2009,1
Divorces,Mandal-Ovoo,2008,0
Divorces,Mandal-Ovoo,2007,0
Divorces,Mandal-Ovoo,2006,0
Divorces,Manlai,2025,2
Divorces,Manlai,2024,5
Divorces,Manlai,2023,3
Divorces,Manlai,2022,6
Divorces,Manlai,2021,4
Divorces,Manlai,2020,4
Divorces,Manlai,2019,2
Divorces,Manlai,2018,4
Divorces,Manlai,2017,3
Divorces,Manlai,2016,1
Divorces,Manlai,2015,4
Divorces,Manlai,2014,3
Divorces,Manlai,2013,3
Divorces,Manlai,2011,0
Divorces,Manlai,2010,0
Divorces,Manlai,2009,0
Divorces,Manlai,2008,0
Divorces,Manlai,2007,1
Divorces,Manlai,2006,0
Divorces,Noyon,2025,2
Divorces,Noyon,2024,2
Divorces,Noyon,2023,1
Divorces,Noyon,2022,0
Divorces,Noyon,2021,0
Divorces,Noyon,2020,2
Divorces,Noyon,2019,1
Divorces,Noyon,2018,3
Divorces,Noyon,2017,0
Divorces,Noyon,2016,1
Divorces,Noyon,2015,0
Divorces,Noyon,2014,0
Divorces,Noyon,2013,0
Divorces,Noyon,2011,0
Divorces,Noyon,2010,1
Divorces,Noyon,2009,0
Divorces,Noyon,2008,0
Divorces,Noyon,2007,0
Divorces,Noyon,2006,1
Divorces,Nomgon,2025,2
Divorces,Nomgon,2024,1
Divorces,Nomgon,2023,0
Divorces,Nomgon,2022,1
Divorces,Nomgon,2021,2
Divorces,Nomgon,2020,1
Divorces,Nomgon,2019,1
Divorces,Nomgon,2018,1
Divorces,Nomgon,2017,1
Divorces,Nomgon,2016,1
Divorces,Nomgon,2015,2
Divorces,Nomgon,2014,1
Divorces,Nomgon,2013,4
Divorces,Nomgon,2011,1
Divorces,Nomgon,2010,6
Divorces,Nomgon,2009,0
Divorces,Nomgon,2008,0
Divorces,Nomgon,2007,1
Divorces,Nomgon,2006,0
Divorces,Sevrei,2025,0
Divorces,Sevrei,2024,0
Divorces,Sevrei,2023,3
Divorces,Sevrei,2022,1
Divorces,Sevrei,2021,1
Divorces,Sevrei,2020,3
Divorces,Sevrei,2019,0
Divorces,Sevrei,2018,0
Divorces,Sevrei,2017,3
Divorces,Sevrei,2016,2
Divorces,Sevrei,2015,0
Divorces,Sevrei,2014,0
Divorces,Sevrei,2013,1
Divorces,Sevrei,2011,0
Divorces,Sevrei,2010,0
Divorces,Sevrei,2009,0
Divorces,Sevrei,2008,0
Divorces,Sevrei,2007,0
Divorces,Sevrei,2006,1
Divorces,Khanbogd,2025,11
Divorces,Khanbogd,2024,10
Divorces,Khanbogd,2023,8
Divorces,Khanbogd,2022,13
Divorces,Khanbogd,2021,4
Divorces,Khanbogd,2020,9
Divorces,Khanbogd,2019,12
Divorces,Khanbogd,2018,11
Divorces,Khanbogd,2017,8
Divorces,Khanbogd,2016,2
Divorces,Khanbogd,2015,6
Divorces,Khanbogd,2014,4
Divorces,Khanbogd,2013,4
Divorces,Khanbogd,2011,3
Divorces,Khanbogd,2010,1
Divorces,Khanbogd,2009,1
Divorces,Khanbogd,2008,1
Divorces,Khanbogd,2007,0
Divorces,Khanbogd,2006,0
Divorces,Khankhongor,2025,0
Divorces,Khankhongor,2024,0
Divorces,Khankhongor,2023,0
Divorces,Khankhongor,2022,0
Divorces,Khankhongor,2021,0
Divorces,Khankhongor,2020,0
Divorces,Khankhongor,2019,0
Divorces,Khankhongor,2018,0
Divorces,Khankhongor,2017,2
Divorces,Khankhongor,2016,0
Divorces,Khankhongor,2015,1
Divorces,Khankhongor,2014,2
Divorces,Khankhongor,2013,4
Divorces,Khankhongor,2011,3
Divorces,Khankhongor,2010,3
Divorces,Khankhongor,2009,0
Divorces,Khankhongor,2008,0
Divorces,Khankhongor,2007,0
Divorces,Khankhongor,2006,1
Divorces,Khurmen,2025,0
Divorces,Khurmen,2024,0
Divorces,Khurmen,2023,0
Divorces,Khurmen,2022,0
Divorces,Khurmen,2021,0
Divorces,Khurmen,2020,0
Divorces,Khurmen,2019,0
Divorces,Khurmen,2018,0
Divorces,Khurmen,2017,1
Divorces,Khurmen,2016,0
Divorces,Khurmen,2015,0
Divorces,Khurmen,2014,0
Divorces,Khurmen,2013,0
Divorces,Khurmen,2011,2
Divorces,Khurmen,2010,3
Divorces,Khurmen,2009,0
Divorces,Khurmen,2008,0
Divorces,Khurmen,2007,0
Divorces,Khurmen,2006,0
Divorces,Tsogt-Ovoo,2025,0
Divorces,Tsogt-Ovoo,2024,0
Divorces,Tsogt-Ovoo,2023,3
Divorces,Tsogt-Ovoo,2022,2
Divorces,Tsogt-Ovoo,2021,1
Divorces,Tsogt-Ovoo,2020,1
Divorces,Tsogt-Ovoo,2019,1
Divorces,Tsogt-Ovoo,2018,2
Divorces,Tsogt-Ovoo,2017,3
Divorces,Tsogt-Ovoo,2016,0
Divorces,Tsogt-Ovoo,2015,1
Divorces,Tsogt-Ovoo,2014,1
Divorces,Tsogt-Ovoo,2013,1
Divorces,Tsogt-Ovoo,2011,3
Divorces,Tsogt-Ovoo,2010,0
Divorces,Tsogt-Ovoo,2009,0
Divorces,Tsogt-Ovoo,2008,0
Divorces,Tsogt-Ovoo,2007,0
Divorces,Tsogt-Ovoo,2006,0
Divorces,Tsogttsetsii,2025,12
Divorces,Tsogttsetsii,2024,11
Divorces,Tsogttsetsii,2023,14
Divorces,Tsogttsetsii,2022,8
Divorces,Tsogttsetsii,2021,7
Divorces,Tsogttsetsii,2020,7
Divorces,Tsogttsetsii,2019,8
Divorces,Tsogttsetsii,2018,7
Divorces,Tsogttsetsii,2017,9
Divorces,Tsogttsetsii,2016,8
Divorces,Tsogttsetsii,2015,7
Divorces,Tsogttsetsii,2014,7
Divorces,Tsogttsetsii,2013,5
Divorces,Tsogttsetsii,2011,1
Divorces,Tsogttsetsii,2010,1
Divorces,Tsogttsetsii,2009,1
Divorces,Tsogttsetsii,2008,1
Divorces,Tsogttsetsii,2007,1
Divorces,Tsogttsetsii,2006,0
Divorces,Selenge,2025,131
Divorces,Selenge,2024,124
Divorces,Selenge,2023,139
Divorces,Selenge,2022,137
Divorces,Selenge,2021,128
Divorces,Selenge,2020,111
Divorces,Selenge,2019,159
Divorces,Selenge,2018,178
Divorces,Selenge,2017,144
Divorces,Selenge,2016,131
Divorces,Selenge,2015,116
Divorces,Selenge,2014,106
Divorces,Selenge,2013,126
Divorces,Selenge,2011,115
Divorces,Selenge,2010,92
Divorces,Selenge,2009,70
Divorces,Selenge,2008,38
Divorces,Selenge,2007,30
Divorces,Selenge,2006,21
Divorces,Sukhbaatar,2025,45
Divorces,Sukhbaatar,2024,45
Divorces,Sukhbaatar,2023,54
Divorces,Sukhbaatar,2022,42
Divorces,Sukhbaatar,2021,34
Divorces,Sukhbaatar,2020,41
Divorces,Sukhbaatar,2019,57
Divorces,Sukhbaatar,2018,65
Divorces,Sukhbaatar,2017,47
Divorces,Sukhbaatar,2016,42
Divorces,Sukhbaatar,2015,46
Divorces,Sukhbaatar,2014,32
Divorces,Sukhbaatar,2013,45
Divorces,Sukhbaatar,2011,56
Divorces,Sukhbaatar,2010,39
Divorces,Sukhbaatar,2009,37
Divorces,Sukhbaatar,2008,11
Divorces,Sukhbaatar,2007,11
Divorces,Sukhbaatar,2006,8
Divorces,Altanbulag,2025,4
Divorces,Altanbulag,2024,4
Divorces,Altanbulag,2023,3
Divorces,Altanbulag,2022,6
Divorces,Altanbulag,2021,5
Divorces,Altanbulag,2020,5
Divorces,Altanbulag,2019,2
Divorces,Altanbulag,2018,6
Divorces,Altanbulag,2017,5
Divorces,Altanbulag,2016,4
Divorces,Altanbulag,2015,4
Divorces,Altanbulag,2014,6
Divorces,Altanbulag,2013,8
Divorces,Altanbulag,2011,3
Divorces,Altanbulag,2010,5
Divorces,Altanbulag,2009,5
Divorces,Altanbulag,2008,2
Divorces,Altanbulag,2007,1
Divorces,Altanbulag,2006,0
Divorces,Baruunburen,2025,2
Divorces,Baruunburen,2024,0
Divorces,Baruunburen,2023,3
Divorces,Baruunburen,2022,0
Divorces,Baruunburen,2021,0
Divorces,Baruunburen,2020,0
Divorces,Baruunburen,2019,2
Divorces,Baruunburen,2018,3
Divorces,Baruunburen,2017,1
Divorces,Baruunburen,2016,2
Divorces,Baruunburen,2015,0
Divorces,Baruunburen,2014,0
Divorces,Baruunburen,2013,2
Divorces,Baruunburen,2011,1
Divorces,Baruunburen,2010,0
Divorces,Baruunburen,2009,0
Divorces,Baruunburen,2008,2
Divorces,Baruunburen,2007,2
Divorces,Baruunburen,2006,1
Divorces,Bayangol,2025,5
Divorces,Bayangol,2024,3
Divorces,Bayangol,2023,4
Divorces,Bayangol,2022,9
Divorces,Bayangol,2021,5
Divorces,Bayangol,2020,6
Divorces,Bayangol,2019,6
Divorces,Bayangol,2018,5
Divorces,Bayangol,2017,9
Divorces,Bayangol,2016,5
Divorces,Bayangol,2015,3
Divorces,Bayangol,2014,7
Divorces,Bayangol,2013,3
Divorces,Bayangol,2011,7
Divorces,Bayangol,2010,2
Divorces,Bayangol,2009,1
Divorces,Bayangol,2008,0
Divorces,Bayangol,2007,0
Divorces,Bayangol,2006,0
Divorces,Yeruu,2025,4
Divorces,Yeruu,2024,5
Divorces,Yeruu,2023,5
Divorces,Yeruu,2022,11
Divorces,Yeruu,2021,7
Divorces,Yeruu,2020,5
Divorces,Yeruu,2019,6
Divorces,Yeruu,2018,12
Divorces,Yeruu,2017,7
Divorces,Yeruu,2016,4
Divorces,Yeruu,2015,5
Divorces,Yeruu,2014,3
Divorces,Yeruu,2013,9
Divorces,Yeruu,2011,3
Divorces,Yeruu,2010,4
Divorces,Yeruu,2009,1
Divorces,Yeruu,2008,0
Divorces,Yeruu,2007,0
Divorces,Yeruu,2006,0
Divorces,Javkhlant,2025,1
Divorces,Javkhlant,2024,3
Divorces,Javkhlant,2023,4
Divorces,Javkhlant,2022,1
Divorces,Javkhlant,2021,0
Divorces,Javkhlant,2020,0
Divorces,Javkhlant,2019,0
Divorces,Javkhlant,2018,0
Divorces,Javkhlant,2017,2
Divorces,Javkhlant,2016,0
Divorces,Javkhlant,2015,2
Divorces,Javkhlant,2014,2
Divorces,Javkhlant,2013,0
Divorces,Javkhlant,2011,2
Divorces,Javkhlant,2010,1
Divorces,Javkhlant,2009,0
Divorces,Javkhlant,2008,1
Divorces,Javkhlant,2007,0
Divorces,Javkhlant,2006,0
Divorces,Zuunburen,2025,0
Divorces,Zuunburen,2024,1
Divorces,Zuunburen,2023,0
Divorces,Zuunburen,2022,1
Divorces,Zuunburen,2021,1
Divorces,Zuunburen,2020,2
Divorces,Zuunburen,2019,2
Divorces,Zuunburen,2018,2
Divorces,Zuunburen,2017,4
Divorces,Zuunburen,2016,2
Divorces,Zuunburen,2015,2
Divorces,Zuunburen,2014,1
Divorces,Zuunburen,2013,1
Divorces,Zuunburen,2011,4
Divorces,Zuunburen,2010,1
Divorces,Zuunburen,2009,2
Divorces,Zuunburen,2008,0
Divorces,Zuunburen,2007,0
Divorces,Zuunburen,2006,0
Divorces,Mandal,2025,46
Divorces,Mandal,2024,42
Divorces,Mandal,2023,38
Divorces,Mandal,2022,43
Divorces,Mandal,2021,45
Divorces,Mandal,2020,33
Divorces,Mandal,2019,59
Divorces,Mandal,2018,54
Divorces,Mandal,2017,35
Divorces,Mandal,2016,44
Divorces,Mandal,2015,31
Divorces,Mandal,2014,30
Divorces,Mandal,2013,29
Divorces,Mandal,2011,22
Divorces,Mandal,2010,17
Divorces,Mandal,2009,7
Divorces,Mandal,2008,12
Divorces,Mandal,2007,10
Divorces,Mandal,2006,6
Divorces,Orkhon,2025,1
Divorces,Orkhon,2024,1
Divorces,Orkhon,2023,1
Divorces,Orkhon,2022,1
Divorces,Orkhon,2021,3
Divorces,Orkhon,2020,4
Divorces,Orkhon,2019,1
Divorces,Orkhon,2018,3
Divorces,Orkhon,2017,4
Divorces,Orkhon,2016,1
Divorces,Orkhon,2015,0
Divorces,Orkhon,2014,2
Divorces,Orkhon,2013,0
Divorces,Orkhon,2011,1
Divorces,Orkhon,2010,4
Divorces,Orkhon,2009,2
Divorces,Orkhon,2008,0
Divorces,Orkhon,2007,0
Divorces,Orkhon,2006,0
Divorces,Orkhontuul,2025,4
Divorces,Orkhontuul,2024,2
Divorces,Orkhontuul,2023,3
Divorces,Orkhontuul,2022,2
Divorces,Orkhontuul,2021,2
Divorces,Orkhontuul,2020,1
Divorces,Orkhontuul,2019,3
Divorces,Orkhontuul,2018,1
Divorces,Orkhontuul,2017,3
Divorces,Orkhontuul,2016,2
Divorces,Orkhontuul,2015,1
Divorces,Orkhontuul,2014,1
Divorces,Orkhontuul,2013,1
Divorces,Orkhontuul,2011,3
Divorces,Orkhontuul,2010,0
Divorces,Orkhontuul,2009,1
Divorces,Orkhontuul,2008,0
Divorces,Orkhontuul,2007,0
Divorces,Orkhontuul,2006,0
Divorces,Saikhan,2025,12
Divorces,Saikhan,2024,12
Divorces,Saikhan,2023,10
Divorces,Saikhan,2022,11
Divorces,Saikhan,2021,11
Divorces,Saikhan,2020,7
Divorces,Saikhan,2019,6
Divorces,Saikhan,2018,9
Divorces,Saikhan,2017,8
Divorces,Saikhan,2016,10
Divorces,Saikhan,2015,9
Divorces,Saikhan,2014,13
Divorces,Saikhan,2013,13
Divorces,Saikhan,2011,7
Divorces,Saikhan,2010,7
Divorces,Saikhan,2009,6
Divorces,Saikhan,2008,7
Divorces,Saikhan,2007,4
Divorces,Saikhan,2006,1
Divorces,Sant,2025,1
Divorces,Sant,2024,0
Divorces,Sant,2023,4
Divorces,Sant,2022,0
Divorces,Sant,2021,0
Divorces,Sant,2020,0
Divorces,Sant,2019,1
Divorces,Sant,2018,1
Divorces,Sant,2017,4
Divorces,Sant,2016,2
Divorces,Sant,2015,0
Divorces,Sant,2014,0
Divorces,Sant,2013,4
Divorces,Sant,2011,1
Divorces,Sant,2010,1
Divorces,Sant,2009,3
Divorces,Sant,2008,0
Divorces,Sant,2007,0
Divorces,Sant,2006,1
Divorces,Tushig,2025,1
Divorces,Tushig,2024,2
Divorces,Tushig,2023,2
Divorces,Tushig,2022,1
Divorces,Tushig,2021,2
Divorces,Tushig,2020,0
Divorces,Tushig,2019,1
Divorces,Tushig,2018,0
Divorces,Tushig,2017,2
Divorces,Tushig,2016,1
Divorces,Tushig,2015,0
Divorces,Tushig,2014,0
Divorces,Tushig,2013,2
Divorces,Tushig,2011,0
Divorces,Tushig,2010,1
Divorces,Tushig,2009,0
Divorces,Tushig,2008,0
Divorces,Tushig,2007,0
Divorces,Tushig,2006,0
Divorces,Khuder,2025,2
Divorces,Khuder,2024,0
Divorces,Khuder,2023,1
Divorces,Khuder,2022,0
