year,region_code,region_en,region_mn,animal_code,animal_en,animal_mn,losses_thousand,starting_herd_thousand,loss_rate_percent,loss_status,herd_status
2014,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,45.746,2987.1,1.531452,,
2014,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,0.868,108,0.803704,,
2014,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,1.746,145.7,1.198353,,
2014,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,0.177,37.2,0.475806,,
2014,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,14.028,835.4,1.679196,,
2014,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,28.927,1860.7,1.55463,,
2014,265,Arkhangai,Архангай,0,Total,Бүгд,94.084,3772.3,2.494075,,
2014,265,Arkhangai,Архангай,1,Horse,Адуу,9.064,268.2,3.379567,,
2014,265,Arkhangai,Архангай,2,Cattle,Үхэр,11.291,427.2,2.643024,,
2014,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.002,1.1,0.181818,,
2014,265,Arkhangai,Архангай,4,Sheep,Хонь,41.49,1944.1,2.134149,,
2014,265,Arkhangai,Архангай,5,Goat,Ямаа,32.237,1131.8,2.848295,,
2014,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,27.002,3609.2,0.748144,,
2014,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,1.518,165.5,0.917221,,
2014,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,3.774,316.8,1.191288,,
2014,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.025,1.9,1.315789,,
2014,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,11.64,1722.8,0.675644,,
2014,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,10.045,1402.1,0.716425,,
2014,341,Tuv,Төв,0,Total,Бүгд,21.259,3573,0.59499,,
2014,341,Tuv,Төв,1,Horse,Адуу,1.831,283.6,0.645628,,
2014,341,Tuv,Төв,2,Cattle,Үхэр,2.016,239.4,0.842105,,
2014,341,Tuv,Төв,3,Camel,Тэмээ,0.017,2.7,0.62963,,
2014,341,Tuv,Төв,4,Sheep,Хонь,8.98,1815.9,0.494521,,
2014,341,Tuv,Төв,5,Goat,Ямаа,8.415,1231.3,0.683424,,
2014,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,1.642,272.8,0.601906,,
2014,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,0.049,12.1,0.404959,,
2014,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,0.07,7.7,0.909091,,
2014,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0.038,0.8,4.75,,
2014,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,0.595,121,0.491736,,
2014,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,0.89,131.2,0.678354,,
2014,343,Selenge,Сэлэнгэ,0,Total,Бүгд,2.995,1314.2,0.227895,,
2014,343,Selenge,Сэлэнгэ,1,Horse,Адуу,0.358,71.5,0.500699,,
2014,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,0.541,171.5,0.315452,,
2014,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0.008,0.5,1.6,,
2014,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,1.133,624.2,0.181512,,
2014,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,0.955,446.6,0.213838,,
2014,344,Dornogovi,Дорноговь,0,Total,Бүгд,7.327,1516.4,0.483184,,
2014,344,Dornogovi,Дорноговь,1,Horse,Адуу,0.379,107,0.354206,,
2014,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,1.205,59.4,2.02862,,
2014,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.206,32.9,0.62614,,
2014,344,Dornogovi,Дорноговь,4,Sheep,Хонь,2.533,611.9,0.413957,,
2014,344,Dornogovi,Дорноговь,5,Goat,Ямаа,3.004,705.2,0.425978,,
2014,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,1.645,279.1,0.589394,,
2014,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.096,12.8,0.75,,
2014,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,0.204,39.2,0.520408,,
2014,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0.021,0.2,10.5,,
2014,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,0.93,144.9,0.641822,,
2014,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0.394,81.9,0.481074,,
2014,346,Umnugovi,Өмнөговь,0,Total,Бүгд,11.128,1653.3,0.673078,,
2014,346,Umnugovi,Өмнөговь,1,Horse,Адуу,0.402,58.2,0.690722,,
2014,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,0.09,13.4,0.671642,,
2014,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,0.354,103.1,0.343356,,
2014,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,2.406,350.8,0.685861,,
2014,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,7.876,1127.8,0.698351,,
2014,348,Dundgovi,Дундговь,0,Total,Бүгд,1.822,1996.3,0.091269,,
2014,348,Dundgovi,Дундговь,1,Horse,Адуу,0.06,85,0.070588,,
2014,348,Dundgovi,Дундговь,2,Cattle,Үхэр,0.117,35.6,0.328652,,
2014,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.024,24.9,0.096386,,
2014,348,Dundgovi,Дундговь,4,Sheep,Хонь,0.869,922.3,0.094221,,
2014,348,Dundgovi,Дундговь,5,Goat,Ямаа,0.752,928.4,0.081,,
2014,421,Dornod,Дорнод,0,Total,Бүгд,8.792,1220.1,0.720597,,
2014,421,Dornod,Дорнод,1,Horse,Адуу,0.548,160.9,0.340584,,
2014,421,Dornod,Дорнод,2,Cattle,Үхэр,0.873,124.7,0.70008,,
2014,421,Dornod,Дорнод,3,Camel,Тэмээ,0.055,4.7,1.170213,,
2014,421,Dornod,Дорнод,4,Sheep,Хонь,4.293,593,0.723946,,
2014,421,Dornod,Дорнод,5,Goat,Ямаа,3.023,336.8,0.897565,,
2014,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,10.779,2491.4,0.432648,,
2014,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,0.437,203.1,0.215165,,
2014,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,2.87,172,1.668605,,
2014,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.039,8.9,0.438202,,
2014,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,3.574,1216.6,0.29377,,
2014,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,3.859,890.8,0.433206,,
2014,423,Khentii,Хэнтий,0,Total,Бүгд,32.268,2875.3,1.122248,,
2014,423,Khentii,Хэнтий,1,Horse,Адуу,1.691,195.6,0.864519,,
2014,423,Khentii,Хэнтий,2,Cattle,Үхэр,2.64,207.2,1.274131,,
2014,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.031,3.6,0.861111,,
2014,423,Khentii,Хэнтий,4,Sheep,Хонь,15.07,1408.7,1.069781,,
2014,423,Khentii,Хэнтий,5,Goat,Ямаа,12.836,1060.2,1.210715,,
2014,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,2.128,329.1,0.646612,,
2014,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,0.139,30.2,0.460265,,
2014,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,0.433,64.6,0.670279,,
2014,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,0.001,0.1,1.0,,
2014,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,0.722,134.6,0.536404,,
2014,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,0.833,99.5,0.837186,,
2015,0,Total,Улсын дүн,0,Total,Бүгд,625.603,51982.409,1.20349,,
2015,0,Total,Улсын дүн,1,Horse,Адуу,31.164,2995.752,1.040273,,
2015,0,Total,Улсын дүн,2,Cattle,Үхэр,41.191,3413.818,1.206596,,
2015,0,Total,Улсын дүн,3,Camel,Тэмээ,1.858,349.299,0.531923,,
2015,0,Total,Улсын дүн,4,Sheep,Хонь,269.588,23214.704,1.161281,,
2015,0,Total,Улсын дүн,5,Goat,Ямаа,281.802,22008.836,1.280404,,
2015,181,Zavkhan,Завхан,0,Total,Бүгд,33.634,2895.886,1.161441,,
2015,181,Zavkhan,Завхан,1,Horse,Адуу,1.095,147.4,0.742877,,
2015,181,Zavkhan,Завхан,2,Cattle,Үхэр,0.89,138.892,0.640786,,
2015,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.031,6.558,0.472705,,
2015,181,Zavkhan,Завхан,4,Sheep,Хонь,22.249,1464.423,1.519301,,
2015,181,Zavkhan,Завхан,5,Goat,Ямаа,9.369,1138.613,0.822843,,
2015,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,16.223,2578.123,0.629256,,
2015,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,0.516,76.749,0.672321,,
2015,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,0.488,49.351,0.988835,,
2015,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,0.246,32.76,0.750916,,
2015,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,4.764,798.248,0.596807,,
2015,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,10.209,1621.015,0.629791,,
2015,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,5.519,1883.61,0.293001,,
2015,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,0.44,69.562,0.632529,,
2015,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,0.735,127.443,0.576728,,
2015,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.035,4.671,0.749304,,
2015,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,1.808,799.861,0.226039,,
2015,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,2.501,882.073,0.283537,,
2015,184,Khovd,Ховд,0,Total,Бүгд,17.242,2625.577,0.656694,,
2015,184,Khovd,Ховд,1,Horse,Адуу,1.083,96.261,1.125066,,
2015,184,Khovd,Ховд,2,Cattle,Үхэр,1.329,138.155,0.961963,,
2015,184,Khovd,Ховд,3,Camel,Тэмээ,0.141,20.628,0.683537,,
2015,184,Khovd,Ховд,4,Sheep,Хонь,6.301,995.053,0.633233,,
2015,184,Khovd,Ховд,5,Goat,Ямаа,8.388,1375.48,0.609823,,
2015,185,Uvs,Увс,0,Total,Бүгд,17.965,2561.315,0.701398,,
2015,185,Uvs,Увс,1,Horse,Адуу,0.852,88.408,0.963714,,
2015,185,Uvs,Увс,2,Cattle,Үхэр,1.607,145.44,1.104923,,
2015,185,Uvs,Увс,3,Camel,Тэмээ,0.114,19.511,0.584286,,
2015,185,Uvs,Увс,4,Sheep,Хонь,7.758,1260.522,0.615459,,
2015,185,Uvs,Увс,5,Goat,Ямаа,7.634,1047.434,0.728829,,
2015,261,Orkhon,Орхон,0,Total,Бүгд,0.827,123.202,0.671255,,
2015,261,Orkhon,Орхон,1,Horse,Адуу,0.074,9.127,0.810781,,
2015,261,Orkhon,Орхон,2,Cattle,Үхэр,0.208,18.177,1.144303,,
2015,261,Orkhon,Орхон,3,Camel,Тэмээ,0,0.061,0.0,,
2015,261,Orkhon,Орхон,4,Sheep,Хонь,0.258,51.233,0.503582,,
2015,261,Orkhon,Орхон,5,Goat,Ямаа,0.287,44.604,0.64344,,
2015,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,64.646,4111.515,1.572316,,
2015,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,2.831,246.943,1.146418,,
2015,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,1.477,183.259,0.805963,,
2015,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,0.185,21.97,0.842057,,
2015,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,25.521,1821.056,1.40144,,
2015,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,34.632,1838.287,1.883928,,
2015,263,Bulgan,Булган,0,Total,Бүгд,72.482,3132.786,2.313659,,
2015,263,Bulgan,Булган,1,Horse,Адуу,4.502,253.352,1.776974,,
2015,263,Bulgan,Булган,2,Cattle,Үхэр,4.076,259.264,1.572143,,
2015,263,Bulgan,Булган,3,Camel,Тэмээ,0.008,1.24,0.645161,,
2015,263,Bulgan,Булган,4,Sheep,Хонь,37.941,1648.781,2.301155,,
2015,263,Bulgan,Булган,5,Goat,Ямаа,25.955,970.149,2.675362,,
2015,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,63.218,3465.864,1.824018,,
2015,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,1.186,126.311,0.938952,,
2015,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,2.338,170.767,1.369117,,
2015,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,0.144,41.668,0.345589,,
2015,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,11.125,989.016,1.124855,,
2015,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,48.425,2138.102,2.264859,,
2015,265,Arkhangai,Архангай,0,Total,Бүгд,100.341,4293.042,2.337294,,
2015,265,Arkhangai,Архангай,1,Horse,Адуу,6.627,303.929,2.180443,,
2015,265,Arkhangai,Архангай,2,Cattle,Үхэр,10.511,502.536,2.091591,,
2015,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.002,1.205,0.165975,,
2015,265,Arkhangai,Архангай,4,Sheep,Хонь,52.35,2229.418,2.348146,,
2015,265,Arkhangai,Архангай,5,Goat,Ямаа,30.851,1255.954,2.45638,,
2015,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,54.818,4157.223,1.318621,,
2015,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,2.693,183.343,1.468832,,
2015,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,4.41,355.375,1.240943,,
2015,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.021,1.945,1.079692,,
2015,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,24.428,1997.118,1.223163,,
2015,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,23.266,1619.442,1.436668,,
2015,341,Tuv,Төв,0,Total,Бүгд,61.33,4181.51,1.466695,,
2015,341,Tuv,Төв,1,Horse,Адуу,2.962,330.971,0.894942,,
2015,341,Tuv,Төв,2,Cattle,Үхэр,4.721,289.364,1.631509,,
2015,341,Tuv,Төв,3,Camel,Тэмээ,0.028,2.912,0.961538,,
2015,341,Tuv,Төв,4,Sheep,Хонь,29.014,2125.718,1.364904,,
2015,341,Tuv,Төв,5,Goat,Ямаа,24.605,1432.545,1.717573,,
2015,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,1.987,339.438,0.585379,,
2015,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,0.058,14.968,0.387493,,
2015,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,0.077,10.358,0.743387,,
2015,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0.007,0.872,0.802752,,
2015,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,0.858,152.26,0.56351,,
2015,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,0.987,160.98,0.61312,,
2015,343,Selenge,Сэлэнгэ,0,Total,Бүгд,8.235,1471.684,0.559563,,
2015,343,Selenge,Сэлэнгэ,1,Horse,Адуу,0.459,79.762,0.575462,,
2015,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,1.765,196.59,0.897808,,
2015,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0,0.506,0.0,,
2015,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,3.308,698.895,0.473319,,
2015,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,2.703,495.931,0.545035,,
2015,344,Dornogovi,Дорноговь,0,Total,Бүгд,14.447,1686.793,0.856477,,
2015,344,Dornogovi,Дорноговь,1,Horse,Адуу,0.489,120.832,0.404694,,
2015,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,0.582,65.436,0.889419,,
2015,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.228,34.792,0.655323,,
2015,344,Dornogovi,Дорноговь,4,Sheep,Хонь,5.439,690.742,0.787414,,
2015,344,Dornogovi,Дорноговь,5,Goat,Ямаа,7.709,774.991,0.994721,,
2015,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,3.724,324.241,1.148528,,
2015,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.141,14.173,0.994849,,
2015,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,0.62,46.601,1.330444,,
2015,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0.002,0.089,2.247191,,
2015,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,1.843,167.617,1.09953,,
2015,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,1.118,95.761,1.16749,,
2015,346,Umnugovi,Өмнөговь,0,Total,Бүгд,17.326,1849.043,0.937025,,
2015,346,Umnugovi,Өмнөговь,1,Horse,Адуу,0.582,66.345,0.877233,,
2015,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,0.109,16.085,0.67765,,
2015,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,0.481,112.741,0.426642,,
2015,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,2.677,397.6,0.67329,,
2015,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,13.477,1256.272,1.072777,,
2015,348,Dundgovi,Дундговь,0,Total,Бүгд,3.8,2435.739,0.15601,,
2015,348,Dundgovi,Дундговь,1,Horse,Адуу,0.159,105.145,0.15122,,
2015,348,Dundgovi,Дундговь,2,Cattle,Үхэр,0.158,45.926,0.344032,,
2015,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.063,28.03,0.224759,,
2015,348,Dundgovi,Дундговь,4,Sheep,Хонь,1.382,1114.848,0.123963,,
2015,348,Dundgovi,Дундговь,5,Goat,Ямаа,2.038,1141.79,0.178492,,
2015,421,Dornod,Дорнод,0,Total,Бүгд,7.133,1393.447,0.511896,,
2015,421,Dornod,Дорнод,1,Horse,Адуу,0.574,176.507,0.3252,,
2015,421,Dornod,Дорнод,2,Cattle,Үхэр,0.666,142.503,0.467359,,
2015,421,Dornod,Дорнод,3,Camel,Тэмээ,0.025,4.635,0.539374,,
2015,421,Dornod,Дорнод,4,Sheep,Хонь,3.083,673.347,0.457862,,
2015,421,Dornod,Дорнод,5,Goat,Ямаа,2.785,396.455,0.702476,,
2015,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,15.094,2818.181,0.535594,,
2015,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,1.25,231.248,0.540545,,
2015,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,0.985,195.893,0.502826,,
2015,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.082,8.571,0.956715,,
2015,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,6.115,1380.781,0.442865,,
2015,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,6.662,1001.688,0.665077,,
2015,423,Khentii,Хэнтий,0,Total,Бүгд,42.874,3268.826,1.311602,,
2015,423,Khentii,Хэнтий,1,Horse,Адуу,2.35,220.552,1.065508,,
2015,423,Khentii,Хэнтий,2,Cattle,Үхэр,2.778,239.833,1.158306,,
2015,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.015,3.78,0.396825,,
2015,423,Khentii,Хэнтий,4,Sheep,Хонь,20.497,1599.314,1.281612,,
2015,423,Khentii,Хэнтий,5,Goat,Ямаа,17.234,1205.347,1.429796,,
2015,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,2.738,385.364,0.710497,,
2015,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,0.241,33.864,0.71167,,
2015,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,0.661,76.57,0.863262,,
2015,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,0,0.154,0.0,,
2015,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,0.869,158.853,0.547047,,
2015,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,0.967,115.923,0.834174,,
2016,0,Total,Улсын дүн,0,Total,Бүгд,1452.148,55979.692,2.594062,,
2016,0,Total,Улсын дүн,1,Horse,Адуу,64.115,3295.334,1.94563,,
2016,0,Total,Улсын дүн,2,Cattle,Үхэр,136.715,3780.362,3.616453,,
2016,0,Total,Улсын дүн,3,Camel,Тэмээ,1.553,367.994,0.422018,,
2016,0,Total,Улсын дүн,4,Sheep,Хонь,551.567,24943.098,2.211301,,
2016,0,Total,Улсын дүн,5,Goat,Ямаа,698.198,23592.904,2.959356,,
2016,181,Zavkhan,Завхан,0,Total,Бүгд,131.224,3133.018,4.188422,,
2016,181,Zavkhan,Завхан,1,Horse,Адуу,2.61,163.112,1.600128,,
2016,181,Zavkhan,Завхан,2,Cattle,Үхэр,8.204,158.86,5.164296,,
2016,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.018,6.72,0.267857,,
2016,181,Zavkhan,Завхан,4,Sheep,Хонь,56.217,1562.653,3.597536,,
2016,181,Zavkhan,Завхан,5,Goat,Ямаа,64.175,1241.673,5.16843,,
2016,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,35.131,2922.571,1.202058,,
2016,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,0.641,88.369,0.725367,,
2016,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,0.915,58.822,1.55554,,
2016,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,0.187,34.742,0.538253,,
2016,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,8.28,909.312,0.910579,,
2016,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,25.108,1831.326,1.371028,,
2016,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,30.853,2021.046,1.526586,,
2016,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,1.338,77.291,1.73112,,
2016,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,3.167,144.761,2.187744,,
2016,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.055,4.717,1.165995,,
2016,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,10.26,850.62,1.206179,,
2016,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,16.033,943.657,1.699028,,
2016,184,Khovd,Ховд,0,Total,Бүгд,57.078,2905.441,1.964521,,
2016,184,Khovd,Ховд,1,Horse,Адуу,1.493,107.594,1.387624,,
2016,184,Khovd,Ховд,2,Cattle,Үхэр,2.017,156.096,1.292154,,
2016,184,Khovd,Ховд,3,Camel,Тэмээ,0.109,21.836,0.499176,,
2016,184,Khovd,Ховд,4,Sheep,Хонь,16.225,1098.929,1.476438,,
2016,184,Khovd,Ховд,5,Goat,Ямаа,37.234,1520.986,2.448017,,
2016,185,Uvs,Увс,0,Total,Бүгд,198.052,2729.106,7.257028,,
2016,185,Uvs,Увс,1,Horse,Адуу,3.665,98.036,3.738423,,
2016,185,Uvs,Увс,2,Cattle,Үхэр,10.558,156.818,6.732645,,
2016,185,Uvs,Увс,3,Camel,Тэмээ,0.221,20.538,1.076054,,
2016,185,Uvs,Увс,4,Sheep,Хонь,86.991,1337.011,6.506379,,
2016,185,Uvs,Увс,5,Goat,Ямаа,96.617,1116.703,8.651987,,
2016,261,Orkhon,Орхон,0,Total,Бүгд,0.528,119.75,0.440919,,
2016,261,Orkhon,Орхон,1,Horse,Адуу,0.079,9.127,0.865564,,
2016,261,Orkhon,Орхон,2,Cattle,Үхэр,0.148,19.188,0.771315,,
2016,261,Orkhon,Орхон,3,Camel,Тэмээ,0,0.021,0.0,,
2016,261,Orkhon,Орхон,4,Sheep,Хонь,0.182,48.11,0.3783,,
2016,261,Orkhon,Орхон,5,Goat,Ямаа,0.119,43.304,0.274801,,
2016,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,37.833,4510.986,0.838686,,
2016,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,2.004,280.197,0.715211,,
2016,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,1.61,217.599,0.739893,,
2016,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,0.017,23.128,0.073504,,
2016,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,15.305,2021.762,0.757013,,
2016,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,18.897,1968.3,0.960067,,
2016,263,Bulgan,Булган,0,Total,Бүгд,58.212,3223.822,1.805683,,
2016,263,Bulgan,Булган,1,Horse,Адуу,5.24,264.274,1.982791,,
2016,263,Bulgan,Булган,2,Cattle,Үхэр,6.87,281.576,2.439839,,
2016,263,Bulgan,Булган,3,Camel,Тэмээ,0.006,1.22,0.491803,,
2016,263,Bulgan,Булган,4,Sheep,Хонь,26.603,1697.841,1.566872,,
2016,263,Bulgan,Булган,5,Goat,Ямаа,19.493,978.911,1.991294,,
2016,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,120.508,3771.867,3.194916,,
2016,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,2.13,141.338,1.507026,,
2016,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,8.625,189.019,4.563033,,
2016,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,0.147,44.496,0.330367,,
2016,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,33.501,1082.565,3.094595,,
2016,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,76.105,2314.449,3.288256,,
2016,265,Arkhangai,Архангай,0,Total,Бүгд,147.394,4456.993,3.307028,,
2016,265,Arkhangai,Архангай,1,Horse,Адуу,8.32,324.152,2.566697,,
2016,265,Arkhangai,Архангай,2,Cattle,Үхэр,42.645,544.199,7.836288,,
2016,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.01,1.079,0.926784,,
2016,265,Arkhangai,Архангай,4,Sheep,Хонь,61.986,2316.992,2.675279,,
2016,265,Arkhangai,Архангай,5,Goat,Ямаа,34.433,1270.571,2.710041,,
2016,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,42.604,4398.064,0.968699,,
2016,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,2.104,195.671,1.075274,,
2016,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,5.774,392.028,1.472854,,
2016,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.024,1.995,1.203008,,
2016,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,17.814,2123.735,0.838805,,
2016,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,16.888,1684.635,1.002472,,
2016,341,Tuv,Төв,0,Total,Бүгд,121.633,4458.608,2.728049,,
2016,341,Tuv,Төв,1,Horse,Адуу,8.651,360.803,2.397707,,
2016,341,Tuv,Төв,2,Cattle,Үхэр,13.085,316.071,4.139893,,
2016,341,Tuv,Төв,3,Camel,Тэмээ,0.032,3.133,1.021385,,
2016,341,Tuv,Төв,4,Sheep,Хонь,49.549,2271.185,2.181636,,
2016,341,Tuv,Төв,5,Goat,Ямаа,50.316,1507.416,3.337897,,
