region,date,price
Darkhan-Uul,2024-06-17,17333.0
Khovd,2024-06-17,16000.0
Orkhon,2024-06-17,17167.0
Umnugovi,2024-06-17,20000.0
Darkhan-Uul,2024-06-24,17000.0
Khovd,2024-06-24,16000.0
Orkhon,2024-06-24,17167.0
Umnugovi,2024-06-24,20000.0
Darkhan-Uul,2024-07-01,16000.0
Khovd,2024-07-01,16000.0
Orkhon,2024-07-01,16833.0
Umnugovi,2024-07-01,20000.0
Darkhan-Uul,2024-07-08,15500.0
Khovd,2024-07-08,16000.0
Orkhon,2024-07-08,16667.0
Umnugovi,2024-07-08,20000.0
Darkhan-Uul,2024-07-22,16333.0
Khovd,2024-07-22,16000.0
Orkhon,2024-07-22,16600.0
Umnugovi,2024-07-22,20000.0
Darkhan-Uul,2024-07-29,15000.0
Khovd,2024-07-29,16000.0
Orkhon,2024-07-29,16600.0
Umnugovi,2024-07-29,20000.0
Darkhan-Uul,2024-08-05,15000.0
Khovd,2024-08-05,15000.0
Orkhon,2024-08-05,16167.0
Umnugovi,2024-08-05,20000.0
Darkhan-Uul,2024-08-12,14833.0
Khovd,2024-08-12,15000.0
Orkhon,2024-08-12,16000.0
Umnugovi,2024-08-12,20000.0
Darkhan-Uul,2024-08-19,14833.0
Khovd,2024-08-19,15000.0
Orkhon,2024-08-19,15500.0
Umnugovi,2024-08-19,20000.0
Darkhan-Uul,2024-08-26,14667.0
Khovd,2024-08-26,14000.0
Orkhon,2024-08-26,15333.0
Umnugovi,2024-08-26,20000.0
Darkhan-Uul,2024-09-02,14667.0
Khovd,2024-09-02,15000.0
Orkhon,2024-09-02,15333.0
Umnugovi,2024-09-02,20000.0
Darkhan-Uul,2024-09-09,14000.0
Khovd,2024-09-09,15000.0
Orkhon,2024-09-09,15167.0
Umnugovi,2024-09-09,20000.0
Darkhan-Uul,2024-09-16,14000.0
Khovd,2024-09-16,15000.0
Orkhon,2024-09-16,15167.0
Umnugovi,2024-09-16,20000.0
Darkhan-Uul,2024-09-23,14333.0
Khovd,2024-09-23,16000.0
Orkhon,2024-09-23,15167.0
Umnugovi,2024-09-23,20000.0
Darkhan-Uul,2024-09-30,13833.0
Khovd,2024-09-30,16000.0
Orkhon,2024-09-30,15167.0
Umnugovi,2024-09-30,20000.0
Darkhan-Uul,2024-10-07,13333.0
Khovd,2024-10-07,16000.0
Orkhon,2024-10-07,15167.0
Umnugovi,2024-10-07,20000.0
Darkhan-Uul,2024-10-14,13333.0
Khovd,2024-10-14,16000.0
Orkhon,2024-10-14,15167.0
Umnugovi,2024-10-14,20000.0
Darkhan-Uul,2024-10-21,13667.0
Khovd,2024-10-21,16000.0
Orkhon,2024-10-21,15000.0
Umnugovi,2024-10-21,20000.0
Darkhan-Uul,2024-10-28,14000.0
Khovd,2024-10-28,16000.0
Orkhon,2024-10-28,15000.0
Umnugovi,2024-10-28,20000.0
Darkhan-Uul,2024-11-04,13833.0
Khovd,2024-11-04,16000.0
Orkhon,2024-11-04,15000.0
Umnugovi,2024-11-04,18000.0
Darkhan-Uul,2024-11-12,14000.0
Khovd,2024-11-12,15000.0
Orkhon,2024-11-12,15000.0
Umnugovi,2024-11-12,18000.0
Darkhan-Uul,2024-11-18,13833.0
Khovd,2024-11-18,15000.0
Orkhon,2024-11-18,15000.0
Umnugovi,2024-11-18,20000.0
Darkhan-Uul,2024-11-25,13833.0
Khovd,2024-11-25,16000.0
Orkhon,2024-11-25,15000.0
Umnugovi,2024-11-25,20000.0
Darkhan-Uul,2024-12-02,13667.0
Khovd,2024-12-02,16000.0
Orkhon,2024-12-02,14833.0
Umnugovi,2024-12-02,20000.0
Darkhan-Uul,2024-12-09,14000.0
Khovd,2024-12-09,15000.0
Orkhon,2024-12-09,15167.0
Umnugovi,2024-12-09,15750.0
Darkhan-Uul,2024-12-16,15000.0
Khovd,2024-12-16,15000.0
Orkhon,2024-12-16,15500.0
Darkhan-Uul,2024-12-23,15667.0
Khovd,2024-12-23,15000.0
Orkhon,2024-12-23,15500.0
Darkhan-Uul,2024-12-30,16333.0
Khovd,2024-12-30,15000.0
Orkhon,2024-12-30,15667.0
Darkhan-Uul,2025-01-06,16500.0
Khovd,2025-01-06,15500.0
Orkhon,2025-01-06,15500.0
Umnugovi,2025-01-06,19800.0
Darkhan-Uul,2025-01-13,17167.0
Khovd,2025-01-13,15000.0
Orkhon,2025-01-13,16333.0
Umnugovi,2025-01-13,19800.0
Darkhan-Uul,2025-01-20,17333.0
Khovd,2025-01-20,15000.0
Orkhon,2025-01-20,17333.0
Umnugovi,2025-01-20,19800.0
Darkhan-Uul,2025-01-27,19000.0
Khovd,2025-01-27,15000.0
Orkhon,2025-01-27,18000.0
Umnugovi,2025-01-27,19800.0
Darkhan-Uul,2025-02-03,19167.0
Khovd,2025-02-03,16000.0
Orkhon,2025-02-03,17833.0
Umnugovi,2025-02-03,19800.0
Darkhan-Uul,2025-02-10,19667.0
Khovd,2025-02-10,16000.0
Orkhon,2025-02-10,17833.0
Umnugovi,2025-02-10,19800.0
Darkhan-Uul,2025-02-17,20000.0
Khovd,2025-02-17,17000.0
Orkhon,2025-02-17,18000.0
Umnugovi,2025-02-17,16000.0
Darkhan-Uul,2025-02-24,19333.0
Khovd,2025-02-24,17000.0
Orkhon,2025-02-24,18000.0
Umnugovi,2025-02-24,17000.0
Darkhan-Uul,2025-03-10,19667.0
Khovd,2025-03-10,18000.0
Orkhon,2025-03-10,17667.0
Darkhan-Uul,2025-03-17,19667.0
Khovd,2025-03-17,18000.0
Orkhon,2025-03-17,18000.0
Darkhan-Uul,2025-03-24,19667.0
Khovd,2025-03-24,18000.0
Orkhon,2025-03-24,18333.0
Umnugovi,2025-03-24,18000.0
Darkhan-Uul,2025-03-31,18833.0
Khovd,2025-03-31,18000.0
Orkhon,2025-03-31,18667.0
Umnugovi,2025-03-31,18000.0
Darkhan-Uul,2025-04-07,19167.0
Khovd,2025-04-07,18000.0
Orkhon,2025-04-07,18833.0
Umnugovi,2025-04-07,18000.0
Darkhan-Uul,2025-04-14,18833.0
Khovd,2025-04-14,18000.0
Orkhon,2025-04-14,18167.0
Darkhan-Uul,2025-04-21,18667.0
Khovd,2025-04-21,18000.0
Orkhon,2025-04-21,18333.0
Darkhan-Uul,2025-04-28,19833.0
Khovd,2025-04-28,18000.0
Orkhon,2025-04-28,18667.0
Darkhan-Uul,2025-05-05,19833.0
Khovd,2025-05-05,18000.0
Orkhon,2025-05-05,18167.0
Darkhan-Uul,2025-05-12,19167.0
Khovd,2025-05-12,18000.0
Orkhon,2025-05-12,17667.0
Darkhan-Uul,2025-05-19,19833.0
Khovd,2025-05-19,18000.0
Orkhon,2025-05-19,18000.0
Darkhan-Uul,2025-05-26,19833.0
Khovd,2025-05-26,18000.0
Orkhon,2025-05-26,17667.0
Darkhan-Uul,2025-06-02,19833.0
Khovd,2025-06-02,18000.0
Orkhon,2025-06-02,17833.0
Darkhan-Uul,2025-06-09,20667.0
Khovd,2025-06-09,18000.0
Orkhon,2025-06-09,18500.0
Darkhan-Uul,2025-06-16,21000.0
Khovd,2025-06-16,18000.0
Orkhon,2025-06-16,18167.0
Darkhan-Uul,2025-06-23,21000.0
Khovd,2025-06-23,18000.0
Orkhon,2025-06-23,17833.0
Darkhan-Uul,2025-06-30,21000.0
Khovd,2025-06-30,17000.0
Orkhon,2025-06-30,17667.0
Darkhan-Uul,2025-07-07,20833.0
Khovd,2025-07-07,18000.0
Orkhon,2025-07-07,17333.0
Darkhan-Uul,2025-07-21,20167.0
Khovd,2025-07-21,18000.0
Orkhon,2025-07-21,17167.0
Darkhan-Uul,2025-07-28,20000.0
Khovd,2025-07-28,18000.0
Orkhon,2025-07-28,17833.0
Darkhan-Uul,2025-08-04,18833.0
Khovd,2025-08-04,18000.0
Orkhon,2025-08-04,18667.0
Darkhan-Uul,2025-08-11,18167.0
Khovd,2025-08-11,18000.0
Orkhon,2025-08-11,18333.0
Darkhan-Uul,2025-08-18,18000.0
Khovd,2025-08-18,18000.0
Orkhon,2025-08-18,17500.0
Darkhan-Uul,2025-08-25,18000.0
Khovd,2025-08-25,18000.0
Orkhon,2025-08-25,17500.0
Darkhan-Uul,2025-09-01,17167.0
Khovd,2025-09-01,18000.0
Orkhon,2025-09-01,17833.0
Darkhan-Uul,2025-09-08,17167.0
Khovd,2025-09-08,17000.0
Orkhon,2025-09-08,17500.0
Darkhan-Uul,2025-09-15,17667.0
Khovd,2025-09-15,18000.0
Orkhon,2025-09-15,17833.0
Darkhan-Uul,2025-09-22,17833.0
Khovd,2025-09-22,18000.0
Orkhon,2025-09-22,17667.0
Darkhan-Uul,2025-09-29,17500.0
Khovd,2025-09-29,18000.0
Orkhon,2025-09-29,17333.0
Darkhan-Uul,2025-10-06,17833.0
Khovd,2025-10-06,18000.0
Orkhon,2025-10-06,17167.0
Darkhan-Uul,2025-10-13,18000.0
Khovd,2025-10-13,18000.0
Orkhon,2025-10-13,17000.0
Darkhan-Uul,2025-10-20,18500.0
Khovd,2025-10-20,18000.0
Orkhon,2025-10-20,17167.0
Darkhan-Uul,2025-10-27,18167.0
Khovd,2025-10-27,17000.0
Orkhon,2025-10-27,17333.0
Darkhan-Uul,2025-11-03,18667.0
Khovd,2025-11-03,18000.0
Orkhon,2025-11-03,17000.0
Darkhan-Uul,2025-11-10,18500.0
Khovd,2025-11-10,18000.0
Orkhon,2025-11-10,17333.0
Darkhan-Uul,2025-11-17,18000.0
Khovd,2025-11-17,18000.0
Orkhon,2025-11-17,17167.0
Darkhan-Uul,2025-11-24,17500.0
Khovd,2025-11-24,18000.0
Orkhon,2025-11-24,17500.0
Darkhan-Uul,2025-12-01,18000.0
Khovd,2025-12-01,18000.0
Orkhon,2025-12-01,17000.0
