хүйс,салбар,жил,цалин_мнт
Эрэгтэй,Санхүүгийн болон даатгалын үйл ажиллагаа,2025,3823.3
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2001,88.6
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2002,94.8
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2003,108.7
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2004,108.6
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2005,112.0
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2006,133.8
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2007,187.4
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2008,284.7
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2009,312.2
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2010,389.1
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2011,547.5
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2012,542.5
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2013,911.1
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2014,978.9
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2015,931.4
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2016,1021.8
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2017,1023.4
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2018,1036.3
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2019,1084.2
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2020,1175.4
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2021,1273.3
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2022,1671.9
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2023,2140.6
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2024,2584.9
Эрэгтэй,Тээвэр ба агуулахын үйл ажиллагаа,2025,3287.3
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2001,62.8
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2002,68.1
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2003,80.7
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2004,97.8
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2005,107.2
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2006,136.4
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2007,200.6
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2008,334.2
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2009,342.1
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2010,361.1
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2011,442.7
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2012,629.0
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2013,741.1
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2014,793.5
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2015,815.8
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2016,817.4
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2017,874.1
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2018,944.1
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2019,1084.6
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2020,1147.0
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2021,1191.1
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2022,1342.8
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2023,1919.1
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2024,2573.8
Эрэгтэй,"Төрийн удирдлага ба батлан хамгаалах үйл ажиллагаа, албан журмын нийгмийн хамгаалал",2025,2883.7
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2001,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2002,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2003,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2004,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2005,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2006,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2007,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2008,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2009,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2010,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2011,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2012,..
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2013,574.1
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2014,616.4
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2015,654.7
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2016,670.9
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2017,752.1
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2018,824.2
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2019,968.9
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2020,1083.2
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2021,1157.8
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2022,1259.4
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2023,1595.2
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2024,1991.8
Эрэгтэй,Удирдлагын болон дэмжлэг үзүүлэх үйл ажиллагаа,2025,2598.0
Эрэгтэй,Улсын дундаж,2001,69.2
Эрэгтэй,Улсын дундаж,2002,76.3
Эрэгтэй,Улсын дундаж,2003,86.9
Эрэгтэй,Улсын дундаж,2004,98.3
Эрэгтэй,Улсын дундаж,2005,110.0
Эрэгтэй,Улсын дундаж,2006,138.1
Эрэгтэй,Улсын дундаж,2007,186.7
Эрэгтэй,Улсын дундаж,2008,291.3
Эрэгтэй,Улсын дундаж,2009,322.8
Эрэгтэй,Улсын дундаж,2010,370.4
Эрэгтэй,Улсын дундаж,2011,470.0
Эрэгтэй,Улсын дундаж,2012,593.1
Эрэгтэй,Улсын дундаж,2013,860.5
Эрэгтэй,Улсын дундаж,2014,859.7
Эрэгтэй,Улсын дундаж,2015,856.0
Эрэгтэй,Улсын дундаж,2016,913.9
Эрэгтэй,Улсын дундаж,2017,1029.4
Эрэгтэй,Улсын дундаж,2018,1100.3
Эрэгтэй,Улсын дундаж,2019,1222.6
Эрэгтэй,Улсын дундаж,2020,1326.2
Эрэгтэй,Улсын дундаж,2021,1390.1
Эрэгтэй,Улсын дундаж,2022,1642.8
Эрэгтэй,Улсын дундаж,2023,2103.4
Эрэгтэй,Улсын дундаж,2024,2576.9
Эрэгтэй,Улсын дундаж,2025,3035.5
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2001,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2002,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2003,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2004,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2005,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2006,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2007,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2008,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2009,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2010,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2011,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2012,..
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2013,579.7
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2014,597.5
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2015,626.2
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2016,583.4
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2017,597.8
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2018,624.1
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2019,736.8
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2020,849.3
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2021,877.9
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2022,980.2
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2023,1404.1
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2024,1882.9
Эрэгтэй,"Урлаг, үзвэр, тоглоом, наадам",2025,2302.6
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2001,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2002,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2003,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2004,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2005,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2006,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2007,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2008,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2009,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2010,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2011,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2012,..
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2013,577.2
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2014,646.5
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2015,664.2
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2016,669.6
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2017,700.4
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2018,752.9
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2019,843.7
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2020,1003.4
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2021,1050.2
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2022,1192.4
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2023,1549.8
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2024,2143.6
Эрэгтэй,"Ус хангамж; бохир ус зайлуулах систем, хог, хаягдлын менежмент болон цэвэрлэх үйл ажиллагаа",2025,2786.2
Эрэгтэй,"Уул уурхай, олборлолт",2001,60.3
Эрэгтэй,"Уул уурхай, олборлолт",2002,79.4
Эрэгтэй,"Уул уурхай, олборлолт",2003,91.0
Эрэгтэй,"Уул уурхай, олборлолт",2004,94.4
Эрэгтэй,"Уул уурхай, олборлолт",2005,121.1
Эрэгтэй,"Уул уурхай, олборлолт",2006,154.4
Эрэгтэй,"Уул уурхай, олборлолт",2007,230.1
Эрэгтэй,"Уул уурхай, олборлолт",2008,343.7
Эрэгтэй,"Уул уурхай, олборлолт",2009,423.9
Эрэгтэй,"Уул уурхай, олборлолт",2010,588.8
Эрэгтэй,"Уул уурхай, олборлолт",2011,771.9
Эрэгтэй,"Уул уурхай, олборлолт",2012,835.5
Эрэгтэй,"Уул уурхай, олборлолт",2013,1438.4
Эрэгтэй,"Уул уурхай, олборлолт",2014,1551.7
Эрэгтэй,"Уул уурхай, олборлолт",2015,1784.4
Эрэгтэй,"Уул уурхай, олборлолт",2016,1792.9
Эрэгтэй,"Уул уурхай, олборлолт",2017,2065.7
Эрэгтэй,"Уул уурхай, олборлолт",2018,2165.7
Эрэгтэй,"Уул уурхай, олборлолт",2019,2532.5
Эрэгтэй,"Уул уурхай, олборлолт",2020,2855.8
Эрэгтэй,"Уул уурхай, олборлолт",2021,2989.5
Эрэгтэй,"Уул уурхай, олборлолт",2022,3603.3
Эрэгтэй,"Уул уурхай, олборлолт",2023,4724.7
Эрэгтэй,"Уул уурхай, олборлолт",2024,5048.3
Эрэгтэй,"Уул уурхай, олборлолт",2025,5329.5
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2001,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2002,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2003,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2004,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2005,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2006,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2007,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2008,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2009,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2010,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2011,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2012,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2013,..
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2014,508.2
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2015,549.2
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2016,538.7
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2017,554.2
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2018,671.9
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2019,834.2
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2020,933.6
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2021,1144.4
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2022,1296.0
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2023,2038.7
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2024,2593.1
Эрэгтэй,Хүн хөлслөн ажиллуулдаг өрхийн үйл ажиллагаа,2025,3338.8
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2001,57.3
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2002,54.6
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2003,66.3
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2004,87.5
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2005,95.3
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2006,133.6
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2007,217.0
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2008,348.8
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2009,318.3
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2010,330.7
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2011,413.0
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2012,580.4
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2013,865.6
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2014,766.7
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2015,886.4
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2016,763.4
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2017,804.5
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2018,827.9
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2019,976.5
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2020,1133.9
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2021,1308.7
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2022,1545.8
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2023,1885.4
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2024,2365.8
Эрэгтэй,Хүний эрүүл мэнд ба нийгмийн үйл ажиллагаа,2025,2757.7
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2001,60.6
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2002,45.2
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2003,49.4
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2004,52.9
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2005,56.4
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2006,64.0
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2007,96.0
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2008,163.4
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2009,182.9
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2010,182.2
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2011,206.1
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2012,243.8
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2013,324.3
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2014,787.7
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2015,668.3
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2016,641.8
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2017,694.2
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2018,750.2
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2019,844.1
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2020,962.4
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2021,1023.1
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2022,1175.7
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2023,1498.6
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2024,1971.3
Эрэгтэй,"Хөдөө аж ахуй, ойн аж ахуй, загас барилт, ан агнуур",2025,2250.3
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2001,80.1
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2002,83.2
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2003,99.8
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2004,114.1
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2005,120.5
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2006,139.9
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2007,168.6
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2008,259.4
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2009,319.7
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2010,363.1
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2011,433.1
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2012,556.8
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2013,926.4
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2014,1130.9
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2015,1136.5
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2016,1209.7
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2017,1331.5
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2018,1403.6
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2019,1474.0
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2020,1572.1
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2021,1626.0
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2022,1840.2
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2023,2272.6
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2024,2944.1
Эрэгтэй,"Цахилгаан, хий, агааржуулалт",2025,3684.4
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2001,50.3
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2002,54.6
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2003,57.9
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2004,64.6
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2005,64.6
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2006,86.1
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2007,146.5
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2008,218.7
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2009,302.3
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2010,251.0
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2011,299.3
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2012,431.6
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2013,404.9
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2014,618.7
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2015,741.4
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2016,729.1
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2017,795.9
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2018,874.7
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2019,981.7
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2020,1096.1
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2021,1160.0
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2022,1343.9
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2023,1628.5
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2024,2037.2
Эрэгтэй,Үйлчилгээний бусад үйл ажиллагаа,2025,2306.3
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2001,58.3
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2002,55.4
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2003,67.1
