member_id,member,party,mandate,committee,metric,value,unit
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Officially late,81,count
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Official on-time rate among appearances,36.2,percent
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Arrivals with a published scheduled start,80,count
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Arrived by scheduled start,24,count
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Arrived after scheduled start,56,count
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Scheduled-start on-time rate,30.0,percent
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Median minutes late after actual start,13,minutes
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Average minutes late after actual start,34.1,minutes
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Unexplained absences,11,count
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Unexplained absence rate,7.5,percent
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,General leave,0,count
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Medical leave,1,count
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Domestic official assignments,1,count
m96,Б.Жаргалан,Democratic Party,Party list #14,Standing Committee on Security and Foreign Policy,Foreign official assignments,6,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Sittings,146,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Physically attended,127,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Physical attendance rate,87.0,percent
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Officially on time,123,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Officially late,4,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Official on-time rate among appearances,96.9,percent
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Arrivals with a published scheduled start,83,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Arrived by scheduled start,76,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Arrived after scheduled start,7,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Scheduled-start on-time rate,91.6,percent
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Median minutes late after actual start,9,minutes
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Average minutes late after actual start,15.3,minutes
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Unexplained absences,4,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Unexplained absence rate,2.7,percent
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",General leave,0,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Medical leave,5,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Domestic official assignments,2,count
m97,С.Замира,Civil Will–Green Party,Party list #4,"Standing Committee on Environment, Food and Agriculture",Foreign official assignments,8,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Sittings,146,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Physically attended,133,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Physical attendance rate,91.1,percent
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Officially on time,126,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Officially late,7,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Official on-time rate among appearances,94.7,percent
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Arrivals with a published scheduled start,87,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Arrived by scheduled start,75,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Arrived after scheduled start,12,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Scheduled-start on-time rate,86.2,percent
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Median minutes late after actual start,3.0,minutes
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Average minutes late after actual start,4.5,minutes
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Unexplained absences,2,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Unexplained absence rate,1.4,percent
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,General leave,3,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Medical leave,1,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Domestic official assignments,3,count
m98,С.Зулпхар,Mongolian People’s Party,Party list #17,Standing Committee on State Structure,Foreign official assignments,4,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Sittings,146,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Physically attended,126,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Physical attendance rate,86.3,percent
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Officially on time,100,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Officially late,26,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Official on-time rate among appearances,79.4,percent
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Arrivals with a published scheduled start,83,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Arrived by scheduled start,54,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Arrived after scheduled start,29,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Scheduled-start on-time rate,65.1,percent
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Median minutes late after actual start,9,minutes
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Average minutes late after actual start,13.8,minutes
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Unexplained absences,0,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Unexplained absence rate,0.0,percent
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,General leave,2,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Medical leave,2,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Domestic official assignments,2,count
m99,Г.Лувсанжамц,Mongolian People’s Party,Party list #1,Standing Committee on Petitions,Foreign official assignments,14,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Sittings,146,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Physically attended,124,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Physical attendance rate,84.9,percent
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Officially on time,104,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Officially late,20,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Official on-time rate among appearances,83.9,percent
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Arrivals with a published scheduled start,81,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Arrived by scheduled start,52,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Arrived after scheduled start,29,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Scheduled-start on-time rate,64.2,percent
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Median minutes late after actual start,6.0,minutes
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Average minutes late after actual start,30.6,minutes
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Unexplained absences,4,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Unexplained absence rate,2.7,percent
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",General leave,4,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Medical leave,6,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Domestic official assignments,0,count
m100,М.Мандхай,Mongolian People’s Party,Party list #8,"Standing Committee on Environment, Food and Agriculture",Foreign official assignments,8,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Sittings,146,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Physically attended,116,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Physical attendance rate,79.5,percent
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Officially on time,108,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Officially late,8,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Official on-time rate among appearances,93.1,percent
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Arrivals with a published scheduled start,76,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Arrived by scheduled start,69,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Arrived after scheduled start,7,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Scheduled-start on-time rate,90.8,percent
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Median minutes late after actual start,2.5,minutes
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Average minutes late after actual start,62.4,minutes
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Unexplained absences,0,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Unexplained absence rate,0.0,percent
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,General leave,12,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Medical leave,5,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Domestic official assignments,0,count
m101,Б.Мөнхсоёл,HUN Party,Party list #6,Standing Committee on Budget,Foreign official assignments,13,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Sittings,146,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Physically attended,126,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Physical attendance rate,86.3,percent
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Officially on time,71,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Officially late,55,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Official on-time rate among appearances,56.3,percent
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Arrivals with a published scheduled start,79,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Arrived by scheduled start,31,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Arrived after scheduled start,48,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Scheduled-start on-time rate,39.2,percent
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Median minutes late after actual start,13.5,minutes
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Average minutes late after actual start,26.4,minutes
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Unexplained absences,9,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Unexplained absence rate,6.2,percent
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,General leave,3,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Medical leave,3,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Domestic official assignments,0,count
m102,Ц.Мөнхтуяа,Democratic Party,Party list #16,Standing Committee on Petitions,Foreign official assignments,5,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Sittings,146,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Physically attended,125,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Physical attendance rate,85.6,percent
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Officially on time,100,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Officially late,25,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Official on-time rate among appearances,80.0,percent
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Arrivals with a published scheduled start,83,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Arrived by scheduled start,49,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Arrived after scheduled start,34,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Scheduled-start on-time rate,59.0,percent
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Median minutes late after actual start,6.5,minutes
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Average minutes late after actual start,29.2,minutes
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Unexplained absences,3,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Unexplained absence rate,2.1,percent
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,General leave,5,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Medical leave,1,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Domestic official assignments,5,count
m103,Б.Найдалаа,HUN Party,Party list #5,Standing Committee on State Structure,Foreign official assignments,7,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Sittings,146,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Physically attended,102,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Physical attendance rate,69.9,percent
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Officially on time,78,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Officially late,24,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Official on-time rate among appearances,76.5,percent
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Arrivals with a published scheduled start,59,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Arrived by scheduled start,42,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Arrived after scheduled start,17,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Scheduled-start on-time rate,71.2,percent
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Median minutes late after actual start,4,minutes
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Average minutes late after actual start,30.3,minutes
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Unexplained absences,0,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Unexplained absence rate,0.0,percent
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,General leave,43,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Medical leave,1,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Domestic official assignments,0,count
m104,М.Нарантуяа-Нара,Civil Will–Green Party,Party list #2,Standing Committee on Legal Affairs,Foreign official assignments,0,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Sittings,146,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Physically attended,124,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Physical attendance rate,84.9,percent
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Officially on time,95,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Officially late,29,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Official on-time rate among appearances,76.6,percent
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Arrivals with a published scheduled start,83,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Arrived by scheduled start,52,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Arrived after scheduled start,31,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Scheduled-start on-time rate,62.7,percent
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Median minutes late after actual start,24.0,minutes
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Average minutes late after actual start,55.3,minutes
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Unexplained absences,3,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Unexplained absence rate,2.1,percent
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,General leave,8,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Medical leave,0,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Domestic official assignments,0,count
m105,О.Номинчимэг,Mongolian People’s Party,Party list #16,Standing Committee on Petitions,Foreign official assignments,11,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Sittings,146,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Physically attended,107,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Physical attendance rate,73.3,percent
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Officially on time,63,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Officially late,44,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Official on-time rate among appearances,58.9,percent
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Arrivals with a published scheduled start,67,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Arrived by scheduled start,29,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Arrived after scheduled start,38,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Scheduled-start on-time rate,43.3,percent
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Median minutes late after actual start,8,minutes
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Average minutes late after actual start,32,minutes
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Unexplained absences,10,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Unexplained absence rate,6.8,percent
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,General leave,16,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Medical leave,5,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Domestic official assignments,1,count
m106,Н.Номтойбаяр,National Coalition,Party list #1,Standing Committee on State Structure,Foreign official assignments,7,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Sittings,146,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Physically attended,116,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Physical attendance rate,79.5,percent
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Officially on time,86,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Officially late,30,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Official on-time rate among appearances,74.1,percent
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Arrivals with a published scheduled start,78,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Arrived by scheduled start,47,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Arrived after scheduled start,31,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Scheduled-start on-time rate,60.3,percent
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Median minutes late after actual start,24,minutes
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Average minutes late after actual start,33.6,minutes
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Unexplained absences,11,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Unexplained absence rate,7.5,percent
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,General leave,4,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Medical leave,11,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Domestic official assignments,1,count
m107,Э.Одбаяр,Democratic Party,Party list #11,Standing Committee on State Structure,Foreign official assignments,3,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Sittings,146,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Physically attended,100,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Physical attendance rate,68.5,percent
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Officially on time,51,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Officially late,49,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Official on-time rate among appearances,51.0,percent
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Arrivals with a published scheduled start,64,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Arrived by scheduled start,23,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Arrived after scheduled start,41,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Scheduled-start on-time rate,35.9,percent
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Median minutes late after actual start,13,minutes
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Average minutes late after actual start,43.4,minutes
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Unexplained absences,16,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Unexplained absence rate,11.0,percent
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",General leave,9,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Medical leave,6,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Domestic official assignments,2,count
m108,С.Одонтуяа,Democratic Party,Party list #2,"Standing Committee on Environment, Food and Agriculture",Foreign official assignments,13,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Sittings,146,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Physically attended,124,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Physical attendance rate,84.9,percent
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Officially on time,115,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Officially late,9,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Official on-time rate among appearances,92.7,percent
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Arrivals with a published scheduled start,78,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Arrived by scheduled start,67,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Arrived after scheduled start,11,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Scheduled-start on-time rate,85.9,percent
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Median minutes late after actual start,5,minutes
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Average minutes late after actual start,21.3,minutes
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Unexplained absences,5,count
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,Unexplained absence rate,3.4,percent
m109,Г.Очирбат,Democratic Party,Party list #13,Standing Committee on Security and Foreign Policy,General leave,1,count
