region,date,price
Sukhbaatar,2024-06-24,18000.0
Tuv,2024-06-24,17500.0
Umnugovi,2024-06-24,20000.0
Uvs,2024-06-24,15000.0
Uvurkhangai,2024-06-24,18000.0
Zavkhan,2024-06-24,16000.0
Arkhangai,2024-07-01,14667.0
Bayan-Ulgii,2024-07-01,12500.0
Bayankhongor,2024-07-01,15000.0
Bulgan,2024-07-01,18000.0
Darkhan-Uul,2024-07-01,16000.0
Dornod,2024-07-01,19000.0
Dornogovi,2024-07-01,19750.0
Dundgovi,2024-07-01,16000.0
Govi-Altai,2024-07-01,16500.0
Govisumber,2024-07-01,16000.0
Khentii,2024-07-01,21000.0
Khovd,2024-07-01,16000.0
Khuvsgul,2024-07-01,16000.0
Orkhon,2024-07-01,16833.0
Selenge,2024-07-01,17000.0
Sukhbaatar,2024-07-01,17000.0
Tuv,2024-07-01,17500.0
Umnugovi,2024-07-01,20000.0
Uvs,2024-07-01,15000.0
Uvurkhangai,2024-07-01,17667.0
Zavkhan,2024-07-01,16000.0
Arkhangai,2024-07-08,15000.0
Bayan-Ulgii,2024-07-08,12000.0
Bayankhongor,2024-07-08,14000.0
Bulgan,2024-07-08,18000.0
Darkhan-Uul,2024-07-08,15500.0
Dornod,2024-07-08,18000.0
Dornogovi,2024-07-08,19750.0
Dundgovi,2024-07-08,16000.0
Govi-Altai,2024-07-08,16500.0
Govisumber,2024-07-08,16000.0
Khentii,2024-07-08,18000.0
Khovd,2024-07-08,16000.0
Khuvsgul,2024-07-08,16000.0
Orkhon,2024-07-08,16667.0
Selenge,2024-07-08,17000.0
Sukhbaatar,2024-07-08,17000.0
Tuv,2024-07-08,17000.0
Umnugovi,2024-07-08,20000.0
Uvs,2024-07-08,14666.0
Uvurkhangai,2024-07-08,17000.0
Zavkhan,2024-07-08,16000.0
Arkhangai,2024-07-22,15000.0
Bayan-Ulgii,2024-07-22,12000.0
Bayankhongor,2024-07-22,15000.0
Bulgan,2024-07-22,18000.0
Darkhan-Uul,2024-07-22,16333.0
Dornod,2024-07-22,17000.0
Dornogovi,2024-07-22,19833.0
Dundgovi,2024-07-22,16000.0
Govi-Altai,2024-07-22,17000.0
Govisumber,2024-07-22,15000.0
Khentii,2024-07-22,18000.0
Khovd,2024-07-22,16000.0
Khuvsgul,2024-07-22,15492.0
Orkhon,2024-07-22,16600.0
Selenge,2024-07-22,13500.0
Sukhbaatar,2024-07-22,17000.0
Tuv,2024-07-22,17000.0
Umnugovi,2024-07-22,20000.0
Uvs,2024-07-22,13666.0
Uvurkhangai,2024-07-22,16667.0
Zavkhan,2024-07-22,15000.0
Arkhangai,2024-07-29,15000.0
Bayan-Ulgii,2024-07-29,11292.0
Bayankhongor,2024-07-29,14000.0
Bulgan,2024-07-29,15000.0
Darkhan-Uul,2024-07-29,15000.0
Dornod,2024-07-29,17000.0
Dornogovi,2024-07-29,19750.0
Dundgovi,2024-07-29,16000.0
Govi-Altai,2024-07-29,17000.0
Govisumber,2024-07-29,15000.0
Khentii,2024-07-29,18000.0
Khovd,2024-07-29,16000.0
Khuvsgul,2024-07-29,16000.0
Orkhon,2024-07-29,16600.0
Selenge,2024-07-29,13500.0
Sukhbaatar,2024-07-29,16000.0
Tuv,2024-07-29,15000.0
Umnugovi,2024-07-29,20000.0
Uvs,2024-07-29,13000.0
Uvurkhangai,2024-07-29,16667.0
Zavkhan,2024-07-29,15000.0
Arkhangai,2024-08-05,14500.0
Bayan-Ulgii,2024-08-05,10970.0
Bayankhongor,2024-08-05,14000.0
Bulgan,2024-08-05,15000.0
Darkhan-Uul,2024-08-05,15000.0
Dornod,2024-08-05,15000.0
Dornogovi,2024-08-05,19667.0
Dundgovi,2024-08-05,16000.0
Govi-Altai,2024-08-05,15000.0
Govisumber,2024-08-05,13000.0
Khentii,2024-08-05,18000.0
Khovd,2024-08-05,15000.0
Khuvsgul,2024-08-05,16000.0
Orkhon,2024-08-05,16167.0
Selenge,2024-08-05,13500.0
Sukhbaatar,2024-08-05,17000.0
Tuv,2024-08-05,15000.0
Umnugovi,2024-08-05,20000.0
Uvs,2024-08-05,13000.0
Uvurkhangai,2024-08-05,16500.0
Zavkhan,2024-08-05,15000.0
Arkhangai,2024-08-12,14500.0
Bayan-Ulgii,2024-08-12,10000.0
Bayankhongor,2024-08-12,14000.0
Bulgan,2024-08-12,15969.0
Darkhan-Uul,2024-08-12,14833.0
Dornod,2024-08-12,16000.0
Dornogovi,2024-08-12,19833.0
Dundgovi,2024-08-12,16000.0
Govi-Altai,2024-08-12,15000.0
Govisumber,2024-08-12,13000.0
Khentii,2024-08-12,18000.0
Khovd,2024-08-12,15000.0
Khuvsgul,2024-08-12,15000.0
Orkhon,2024-08-12,16000.0
Selenge,2024-08-12,13500.0
Sukhbaatar,2024-08-12,14000.0
Tuv,2024-08-12,15000.0
Umnugovi,2024-08-12,20000.0
Uvs,2024-08-12,13000.0
Uvurkhangai,2024-08-12,16667.0
Zavkhan,2024-08-12,15000.0
Arkhangai,2024-08-19,14333.0
Bayan-Ulgii,2024-08-19,10333.0
Bayankhongor,2024-08-19,14000.0
Bulgan,2024-08-19,15969.0
Darkhan-Uul,2024-08-19,14833.0
Dornod,2024-08-19,15000.0
Dornogovi,2024-08-19,19500.0
Dundgovi,2024-08-19,16000.0
Govi-Altai,2024-08-19,14000.0
Govisumber,2024-08-19,13000.0
Khentii,2024-08-19,18000.0
Khovd,2024-08-19,15000.0
Khuvsgul,2024-08-19,15000.0
Orkhon,2024-08-19,15500.0
Selenge,2024-08-19,13500.0
Sukhbaatar,2024-08-19,14000.0
Tuv,2024-08-19,15000.0
Umnugovi,2024-08-19,20000.0
Uvs,2024-08-19,13000.0
Uvurkhangai,2024-08-19,16333.0
Zavkhan,2024-08-19,15000.0
Arkhangai,2024-08-26,14000.0
Bayan-Ulgii,2024-08-26,10000.0
Bayankhongor,2024-08-26,14000.0
