product,date,price
"Horse meat, kg",2023-05-23,13547.0
"Beef, kg",2023-05-23,19192.0
"Mutton, kg",2023-05-23,16036.0
"Beef, without bones, kg",2023-05-23,21500.0
"Beef, kg",2023-05-15,18444.0
"Mutton, kg",2023-05-15,15726.0
"Beef, without bones, kg",2023-05-15,20351.0
"Horse meat, kg",2023-05-15,13547.0
"Goat meat, kg",2023-05-15,11664.0
"Goat meat, kg",2023-05-08,10664.0
"Beef, without bones, kg",2023-05-08,19982.0
"Beef, kg",2023-05-08,17919.0
"Mutton, kg",2023-05-08,14598.0
"Horse meat, kg",2023-05-08,13547.0
"Beef, kg",2023-05-01,17385.0
"Beef, without bones, kg",2023-05-01,19484.0
"Goat meat, kg",2023-05-01,10664.0
"Horse meat, kg",2023-05-01,13296.0
"Mutton, kg",2023-05-01,14088.0
"Goat meat, kg",2023-04-24,10664.0
"Horse meat, kg",2023-04-24,13296.0
"Beef, without bones, kg",2023-04-24,19319.0
"Beef, kg",2023-04-24,17133.0
"Mutton, kg",2023-04-24,14217.0
"Goat meat, kg",2023-04-17,10664.0
"Mutton, kg",2023-04-17,13944.0
"Horse meat, kg",2023-04-17,13109.0
"Beef, without bones, kg",2023-04-17,18984.0
"Beef, kg",2023-04-17,16827.0
"Beef, kg",2023-04-10,16635.0
"Beef, without bones, kg",2023-04-10,18653.0
"Goat meat, kg",2023-04-10,10831.0
"Horse meat, kg",2023-04-10,13567.0
"Mutton, kg",2023-04-10,13847.0
"Horse meat, kg",2023-04-03,12500.0
"Goat meat, kg",2023-04-03,10664.0
"Mutton, kg",2023-04-03,14246.0
"Beef, kg",2023-04-03,16402.0
"Beef, without bones, kg",2023-04-03,18421.0
"Horse meat, kg",2023-03-27,12298.0
"Beef, kg",2023-03-27,15524.0
"Beef, without bones, kg",2023-03-27,17634.0
"Goat meat, kg",2023-03-27,9664.0
"Mutton, kg",2023-03-27,13236.0
"Mutton, kg",2023-03-20,12580.0
"Beef, without bones, kg",2023-03-20,16847.0
"Goat meat, kg",2023-03-20,9664.0
"Beef, kg",2023-03-20,14982.0
"Horse meat, kg",2023-03-20,12198.0
"Beef, without bones, kg",2023-03-13,16807.0
"Beef, kg",2023-03-13,14973.0
"Mutton, kg",2023-03-13,12928.0
"Goat meat, kg",2023-03-13,9664.0
"Horse meat, kg",2023-03-13,11780.0
"Beef, without bones, kg",2023-03-06,16735.0
"Mutton, kg",2023-03-06,12546.0
"Goat meat, kg",2023-03-06,9664.0
"Horse meat, kg",2023-03-06,12198.0
"Beef, kg",2023-03-06,14819.0
"Beef, kg",2023-02-27,14480.0
"Horse meat, kg",2023-02-27,12298.0
"Beef, without bones, kg",2023-02-27,16668.0
"Goat meat, kg",2023-02-27,9664.0
"Mutton, kg",2023-02-27,12120.0
"Goat meat, kg",2023-02-13,9664.0
"Beef, kg",2023-02-13,14480.0
"Beef, without bones, kg",2023-02-13,16668.0
"Mutton, kg",2023-02-13,11834.0
"Horse meat, kg",2023-02-13,12298.0
"Mutton, kg",2023-02-06,11229.0
"Goat meat, kg",2023-02-06,9000.0
"Beef, without bones, kg",2023-02-06,16474.0
"Horse meat, kg",2023-02-06,11197.0
"Beef, kg",2023-02-06,14289.0
"Goat meat, kg",2023-01-30,8830.0
"Horse meat, kg",2023-01-30,10889.0
"Mutton, kg",2023-01-30,10986.0
"Beef, kg",2023-01-30,13967.0
"Beef, without bones, kg",2023-01-30,16014.0
"Horse meat, kg",2023-01-23,10439.0
"Mutton, kg",2023-01-23,10680.0
"Goat meat, kg",2023-01-23,8500.0
"Beef, without bones, kg",2023-01-23,15969.0
"Beef, kg",2023-01-23,13679.0
"Goat meat, kg",2023-01-16,8330.0
"Mutton, kg",2023-01-16,10422.0
"Horse meat, kg",2023-01-16,9838.0
"Beef, without bones, kg",2023-01-16,15749.0
"Beef, kg",2023-01-16,13440.0
"Horse meat, kg",2023-01-09,9755.0
"Mutton, kg",2023-01-09,10360.0
"Goat meat, kg",2023-01-09,8330.0
"Beef, kg",2023-01-09,13385.0
"Beef, without bones, kg",2023-01-09,15703.0
"Beef, kg",2023-01-05,17385.0
"Mutton, kg",2023-01-05,14088.0
"Beef, without bones, kg",2023-01-05,19484.0
"Goat meat, kg",2023-01-05,10664.0
"Horse meat, kg",2023-01-05,13296.0
"Goat meat, kg",2023-01-02,8153.0
"Beef, without bones, kg",2023-01-02,15695.0
"Horse meat, kg",2023-01-02,9568.0
"Mutton, kg",2023-01-02,10294.0
"Beef, kg",2023-01-02,13586.0
"Mutton, kg",2022-12-26,10144.0
"Goat meat, kg",2022-12-26,8153.0
"Beef, kg",2022-12-26,13438.0
"Horse meat, kg",2022-12-26,9568.0
"Beef, without bones, kg",2022-12-26,15622.0
"Horse meat, kg",2022-12-19,9568.0
"Beef, without bones, kg",2022-12-19,15593.0
"Goat meat, kg",2022-12-19,8153.0
"Beef, kg",2022-12-19,13404.0
"Mutton, kg",2022-12-19,10047.0
"Mutton, kg",2022-12-12,9643.0
"Horse meat, kg",2022-12-12,9459.0
"Beef, kg",2022-12-12,13337.0
"Beef, without bones, kg",2022-12-12,15578.0
"Goat meat, kg",2022-12-12,8153.0
"Beef, without bones, kg",2022-12-05,15462.0
"Beef, kg",2022-12-05,13401.0
"Horse meat, kg",2022-12-05,9459.0
"Mutton, kg",2022-12-05,9847.0
"Goat meat, kg",2022-12-05,8330.0
"Mutton, kg",2022-11-28,9768.0
"Horse meat, kg",2022-11-28,9352.0
"Goat meat, kg",2022-11-28,7820.0
"Beef, kg",2022-11-28,13275.0
"Beef, without bones, kg",2022-11-28,15425.0
"Beef, kg",2022-11-21,13019.0
"Beef, without bones, kg",2022-11-21,15348.0
"Horse meat, kg",2022-11-21,9352.0
"Goat meat, kg",2022-11-21,7820.0
"Mutton, kg",2022-11-21,9687.0
"Beef, without bones, kg",2022-11-14,15391.0
"Mutton, kg",2022-11-14,9754.0
"Goat meat, kg",2022-11-14,7820.0
"Horse meat, kg",2022-11-14,9352.0
"Beef, kg",2022-11-14,13186.0
"Mutton, kg",2022-11-07,10020.0
"Goat meat, kg",2022-11-07,7820.0
"Horse meat, kg",2022-11-07,9641.0
"Beef, without bones, kg",2022-11-07,15397.0
"Beef, kg",2022-11-07,13426.0
"Horse meat, kg",2022-10-31,9641.0
"Mutton, kg",2022-10-31,10111.0
"Beef, without bones, kg",2022-10-31,15508.0
"Goat meat, kg",2022-10-31,7820.0
"Beef, kg",2022-10-31,13455.0
"Beef, without bones, kg",2022-10-24,15590.0
"Horse meat, kg",2022-10-24,9641.0
"Goat meat, kg",2022-10-24,7820.0
"Beef, kg",2022-10-24,13455.0
"Mutton, kg",2022-10-24,10011.0
"Mutton, kg",2022-10-17,10176.0
"Goat meat, kg",2022-10-17,8664.0
"Beef, kg",2022-10-17,13615.0
"Horse meat, kg",2022-10-17,9752.0
"Beef, without bones, kg",2022-10-17,15685.0
"Beef, kg",2022-10-10,13706.0
"Beef, without bones, kg",2022-10-10,15735.0
"Mutton, kg",2022-10-10,10405.0
"Horse meat, kg",2022-10-10,9752.0
"Goat meat, kg",2022-10-10,8664.0
"Beef, without bones, kg",2022-10-03,15685.0
"Mutton, kg",2022-10-03,10496.0
"Horse meat, kg",2022-10-03,9641.0
"Beef, kg",2022-10-03,13581.0
"Goat meat, kg",2022-10-03,8664.0
"Goat meat, kg",2022-09-26,8664.0
"Mutton, kg",2022-09-26,10727.0
"Beef, without bones, kg",2022-09-26,15685.0
"Beef, kg",2022-09-26,13552.0
"Horse meat, kg",2022-09-26,9641.0
"Mutton, kg",2022-09-19,10722.0
"Goat meat, kg",2022-09-19,8794.0
"Horse meat, kg",2022-09-19,9645.0
"Beef, kg",2022-09-19,13666.0
"Beef, without bones, kg",2022-09-19,15984.0
"Goat meat, kg",2022-09-12,8794.0
"Beef, kg",2022-09-12,13832.0
"Beef, without bones, kg",2022-09-12,16059.0
"Mutton, kg",2022-09-12,11274.0
"Horse meat, kg",2022-09-12,9462.0
"Goat meat, kg",2022-09-05,9146.0
"Horse meat, kg",2022-09-05,9571.0
"Beef, without bones, kg",2022-09-05,15701.0
"Mutton, kg",2022-09-05,11383.0
"Beef, kg",2022-09-05,13872.0
"Beef, kg",2022-08-29,13884.0
"Beef, without bones, kg",2022-08-29,15851.0
"Horse meat, kg",2022-08-29,9462.0
"Goat meat, kg",2022-08-29,8973.0
"Mutton, kg",2022-08-29,11088.0
"Mutton, kg",2022-08-22,11180.0
"Horse meat, kg",2022-08-22,9766.0
"Goat meat, kg",2022-08-22,9146.0
"Beef, without bones, kg",2022-08-22,16029.0
"Beef, kg",2022-08-22,13965.0
"Horse meat, kg",2022-08-15,10068.0
"Beef, kg",2022-08-15,14120.0
"Goat meat, kg",2022-08-15,9322.0
"Beef, without bones, kg",2022-08-15,16431.0
"Mutton, kg",2022-08-15,11433.0
"Goat meat, kg",2022-08-08,9764.0
"Beef, kg",2022-08-08,14520.0
"Beef, without bones, kg",2022-08-08,16585.0
"Mutton, kg",2022-08-08,11907.0
"Horse meat, kg",2022-08-08,10356.0
"Beef, without bones, kg",2022-08-01,16779.0
"Goat meat, kg",2022-08-01,9764.0
"Beef, kg",2022-08-01,14710.0
"Mutton, kg",2022-08-01,12052.0
"Horse meat, kg",2022-08-01,10741.0
"Beef, kg",2022-07-25,14873.0
"Horse meat, kg",2022-07-25,10852.0
"Beef, without bones, kg",2022-07-25,16780.0
"Goat meat, kg",2022-07-25,9933.0
"Mutton, kg",2022-07-25,12061.0
"Horse meat, kg",2022-07-18,11175.0
"Beef, without bones, kg",2022-07-18,17153.0
"Mutton, kg",2022-07-18,12604.0
"Beef, kg",2022-07-18,15275.0
"Goat meat, kg",2022-07-18,10323.0
"Mutton, kg",2022-07-04,12415.0
"Horse meat, kg",2022-07-04,10675.0
"Beef, without bones, kg",2022-07-04,17016.0
"Goat meat, kg",2022-07-04,10000.0
"Beef, kg",2022-07-04,15214.0
"Beef, without bones, kg",2022-06-27,17261.0
"Goat meat, kg",2022-06-27,10000.0
"Mutton, kg",2022-06-27,12363.0
"Beef, kg",2022-06-27,15075.0
"Horse meat, kg",2022-06-27,10982.0
"Goat meat, kg",2022-06-20,10323.0
"Beef, kg",2022-06-20,15066.0
"Beef, without bones, kg",2022-06-20,17251.0
"Mutton, kg",2022-06-20,12584.0
"Horse meat, kg",2022-06-20,11367.0
"Beef, kg",2022-06-13,15835.0
"Beef, without bones, kg",2022-06-13,17514.0
"Mutton, kg",2022-06-13,13156.0
"Goat meat, kg",2022-06-13,10492.0
"Horse meat, kg",2022-06-13,11261.0
"Beef, without bones, kg",2022-06-06,17516.0
"Goat meat, kg",2022-06-06,10323.0
"Mutton, kg",2022-06-06,13126.0
"Beef, kg",2022-06-06,15585.0
"Horse meat, kg",2022-06-06,11061.0
"Goat meat, kg",2022-05-30,10323.0
"Beef, kg",2022-05-30,15220.0
"Horse meat, kg",2022-05-30,11152.0
"Beef, without bones, kg",2022-05-30,17470.0
"Mutton, kg",2022-05-30,12712.0
"Goat meat, kg",2022-05-23,10000.0
"Beef, without bones, kg",2022-05-23,17857.0
"Horse meat, kg",2022-05-23,11261.0
"Beef, kg",2022-05-23,15020.0
"Mutton, kg",2022-05-23,12712.0
"Beef, kg",2022-05-16,15207.0
"Mutton, kg",2022-05-16,12936.0
"Beef, without bones, kg",2022-05-16,17582.0
"Horse meat, kg",2022-05-16,11238.0
"Goat meat, kg",2022-05-16,10000.0
"Goat meat, kg",2022-05-11,9698.0
"Mutton, kg",2022-05-11,12682.0
"Beef, kg",2022-05-11,15205.0
"Horse meat, kg",2022-05-11,11381.0
"Beef, without bones, kg",2022-05-11,17214.0
"Beef, kg",2022-05-04,15068.0
"Horse meat, kg",2022-05-04,10823.0
"Beef, without bones, kg",2022-05-04,17212.0
"Mutton, kg",2022-05-04,12485.0
"Goat meat, kg",2022-05-04,9850.0
"Beef, kg",2022-04-27,14511.0
"Beef, without bones, kg",2022-04-27,17059.0
"Mutton, kg",2022-04-27,12538.0
"Goat meat, kg",2022-04-27,9850.0
"Horse meat, kg",2022-04-27,11152.0
"Beef, kg",2022-04-20,14820.0
"Mutton, kg",2022-04-20,12433.0
"Goat meat, kg",2022-04-20,9850.0
"Horse meat, kg",2022-04-20,10571.0
"Beef, without bones, kg",2022-04-20,17041.0
"Beef, without bones, kg",2022-04-13,16756.0
"Mutton, kg",2022-04-13,12603.0
"Beef, kg",2022-04-13,14569.0
"Goat meat, kg",2022-04-13,9850.0
"Horse meat, kg",2022-04-13,10393.0
"Horse meat, kg",2022-04-06,10856.0
"Beef, kg",2022-04-06,14234.0
"Mutton, kg",2022-04-06,12911.0
"Goat meat, kg",2022-04-06,9850.0
"Beef, without bones, kg",2022-04-06,16199.0
"Goat meat, kg",2022-03-30,9850.0
"Beef, kg",2022-03-30,14126.0
"Beef, without bones, kg",2022-03-30,16530.0
"Horse meat, kg",2022-03-30,10442.0
"Mutton, kg",2022-03-30,12610.0
"Goat meat, kg",2022-03-23,9850.0
"Beef, kg",2022-03-23,14571.0
"Mutton, kg",2022-03-23,12782.0
"Beef, without bones, kg",2022-03-23,16486.0
"Horse meat, kg",2022-03-23,10442.0
"Mutton, kg",2022-03-16,12310.0
"Goat meat, kg",2022-03-16,9391.0
"Beef, kg",2022-03-16,13847.0
"Horse meat, kg",2022-03-16,10277.0
"Beef, without bones, kg",2022-03-16,16263.0
"Mutton, kg",2022-03-09,12670.0
"Goat meat, kg",2022-03-09,9247.0
"Beef, kg",2022-03-09,14543.0
"Beef, without bones, kg",2022-03-09,16300.0
"Horse meat, kg",2022-03-09,10741.0
"Horse meat, kg",2022-03-02,10741.0
"Mutton, kg",2022-03-02,12558.0
"Goat meat, kg",2022-03-02,9747.0
"Beef, without bones, kg",2022-03-02,16195.0
"Beef, kg",2022-03-02,14202.0
"Beef, without bones, kg",2022-02-23,16347.0
"Beef, kg",2022-02-23,14235.0
"Goat meat, kg",2022-02-23,8599.0
"Mutton, kg",2022-02-23,12293.0
"Horse meat, kg",2022-02-23,10741.0
"Beef, without bones, kg",2022-02-16,16104.0
"Mutton, kg",2022-02-16,11803.0
"Beef, kg",2022-02-16,13963.0
"Horse meat, kg",2022-02-16,10161.0
"Goat meat, kg",2022-02-16,8599.0
"Horse meat, kg",2022-02-09,9972.0
"Goat meat, kg",2022-02-09,8649.0
"Beef, without bones, kg",2022-02-09,15853.0
"Mutton, kg",2022-02-09,11728.0
"Beef, kg",2022-02-09,13801.0
"Goat meat, kg",2022-01-26,8649.0
"Horse meat, kg",2022-01-26,9972.0
"Beef, without bones, kg",2022-01-26,15757.0
"Mutton, kg",2022-01-26,11558.0
"Beef, kg",2022-01-26,14062.0
"Beef, kg",2022-01-19,13943.0
"Mutton, kg",2022-01-19,11262.0
"Goat meat, kg",2022-01-19,8649.0
"Beef, without bones, kg",2022-01-19,15998.0
"Horse meat, kg",2022-01-19,9972.0
"Goat meat, kg",2022-01-12,8649.0
"Beef, without bones, kg",2022-01-12,15842.0
"Mutton, kg",2022-01-12,11706.0
"Beef, kg",2022-01-12,14147.0
"Horse meat, kg",2022-01-12,9870.0
"Beef, kg",2022-01-05,14084.0
"Goat meat, kg",2022-01-05,8349.0
"Horse meat, kg",2022-01-05,10034.0
"Beef, without bones, kg",2022-01-05,15837.0
"Mutton, kg",2022-01-05,11600.0
"Goat meat, kg",2021-12-30,8500.0
"Mutton, kg",2021-12-30,11257.0
"Beef, without bones, kg",2021-12-30,15882.0
"Horse meat, kg",2021-12-30,10219.0
"Beef, kg",2021-12-30,13945.0
"Mutton, kg",2021-12-22,11266.0
"Beef, kg",2021-12-22,13669.0
"Horse meat, kg",2021-12-22,10471.0
"Goat meat, kg",2021-12-22,8608.0
"Beef, without bones, kg",2021-12-22,15776.0
"Goat meat, kg",2021-12-15,8618.0
"Beef, kg",2021-12-15,13462.0
"Horse meat, kg",2021-12-15,10109.0
"Mutton, kg",2021-12-15,10934.0
"Beef, without bones, kg",2021-12-15,15269.0
"Goat meat, kg",2021-12-08,8500.0
"Beef, without bones, kg",2021-12-08,15166.0
"Mutton, kg",2021-12-08,10395.0
"Beef, kg",2021-12-08,13305.0
"Horse meat, kg",2021-12-08,9220.0
"Mutton, kg",2021-12-01,10415.0
"Horse meat, kg",2021-12-01,9969.0
"Beef, kg",2021-12-01,13097.0
"Beef, without bones, kg",2021-12-01,15072.0
"Goat meat, kg",2021-12-01,8500.0
"Mutton, kg",2021-11-24,10506.0
"Beef, without bones, kg",2021-11-24,14785.0
"Goat meat, kg",2021-11-24,8246.0
"Beef, kg",2021-11-24,13050.0
"Horse meat, kg",2021-11-24,10217.0
"Horse meat, kg",2021-11-17,9665.0
"Beef, kg",2021-11-17,13556.0
"Mutton, kg",2021-11-17,10870.0
"Beef, without bones, kg",2021-11-17,15066.0
"Goat meat, kg",2021-11-17,8037.0
"Beef, kg",2021-11-10,13443.0
"Horse meat, kg",2021-11-10,10080.0
"Mutton, kg",2021-11-10,10849.0
"Goat meat, kg",2021-11-10,8986.0
"Beef, without bones, kg",2021-11-10,15030.0
"Beef, without bones, kg",2021-11-03,15078.0
"Mutton, kg",2021-11-03,10871.0
"Goat meat, kg",2021-11-03,8986.0
"Horse meat, kg",2021-11-03,9937.0
"Beef, kg",2021-11-03,13322.0
"Mutton, kg",2021-10-27,10974.0
"Beef, kg",2021-10-27,13322.0
"Goat meat, kg",2021-10-27,8986.0
"Horse meat, kg",2021-10-27,9937.0
"Beef, without bones, kg",2021-10-27,15121.0
"Mutton, kg",2021-10-20,10996.0
"Beef, kg",2021-10-20,13081.0
"Goat meat, kg",2021-10-20,9000.0
"Horse meat, kg",2021-10-20,10224.0
"Beef, without bones, kg",2021-10-20,14897.0
"Beef, without bones, kg",2021-10-13,15272.0
"Beef, kg",2021-10-13,13405.0
"Horse meat, kg",2021-10-13,10224.0
"Mutton, kg",2021-10-13,11226.0
"Goat meat, kg",2021-10-13,9000.0
"Beef, without bones, kg",2021-10-06,15070.0
"Mutton, kg",2021-10-06,10834.0
"Goat meat, kg",2021-10-06,9000.0
"Horse meat, kg",2021-10-06,10224.0
"Beef, kg",2021-10-06,13304.0
"Beef, without bones, kg",2021-09-29,15006.0
"Goat meat, kg",2021-09-29,8643.0
"Beef, kg",2021-09-29,13367.0
"Horse meat, kg",2021-09-29,9975.0
"Mutton, kg",2021-09-29,10865.0
"Horse meat, kg",2021-09-22,9833.0
"Beef, without bones, kg",2021-09-22,14912.0
"Goat meat, kg",2021-09-22,8643.0
"Beef, kg",2021-09-22,13429.0
"Mutton, kg",2021-09-22,10865.0
"Horse meat, kg",2021-09-15,10111.0
"Goat meat, kg",2021-09-15,8643.0
"Beef, kg",2021-09-15,13216.0
"Beef, without bones, kg",2021-09-15,14889.0
"Mutton, kg",2021-09-15,10906.0
"Mutton, kg",2021-09-08,11090.0
"Horse meat, kg",2021-09-08,10111.0
"Beef, kg",2021-09-08,13516.0
"Beef, without bones, kg",2021-09-08,15279.0
"Goat meat, kg",2021-09-08,8643.0
"Mutton, kg",2021-09-01,11145.0
"Beef, without bones, kg",2021-09-01,15388.0
"Beef, kg",2021-09-01,13575.0
"Horse meat, kg",2021-09-01,9975.0
"Goat meat, kg",2021-09-01,8643.0
"Horse meat, kg",2021-08-25,10241.0
"Beef, kg",2021-08-25,13514.0
"Goat meat, kg",2021-08-25,9000.0
"Beef, without bones, kg",2021-08-25,15328.0
"Mutton, kg",2021-08-25,11152.0
"Beef, kg",2021-08-18,13537.0
"Horse meat, kg",2021-08-18,9833.0
"Mutton, kg",2021-08-18,11162.0
"Goat meat, kg",2021-08-18,9000.0
"Beef, without bones, kg",2021-08-18,15331.0
"Beef, kg",2021-08-11,13855.0
"Goat meat, kg",2021-08-11,10488.0
"Horse meat, kg",2021-08-11,10741.0
"Beef, without bones, kg",2021-08-11,15506.0
"Mutton, kg",2021-08-11,11598.0
"Beef, kg",2021-08-04,13900.0
"Mutton, kg",2021-08-04,11615.0
"Beef, without bones, kg",2021-08-04,15513.0
"Goat meat, kg",2021-08-04,10488.0
"Horse meat, kg",2021-08-04,10741.0
"Horse meat, kg",2021-07-28,10692.0
"Mutton, kg",2021-07-28,12222.0
"Beef, kg",2021-07-28,14272.0
"Goat meat, kg",2021-07-28,10488.0
"Beef, without bones, kg",2021-07-28,16139.0
"Goat meat, kg",2021-07-21,10488.0
"Beef, kg",2021-07-21,14660.0
"Horse meat, kg",2021-07-21,11344.0
"Mutton, kg",2021-07-21,12303.0
"Beef, without bones, kg",2021-07-21,16492.0
"Mutton, kg",2021-07-14,12620.0
"Beef, without bones, kg",2021-07-14,16809.0
"Horse meat, kg",2021-07-14,12981.0
"Beef, kg",2021-07-14,15129.0
"Goat meat, kg",2021-07-14,10488.0
"Horse meat, kg",2021-07-07,12981.0
"Goat meat, kg",2021-07-07,10488.0
"Beef, without bones, kg",2021-07-07,16746.0
"Beef, kg",2021-07-07,15129.0
"Mutton, kg",2021-07-07,12620.0
"Goat meat, kg",2021-06-30,10488.0
"Beef, kg",2021-06-30,14967.0
"Horse meat, kg",2021-06-30,13208.0
"Mutton, kg",2021-06-30,12669.0
"Beef, without bones, kg",2021-06-30,16601.0
"Beef, without bones, kg",2021-06-23,16787.0
"Mutton, kg",2021-06-23,12907.0
"Goat meat, kg",2021-06-23,10488.0
"Horse meat, kg",2021-06-23,12844.0
"Beef, kg",2021-06-23,15141.0
"Goat meat, kg",2021-06-16,10383.0
"Horse meat, kg",2021-06-16,13349.0
"Beef, without bones, kg",2021-06-16,16538.0
"Mutton, kg",2021-06-16,12611.0
"Beef, kg",2021-06-16,14576.0
"Beef, kg",2021-06-08,14603.0
"Beef, without bones, kg",2021-06-08,16565.0
"Goat meat, kg",2021-06-08,10383.0
"Horse meat, kg",2021-06-08,13349.0
"Mutton, kg",2021-06-08,12664.0
"Horse meat, kg",2021-06-02,13694.0
"Mutton, kg",2021-06-02,12630.0
"Beef, kg",2021-06-02,14563.0
"Goat meat, kg",2021-06-02,10144.0
"Beef, without bones, kg",2021-06-02,16622.0
"Beef, kg",2021-05-25,13990.0
"Horse meat, kg",2021-05-25,13560.0
"Goat meat, kg",2021-05-25,10144.0
"Beef, without bones, kg",2021-05-25,15984.0
"Mutton, kg",2021-05-25,12231.0
"Beef, kg",2021-05-19,13944.0
"Horse meat, kg",2021-05-19,13694.0
"Beef, without bones, kg",2021-05-19,16038.0
"Goat meat, kg",2021-05-19,10144.0
"Mutton, kg",2021-05-19,12435.0
"Beef, kg",2021-05-12,13931.0
"Mutton, kg",2021-05-12,12434.0
"Horse meat, kg",2021-05-12,12935.0
"Goat meat, kg",2021-05-12,9987.0
"Beef, without bones, kg",2021-05-12,16001.0
"Beef, kg",2021-05-05,13957.0
"Goat meat, kg",2021-05-05,9987.0
"Horse meat, kg",2021-05-05,13104.0
"Beef, without bones, kg",2021-05-05,15964.0
"Mutton, kg",2021-05-05,12460.0
"Horse meat, kg",2021-04-28,12976.0
"Goat meat, kg",2021-04-28,9987.0
"Mutton, kg",2021-04-28,12460.0
"Beef, without bones, kg",2021-04-28,16030.0
"Beef, kg",2021-04-28,14005.0
"Beef, without bones, kg",2021-04-21,15926.0
"Mutton, kg",2021-04-21,12410.0
"Horse meat, kg",2021-04-21,12844.0
"Goat meat, kg",2021-04-21,9987.0
"Beef, kg",2021-04-21,13910.0
"Beef, without bones, kg",2021-04-14,16058.0
"Beef, kg",2021-04-14,13862.0
"Horse meat, kg",2021-04-14,12708.0
"Mutton, kg",2021-04-14,12468.0
"Goat meat, kg",2021-04-14,9987.0
"Goat meat, kg",2021-04-07,9143.0
"Mutton, kg",2021-04-07,11941.0
"Horse meat, kg",2021-04-07,12353.0
"Beef, kg",2021-04-07,13636.0
"Beef, without bones, kg",2021-04-07,15664.0
"Goat meat, kg",2021-03-31,9143.0
"Horse meat, kg",2021-03-31,11929.0
"Mutton, kg",2021-03-31,11414.0
"Beef, kg",2021-03-31,13208.0
"Beef, without bones, kg",2021-03-31,15196.0
"Beef, kg",2021-03-24,12983.0
"Horse meat, kg",2021-03-24,11100.0
"Mutton, kg",2021-03-24,11197.0
"Beef, without bones, kg",2021-03-24,14945.0
"Goat meat, kg",2021-03-24,9143.0
"Mutton, kg",2021-03-17,10400.0
"Beef, kg",2021-03-17,12325.0
"Beef, without bones, kg",2021-03-17,14323.0
"Goat meat, kg",2021-03-17,8746.0
"Horse meat, kg",2021-03-17,9984.0
"Beef, without bones, kg",2021-03-10,14226.0
"Beef, kg",2021-03-10,12423.0
"Mutton, kg",2021-03-10,10279.0
"Horse meat, kg",2021-03-10,9747.0
"Goat meat, kg",2021-03-10,8746.0
"Mutton, kg",2021-03-03,10229.0
"Horse meat, kg",2021-03-03,9643.0
"Goat meat, kg",2021-03-03,8746.0
"Beef, kg",2021-03-03,12416.0
"Beef, without bones, kg",2021-03-03,14230.0
"Horse meat, kg",2021-02-24,9643.0
"Beef, without bones, kg",2021-02-24,14230.0
"Mutton, kg",2021-02-24,10248.0
"Beef, kg",2021-02-24,12466.0
"Goat meat, kg",2021-02-24,8746.0
"Horse meat, kg",2021-02-17,9577.0
"Goat meat, kg",2021-02-17,8746.0
"Mutton, kg",2021-02-17,10458.0
"Beef, kg",2021-02-17,12492.0
"Beef, without bones, kg",2021-02-17,14378.0
"Goat meat, kg",2021-02-10,8746.0
"Mutton, kg",2021-02-10,10579.0
"Beef, without bones, kg",2021-02-10,14428.0
"Beef, kg",2021-02-10,12604.0
"Horse meat, kg",2021-02-10,9577.0
"Horse meat, kg",2021-02-03,9643.0
"Beef, without bones, kg",2021-02-03,14708.0
"Mutton, kg",2021-02-03,10554.0
"Beef, kg",2021-02-03,12863.0
"Goat meat, kg",2021-02-03,8746.0
"Beef, kg",2021-01-27,11952.0
"Beef, without bones, kg",2021-01-27,13305.0
"Horse meat, kg",2021-01-27,9028.0
"Mutton, kg",2021-01-27,9368.0
"Goat meat, kg",2021-01-27,7899.0
"Beef, kg",2021-01-20,11746.0
"Beef, without bones, kg",2021-01-20,13014.0
"Mutton, kg",2021-01-20,9261.0
"Goat meat, kg",2021-01-20,7800.0
"Horse meat, kg",2021-01-20,9028.0
"Horse meat, kg",2021-01-13,9028.0
"Beef, without bones, kg",2021-01-13,12795.0
"Beef, kg",2021-01-13,11396.0
"Goat meat, kg",2021-01-13,7800.0
"Mutton, kg",2021-01-13,8797.0
"Goat meat, kg",2021-01-06,7500.0
"Horse meat, kg",2021-01-06,9091.0
"Beef, without bones, kg",2021-01-06,12564.0
"Beef, kg",2021-01-06,11371.0
"Mutton, kg",2021-01-06,8728.0
