product,date,price
"Хүрэн манжин, кг",2024-07-29,3905.0
"Алим, кг",2024-07-22,6466.0
"Байцаа, кг",2024-07-22,2711.0
"Лууван, кг",2024-07-22,3796.0
"Сонгино, кг",2024-07-22,4924.0
"Төмс, кг",2024-07-22,2668.0
"Хүрэн манжин, кг",2024-07-22,3833.0
"Алим, кг",2024-07-08,6466.0
"Байцаа, кг",2024-07-08,3469.0
"Лууван, кг",2024-07-08,3243.0
"Сонгино, кг",2024-07-08,5026.0
"Төмс, кг",2024-07-08,2512.0
"Хүрэн манжин, кг",2024-07-08,3402.0
"Алим, кг",2024-07-01,6466.0
"Байцаа, кг",2024-07-01,3744.0
"Лууван, кг",2024-07-01,3254.0
"Сонгино, кг",2024-07-01,4938.0
"Төмс, кг",2024-07-01,2452.0
"Хүрэн манжин, кг",2024-07-01,3211.0
"Алим, кг",2024-06-24,6466.0
"Байцаа, кг",2024-06-24,3312.0
"Лууван, кг",2024-06-24,3161.0
"Сонгино, кг",2024-06-24,4953.0
"Төмс, кг",2024-06-24,2364.0
"Хүрэн манжин, кг",2024-06-24,3075.0
"Алим, кг",2024-06-17,6426.0
"Байцаа, кг",2024-06-17,3013.0
"Лууван, кг",2024-06-17,3191.0
"Сонгино, кг",2024-06-17,4673.0
"Төмс, кг",2024-06-17,2215.0
"Хүрэн манжин, кг",2024-06-17,2855.0
"Алим, кг",2024-06-10,6389.0
"Байцаа, кг",2024-06-10,2827.0
"Лууван, кг",2024-06-10,3089.0
"Сонгино, кг",2024-06-10,4409.0
"Төмс, кг",2024-06-10,2154.0
"Хүрэн манжин, кг",2024-06-10,2854.0
"Алим, кг",2024-06-03,6426.0
"Байцаа, кг",2024-06-03,2690.0
"Лууван, кг",2024-06-03,3051.0
"Сонгино, кг",2024-06-03,4599.0
"Төмс, кг",2024-06-03,2021.0
"Хүрэн манжин, кг",2024-06-03,2854.0
"Алим, кг",2024-05-27,6426.0
"Байцаа, кг",2024-05-27,2687.0
"Лууван, кг",2024-05-27,3075.0
"Сонгино, кг",2024-05-27,4078.0
"Төмс, кг",2024-05-27,2013.0
"Хүрэн манжин, кг",2024-05-27,2854.0
"Алим, кг",2024-05-20,6426.0
"Байцаа, кг",2024-05-20,2564.0
"Лууван, кг",2024-05-20,2751.0
"Сонгино, кг",2024-05-20,3973.0
"Төмс, кг",2024-05-20,1955.0
"Хүрэн манжин, кг",2024-05-20,2798.0
"Алим, кг",2024-05-13,6539.0
"Байцаа, кг",2024-05-13,2418.0
"Лууван, кг",2024-05-13,2751.0
"Сонгино, кг",2024-05-13,3757.0
"Төмс, кг",2024-05-13,1939.0
"Хүрэн манжин, кг",2024-05-13,2798.0
"Алим, кг",2024-05-06,6539.0
"Байцаа, кг",2024-05-06,2235.0
"Лууван, кг",2024-05-06,2727.0
"Сонгино, кг",2024-05-06,3757.0
"Төмс, кг",2024-05-06,1939.0
"Хүрэн манжин, кг",2024-05-06,2798.0
"Алим, кг",2024-04-29,6561.0
"Байцаа, кг",2024-04-29,2293.0
"Лууван, кг",2024-04-29,2791.0
"Сонгино, кг",2024-04-29,3719.0
"Төмс, кг",2024-04-29,1949.0
"Хүрэн манжин, кг",2024-04-29,2836.0
"Алим, кг",2024-04-22,6574.0
"Байцаа, кг",2024-04-22,2293.0
"Лууван, кг",2024-04-22,2791.0
"Сонгино, кг",2024-04-22,3757.0
"Төмс, кг",2024-04-22,1922.0
"Хүрэн манжин, кг",2024-04-22,2940.0
"Алим, кг",2024-04-15,6506.0
"Байцаа, кг",2024-04-15,2293.0
"Лууван, кг",2024-04-15,2791.0
"Сонгино, кг",2024-04-15,3757.0
"Төмс, кг",2024-04-15,1856.0
"Хүрэн манжин, кг",2024-04-15,3049.0
"Алим, кг",2024-04-08,6565.0
"Байцаа, кг",2024-04-08,2299.0
"Лууван, кг",2024-04-08,2904.0
"Сонгино, кг",2024-04-08,3595.0
"Төмс, кг",2024-04-08,1840.0
"Хүрэн манжин, кг",2024-04-08,2980.0
"Алим, кг",2024-04-01,6565.0
"Байцаа, кг",2024-04-01,2378.0
"Лууван, кг",2024-04-01,2911.0
"Сонгино, кг",2024-04-01,3573.0
"Төмс, кг",2024-04-01,1866.0
"Хүрэн манжин, кг",2024-04-01,3016.0
"Алим, кг",2024-03-25,6565.0
"Байцаа, кг",2024-03-25,2378.0
"Лууван, кг",2024-03-25,2911.0
"Сонгино, кг",2024-03-25,3573.0
"Төмс, кг",2024-03-25,1866.0
"Хүрэн манжин, кг",2024-03-25,2980.0
"Алим, кг",2024-03-18,6478.0
"Байцаа, кг",2024-03-18,2368.0
"Лууван, кг",2024-03-18,2911.0
"Сонгино, кг",2024-03-18,3508.0
"Төмс, кг",2024-03-18,1866.0
"Хүрэн манжин, кг",2024-03-18,2904.0
"Алим, кг",2024-03-11,6478.0
"Байцаа, кг",2024-03-11,2221.0
"Лууван, кг",2024-03-11,2911.0
"Сонгино, кг",2024-03-11,3455.0
"Төмс, кг",2024-03-11,1847.0
"Хүрэн манжин, кг",2024-03-11,2886.0
"Алим, кг",2024-03-04,6478.0
"Байцаа, кг",2024-03-04,2133.0
"Лууван, кг",2024-03-04,2871.0
"Сонгино, кг",2024-03-04,3455.0
"Төмс, кг",2024-03-04,1754.0
"Хүрэн манжин, кг",2024-03-04,2886.0
"Алим, кг",2024-02-26,6476.0
"Байцаа, кг",2024-02-26,2133.0
"Лууван, кг",2024-02-26,2791.0
"Сонгино, кг",2024-02-26,3446.0
"Төмс, кг",2024-02-26,1639.0
"Хүрэн манжин, кг",2024-02-26,2770.0
"Алим, кг",2024-02-19,6541.0
"Байцаа, кг",2024-02-19,2130.0
"Лууван, кг",2024-02-19,2767.0
"Сонгино, кг",2024-02-19,3446.0
"Төмс, кг",2024-02-19,1608.0
"Хүрэн манжин, кг",2024-02-19,2772.0
"Алим, кг",2024-02-05,6463.0
"Байцаа, кг",2024-02-05,2093.0
"Лууван, кг",2024-02-05,2787.0
"Сонгино, кг",2024-02-05,3468.0
"Төмс, кг",2024-02-05,1608.0
"Хүрэн манжин, кг",2024-02-05,2881.0
"Алим, кг",2024-01-29,6463.0
"Байцаа, кг",2024-01-29,2093.0
"Лууван, кг",2024-01-29,2870.0
"Сонгино, кг",2024-01-29,3473.0
"Төмс, кг",2024-01-29,1599.0
"Хүрэн манжин, кг",2024-01-29,2881.0
"Алим, кг",2024-01-22,6463.0
"Байцаа, кг",2024-01-22,2093.0
"Лууван, кг",2024-01-22,2870.0
"Сонгино, кг",2024-01-22,3424.0
"Төмс, кг",2024-01-22,1568.0
"Хүрэн манжин, кг",2024-01-22,2784.0
"Алим, кг",2024-01-15,6612.0
"Байцаа, кг",2024-01-15,2058.0
"Лууван, кг",2024-01-15,2836.0
"Сонгино, кг",2024-01-15,3278.0
"Төмс, кг",2024-01-15,1568.0
"Хүрэн манжин, кг",2024-01-15,2881.0
"Алим, кг",2024-01-08,6612.0
"Байцаа, кг",2024-01-08,2051.0
"Лууван, кг",2024-01-08,2776.0
"Сонгино, кг",2024-01-08,3257.0
"Төмс, кг",2024-01-08,1568.0
"Хүрэн манжин, кг",2024-01-08,2881.0
"Алим, кг",2024-01-02,6612.0
"Байцаа, кг",2024-01-02,2062.0
"Лууван, кг",2024-01-02,2689.0
"Сонгино, кг",2024-01-02,3181.0
"Төмс, кг",2024-01-02,1508.0
"Хүрэн манжин, кг",2024-01-02,2880.0
"Алим, кг",2023-12-25,6612.0
"Байцаа, кг",2023-12-25,2037.0
"Лууван, кг",2023-12-25,2832.0
"Сонгино, кг",2023-12-25,3214.0
"Төмс, кг",2023-12-25,1525.0
"Хүрэн манжин, кг",2023-12-25,2880.0
"Алим, кг",2023-12-18,6450.0
"Байцаа, кг",2023-12-18,1935.0
"Лууван, кг",2023-12-18,2832.0
"Сонгино, кг",2023-12-18,3252.0
"Төмс, кг",2023-12-18,1525.0
"Хүрэн манжин, кг",2023-12-18,2880.0
"Алим, кг",2023-12-11,6450.0
"Байцаа, кг",2023-12-11,1935.0
"Лууван, кг",2023-12-11,2832.0
"Сонгино, кг",2023-12-11,3252.0
"Төмс, кг",2023-12-11,1525.0
"Хүрэн манжин, кг",2023-12-11,2880.0
"Алим, кг",2023-12-04,6450.0
"Байцаа, кг",2023-12-04,1857.0
"Лууван, кг",2023-12-04,2808.0
"Сонгино, кг",2023-12-04,3219.0
"Төмс, кг",2023-12-04,1525.0
"Хүрэн манжин, кг",2023-12-04,2850.0
"Алим, кг",2023-11-27,6450.0
"Байцаа, кг",2023-11-27,1917.0
"Лууван, кг",2023-11-27,2842.0
"Сонгино, кг",2023-11-27,3219.0
"Төмс, кг",2023-11-27,1517.0
"Хүрэн манжин, кг",2023-11-27,2850.0
"Алим, кг",2023-11-20,6450.0
"Байцаа, кг",2023-11-20,1917.0
"Лууван, кг",2023-11-20,2842.0
"Сонгино, кг",2023-11-20,3135.0
"Төмс, кг",2023-11-20,1538.0
"Хүрэн манжин, кг",2023-11-20,2850.0
"Алим, кг",2023-11-13,6450.0
"Байцаа, кг",2023-11-13,1984.0
"Лууван, кг",2023-11-13,2892.0
"Сонгино, кг",2023-11-13,3127.0
"Төмс, кг",2023-11-13,1565.0
"Хүрэн манжин, кг",2023-11-13,2913.0
"Алим, кг",2023-11-06,6450.0
"Байцаа, кг",2023-11-06,1974.0
"Лууван, кг",2023-11-06,2892.0
"Сонгино, кг",2023-11-06,3210.0
"Төмс, кг",2023-11-06,1573.0
"Хүрэн манжин, кг",2023-11-06,2913.0
"Алим, кг",2023-10-30,6450.0
"Байцаа, кг",2023-10-30,1843.0
"Лууван, кг",2023-10-30,2933.0
"Сонгино, кг",2023-10-30,2945.0
"Төмс, кг",2023-10-30,1532.0
"Хүрэн манжин, кг",2023-10-30,3089.0
"Алим, кг",2023-10-23,6464.0
"Байцаа, кг",2023-10-23,1805.0
"Лууван, кг",2023-10-23,2852.0
"Сонгино, кг",2023-10-23,2940.0
"Төмс, кг",2023-10-23,1575.0
"Хүрэн манжин, кг",2023-10-23,3084.0
"Алим, кг",2023-10-16,6464.0
"Байцаа, кг",2023-10-16,1805.0
"Лууван, кг",2023-10-16,2852.0
"Сонгино, кг",2023-10-16,2940.0
"Төмс, кг",2023-10-16,1575.0
"Хүрэн манжин, кг",2023-10-16,3084.0
"Алим, кг",2023-10-09,6612.0
"Байцаа, кг",2023-10-09,1871.0
"Лууван, кг",2023-10-09,2883.0
"Сонгино, кг",2023-10-09,3004.0
"Төмс, кг",2023-10-09,1562.0
"Хүрэн манжин, кг",2023-10-09,3084.0
"Алим, кг",2023-10-02,6612.0
"Байцаа, кг",2023-10-02,1871.0
"Лууван, кг",2023-10-02,2917.0
"Сонгино, кг",2023-10-02,3115.0
"Төмс, кг",2023-10-02,1562.0
"Хүрэн манжин, кг",2023-10-02,3126.0
"Алим, кг",2023-09-25,6612.0
"Байцаа, кг",2023-09-25,1871.0
"Лууван, кг",2023-09-25,2952.0
"Сонгино, кг",2023-09-25,3115.0
"Төмс, кг",2023-09-25,1541.0
"Хүрэн манжин, кг",2023-09-25,3047.0
"Алим, кг",2023-09-18,6612.0
"Байцаа, кг",2023-09-18,1861.0
"Лууван, кг",2023-09-18,2979.0
"Сонгино, кг",2023-09-18,3034.0
"Төмс, кг",2023-09-18,1406.0
"Хүрэн манжин, кг",2023-09-18,3047.0
"Алим, кг",2023-09-11,6612.0
"Байцаа, кг",2023-09-11,1861.0
"Лууван, кг",2023-09-11,2995.0
"Сонгино, кг",2023-09-11,3220.0
"Төмс, кг",2023-09-11,1389.0
"Хүрэн манжин, кг",2023-09-11,3047.0
"Алим, кг",2023-09-04,6708.0
"Байцаа, кг",2023-09-04,2026.0
"Лууван, кг",2023-09-04,3209.0
"Сонгино, кг",2023-09-04,3524.0
"Төмс, кг",2023-09-04,1405.0
"Хүрэн манжин, кг",2023-09-04,3483.0
"Алим, кг",2023-08-28,6708.0
"Байцаа, кг",2023-08-28,2154.0
"Лууван, кг",2023-08-28,3072.0
"Сонгино, кг",2023-08-28,3879.0
"Төмс, кг",2023-08-28,1511.0
"Хүрэн манжин, кг",2023-08-28,4138.0
"Алим, кг",2023-08-21,6708.0
"Байцаа, кг",2023-08-21,2534.0
"Лууван, кг",2023-08-21,3387.0
"Сонгино, кг",2023-08-21,4025.0
"Төмс, кг",2023-08-21,1614.0
"Хүрэн манжин, кг",2023-08-21,4297.0
"Алим, кг",2023-08-14,6708.0
"Байцаа, кг",2023-08-14,2661.0
"Лууван, кг",2023-08-14,3240.0
"Сонгино, кг",2023-08-14,4127.0
"Төмс, кг",2023-08-14,1666.0
"Хүрэн манжин, кг",2023-08-14,4297.0
"Алим, кг",2023-08-07,6708.0
"Байцаа, кг",2023-08-07,2972.0
"Лууван, кг",2023-08-07,2531.0
"Сонгино, кг",2023-08-07,5111.0
"Төмс, кг",2023-08-07,1666.0
"Хүрэн манжин, кг",2023-08-07,4603.0
"Алим, кг",2023-07-31,6708.0
"Байцаа, кг",2023-07-31,3189.0
"Лууван, кг",2023-07-31,2624.0
"Сонгино, кг",2023-07-31,5111.0
"Төмс, кг",2023-07-31,1768.0
"Хүрэн манжин, кг",2023-07-31,4640.0
"Алим, кг",2023-07-24,6708.0
"Байцаа, кг",2023-07-24,3318.0
"Лууван, кг",2023-07-24,2329.0
"Сонгино, кг",2023-07-24,5166.0
"Төмс, кг",2023-07-24,1665.0
"Хүрэн манжин, кг",2023-07-24,4764.0
"Алим, кг",2023-07-17,6708.0
"Байцаа, кг",2023-07-17,3625.0
"Лууван, кг",2023-07-17,2270.0
"Сонгино, кг",2023-07-17,5352.0
"Төмс, кг",2023-07-17,1665.0
"Хүрэн манжин, кг",2023-07-17,4322.0
"Алим, кг",2023-07-03,6708.0
"Байцаа, кг",2023-07-03,4184.0
"Лууван, кг",2023-07-03,2270.0
"Сонгино, кг",2023-07-03,5332.0
"Төмс, кг",2023-07-03,1667.0
"Хүрэн манжин, кг",2023-07-03,4283.0
"Алим, кг",2023-06-26,6708.0
"Байцаа, кг",2023-06-26,4055.0
"Лууван, кг",2023-06-26,2270.0
"Сонгино, кг",2023-06-26,5332.0
"Төмс, кг",2023-06-26,1667.0
"Хүрэн манжин, кг",2023-06-26,4260.0
"Алим, кг",2023-06-19,6708.0
"Байцаа, кг",2023-06-19,3837.0
"Лууван, кг",2023-06-19,2250.0
"Сонгино, кг",2023-06-19,5332.0
"Төмс, кг",2023-06-19,1651.0
"Хүрэн манжин, кг",2023-06-19,4292.0
"Алим, кг",2023-06-12,6708.0
"Байцаа, кг",2023-06-12,2848.0
"Лууван, кг",2023-06-12,2250.0
"Сонгино, кг",2023-06-12,5226.0
"Төмс, кг",2023-06-12,1707.0
"Хүрэн манжин, кг",2023-06-12,4260.0
"Алим, кг",2023-06-05,6708.0
"Байцаа, кг",2023-06-05,2805.0
"Лууван, кг",2023-06-05,2223.0
"Сонгино, кг",2023-06-05,5264.0
"Төмс, кг",2023-06-05,1691.0
"Хүрэн манжин, кг",2023-06-05,4260.0
"Алим, кг",2023-05-29,6708.0
"Байцаа, кг",2023-05-29,2760.0
"Лууван, кг",2023-05-29,2223.0
"Сонгино, кг",2023-05-29,5238.0
"Төмс, кг",2023-05-29,1685.0
"Хүрэн манжин, кг",2023-05-29,4260.0
"Алим, кг",2023-05-23,6708.0
"Байцаа, кг",2023-05-23,2611.0
"Лууван, кг",2023-05-23,2223.0
"Сонгино, кг",2023-05-23,4994.0
"Төмс, кг",2023-05-23,1685.0
"Хүрэн манжин, кг",2023-05-23,4167.0
"Алим, кг",2023-05-15,6708.0
"Байцаа, кг",2023-05-15,2611.0
"Лууван, кг",2023-05-15,2176.0
"Сонгино, кг",2023-05-15,4757.0
"Төмс, кг",2023-05-15,1685.0
"Хүрэн манжин, кг",2023-05-15,3907.0
"Алим, кг",2023-05-08,6708.0
"Байцаа, кг",2023-05-08,2479.0
"Лууван, кг",2023-05-08,2207.0
"Сонгино, кг",2023-05-08,4427.0
"Төмс, кг",2023-05-08,1671.0
"Хүрэн манжин, кг",2023-05-08,3526.0
"Алим, кг",2023-05-01,6708.0
"Байцаа, кг",2023-05-01,2369.0
"Лууван, кг",2023-05-01,2207.0
"Сонгино, кг",2023-05-01,4348.0
"Төмс, кг",2023-05-01,1710.0
"Хүрэн манжин, кг",2023-05-01,3526.0
"Алим, кг",2023-04-24,6708.0
"Байцаа, кг",2023-04-24,2432.0
"Лууван, кг",2023-04-24,2233.0
"Сонгино, кг",2023-04-24,4212.0
"Төмс, кг",2023-04-24,1710.0
"Хүрэн манжин, кг",2023-04-24,3526.0
"Алим, кг",2023-04-17,6708.0
"Байцаа, кг",2023-04-17,2411.0
"Лууван, кг",2023-04-17,2233.0
"Сонгино, кг",2023-04-17,3801.0
"Төмс, кг",2023-04-17,1702.0
"Хүрэн манжин, кг",2023-04-17,3526.0
"Алим, кг",2023-04-10,6708.0
"Байцаа, кг",2023-04-10,2377.0
"Лууван, кг",2023-04-10,2233.0
"Сонгино, кг",2023-04-10,3797.0
"Төмс, кг",2023-04-10,1646.0
"Хүрэн манжин, кг",2023-04-10,3558.0
"Алим, кг",2023-04-03,6708.0
"Байцаа, кг",2023-04-03,2356.0
"Лууван, кг",2023-04-03,2242.0
"Сонгино, кг",2023-04-03,3690.0
"Төмс, кг",2023-04-03,1646.0
"Хүрэн манжин, кг",2023-04-03,3558.0
"Алим, кг",2023-03-27,6708.0
"Байцаа, кг",2023-03-27,2384.0
"Лууван, кг",2023-03-27,2387.0
"Сонгино, кг",2023-03-27,3644.0
"Төмс, кг",2023-03-27,1697.0
"Хүрэн манжин, кг",2023-03-27,3558.0
"Алим, кг",2023-03-20,6708.0
"Байцаа, кг",2023-03-20,2356.0
"Лууван, кг",2023-03-20,2359.0
"Сонгино, кг",2023-03-20,3625.0
"Төмс, кг",2023-03-20,1685.0
"Хүрэн манжин, кг",2023-03-20,3521.0
"Алим, кг",2023-03-13,6708.0
"Байцаа, кг",2023-03-13,2146.0
"Лууван, кг",2023-03-13,2238.0
"Сонгино, кг",2023-03-13,3577.0
"Төмс, кг",2023-03-13,1543.0
"Хүрэн манжин, кг",2023-03-13,3531.0
"Алим, кг",2023-03-06,6708.0
"Байцаа, кг",2023-03-06,2181.0
"Лууван, кг",2023-03-06,2238.0
"Сонгино, кг",2023-03-06,3577.0
"Төмс, кг",2023-03-06,1543.0
"Хүрэн манжин, кг",2023-03-06,3531.0
"Алим, кг",2023-02-27,6708.0
"Байцаа, кг",2023-02-27,2210.0
"Лууван, кг",2023-02-27,2265.0
"Сонгино, кг",2023-02-27,3665.0
"Төмс, кг",2023-02-27,1458.0
"Хүрэн манжин, кг",2023-02-27,3386.0
"Алим, кг",2023-02-13,6708.0
"Байцаа, кг",2023-02-13,2334.0
"Лууван, кг",2023-02-13,2403.0
"Сонгино, кг",2023-02-13,3724.0
"Төмс, кг",2023-02-13,1488.0
"Хүрэн манжин, кг",2023-02-13,3386.0
"Алим, кг",2023-02-06,6708.0
"Байцаа, кг",2023-02-06,2334.0
"Лууван, кг",2023-02-06,2403.0
"Сонгино, кг",2023-02-06,3316.0
"Төмс, кг",2023-02-06,1485.0
"Хүрэн манжин, кг",2023-02-06,3386.0
"Алим, кг",2023-01-30,6708.0
"Байцаа, кг",2023-01-30,2466.0
"Лууван, кг",2023-01-30,2373.0
"Сонгино, кг",2023-01-30,3285.0
"Төмс, кг",2023-01-30,1463.0
"Хүрэн манжин, кг",2023-01-30,3386.0
"Алим, кг",2023-01-23,6708.0
"Байцаа, кг",2023-01-23,2295.0
"Лууван, кг",2023-01-23,2439.0
"Сонгино, кг",2023-01-23,3058.0
"Төмс, кг",2023-01-23,1516.0
"Хүрэн манжин, кг",2023-01-23,2951.0
"Алим, кг",2023-01-16,6708.0
"Байцаа, кг",2023-01-16,2273.0
"Лууван, кг",2023-01-16,2397.0
"Сонгино, кг",2023-01-16,2966.0
"Төмс, кг",2023-01-16,1489.0
"Хүрэн манжин, кг",2023-01-16,2964.0
"Алим, кг",2023-01-09,6708.0
"Байцаа, кг",2023-01-09,2227.0
"Лууван, кг",2023-01-09,2356.0
"Сонгино, кг",2023-01-09,2919.0
"Төмс, кг",2023-01-09,1505.0
"Хүрэн манжин, кг",2023-01-09,2920.0
"Алим, кг",2023-01-05,6708.0
"Байцаа, кг",2023-01-05,2369.0
"Лууван, кг",2023-01-05,2207.0
"Сонгино, кг",2023-01-05,4348.0
"Төмс, кг",2023-01-05,1710.0
"Хүрэн манжин, кг",2023-01-05,3526.0
"Алим, кг",2023-01-02,6708.0
"Байцаа, кг",2023-01-02,2196.0
"Лууван, кг",2023-01-02,2329.0
"Сонгино, кг",2023-01-02,2903.0
"Төмс, кг",2023-01-02,1477.0
"Хүрэн манжин, кг",2023-01-02,2882.0
"Алим, кг",2022-12-26,6475.0
"Байцаа, кг",2022-12-26,2187.0
"Лууван, кг",2022-12-26,2329.0
"Сонгино, кг",2022-12-26,2903.0
"Төмс, кг",2022-12-26,1477.0
"Хүрэн манжин, кг",2022-12-26,2882.0
"Алим, кг",2022-12-19,6475.0
"Байцаа, кг",2022-12-19,2148.0
"Лууван, кг",2022-12-19,2289.0
"Сонгино, кг",2022-12-19,2903.0
"Төмс, кг",2022-12-19,1463.0
"Хүрэн манжин, кг",2022-12-19,2882.0
"Алим, кг",2022-12-12,6475.0
"Байцаа, кг",2022-12-12,2118.0
"Лууван, кг",2022-12-12,2289.0
"Сонгино, кг",2022-12-12,2906.0
"Төмс, кг",2022-12-12,1447.0
"Хүрэн манжин, кг",2022-12-12,2882.0
"Алим, кг",2022-12-05,6475.0
"Байцаа, кг",2022-12-05,2118.0
"Лууван, кг",2022-12-05,2289.0
"Сонгино, кг",2022-12-05,2886.0
"Төмс, кг",2022-12-05,1414.0
"Хүрэн манжин, кг",2022-12-05,2882.0
"Алим, кг",2022-11-28,6545.0
"Байцаа, кг",2022-11-28,2002.0
"Лууван, кг",2022-11-28,2329.0
"Сонгино, кг",2022-11-28,2792.0
"Төмс, кг",2022-11-28,1481.0
"Хүрэн манжин, кг",2022-11-28,2950.0
"Алим, кг",2022-11-21,6545.0
"Байцаа, кг",2022-11-21,1925.0
"Лууван, кг",2022-11-21,2329.0
"Сонгино, кг",2022-11-21,2901.0
"Төмс, кг",2022-11-21,1503.0
"Хүрэн манжин, кг",2022-11-21,2950.0
"Алим, кг",2022-11-14,6545.0
"Байцаа, кг",2022-11-14,1892.0
"Лууван, кг",2022-11-14,2329.0
"Сонгино, кг",2022-11-14,2783.0
"Төмс, кг",2022-11-14,1481.0
"Хүрэн манжин, кг",2022-11-14,2950.0
"Алим, кг",2022-11-07,6647.0
"Байцаа, кг",2022-11-07,1825.0
"Лууван, кг",2022-11-07,2289.0
"Сонгино, кг",2022-11-07,2759.0
"Төмс, кг",2022-11-07,1426.0
"Хүрэн манжин, кг",2022-11-07,2906.0
"Алим, кг",2022-10-31,6647.0
"Байцаа, кг",2022-10-31,1836.0
"Лууван, кг",2022-10-31,2215.0
"Сонгино, кг",2022-10-31,2756.0
"Төмс, кг",2022-10-31,1453.0
"Хүрэн манжин, кг",2022-10-31,2852.0
"Алим, кг",2022-10-24,6647.0
"Байцаа, кг",2022-10-24,1810.0
"Лууван, кг",2022-10-24,2198.0
"Сонгино, кг",2022-10-24,2756.0
"Төмс, кг",2022-10-24,1363.0
"Хүрэн манжин, кг",2022-10-24,2896.0
"Алим, кг",2022-10-17,6848.0
"Байцаа, кг",2022-10-17,1810.0
"Лууван, кг",2022-10-17,2173.0
"Сонгино, кг",2022-10-17,2783.0
"Төмс, кг",2022-10-17,1352.0
"Хүрэн манжин, кг",2022-10-17,2896.0
"Алим, кг",2022-10-10,6848.0
"Байцаа, кг",2022-10-10,1810.0
"Лууван, кг",2022-10-10,2176.0
"Сонгино, кг",2022-10-10,2783.0
"Төмс, кг",2022-10-10,1298.0
"Хүрэн манжин, кг",2022-10-10,2769.0
"Алим, кг",2022-10-03,6848.0
"Байцаа, кг",2022-10-03,1795.0
"Лууван, кг",2022-10-03,1988.0
"Сонгино, кг",2022-10-03,2598.0
"Төмс, кг",2022-10-03,1225.0
"Хүрэн манжин, кг",2022-10-03,2685.0
"Алим, кг",2022-09-26,6763.0
"Байцаа, кг",2022-09-26,1742.0
"Лууван, кг",2022-09-26,1988.0
"Сонгино, кг",2022-09-26,2598.0
"Төмс, кг",2022-09-26,1170.0
"Хүрэн манжин, кг",2022-09-26,2641.0
"Алим, кг",2022-09-19,6763.0
"Байцаа, кг",2022-09-19,1766.0
"Лууван, кг",2022-09-19,2158.0
"Сонгино, кг",2022-09-19,2615.0
"Төмс, кг",2022-09-19,1262.0
"Хүрэн манжин, кг",2022-09-19,2985.0
"Алим, кг",2022-09-12,6763.0
"Байцаа, кг",2022-09-12,1853.0
"Лууван, кг",2022-09-12,2312.0
"Сонгино, кг",2022-09-12,2615.0
"Төмс, кг",2022-09-12,1330.0
"Хүрэн манжин, кг",2022-09-12,3164.0
"Алим, кг",2022-09-05,6512.0
"Байцаа, кг",2022-09-05,1919.0
"Лууван, кг",2022-09-05,2598.0
"Сонгино, кг",2022-09-05,2634.0
"Төмс, кг",2022-09-05,1371.0
"Хүрэн манжин, кг",2022-09-05,3446.0
"Алим, кг",2022-08-29,6443.0
"Байцаа, кг",2022-08-29,1805.0
"Лууван, кг",2022-08-29,2629.0
"Сонгино, кг",2022-08-29,2784.0
"Төмс, кг",2022-08-29,1409.0
"Хүрэн манжин, кг",2022-08-29,3368.0
"Алим, кг",2022-08-22,6443.0
"Байцаа, кг",2022-08-22,1890.0
"Лууван, кг",2022-08-22,2890.0
"Сонгино, кг",2022-08-22,3062.0
"Төмс, кг",2022-08-22,1499.0
"Хүрэн манжин, кг",2022-08-22,3961.0
"Алим, кг",2022-08-15,6443.0
"Байцаа, кг",2022-08-15,1844.0
"Лууван, кг",2022-08-15,3474.0
"Сонгино, кг",2022-08-15,3427.0
"Төмс, кг",2022-08-15,1650.0
"Хүрэн манжин, кг",2022-08-15,4199.0
"Алим, кг",2022-08-08,6443.0
"Байцаа, кг",2022-08-08,2215.0
"Лууван, кг",2022-08-08,3998.0
"Сонгино, кг",2022-08-08,3770.0
"Төмс, кг",2022-08-08,2254.0
"Хүрэн манжин, кг",2022-08-08,4471.0
"Алим, кг",2022-08-01,6772.0
"Байцаа, кг",2022-08-01,2416.0
"Лууван, кг",2022-08-01,4440.0
"Сонгино, кг",2022-08-01,4336.0
"Төмс, кг",2022-08-01,2715.0
"Хүрэн манжин, кг",2022-08-01,4931.0
"Алим, кг",2022-07-25,6772.0
"Байцаа, кг",2022-07-25,2930.0
"Лууван, кг",2022-07-25,4742.0
"Сонгино, кг",2022-07-25,4499.0
"Төмс, кг",2022-07-25,4077.0
"Хүрэн манжин, кг",2022-07-25,5368.0
"Алим, кг",2022-07-18,7176.0
"Байцаа, кг",2022-07-18,3529.0
"Лууван, кг",2022-07-18,4465.0
"Сонгино, кг",2022-07-18,4298.0
"Төмс, кг",2022-07-18,3591.0
"Хүрэн манжин, кг",2022-07-18,5341.0
"Алим, кг",2022-07-04,8041.0
"Байцаа, кг",2022-07-04,4641.0
"Лууван, кг",2022-07-04,4706.0
"Сонгино, кг",2022-07-04,3967.0
"Төмс, кг",2022-07-04,2550.0
"Хүрэн манжин, кг",2022-07-04,5560.0
"Алим, кг",2022-06-27,8041.0
"Байцаа, кг",2022-06-27,5011.0
"Лууван, кг",2022-06-27,4779.0
"Сонгино, кг",2022-06-27,2787.0
"Төмс, кг",2022-06-27,2490.0
"Хүрэн манжин, кг",2022-06-27,5624.0
"Алим, кг",2022-06-20,8041.0
"Байцаа, кг",2022-06-20,5092.0
"Лууван, кг",2022-06-20,4724.0
"Сонгино, кг",2022-06-20,2787.0
"Төмс, кг",2022-06-20,2511.0
