Region,Month,value
 Khuvsgul,2018-06,11.0
 Khuvsgul,2018-07,15.0
 Khuvsgul,2018-08,15.0
 Khuvsgul,2018-09,11.0
 Khuvsgul,2018-10,13.0
 Khuvsgul,2018-11,15.0
 Khuvsgul,2018-12,22.0
 Khuvsgul,2019-01,19.0
 Khuvsgul,2019-02,27.0
 Khuvsgul,2019-03,11.0
 Khuvsgul,2019-04,18.0
 Khuvsgul,2019-05,6.0
 Khuvsgul,2019-06,22.0
 Khuvsgul,2019-07,11.0
 Khuvsgul,2019-08,21.0
 Khuvsgul,2019-09,9.0
 Khuvsgul,2019-10,14.0
 Khuvsgul,2019-11,0.0
 Khuvsgul,2019-12,14.0
 Khuvsgul,2020-01,16.0
 Khuvsgul,2020-02,5.0
 Khuvsgul,2020-03,18.0
 Khuvsgul,2020-04,4.0
 Khuvsgul,2020-05,13.0
 Khuvsgul,2020-06,36.0
 Khuvsgul,2020-07,15.0
 Khuvsgul,2020-08,10.0
 Khuvsgul,2020-09,18.0
 Khuvsgul,2020-10,22.0
 Khuvsgul,2020-11,5.0
 Khuvsgul,2020-12,8.0
 Khuvsgul,2021-01,21.0
 Khuvsgul,2021-02,8.0
 Khuvsgul,2021-03,8.0
 Khuvsgul,2021-04,16.0
 Khuvsgul,2021-05,23.0
 Khuvsgul,2021-06,14.0
 Khuvsgul,2021-07,10.0
 Khuvsgul,2021-08,12.0
 Khuvsgul,2021-09,7.0
 Khuvsgul,2021-10,28.0
 Khuvsgul,2021-11,42.0
 Khuvsgul,2021-12,14.0
 Khuvsgul,2022-01,24.0
 Khuvsgul,2022-02,18.0
 Khuvsgul,2022-03,4.0
 Khuvsgul,2022-04,16.0
 Khuvsgul,2022-05,14.0
 Khuvsgul,2022-06,18.0
 Khuvsgul,2022-07,21.0
 Khuvsgul,2022-08,9.0
 Khuvsgul,2022-09,15.0
 Khuvsgul,2022-10,17.0
 Khuvsgul,2022-11,29.0
 Khuvsgul,2022-12,23.0
 Khuvsgul,2023-01,12.0
 Khuvsgul,2023-02,9.0
 Khuvsgul,2023-03,32.0
 Khuvsgul,2023-04,19.0
 Khuvsgul,2023-05,15.0
 Khuvsgul,2023-06,26.0
 Khuvsgul,2023-07,9.0
 Khuvsgul,2023-08,11.0
 Khuvsgul,2023-09,9.0
 Khuvsgul,2023-10,53.0
 Khuvsgul,2023-11,9.0
 Khuvsgul,2023-12,18.0
 Khuvsgul,2024-01,23.0
 Khuvsgul,2024-02,24.0
 Khuvsgul,2024-03,41.0
 Khuvsgul,2024-04,21.0
 Khuvsgul,2024-05,17.0
 Khuvsgul,2024-06,23.0
 Khuvsgul,2024-07,24.0
 Khuvsgul,2024-08,34.0
 Khuvsgul,2024-09,39.0
 Khuvsgul,2024-10,38.0
 Khuvsgul,2024-11,27.0
 Khuvsgul,2024-12,15.0
 Khuvsgul,2025-01,37.0
 Khuvsgul,2025-02,13.0
 Khuvsgul,2025-03,14.0
 Khuvsgul,2025-04,21.0
 Khuvsgul,2025-05,38.0
 Khuvsgul,2025-06,38.0
 Khuvsgul,2025-07,30.0
 Central region,2026-07,8.0
 Central region,2026-06,7.0
 Central region,2026-05,11.0
 Central region,2026-04,6.0
 Central region,2026-03,6.0
 Central region,2026-02,15.0
 Central region,2026-01,6.0
 Central region,2025-12,16.0
 Central region,2025-11,18.0
 Central region,2025-10,7.0
 Central region,2025-09,19.0
 Central region,2025-08,14.0
 Central region,2016-01,7.0
 Central region,2016-02,10.0
 Central region,2016-03,8.0
 Central region,2016-04,18.0
 Central region,2016-05,11.0
 Central region,2016-06,10.0
 Central region,2016-07,9.0
 Central region,2016-08,11.0
 Central region,2016-09,14.0
 Central region,2016-10,6.0
 Central region,2016-11,11.0
 Central region,2016-12,10.0
 Central region,2017-01,7.0
 Central region,2017-02,15.0
 Central region,2017-03,9.0
 Central region,2017-04,16.0
 Central region,2017-05,9.0
 Central region,2017-06,7.0
 Central region,2017-07,11.0
 Central region,2017-08,7.0
 Central region,2017-09,7.0
 Central region,2017-10,8.0
 Central region,2017-11,8.0
 Central region,2017-12,13.0
 Central region,2018-01,2.0
 Central region,2018-02,11.0
 Central region,2018-03,13.0
 Central region,2018-04,14.0
 Central region,2018-05,14.0
 Central region,2018-06,13.0
 Central region,2018-07,14.0
 Central region,2018-08,7.0
 Central region,2018-09,15.0
 Central region,2018-10,20.0
 Central region,2018-11,15.0
 Central region,2018-12,14.0
 Central region,2019-01,10.0
 Central region,2019-02,7.0
 Central region,2019-03,3.0
 Central region,2019-04,13.0
 Central region,2019-05,14.0
 Central region,2019-06,17.0
 Central region,2019-07,18.0
 Central region,2019-08,12.0
 Central region,2019-09,7.0
 Central region,2019-10,6.0
 Central region,2019-11,10.0
 Central region,2019-12,14.0
 Central region,2020-01,12.0
 Central region,2020-02,8.0
 Central region,2020-03,13.0
 Central region,2020-04,15.0
 Central region,2020-05,10.0
 Central region,2020-06,12.0
 Central region,2020-07,11.0
 Central region,2020-08,4.0
 Central region,2020-09,10.0
 Central region,2020-10,15.0
 Central region,2020-11,11.0
 Central region,2020-12,9.0
 Central region,2021-01,14.0
 Central region,2021-02,4.0
 Central region,2021-03,11.0
 Central region,2021-04,13.0
 Central region,2021-05,7.0
 Central region,2021-06,6.0
 Central region,2021-07,10.0
 Central region,2021-08,6.0
 Central region,2021-09,4.0
 Central region,2021-10,5.0
 Central region,2021-11,14.0
 Central region,2021-12,17.0
 Central region,2022-01,13.0
 Central region,2022-02,22.0
 Central region,2022-03,10.0
 Central region,2022-04,8.0
 Central region,2022-05,7.0
 Central region,2022-06,17.0
 Central region,2022-07,10.0
 Central region,2022-08,19.0
 Central region,2022-09,10.0
 Central region,2022-10,16.0
 Central region,2022-11,9.0
 Central region,2022-12,10.0
 Central region,2023-01,8.0
 Central region,2023-02,14.0
 Central region,2023-03,4.0
 Central region,2023-04,13.0
 Central region,2023-05,11.0
 Central region,2023-06,15.0
 Central region,2023-07,11.0
 Central region,2023-08,13.0
 Central region,2023-09,8.0
 Central region,2023-10,16.0
 Central region,2023-11,19.0
 Central region,2023-12,18.0
 Central region,2024-01,12.0
 Central region,2024-02,9.0
 Central region,2024-03,5.0
 Central region,2024-04,12.0
 Central region,2024-05,10.0
 Central region,2024-06,6.0
 Central region,2024-07,12.0
 Central region,2024-08,22.0
 Central region,2024-09,22.0
 Central region,2024-10,26.0
 Central region,2024-11,18.0
 Central region,2024-12,12.0
 Central region,2025-01,4.0
 Central region,2025-02,11.0
 Central region,2025-03,7.0
 Central region,2025-04,18.0
 Central region,2025-05,14.0
 Central region,2025-06,12.0
 Central region,2025-07,24.0
 Govisumber,2026-07,0.0
 Govisumber,2026-06,38.0
 Govisumber,2026-05,34.0
 Govisumber,2026-04,0.0
 Govisumber,2026-03,0.0
 Govisumber,2026-02,40.0
 Govisumber,2026-01,0.0
 Govisumber,2025-12,0.0
 Govisumber,2025-11,42.0
 Govisumber,2025-10,45.0
 Govisumber,2025-09,53.0
 Govisumber,2025-08,0.0
 Govisumber,2016-01,0.0
 Govisumber,2016-02,0.0
 Govisumber,2016-03,0.0
 Govisumber,2016-04,0.0
 Govisumber,2016-05,0.0
 Govisumber,2016-06,0.0
 Govisumber,2016-07,0.0
 Govisumber,2016-08,0.0
 Govisumber,2016-09,0.0
 Govisumber,2016-10,0.0
 Govisumber,2016-11,0.0
 Govisumber,2016-12,0.0
 Govisumber,2017-01,0.0
 Govisumber,2017-02,0.0
 Govisumber,2017-03,0.0
 Govisumber,2017-04,38.0
 Govisumber,2017-05,0.0
 Govisumber,2017-06,0.0
 Govisumber,2017-07,0.0
 Govisumber,2017-08,0.0
 Govisumber,2017-09,0.0
 Govisumber,2017-10,0.0
 Govisumber,2017-11,0.0
 Govisumber,2017-12,0.0
 Govisumber,2018-01,0.0
 Govisumber,2018-02,0.0
 Govisumber,2018-03,36.0
 Govisumber,2018-04,0.0
 Govisumber,2018-05,80.0
 Govisumber,2018-06,0.0
 Govisumber,2018-07,0.0
 Govisumber,2018-08,0.0
 Govisumber,2018-09,0.0
 Govisumber,2018-10,0.0
 Govisumber,2018-11,0.0
 Govisumber,2018-12,0.0
 Govisumber,2019-01,25.0
 Govisumber,2019-02,22.0
 Govisumber,2019-03,0.0
 Govisumber,2019-04,0.0
 Govisumber,2019-05,0.0
 Govisumber,2019-06,0.0
 Govisumber,2019-07,65.0
 Govisumber,2019-08,0.0
 Govisumber,2019-09,0.0
 Govisumber,2019-10,0.0
 Govisumber,2019-11,0.0
 Govisumber,2019-12,0.0
 Govisumber,2020-01,0.0
 Govisumber,2020-02,0.0
 Govisumber,2020-03,0.0
 Govisumber,2020-04,0.0
 Govisumber,2020-05,0.0
 Govisumber,2020-06,34.0
 Govisumber,2020-07,0.0
 Govisumber,2020-08,0.0
 Govisumber,2020-09,0.0
 Govisumber,2020-10,0.0
 Govisumber,2020-11,0.0
 Govisumber,2020-12,0.0
 Govisumber,2021-01,57.0
 Govisumber,2021-02,0.0
 Govisumber,2021-03,33.0
 Govisumber,2021-04,0.0
 Govisumber,2021-05,0.0
 Govisumber,2021-06,0.0
 Govisumber,2021-07,0.0
 Govisumber,2021-08,0.0
 Govisumber,2021-09,0.0
 Govisumber,2021-10,0.0
 Govisumber,2021-11,0.0
 Govisumber,2021-12,29.0
 Govisumber,2022-01,0.0
 Govisumber,2022-02,0.0
 Govisumber,2022-03,0.0
 Govisumber,2022-04,0.0
 Govisumber,2022-05,0.0
 Govisumber,2022-06,50.0
 Govisumber,2022-07,53.0
 Govisumber,2022-08,0.0
 Govisumber,2022-09,0.0
 Govisumber,2022-10,0.0
 Govisumber,2022-11,0.0
 Govisumber,2022-12,0.0
 Govisumber,2023-01,26.0
 Govisumber,2023-02,0.0
 Govisumber,2023-03,0.0
 Govisumber,2023-04,0.0
 Govisumber,2023-05,0.0
 Govisumber,2023-06,0.0
 Govisumber,2023-07,0.0
 Govisumber,2023-08,0.0
 Govisumber,2023-09,29.0
 Govisumber,2023-10,0.0
 Govisumber,2023-11,31.0
 Govisumber,2023-12,0.0
 Govisumber,2024-01,0.0
 Govisumber,2024-02,0.0
 Govisumber,2024-03,0.0
 Govisumber,2024-04,29.0
 Govisumber,2024-05,0.0
 Govisumber,2024-06,0.0
 Govisumber,2024-07,0.0
 Govisumber,2024-08,32.0
 Govisumber,2024-09,44.0
 Govisumber,2024-10,0.0
 Govisumber,2024-11,0.0
 Govisumber,2024-12,29.0
 Govisumber,2025-01,0.0
 Govisumber,2025-02,0.0
 Govisumber,2025-03,0.0
 Govisumber,2025-04,0.0
 Govisumber,2025-05,0.0
 Govisumber,2025-06,20.0
 Govisumber,2025-07,67.0
 Darkhan-Uul,2026-07,7.0
 Darkhan-Uul,2026-06,0.0
 Darkhan-Uul,2026-05,0.0
 Darkhan-Uul,2026-04,0.0
 Darkhan-Uul,2026-03,7.0
 Darkhan-Uul,2026-02,8.0
 Darkhan-Uul,2026-01,0.0
 Darkhan-Uul,2025-12,0.0
 Darkhan-Uul,2025-11,7.0
 Darkhan-Uul,2025-10,6.0
 Darkhan-Uul,2025-09,19.0
 Darkhan-Uul,2025-08,20.0
 Darkhan-Uul,2016-01,7.0
 Darkhan-Uul,2016-02,22.0
 Darkhan-Uul,2016-03,8.0
 Darkhan-Uul,2016-04,29.0
 Darkhan-Uul,2016-05,0.0
 Darkhan-Uul,2016-06,6.0
 Darkhan-Uul,2016-07,0.0
 Darkhan-Uul,2016-08,7.0
 Darkhan-Uul,2016-09,7.0
 Darkhan-Uul,2016-10,0.0
 Darkhan-Uul,2016-11,6.0
 Darkhan-Uul,2016-12,6.0
 Darkhan-Uul,2017-01,14.0
 Darkhan-Uul,2017-02,6.0
 Darkhan-Uul,2017-03,7.0
 Darkhan-Uul,2017-04,14.0
 Darkhan-Uul,2017-05,6.0
 Darkhan-Uul,2017-06,6.0
 Darkhan-Uul,2017-07,0.0
 Darkhan-Uul,2017-08,0.0
 Darkhan-Uul,2017-09,11.0
 Darkhan-Uul,2017-10,13.0
 Darkhan-Uul,2017-11,6.0
 Darkhan-Uul,2017-12,0.0
 Darkhan-Uul,2018-01,0.0
 Darkhan-Uul,2018-02,5.0
 Darkhan-Uul,2018-03,13.0
 Darkhan-Uul,2018-04,5.0
 Darkhan-Uul,2018-05,12.0
 Darkhan-Uul,2018-06,13.0
 Darkhan-Uul,2018-07,18.0
 Darkhan-Uul,2018-08,7.0
 Darkhan-Uul,2018-09,30.0
 Darkhan-Uul,2018-10,8.0
 Darkhan-Uul,2018-11,22.0
 Darkhan-Uul,2018-12,5.0
 Darkhan-Uul,2019-01,6.0
 Darkhan-Uul,2019-02,6.0
 Darkhan-Uul,2019-03,0.0
 Darkhan-Uul,2019-04,16.0
 Darkhan-Uul,2019-05,0.0
 Darkhan-Uul,2019-06,13.0
 Darkhan-Uul,2019-07,20.0
 Darkhan-Uul,2019-08,21.0
 Darkhan-Uul,2019-09,10.0
 Darkhan-Uul,2019-10,5.0
 Darkhan-Uul,2019-11,0.0
 Darkhan-Uul,2019-12,7.0
 Darkhan-Uul,2020-01,5.0
 Darkhan-Uul,2020-02,6.0
 Darkhan-Uul,2020-03,11.0
 Darkhan-Uul,2020-04,10.0
 Darkhan-Uul,2020-05,17.0
 Darkhan-Uul,2020-06,20.0
 Darkhan-Uul,2020-07,0.0
 Darkhan-Uul,2020-08,9.0
 Darkhan-Uul,2020-09,10.0
 Darkhan-Uul,2020-10,13.0
 Darkhan-Uul,2020-11,6.0
 Darkhan-Uul,2020-12,5.0
 Darkhan-Uul,2021-01,23.0
 Darkhan-Uul,2021-02,0.0
 Darkhan-Uul,2021-03,5.0
 Darkhan-Uul,2021-04,20.0
 Darkhan-Uul,2021-05,6.0
 Darkhan-Uul,2021-06,0.0
 Darkhan-Uul,2021-07,15.0
 Darkhan-Uul,2021-08,5.0
 Darkhan-Uul,2021-09,15.0
 Darkhan-Uul,2021-10,0.0
 Darkhan-Uul,2021-11,16.0
 Darkhan-Uul,2021-12,5.0
 Darkhan-Uul,2022-01,0.0
 Darkhan-Uul,2022-02,25.0
 Darkhan-Uul,2022-03,9.0
 Darkhan-Uul,2022-04,0.0
 Darkhan-Uul,2022-05,0.0
 Darkhan-Uul,2022-06,15.0
 Darkhan-Uul,2022-07,0.0
 Darkhan-Uul,2022-08,20.0
 Darkhan-Uul,2022-09,10.0
 Darkhan-Uul,2022-10,5.0
 Darkhan-Uul,2022-11,10.0
 Darkhan-Uul,2022-12,6.0
 Darkhan-Uul,2023-01,15.0
 Darkhan-Uul,2023-02,11.0
 Darkhan-Uul,2023-03,5.0
 Darkhan-Uul,2023-04,11.0
 Darkhan-Uul,2023-05,5.0
 Darkhan-Uul,2023-06,14.0
 Darkhan-Uul,2023-07,19.0
 Darkhan-Uul,2023-08,11.0
 Darkhan-Uul,2023-09,5.0
 Darkhan-Uul,2023-10,0.0
 Darkhan-Uul,2023-11,10.0
 Darkhan-Uul,2023-12,22.0
 Darkhan-Uul,2024-01,16.0
 Darkhan-Uul,2024-02,11.0
 Darkhan-Uul,2024-03,5.0
 Darkhan-Uul,2024-04,10.0
 Darkhan-Uul,2024-05,11.0
 Darkhan-Uul,2024-06,6.0
 Darkhan-Uul,2024-07,19.0
 Darkhan-Uul,2024-08,39.0
 Darkhan-Uul,2024-09,9.0
 Darkhan-Uul,2024-10,29.0
 Darkhan-Uul,2024-11,6.0
 Darkhan-Uul,2024-12,10.0
 Darkhan-Uul,2025-01,5.0
 Darkhan-Uul,2025-02,9.0
 Darkhan-Uul,2025-03,0.0
 Darkhan-Uul,2025-04,21.0
 Darkhan-Uul,2025-05,10.0
 Darkhan-Uul,2025-06,5.0
 Darkhan-Uul,2025-07,9.0
 Dornogovi,2026-07,15.0
 Dornogovi,2026-06,0.0
 Dornogovi,2026-05,12.0
 Dornogovi,2026-04,0.0
 Dornogovi,2026-03,0.0
 Dornogovi,2026-02,0.0
 Dornogovi,2026-01,16.0
 Dornogovi,2025-12,42.0
 Dornogovi,2025-11,33.0
 Dornogovi,2025-10,0.0
 Dornogovi,2025-09,26.0
 Dornogovi,2025-08,25.0
 Dornogovi,2016-01,13.0
 Dornogovi,2016-02,0.0
 Dornogovi,2016-03,0.0
 Dornogovi,2016-04,17.0
 Dornogovi,2016-05,0.0
 Dornogovi,2016-06,14.0
 Dornogovi,2016-07,13.0
 Dornogovi,2016-08,14.0
 Dornogovi,2016-09,0.0
 Dornogovi,2016-10,14.0
 Dornogovi,2016-11,12.0
 Dornogovi,2016-12,20.0
 Dornogovi,2017-01,11.0
 Dornogovi,2017-02,35.0
 Dornogovi,2017-03,0.0
 Dornogovi,2017-04,13.0
 Dornogovi,2017-05,11.0
 Dornogovi,2017-06,0.0
 Dornogovi,2017-07,0.0
 Dornogovi,2017-08,0.0
 Dornogovi,2017-09,0.0
 Dornogovi,2017-10,20.0
 Dornogovi,2017-11,0.0
 Dornogovi,2017-12,26.0
 Dornogovi,2018-01,0.0
 Dornogovi,2018-02,0.0
 Dornogovi,2018-03,0.0
 Dornogovi,2018-04,11.0
 Dornogovi,2018-05,11.0
 Dornogovi,2018-06,32.0
 Dornogovi,2018-07,34.0
 Dornogovi,2018-08,11.0
 Dornogovi,2018-09,0.0
 Dornogovi,2018-10,0.0
 Dornogovi,2018-11,9.0
 Dornogovi,2018-12,8.0
 Dornogovi,2019-01,18.0
 Dornogovi,2019-02,9.0
 Dornogovi,2019-03,0.0
 Dornogovi,2019-04,12.0
 Dornogovi,2019-05,11.0
 Dornogovi,2019-06,18.0
 Dornogovi,2019-07,19.0
 Dornogovi,2019-08,0.0
 Dornogovi,2019-09,6.0
 Dornogovi,2019-10,10.0
 Dornogovi,2019-11,0.0
 Dornogovi,2019-12,9.0
 Dornogovi,2020-01,8.0
 Dornogovi,2020-02,8.0
 Dornogovi,2020-03,0.0
 Dornogovi,2020-04,31.0
 Dornogovi,2020-05,14.0
 Dornogovi,2020-06,0.0
 Dornogovi,2020-07,16.0
 Dornogovi,2020-08,0.0
 Dornogovi,2020-09,29.0
 Dornogovi,2020-10,19.0
 Dornogovi,2020-11,0.0
 Dornogovi,2020-12,9.0
 Dornogovi,2021-01,7.0
 Dornogovi,2021-02,8.0
 Dornogovi,2021-03,0.0
 Dornogovi,2021-04,7.0
 Dornogovi,2021-05,10.0
 Dornogovi,2021-06,10.0
 Dornogovi,2021-07,13.0
 Dornogovi,2021-08,0.0
 Dornogovi,2021-09,0.0
 Dornogovi,2021-10,9.0
 Dornogovi,2021-11,7.0
 Dornogovi,2021-12,17.0
 Dornogovi,2022-01,0.0
 Dornogovi,2022-02,24.0
 Dornogovi,2022-03,0.0
 Dornogovi,2022-04,0.0
 Dornogovi,2022-05,10.0
 Dornogovi,2022-06,10.0
 Dornogovi,2022-07,9.0
 Dornogovi,2022-08,9.0
 Dornogovi,2022-09,24.0
 Dornogovi,2022-10,10.0
 Dornogovi,2022-11,18.0
 Dornogovi,2022-12,8.0
 Dornogovi,2023-01,0.0
 Dornogovi,2023-02,15.0
 Dornogovi,2023-03,0.0
 Dornogovi,2023-04,8.0
 Dornogovi,2023-05,20.0
 Dornogovi,2023-06,30.0
 Dornogovi,2023-07,0.0
 Dornogovi,2023-08,0.0
 Dornogovi,2023-09,8.0
 Dornogovi,2023-10,26.0
 Dornogovi,2023-11,33.0
 Dornogovi,2023-12,32.0
 Dornogovi,2024-01,0.0
 Dornogovi,2024-02,24.0
 Dornogovi,2024-03,0.0
 Dornogovi,2024-04,0.0
 Dornogovi,2024-05,9.0
 Dornogovi,2024-06,9.0
 Dornogovi,2024-07,9.0
 Dornogovi,2024-08,17.0
 Dornogovi,2024-09,8.0
 Dornogovi,2024-10,8.0
 Dornogovi,2024-11,12.0
 Dornogovi,2024-12,0.0
 Dornogovi,2025-01,16.0
 Dornogovi,2025-02,0.0
 Dornogovi,2025-03,17.0
 Dornogovi,2025-04,42.0
 Dornogovi,2025-05,16.0
 Dornogovi,2025-06,33.0
 Dornogovi,2025-07,8.0
 Dundgovi,2026-07,0.0
 Dundgovi,2026-06,0.0
 Dundgovi,2026-05,0.0
 Dundgovi,2026-04,0.0
 Dundgovi,2026-03,0.0
 Dundgovi,2026-02,0.0
 Dundgovi,2026-01,0.0
 Dundgovi,2025-12,48.0
 Dundgovi,2025-11,24.0
 Dundgovi,2025-10,0.0
 Dundgovi,2025-09,0.0
 Dundgovi,2025-08,0.0
 Dundgovi,2016-01,0.0
 Dundgovi,2016-02,20.0
 Dundgovi,2016-03,0.0
 Dundgovi,2016-04,0.0
 Dundgovi,2016-05,0.0
 Dundgovi,2016-06,0.0
 Dundgovi,2016-07,0.0
 Dundgovi,2016-08,0.0
 Dundgovi,2016-09,0.0
 Dundgovi,2016-10,0.0
 Dundgovi,2016-11,0.0
 Dundgovi,2016-12,24.0
 Dundgovi,2017-01,0.0
 Dundgovi,2017-02,0.0
 Dundgovi,2017-03,0.0
 Dundgovi,2017-04,0.0
 Dundgovi,2017-05,0.0
 Dundgovi,2017-06,0.0
 Dundgovi,2017-07,0.0
 Dundgovi,2017-08,0.0
 Dundgovi,2017-09,16.0
 Dundgovi,2017-10,0.0
 Dundgovi,2017-11,0.0
 Dundgovi,2017-12,52.0
 Dundgovi,2018-01,0.0
 Dundgovi,2018-02,0.0
 Dundgovi,2018-03,16.0
 Dundgovi,2018-04,18.0
 Dundgovi,2018-05,0.0
 Dundgovi,2018-06,19.0
 Dundgovi,2018-07,0.0
 Dundgovi,2018-08,0.0
 Dundgovi,2018-09,0.0
 Dundgovi,2018-10,21.0
 Dundgovi,2018-11,40.0
 Dundgovi,2018-12,29.0
 Dundgovi,2019-01,0.0
 Dundgovi,2019-02,0.0
 Dundgovi,2019-03,16.0
 Dundgovi,2019-04,0.0
 Dundgovi,2019-05,42.0
 Dundgovi,2019-06,0.0
 Dundgovi,2019-07,0.0
 Dundgovi,2019-08,13.0
 Dundgovi,2019-09,0.0
 Dundgovi,2019-10,0.0
 Dundgovi,2019-11,15.0
 Dundgovi,2019-12,31.0
 Dundgovi,2020-01,48.0
 Dundgovi,2020-02,14.0
 Dundgovi,2020-03,0.0
 Dundgovi,2020-04,31.0
 Dundgovi,2020-05,0.0
 Dundgovi,2020-06,0.0
 Dundgovi,2020-07,29.0
 Dundgovi,2020-08,0.0
 Dundgovi,2020-09,0.0
 Dundgovi,2020-10,0.0
 Dundgovi,2020-11,0.0
 Dundgovi,2020-12,14.0
 Dundgovi,2021-01,28.0
 Dundgovi,2021-02,17.0
 Dundgovi,2021-03,16.0
 Dundgovi,2021-04,0.0
 Dundgovi,2021-05,0.0
 Dundgovi,2021-06,22.0
 Dundgovi,2021-07,0.0
 Dundgovi,2021-08,0.0
 Dundgovi,2021-09,0.0
 Dundgovi,2021-10,0.0
 Dundgovi,2021-11,12.0
 Dundgovi,2021-12,22.0
 Dundgovi,2022-01,13.0
 Dundgovi,2022-02,22.0
 Dundgovi,2022-03,0.0
 Dundgovi,2022-04,0.0
 Dundgovi,2022-05,14.0
 Dundgovi,2022-06,0.0
 Dundgovi,2022-07,0.0
 Dundgovi,2022-08,0.0
 Dundgovi,2022-09,0.0
 Dundgovi,2022-10,29.0
 Dundgovi,2022-11,0.0
 Dundgovi,2022-12,15.0
 Dundgovi,2023-01,0.0
 Dundgovi,2023-02,13.0
 Dundgovi,2023-03,0.0
 Dundgovi,2023-04,11.0
 Dundgovi,2023-05,11.0
 Dundgovi,2023-06,12.0
 Dundgovi,2023-07,0.0
 Dundgovi,2023-08,0.0
 Dundgovi,2023-09,12.0
 Dundgovi,2023-10,15.0
 Dundgovi,2023-11,24.0
 Dundgovi,2023-12,0.0
 Dundgovi,2024-01,0.0
 Dundgovi,2024-02,0.0
 Dundgovi,2024-03,12.0
 Dundgovi,2024-04,31.0
 Dundgovi,2024-05,0.0
 Dundgovi,2024-06,0.0
 Dundgovi,2024-07,15.0
 Dundgovi,2024-08,49.0
 Dundgovi,2024-09,11.0
 Dundgovi,2024-10,0.0
 Dundgovi,2024-11,17.0
 Dundgovi,2024-12,38.0
 Dundgovi,2025-01,0.0
 Dundgovi,2025-02,25.0
 Dundgovi,2025-03,28.0
 Dundgovi,2025-04,14.0
 Dundgovi,2025-05,0.0
 Dundgovi,2025-06,11.0
 Dundgovi,2025-07,12.0
 Umnugovi,2026-07,0.0
 Umnugovi,2026-06,21.0
 Umnugovi,2026-05,39.0
 Umnugovi,2026-04,0.0
 Umnugovi,2026-03,12.0
 Umnugovi,2026-02,46.0
 Umnugovi,2026-01,0.0
 Umnugovi,2025-12,11.0
 Umnugovi,2025-11,0.0
 Umnugovi,2025-10,0.0
 Umnugovi,2025-09,20.0
 Umnugovi,2025-08,10.0
 Umnugovi,2016-01,0.0
 Umnugovi,2016-02,0.0
 Umnugovi,2016-03,31.0
 Umnugovi,2016-04,9.0
 Umnugovi,2016-05,44.0
 Umnugovi,2016-06,13.0
 Umnugovi,2016-07,22.0
 Umnugovi,2016-08,30.0
 Umnugovi,2016-09,36.0
 Umnugovi,2016-10,22.0
 Umnugovi,2016-11,42.0
 Umnugovi,2016-12,0.0
 Umnugovi,2017-01,0.0
 Umnugovi,2017-02,20.0
 Umnugovi,2017-03,11.0
 Umnugovi,2017-04,0.0
 Umnugovi,2017-05,0.0
 Umnugovi,2017-06,10.0
 Umnugovi,2017-07,39.0
 Umnugovi,2017-08,25.0
 Umnugovi,2017-09,0.0
 Umnugovi,2017-10,0.0
 Umnugovi,2017-11,22.0
 Umnugovi,2017-12,16.0
 Umnugovi,2018-01,0.0
 Umnugovi,2018-02,23.0
 Umnugovi,2018-03,8.0
 Umnugovi,2018-04,18.0
 Umnugovi,2018-05,0.0
 Umnugovi,2018-06,9.0
 Umnugovi,2018-07,0.0
 Umnugovi,2018-08,0.0
 Umnugovi,2018-09,32.0
 Umnugovi,2018-10,37.0
 Umnugovi,2018-11,19.0
 Umnugovi,2018-12,24.0
 Umnugovi,2019-01,17.0
 Umnugovi,2019-02,0.0
 Umnugovi,2019-03,8.0
 Umnugovi,2019-04,0.0
 Umnugovi,2019-05,10.0
 Umnugovi,2019-06,22.0
 Umnugovi,2019-07,24.0
 Umnugovi,2019-08,13.0
 Umnugovi,2019-09,6.0
 Umnugovi,2019-10,0.0
 Umnugovi,2019-11,21.0
 Umnugovi,2019-12,8.0
 Umnugovi,2020-01,0.0
 Umnugovi,2020-02,9.0
 Umnugovi,2020-03,36.0
 Umnugovi,2020-04,16.0
 Umnugovi,2020-05,7.0
 Umnugovi,2020-06,6.0
 Umnugovi,2020-07,15.0
 Umnugovi,2020-08,8.0
 Umnugovi,2020-09,8.0
 Umnugovi,2020-10,21.0
 Umnugovi,2020-11,6.0
 Umnugovi,2020-12,7.0
 Umnugovi,2021-01,0.0
 Umnugovi,2021-02,8.0
 Umnugovi,2021-03,26.0
 Umnugovi,2021-04,28.0
 Umnugovi,2021-05,7.0
 Umnugovi,2021-06,8.0
 Umnugovi,2021-07,13.0
 Umnugovi,2021-08,13.0
 Umnugovi,2021-09,0.0
 Umnugovi,2021-10,26.0
 Umnugovi,2021-11,19.0
 Umnugovi,2021-12,31.0
 Umnugovi,2022-01,13.0
 Umnugovi,2022-02,19.0
 Umnugovi,2022-03,36.0
 Umnugovi,2022-04,23.0
 Umnugovi,2022-05,14.0
 Umnugovi,2022-06,52.0
 Umnugovi,2022-07,9.0
 Umnugovi,2022-08,43.0
 Umnugovi,2022-09,0.0
 Umnugovi,2022-10,34.0
 Umnugovi,2022-11,8.0
 Umnugovi,2022-12,7.0
 Umnugovi,2023-01,7.0
 Umnugovi,2023-02,28.0
 Umnugovi,2023-03,8.0
 Umnugovi,2023-04,7.0
 Umnugovi,2023-05,17.0
 Umnugovi,2023-06,22.0
 Umnugovi,2023-07,0.0
 Umnugovi,2023-08,10.0
