Бүс,Үзүүлэлт,Он,value
            Өвөрхангай,Эрүү нүүр,2021,5.0
            Өвөрхангай,Эрүү нүүр,2020,5.0
            Өвөрхангай,Эрүү нүүр,2019,5.0
            Өвөрхангай,Эрүү нүүр,2018,5.0
            Өвөрхангай,Эрүү нүүр,2017,5.0
            Өвөрхангай,Эрүү нүүр,2016,5.0
            Өвөрхангай,Эрүү нүүр,2015,5.0
            Өвөрхангай,Хавдар,2025,10.0
            Өвөрхангай,Хавдар,2024,3.0
            Өвөрхангай,Хавдар,2023,5.0
            Өвөрхангай,Хавдар,2022,3.0
            Өвөрхангай,Хавдар,2021,3.0
            Өвөрхангай,Хавдар,2020,3.0
            Өвөрхангай,Хавдар,2019,3.0
            Өвөрхангай,Хавдар,2018,3.0
            Өвөрхангай,Хавдар,2017,3.0
            Өвөрхангай,Хавдар,2016,3.0
            Өвөрхангай,Хавдар,2015,3.0
            Өвөрхангай,Уламжлалт эмчилгээ,2025,172.0
            Өвөрхангай,Уламжлалт эмчилгээ,2024,167.0
            Өвөрхангай,Уламжлалт эмчилгээ,2023,192.0
            Өвөрхангай,Уламжлалт эмчилгээ,2022,166.0
            Өвөрхангай,Уламжлалт эмчилгээ,2021,25.0
            Өвөрхангай,Уламжлалт эмчилгээ,2020,19.0
            Өвөрхангай,Уламжлалт эмчилгээ,2019,41.0
            Өвөрхангай,Уламжлалт эмчилгээ,2018,43.0
            Өвөрхангай,Уламжлалт эмчилгээ,2017,38.0
            Өвөрхангай,Уламжлалт эмчилгээ,2016,39.0
            Өвөрхангай,Уламжлалт эмчилгээ,2015,15.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2025,12.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2024,12.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2023,10.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2022,8.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2021,8.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2020,8.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2019,8.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2018,8.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2017,8.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2016,4.0
            Өвөрхангай,Хөнгөвчлөх эмчилгээ,2015,4.0
            Өвөрхангай,Бусад,2025,28.0
            Өвөрхангай,Бусад,2024,10.0
            Өвөрхангай,Бусад,2023,15.0
            Өвөрхангай,Бусад,2022,10.0
            Өвөрхангай,Бусад,2021,228.0
            Өвөрхангай,Бусад,2020,188.0
            Өвөрхангай,Бусад,2019,0.0
            Өвөрхангай,Бусад,2018,0.0
            Өвөрхангай,Бусад,2017,0.0
            Өвөрхангай,Бусад,2016,8.0
            Өвөрхангай,Бусад,2015,0.0
            Хөвсгөл,Нийт,2025,890.0
            Хөвсгөл,Нийт,2024,1051.0
            Хөвсгөл,Нийт,2023,1011.0
            Хөвсгөл,Нийт,2022,997.0
            Хөвсгөл,Нийт,2021,922.0
            Хөвсгөл,Нийт,2020,893.0
            Хөвсгөл,Нийт,2019,880.0
            Хөвсгөл,Нийт,2018,893.0
            Хөвсгөл,Нийт,2017,783.0
            Хөвсгөл,Нийт,2016,788.0
            Хөвсгөл,Нийт,2015,765.0
            Хөвсгөл,Дотор,2025,338.0
            Хөвсгөл,Дотор,2024,333.0
            Хөвсгөл,Дотор,2023,363.0
            Хөвсгөл,Дотор,2022,339.0
            Хөвсгөл,Дотор,2021,298.0
            Хөвсгөл,Дотор,2020,305.0
            Хөвсгөл,Дотор,2019,303.0
            Хөвсгөл,Дотор,2018,309.0
            Хөвсгөл,Дотор,2017,295.0
            Хөвсгөл,Дотор,2016,305.0
            Хөвсгөл,Дотор,2015,305.0
            Хөвсгөл,Мэс засал,2025,36.0
            Хөвсгөл,Мэс засал,2024,54.0
            Хөвсгөл,Мэс засал,2023,54.0
            Хөвсгөл,Мэс засал,2022,57.0
            Хөвсгөл,Мэс засал,2021,59.0
            Хөвсгөл,Мэс засал,2020,52.0
            Хөвсгөл,Мэс засал,2019,39.0
            Хөвсгөл,Мэс засал,2018,57.0
            Хөвсгөл,Мэс засал,2017,54.0
            Хөвсгөл,Мэс засал,2016,50.0
            Хөвсгөл,Мэс засал,2015,50.0
            Хөвсгөл,Төрөх,2025,51.0
            Хөвсгөл,Төрөх,2024,52.0
            Хөвсгөл,Төрөх,2023,65.0
            Хөвсгөл,Төрөх,2022,66.0
            Хөвсгөл,Төрөх,2021,66.0
            Хөвсгөл,Төрөх,2020,66.0
            Хөвсгөл,Төрөх,2019,74.0
            Хөвсгөл,Төрөх,2018,74.0
            Хөвсгөл,Төрөх,2017,77.0
            Хөвсгөл,Төрөх,2016,77.0
            Хөвсгөл,Төрөх,2015,77.0
            Хөвсгөл,Эмэгтэйчүүд,2025,33.0
            Хөвсгөл,Эмэгтэйчүүд,2024,40.0
            Хөвсгөл,Эмэгтэйчүүд,2023,40.0
            Хөвсгөл,Эмэгтэйчүүд,2022,45.0
            Хөвсгөл,Эмэгтэйчүүд,2021,48.0
            Хөвсгөл,Эмэгтэйчүүд,2020,48.0
            Хөвсгөл,Эмэгтэйчүүд,2019,38.0
            Хөвсгөл,Эмэгтэйчүүд,2018,30.0
            Хөвсгөл,Эмэгтэйчүүд,2017,30.0
            Хөвсгөл,Эмэгтэйчүүд,2016,40.0
            Хөвсгөл,Эмэгтэйчүүд,2015,40.0
            Хөвсгөл,Хүүхэд,2025,153.0
            Хөвсгөл,Хүүхэд,2024,158.0
            Хөвсгөл,Хүүхэд,2023,163.0
            Хөвсгөл,Хүүхэд,2022,143.0
            Хөвсгөл,Хүүхэд,2021,148.0
            Хөвсгөл,Хүүхэд,2020,148.0
            Хөвсгөл,Хүүхэд,2019,148.0
            Хөвсгөл,Хүүхэд,2018,148.0
            Хөвсгөл,Хүүхэд,2017,150.0
            Хөвсгөл,Хүүхэд,2016,156.0
            Хөвсгөл,Хүүхэд,2015,156.0
            Хөвсгөл,Халдварт,2025,44.0
            Хөвсгөл,Халдварт,2024,44.0
            Хөвсгөл,Халдварт,2023,48.0
            Хөвсгөл,Халдварт,2022,48.0
            Хөвсгөл,Халдварт,2021,48.0
            Хөвсгөл,Халдварт,2020,48.0
            Хөвсгөл,Халдварт,2019,45.0
            Хөвсгөл,Халдварт,2018,45.0
            Хөвсгөл,Халдварт,2017,47.0
            Хөвсгөл,Халдварт,2016,47.0
            Хөвсгөл,Халдварт,2015,47.0
            Хөвсгөл,Арьс харшил,2025,7.0
            Хөвсгөл,Арьс харшил,2024,7.0
            Хөвсгөл,Арьс харшил,2023,7.0
            Хөвсгөл,Арьс харшил,2022,7.0
            Хөвсгөл,Арьс харшил,2021,8.0
            Хөвсгөл,Арьс харшил,2020,15.0
            Хөвсгөл,Арьс харшил,2019,14.0
            Хөвсгөл,Арьс харшил,2018,14.0
            Хөвсгөл,Арьс харшил,2017,14.0
            Хөвсгөл,Арьс харшил,2016,14.0
            Хөвсгөл,Арьс харшил,2015,14.0
            Хөвсгөл,Сүрьеэ,2025,12.0
            Хөвсгөл,Сүрьеэ,2024,12.0
            Хөвсгөл,Сүрьеэ,2023,12.0
            Хөвсгөл,Сүрьеэ,2022,12.0
            Хөвсгөл,Сүрьеэ,2021,12.0
            Хөвсгөл,Сүрьеэ,2020,12.0
            Хөвсгөл,Сүрьеэ,2019,11.0
            Хөвсгөл,Сүрьеэ,2018,11.0
            Хөвсгөл,Сүрьеэ,2017,11.0
            Хөвсгөл,Сүрьеэ,2016,11.0
            Хөвсгөл,Сүрьеэ,2015,11.0
            Хөвсгөл,Мэдрэл,2025,45.0
            Хөвсгөл,Мэдрэл,2024,49.0
            Хөвсгөл,Мэдрэл,2023,45.0
            Хөвсгөл,Мэдрэл,2022,49.0
            Хөвсгөл,Мэдрэл,2021,44.0
            Хөвсгөл,Мэдрэл,2020,44.0
            Хөвсгөл,Мэдрэл,2019,54.0
            Хөвсгөл,Мэдрэл,2018,54.0
            Хөвсгөл,Мэдрэл,2017,50.0
            Хөвсгөл,Мэдрэл,2016,20.0
            Хөвсгөл,Мэдрэл,2015,20.0
            Хөвсгөл,Сэтгэц,2025,30.0
            Хөвсгөл,Сэтгэц,2024,20.0
            Хөвсгөл,Сэтгэц,2023,20.0
            Хөвсгөл,Сэтгэц,2022,20.0
            Хөвсгөл,Сэтгэц,2021,20.0
            Хөвсгөл,Сэтгэц,2020,12.0
            Хөвсгөл,Сэтгэц,2019,10.0
            Хөвсгөл,Сэтгэц,2018,10.0
            Хөвсгөл,Сэтгэц,2017,10.0
            Хөвсгөл,Сэтгэц,2016,10.0
            Хөвсгөл,Сэтгэц,2015,10.0
            Хөвсгөл,Гэмтэл,2025,22.0
            Хөвсгөл,Гэмтэл,2024,
            Хөвсгөл,Гэмтэл,2023,0.0
            Хөвсгөл,Гэмтэл,2022,0.0
            Хөвсгөл,Гэмтэл,2021,0.0
            Хөвсгөл,Гэмтэл,2020,3.0
            Хөвсгөл,Гэмтэл,2019,16.0
            Хөвсгөл,Гэмтэл,2018,0.0
            Хөвсгөл,Гэмтэл,2017,0.0
            Хөвсгөл,Гэмтэл,2016,0.0
            Хөвсгөл,Гэмтэл,2015,0.0
            Хөвсгөл,Нефролог,2025,
            Хөвсгөл,Нефролог,2024,
            Хөвсгөл,Нефролог,2023,0.0
            Хөвсгөл,Нефролог,2022,0.0
            Хөвсгөл,Нефролог,2021,0.0
            Хөвсгөл,Нефролог,2020,0.0
            Хөвсгөл,Нефролог,2019,0.0
            Хөвсгөл,Нефролог,2018,0.0
            Хөвсгөл,Нефролог,2017,0.0
            Хөвсгөл,Нефролог,2016,0.0
            Хөвсгөл,Нефролог,2015,0.0
            Хөвсгөл,Уролог,2025,
            Хөвсгөл,Уролог,2024,
            Хөвсгөл,Уролог,2023,0.0
            Хөвсгөл,Уролог,2022,0.0
            Хөвсгөл,Уролог,2021,0.0
            Хөвсгөл,Уролог,2020,0.0
            Хөвсгөл,Уролог,2019,0.0
            Хөвсгөл,Уролог,2018,0.0
            Хөвсгөл,Уролог,2017,0.0
            Хөвсгөл,Уролог,2016,0.0
            Хөвсгөл,Уролог,2015,0.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2025,7.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2024,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2023,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2022,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2021,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2020,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2019,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2018,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2017,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2016,6.0
            Хөвсгөл,"Эрчимт эмчилгээ, сэхээн амьдруулах",2015,6.0
            Хөвсгөл,Нүд,2025,
            Хөвсгөл,Нүд,2024,
            Хөвсгөл,Нүд,2023,0.0
            Хөвсгөл,Нүд,2022,0.0
            Хөвсгөл,Нүд,2021,0.0
            Хөвсгөл,Нүд,2020,0.0
            Хөвсгөл,Нүд,2019,0.0
            Хөвсгөл,Нүд,2018,0.0
            Хөвсгөл,Нүд,2017,0.0
            Хөвсгөл,Нүд,2016,0.0
            Хөвсгөл,Нүд,2015,0.0
            Хөвсгөл,"Чих, хамар хоолой",2025,6.0
            Хөвсгөл,"Чих, хамар хоолой",2024,6.0
            Хөвсгөл,"Чих, хамар хоолой",2023,6.0
            Хөвсгөл,"Чих, хамар хоолой",2022,6.0
            Хөвсгөл,"Чих, хамар хоолой",2021,4.0
            Хөвсгөл,"Чих, хамар хоолой",2020,4.0
            Хөвсгөл,"Чих, хамар хоолой",2019,0.0
            Хөвсгөл,"Чих, хамар хоолой",2018,0.0
            Хөвсгөл,"Чих, хамар хоолой",2017,0.0
            Хөвсгөл,"Чих, хамар хоолой",2016,0.0
            Хөвсгөл,"Чих, хамар хоолой",2015,0.0
            Хөвсгөл,Эрүү нүүр,2025,
            Хөвсгөл,Эрүү нүүр,2024,
            Хөвсгөл,Эрүү нүүр,2023,0.0
            Хөвсгөл,Эрүү нүүр,2022,0.0
            Хөвсгөл,Эрүү нүүр,2021,0.0
            Хөвсгөл,Эрүү нүүр,2020,0.0
            Хөвсгөл,Эрүү нүүр,2019,0.0
            Хөвсгөл,Эрүү нүүр,2018,0.0
            Хөвсгөл,Эрүү нүүр,2017,0.0
            Хөвсгөл,Эрүү нүүр,2016,0.0
            Хөвсгөл,Эрүү нүүр,2015,0.0
            Хөвсгөл,Хавдар,2025,10.0
            Хөвсгөл,Хавдар,2024,10.0
            Хөвсгөл,Хавдар,2023,10.0
            Хөвсгөл,Хавдар,2022,10.0
            Хөвсгөл,Хавдар,2021,10.0
            Хөвсгөл,Хавдар,2020,8.0
            Хөвсгөл,Хавдар,2019,0.0
            Хөвсгөл,Хавдар,2018,0.0
            Хөвсгөл,Хавдар,2017,0.0
            Хөвсгөл,Хавдар,2016,0.0
            Хөвсгөл,Хавдар,2015,0.0
            Хөвсгөл,Уламжлалт эмчилгээ,2025,54.0
            Хөвсгөл,Уламжлалт эмчилгээ,2024,46.0
            Хөвсгөл,Уламжлалт эмчилгээ,2023,64.0
            Хөвсгөл,Уламжлалт эмчилгээ,2022,60.0
            Хөвсгөл,Уламжлалт эмчилгээ,2021,69.0
            Хөвсгөл,Уламжлалт эмчилгээ,2020,43.0
            Хөвсгөл,Уламжлалт эмчилгээ,2019,58.0
            Хөвсгөл,Уламжлалт эмчилгээ,2018,58.0
            Хөвсгөл,Уламжлалт эмчилгээ,2017,31.0
            Хөвсгөл,Уламжлалт эмчилгээ,2016,31.0
            Хөвсгөл,Уламжлалт эмчилгээ,2015,23.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2025,
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2024,
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2023,0.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2022,0.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2021,0.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2020,0.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2019,6.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2018,6.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2017,8.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2016,8.0
            Хөвсгөл,Хөнгөвчлөх эмчилгээ,2015,6.0
            Хөвсгөл,Бусад,2025,42.0
            Хөвсгөл,Бусад,2024,214.0
            Хөвсгөл,Бусад,2023,108.0
            Хөвсгөл,Бусад,2022,129.0
            Хөвсгөл,Бусад,2021,82.0
            Хөвсгөл,Бусад,2020,79.0
            Хөвсгөл,Бусад,2019,58.0
            Хөвсгөл,Бусад,2018,71.0
            Хөвсгөл,Бусад,2017,0.0
            Хөвсгөл,Бусад,2016,13.0
            Хөвсгөл,Бусад,2015,0.0
    Төвийн бүс,Нийт,2025,4117.0
    Төвийн бүс,Нийт,2024,4128.0
    Төвийн бүс,Нийт,2023,4146.0
    Төвийн бүс,Нийт,2022,4067.0
    Төвийн бүс,Нийт,2021,5810.0
    Төвийн бүс,Нийт,2020,3857.0
    Төвийн бүс,Нийт,2019,3751.0
    Төвийн бүс,Нийт,2018,3663.0
    Төвийн бүс,Нийт,2017,3506.0
    Төвийн бүс,Нийт,2016,3276.0
    Төвийн бүс,Нийт,2015,2998.0
    Төвийн бүс,Дотор,2025,1227.0
    Төвийн бүс,Дотор,2024,1202.0
    Төвийн бүс,Дотор,2023,1245.0
    Төвийн бүс,Дотор,2022,1205.0
    Төвийн бүс,Дотор,2021,1179.0
    Төвийн бүс,Дотор,2020,1184.0
    Төвийн бүс,Дотор,2019,1143.0
    Төвийн бүс,Дотор,2018,1142.0
    Төвийн бүс,Дотор,2017,1019.0
    Төвийн бүс,Дотор,2016,890.0
    Төвийн бүс,Дотор,2015,890.0
    Төвийн бүс,Мэс засал,2025,196.0
    Төвийн бүс,Мэс засал,2024,173.0
    Төвийн бүс,Мэс засал,2023,195.0
    Төвийн бүс,Мэс засал,2022,185.0
    Төвийн бүс,Мэс засал,2021,186.0
    Төвийн бүс,Мэс засал,2020,185.0
    Төвийн бүс,Мэс засал,2019,197.0
    Төвийн бүс,Мэс засал,2018,183.0
    Төвийн бүс,Мэс засал,2017,188.0
    Төвийн бүс,Мэс засал,2016,175.0
    Төвийн бүс,Мэс засал,2015,175.0
    Төвийн бүс,Төрөх,2025,297.0
    Төвийн бүс,Төрөх,2024,300.0
    Төвийн бүс,Төрөх,2023,293.0
    Төвийн бүс,Төрөх,2022,295.0
    Төвийн бүс,Төрөх,2021,303.0
    Төвийн бүс,Төрөх,2020,303.0
    Төвийн бүс,Төрөх,2019,294.0
    Төвийн бүс,Төрөх,2018,294.0
    Төвийн бүс,Төрөх,2017,294.0
    Төвийн бүс,Төрөх,2016,282.0
    Төвийн бүс,Төрөх,2015,282.0
    Төвийн бүс,Эмэгтэйчүүд,2025,213.0
    Төвийн бүс,Эмэгтэйчүүд,2024,195.0
    Төвийн бүс,Эмэгтэйчүүд,2023,187.0
    Төвийн бүс,Эмэгтэйчүүд,2022,228.0
    Төвийн бүс,Эмэгтэйчүүд,2021,227.0
    Төвийн бүс,Эмэгтэйчүүд,2020,217.0
    Төвийн бүс,Эмэгтэйчүүд,2019,210.0
    Төвийн бүс,Эмэгтэйчүүд,2018,206.0
    Төвийн бүс,Эмэгтэйчүүд,2017,189.0
    Төвийн бүс,Эмэгтэйчүүд,2016,171.0
    Төвийн бүс,Эмэгтэйчүүд,2015,171.0
    Төвийн бүс,Хүүхэд,2025,628.0
    Төвийн бүс,Хүүхэд,2024,631.0
    Төвийн бүс,Хүүхэд,2023,620.0
    Төвийн бүс,Хүүхэд,2022,629.0
    Төвийн бүс,Хүүхэд,2021,631.0
    Төвийн бүс,Хүүхэд,2020,628.0
    Төвийн бүс,Хүүхэд,2019,627.0
    Төвийн бүс,Хүүхэд,2018,607.0
    Төвийн бүс,Хүүхэд,2017,575.0
    Төвийн бүс,Хүүхэд,2016,494.0
    Төвийн бүс,Хүүхэд,2015,494.0
    Төвийн бүс,Халдварт,2025,214.0
    Төвийн бүс,Халдварт,2024,223.0
    Төвийн бүс,Халдварт,2023,216.0
    Төвийн бүс,Халдварт,2022,243.0
    Төвийн бүс,Халдварт,2021,1874.0
    Төвийн бүс,Халдварт,2020,202.0
    Төвийн бүс,Халдварт,2019,196.0
    Төвийн бүс,Халдварт,2018,199.0
    Төвийн бүс,Халдварт,2017,194.0
    Төвийн бүс,Халдварт,2016,191.0
    Төвийн бүс,Халдварт,2015,191.0
    Төвийн бүс,Арьс харшил,2025,47.0
    Төвийн бүс,Арьс харшил,2024,47.0
    Төвийн бүс,Арьс харшил,2023,42.0
    Төвийн бүс,Арьс харшил,2022,41.0
    Төвийн бүс,Арьс харшил,2021,55.0
    Төвийн бүс,Арьс харшил,2020,55.0
    Төвийн бүс,Арьс харшил,2019,60.0
    Төвийн бүс,Арьс харшил,2018,56.0
    Төвийн бүс,Арьс харшил,2017,56.0
    Төвийн бүс,Арьс харшил,2016,50.0
    Төвийн бүс,Арьс харшил,2015,50.0
    Төвийн бүс,Сүрьеэ,2025,90.0
    Төвийн бүс,Сүрьеэ,2024,89.0
    Төвийн бүс,Сүрьеэ,2023,94.0
    Төвийн бүс,Сүрьеэ,2022,97.0
    Төвийн бүс,Сүрьеэ,2021,97.0
    Төвийн бүс,Сүрьеэ,2020,98.0
    Төвийн бүс,Сүрьеэ,2019,107.0
    Төвийн бүс,Сүрьеэ,2018,103.0
    Төвийн бүс,Сүрьеэ,2017,97.0
    Төвийн бүс,Сүрьеэ,2016,88.0
    Төвийн бүс,Сүрьеэ,2015,88.0
    Төвийн бүс,Мэдрэл,2025,288.0
    Төвийн бүс,Мэдрэл,2024,301.0
    Төвийн бүс,Мэдрэл,2023,273.0
    Төвийн бүс,Мэдрэл,2022,270.0
    Төвийн бүс,Мэдрэл,2021,287.0
    Төвийн бүс,Мэдрэл,2020,282.0
    Төвийн бүс,Мэдрэл,2019,259.0
    Төвийн бүс,Мэдрэл,2018,257.0
    Төвийн бүс,Мэдрэл,2017,247.0
    Төвийн бүс,Мэдрэл,2016,219.0
    Төвийн бүс,Мэдрэл,2015,219.0
    Төвийн бүс,Сэтгэц,2025,111.0
    Төвийн бүс,Сэтгэц,2024,96.0
    Төвийн бүс,Сэтгэц,2023,90.0
    Төвийн бүс,Сэтгэц,2022,92.0
    Төвийн бүс,Сэтгэц,2021,70.0
    Төвийн бүс,Сэтгэц,2020,72.0
    Төвийн бүс,Сэтгэц,2019,74.0
    Төвийн бүс,Сэтгэц,2018,71.0
    Төвийн бүс,Сэтгэц,2017,72.0
    Төвийн бүс,Сэтгэц,2016,43.0
    Төвийн бүс,Сэтгэц,2015,43.0
    Төвийн бүс,Гэмтэл,2025,90.0
    Төвийн бүс,Гэмтэл,2024,93.0
    Төвийн бүс,Гэмтэл,2023,94.0
    Төвийн бүс,Гэмтэл,2022,89.0
    Төвийн бүс,Гэмтэл,2021,78.0
    Төвийн бүс,Гэмтэл,2020,81.0
    Төвийн бүс,Гэмтэл,2019,71.0
    Төвийн бүс,Гэмтэл,2018,66.0
    Төвийн бүс,Гэмтэл,2017,65.0
    Төвийн бүс,Гэмтэл,2016,68.0
    Төвийн бүс,Гэмтэл,2015,68.0
    Төвийн бүс,Нефролог,2025,0.0
    Төвийн бүс,Нефролог,2024,40.0
    Төвийн бүс,Нефролог,2023,0.0
    Төвийн бүс,Нефролог,2022,0.0
    Төвийн бүс,Нефролог,2021,0.0
    Төвийн бүс,Нефролог,2020,0.0
    Төвийн бүс,Нефролог,2019,0.0
    Төвийн бүс,Нефролог,2018,0.0
    Төвийн бүс,Нефролог,2017,0.0
    Төвийн бүс,Нефролог,2016,0.0
    Төвийн бүс,Нефролог,2015,0.0
    Төвийн бүс,Уролог,2025,0.0
    Төвийн бүс,Уролог,2024,8.0
    Төвийн бүс,Уролог,2023,0.0
    Төвийн бүс,Уролог,2022,0.0
    Төвийн бүс,Уролог,2021,0.0
    Төвийн бүс,Уролог,2020,0.0
    Төвийн бүс,Уролог,2019,0.0
    Төвийн бүс,Уролог,2018,0.0
    Төвийн бүс,Уролог,2017,0.0
    Төвийн бүс,Уролог,2016,0.0
    Төвийн бүс,Уролог,2015,0.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2025,47.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2024,46.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2023,39.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2022,40.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2021,37.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2020,32.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2019,33.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2018,30.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2017,32.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2016,34.0
    Төвийн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2015,34.0
    Төвийн бүс,Нүд,2025,12.0
    Төвийн бүс,Нүд,2024,12.0
    Төвийн бүс,Нүд,2023,13.0
    Төвийн бүс,Нүд,2022,12.0
    Төвийн бүс,Нүд,2021,12.0
    Төвийн бүс,Нүд,2020,12.0
    Төвийн бүс,Нүд,2019,13.0
    Төвийн бүс,Нүд,2018,13.0
    Төвийн бүс,Нүд,2017,13.0
    Төвийн бүс,Нүд,2016,17.0
    Төвийн бүс,Нүд,2015,17.0
    Төвийн бүс,"Чих, хамар хоолой",2025,35.0
    Төвийн бүс,"Чих, хамар хоолой",2024,37.0
    Төвийн бүс,"Чих, хамар хоолой",2023,38.0
    Төвийн бүс,"Чих, хамар хоолой",2022,34.0
    Төвийн бүс,"Чих, хамар хоолой",2021,36.0
    Төвийн бүс,"Чих, хамар хоолой",2020,36.0
    Төвийн бүс,"Чих, хамар хоолой",2019,38.0
    Төвийн бүс,"Чих, хамар хоолой",2018,36.0
    Төвийн бүс,"Чих, хамар хоолой",2017,39.0
    Төвийн бүс,"Чих, хамар хоолой",2016,38.0
    Төвийн бүс,"Чих, хамар хоолой",2015,38.0
    Төвийн бүс,Эрүү нүүр,2025,8.0
    Төвийн бүс,Эрүү нүүр,2024,8.0
    Төвийн бүс,Эрүү нүүр,2023,10.0
    Төвийн бүс,Эрүү нүүр,2022,10.0
    Төвийн бүс,Эрүү нүүр,2021,9.0
    Төвийн бүс,Эрүү нүүр,2020,9.0
    Төвийн бүс,Эрүү нүүр,2019,9.0
    Төвийн бүс,Эрүү нүүр,2018,9.0
    Төвийн бүс,Эрүү нүүр,2017,9.0
    Төвийн бүс,Эрүү нүүр,2016,11.0
    Төвийн бүс,Эрүү нүүр,2015,14.0
    Төвийн бүс,Хавдар,2025,18.0
    Төвийн бүс,Хавдар,2024,15.0
    Төвийн бүс,Хавдар,2023,12.0
    Төвийн бүс,Хавдар,2022,10.0
    Төвийн бүс,Хавдар,2021,10.0
    Төвийн бүс,Хавдар,2020,9.0
    Төвийн бүс,Хавдар,2019,10.0
    Төвийн бүс,Хавдар,2018,9.0
    Төвийн бүс,Хавдар,2017,14.0
    Төвийн бүс,Хавдар,2016,11.0
    Төвийн бүс,Хавдар,2015,9.0
    Төвийн бүс,Уламжлалт эмчилгээ,2025,429.0
    Төвийн бүс,Уламжлалт эмчилгээ,2024,462.0
    Төвийн бүс,Уламжлалт эмчилгээ,2023,428.0
    Төвийн бүс,Уламжлалт эмчилгээ,2022,405.0
    Төвийн бүс,Уламжлалт эмчилгээ,2021,308.0
    Төвийн бүс,Уламжлалт эмчилгээ,2020,284.0
    Төвийн бүс,Уламжлалт эмчилгээ,2019,265.0
    Төвийн бүс,Уламжлалт эмчилгээ,2018,263.0
    Төвийн бүс,Уламжлалт эмчилгээ,2017,243.0
    Төвийн бүс,Уламжлалт эмчилгээ,2016,196.0
    Төвийн бүс,Уламжлалт эмчилгээ,2015,144.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2025,63.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2024,57.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2023,50.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2022,74.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2021,68.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2020,64.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2019,52.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2018,52.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2017,44.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2016,52.0
    Төвийн бүс,Хөнгөвчлөх эмчилгээ,2015,9.0
    Төвийн бүс,Бусад,2025,104.0
    Төвийн бүс,Бусад,2024,93.0
    Төвийн бүс,Бусад,2023,207.0
    Төвийн бүс,Бусад,2022,108.0
    Төвийн бүс,Бусад,2021,343.0
