id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
6917,,,Point,106.908807,47.916698,Зочид буудал
6918,,,Point,106.911119,47.919324,Зочид буудал
6919,,,Point,106.911482,47.928253,Зочид буудал
6920,,,Point,106.901547,47.916916,Зочид буудал
6921,,,Point,106.934691,47.918934,Зочид буудал
6922,,,Point,106.913945,47.913101,Зочид буудал
6923,,,Point,106.921477,47.915608,Зочид буудал
6924,,,Point,106.932326,47.915804,Зочид буудал
6925,,,Point,106.803324,47.910001,Зочид буудал
6926,,,Point,106.858136,47.91373,Зочид буудал
6927,,,Point,106.918587,47.916497,Зочид буудал
6928,,,Point,106.879362,47.914209,Зочид буудал
6929,,,Point,106.885955,47.915113,Зочид буудал
6930,,,Point,106.891883,47.915435,Зочид буудал
6931,,,Point,106.90204,47.900295,Зочид буудал
6932,,,Point,106.944343,47.915177,Зочид буудал
6933,,,Point,106.922557,47.904139,Зочид буудал
6934,,,Point,106.887865,47.918253,Зочид буудал
6935,,,Point,106.891966,47.91086,Зочид буудал
6936,,,Point,106.850829,47.82815,Зочид буудал
6937,,,Point,106.80697,47.909825,Зочид буудал
6938,,,Point,106.814428,47.910344,Зочид буудал
6939,,,Point,106.81581,47.921861,Зочид буудал
6940,,,Point,106.818861,47.931315,Зочид буудал
6941,,,Point,106.833303,47.910546,Зочид буудал
6942,,,Point,106.851296,47.912013,Зочид буудал
6943,,,Point,106.851246,47.909908,Зочид буудал
6944,,,Point,106.860451,47.913914,Зочид буудал
6945,,,Point,106.861991,47.914011,Зочид буудал
6946,,,Point,106.863057,47.914009,Зочид буудал
6947,,,Point,106.862853,47.914003,Зочид буудал
6948,,,Point,106.866919,47.914303,Зочид буудал
6949,,,Point,106.860633,47.912621,Зочид буудал
6950,,,Point,106.864672,47.912685,Зочид буудал
6951,,,Point,106.86605,47.912731,Зочид буудал
6952,,,Point,106.874679,47.913869,Зочид буудал
6953,,,Point,106.878092,47.914072,Зочид буудал
6954,,,Point,106.87981,47.914201,Зочид буудал
6955,,,Point,106.883787,47.918002,Зочид буудал
6956,,,Point,106.886146,47.921976,Зочид буудал
6957,,,Point,106.889479,47.915788,Зочид буудал
6958,,,Point,106.88963,47.912665,Зочид буудал
6959,,,Point,106.883509,47.910281,Зочид буудал
6960,,,Point,106.893044,47.910393,Зочид буудал
6961,,,Point,106.899686,47.908934,Зочид буудал
6962,,,Point,106.900897,47.914943,Зочид буудал
6963,,,Point,106.904131,47.926918,Зочид буудал
6964,,,Point,106.921309,47.91296,Зочид буудал
6965,,,Point,106.926799,47.916708,Зочид буудал
6966,,,Point,106.922995,47.932545,Зочид буудал
6967,,,Point,106.930668,47.930091,Зочид буудал
6968,,,Point,106.931238,47.917907,Зочид буудал
6969,,,Point,106.94073,47.921584,Зочид буудал
6970,,,Point,106.935494,47.91247,Зочид буудал
6971,,,Point,106.934863,47.904305,Зочид буудал
6972,,,Point,106.95189,47.917125,Зочид буудал
6973,,,Point,106.895904,47.896969,Зочид буудал
6974,,,Point,106.884954,47.909821,Зочид буудал
6975,,,Point,106.887107,47.911068,Зочид буудал
6976,,,Point,106.879631,47.912458,Зочид буудал
6977,,,Point,106.883683,47.91258,Зочид буудал
6978,,,Point,106.881437,47.915264,Зочид буудал
6979,,,Point,106.893111,47.910892,Зочид буудал
6980,,,Point,106.892043,47.913847,Зочид буудал
6981,,,Point,106.89166,47.909684,Зочид буудал
6982,,,Point,106.8908,47.911131,Зочид буудал
6983,,,Point,106.862538,47.921814,Зочид буудал
6984,,,Point,106.86248,47.912493,Зочид буудал
6985,,,Point,106.860347,47.915071,Зочид буудал
6986,,,Point,106.876101,47.915223,Зочид буудал
6987,,,Point,106.870398,47.915573,Зочид буудал
6988,,,Point,106.859008,47.921183,Зочид буудал
6989,,,Point,106.864075,47.923764,Зочид буудал
6990,,,Point,106.876723,47.925729,Зочид буудал
6991,,,Point,106.875331,47.924156,Зочид буудал
6992,,,Point,106.88225,47.924972,Зочид буудал
6993,,,Point,106.889053,47.922144,Зочид буудал
6994,,,Point,106.880599,47.922482,Зочид буудал
6995,,,Point,106.880379,47.911011,Зочид буудал
6996,,,Point,106.877273,47.91006,Зочид буудал
6997,,,Point,106.865932,47.923708,Зочид буудал
6998,,,Point,106.877512,47.925236,Зочид буудал
6999,,,Point,106.876849,47.910339,Зочид буудал
7000,,,Point,106.882416,47.925911,Зочид буудал
7001,,,Point,106.94165,47.919711,Зочид буудал
7002,,,Point,106.951407,47.924199,Зочид буудал
7003,,,Point,106.974651,47.92176,Зочид буудал
7004,,,Point,106.954354,47.91787,Зочид буудал
7005,,,Point,106.932132,47.916518,Зочид буудал
7006,,,Point,106.932488,47.914578,Зочид буудал
7007,,,Point,106.932677,47.917254,Зочид буудал
7008,,,Point,106.944622,47.925417,Зочид буудал
7009,,,Point,106.944309,47.923671,Зочид буудал
7010,,,Point,106.942257,47.924759,Зочид буудал
7011,,,Point,106.967199,47.915078,Зочид буудал
7012,,,Point,106.973977,47.917591,Зочид буудал
7013,,,Point,106.980111,47.923417,Зочид буудал
7014,,,Point,106.983792,47.919413,Зочид буудал
7015,,,Point,106.942373,47.914747,Зочид буудал
7016,,,Point,106.983132,47.924002,Зочид буудал
7017,,,Point,106.944445,47.929018,Зочид буудал
7018,,,Point,106.930274,47.916298,Зочид буудал
7019,,,Point,106.941939,47.918214,Зочид буудал
7020,,,Point,106.977331,47.922213,Зочид буудал
7021,,,Point,106.898247,47.916963,Зочид буудал
7022,,,Point,106.895494,47.899241,Зочид буудал
7023,,,Point,106.909419,47.892771,Зочид буудал
7024,,,Point,106.92815,47.915524,Зочид буудал
7025,,,Point,106.908771,47.913982,Зочид буудал
7026,,,Point,106.906938,47.908593,Зочид буудал
7027,,,Point,106.927341,47.916233,Зочид буудал
7028,,,Point,106.926213,47.922621,Зочид буудал
7029,,,Point,106.79403,47.907078,Зочид буудал
7030,,,Point,106.846649,47.914744,Зочид буудал
7031,,,Point,106.854011,47.914073,Зочид буудал
7032,,,Point,106.860282,47.915704,Зочид буудал
7033,,,Point,106.861384,47.913956,Зочид буудал
7034,,,Point,106.867206,47.922111,Зочид буудал
7035,,,Point,106.864586,47.922592,Зочид буудал
7036,,,Point,106.861336,47.921596,Зочид буудал
7037,,,Point,106.877253,47.924798,Зочид буудал
7038,,,Point,106.876382,47.926535,Зочид буудал
7039,,,Point,106.87739,47.92787,Зочид буудал
7040,,,Point,106.903666,47.917675,Зочид буудал
7041,,,Point,106.905362,47.912993,Зочид буудал
7042,,,Point,106.919818,47.915303,Зочид буудал
7043,,,Point,106.923346,47.927229,Зочид буудал
7044,,,Point,106.92904,47.927032,Зочид буудал
7045,,,Point,106.92643,47.915197,Зочид буудал
7046,,,Point,106.927989,47.914346,Зочид буудал
7047,,,Point,106.929773,47.908904,Зочид буудал
7048,,,Point,106.942839,47.910294,Зочид буудал
7049,,,Point,106.939196,47.914361,Зочид буудал
7050,,,Point,106.939114,47.923688,Зочид буудал
7051,,,Point,106.921565,47.932019,Зочид буудал
7052,,,Point,106.941177,47.927947,Зочид буудал
7053,,,Point,106.947278,47.926131,Зочид буудал
7054,,,Point,106.944065,47.924331,Зочид буудал
7055,,,Point,106.944398,47.914532,Зочид буудал
7056,,,Point,106.958001,47.917616,Зочид буудал
7057,,,Point,106.957259,47.917476,Зочид буудал
7058,,,Point,106.777111,47.902782,Зочид буудал
