id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
1798,,,Point,106.938815,47.998598,ШТС
1799,,,Point,106.936475,47.984242,ШТС
1800,,,Point,107.25888,47.767936,ШТС
1801,,,Point,108.370304,47.776094,ШТС
1802,,,Point,106.633882,47.801059,ШТС
1803,,,Point,106.77994,47.828017,ШТС
1804,,,Point,107.29319,47.786506,ШТС
1805,,,Point,106.586883,47.891251,ШТС
1806,,,Point,107.377026,47.774577,ШТС
1807,,,Point,107.232054,47.770289,ШТС
1808,,,Point,106.55949,48.052061,ШТС
1809,,,Point,106.73308,47.901906,ШТС
1810,,,Point,106.704326,47.90062,ШТС
1811,,,Point,106.720973,47.901179,ШТС
1812,,,Point,106.726842,47.901731,ШТС
1813,,,Point,106.728687,47.902086,ШТС
1814,,,Point,106.815672,47.909562,ШТС
1815,,,Point,106.818673,47.909693,ШТС
1816,,,Point,106.784254,47.892384,ШТС
1817,,,Point,106.784657,47.882614,ШТС
1818,,,Point,106.833395,47.87225,ШТС
1819,,,Point,106.926737,47.908735,ШТС
1820,,,Point,106.855303,47.916737,ШТС
1821,,,Point,106.803511,47.920498,ШТС
1822,,,Point,106.784222,47.910617,ШТС
1823,,,Point,106.814318,47.965625,ШТС
1824,,,Point,106.816062,47.964411,ШТС
1825,,,Point,106.936834,47.985306,ШТС
1826,,,Point,106.939323,47.998735,ШТС
1827,,,Point,106.907697,48.033869,ШТС
1828,,,Point,106.926968,47.92921,ШТС
1829,,,Point,106.958445,47.923775,ШТС
1830,,,Point,106.995648,47.923797,ШТС
1831,,,Point,106.802769,47.907972,ШТС
1832,,,Point,106.905354,47.929086,ШТС
