id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Нэр
7949,,,Point,107.00673,47.932568,Супер маркет,Тэр холбоо толгой ХХК
7950,,,Point,107.022479,47.92668,Супер маркет,Барх гол ХХК
7951,,,Point,107.014761,47.935886,Супер маркет,Оргил загвар ХХК
7952,,,Point,107.014168,47.93704,Супер маркет,Оюу огтлогч ХХК
7953,,,Point,107.014452,47.930678,Супер маркет,Бөмбөгөр мод ХХК
7954,,,Point,107.014625,47.932389,Супер маркет,ДБГЭ ХХК
7955,,,Point,107.020846,47.933851,Супер маркет,Их цахир хайрхан ХХК
7956,,,Point,107.009715,47.940046,Супер маркет,Хүч гранд ХХК
7957,,,Point,107.011837,47.937223,Супер маркет,Төгсбуянт ХХК
7958,,,Point,107.011776,47.935653,Супер маркет,Бат үсэг ххК
7959,,,Point,107.012638,47.93321,Супер маркет,Бортын хайрхан ХхК
7960,,,Point,107.012479,47.931855,Супер маркет,Сайхан сэрвэн ХХК
7961,,,Point,107.009544,47.932907,Супер маркет,Тосон арвижих булаг ХХК
7962,,,Point,107.010773,47.934457,Супер маркет,Шаазгайтын гол ХХК
7963,,,Point,107.007848,47.938507,Супер маркет,Гурвансайхан шинэ ХХК
7964,,,Point,107.009132,47.935985,Супер маркет,Саранбөмбүүлэй хоршоо
7965,,,Point,106.999905,47.936503,Супер маркет,Энх бил уран цол ХХК
7966,,,Point,107.000257,47.937354,Супер маркет,Буянт Даллагатай ижий ХХК
7967,,,Point,107.006661,47.935314,Супер маркет,Давсны булаг ХХК
7968,,,Point,107.005406,47.935836,Супер маркет,Муруйн гол ХХК
7969,,,Point,107.003751,47.937008,Супер маркет,Гурван модны рашаан ХХК
7970,,,Point,107.005582,47.937618,Супер маркет,Зуны бадрал ХХК
7971,,,Point,107.005744,47.935437,Супер маркет,Сонгино хангай ХХК
7972,,,Point,107.004347,47.934319,Супер маркет,Дүүрэн Арвижих ХХК
7973,,,Point,107.001863,47.934898,Супер маркет,Дархин хавтгай ХХК
7974,,,Point,106.997734,47.935327,Супер маркет,Тэнгэрийн хойлог ХХК
7975,,,Point,107.000231,47.933926,Супер маркет,Ант цагаан булаг ХХК
7976,,,Point,106.998415,47.933672,Супер маркет,МТ маркет ХХК
7977,,,Point,107.008198,47.936573,Супер маркет,Дэвжих арал ХХК
7978,,,Point,107.008099,47.934003,Супер маркет,Төмөр тагш ХХК
7979,,,Point,107.006525,47.934531,Супер маркет,Хөх тэгри ХХК
7980,,,Point,106.985665,47.919492,Супер маркет,Санни трейд ХХК
7981,,,Point,106.985509,47.920031,Супер маркет,Пусан хад ХХК
7982,,,Point,106.984496,47.919007,Супер маркет,Оч билгүүн ХХК
7983,,,Point,106.98365,47.918902,Супер маркет,СББББ  ЗБН
7984,,,Point,106.979167,47.920914,Супер маркет,Ихэр бялзуухай ХХК
7985,,,Point,106.9779,47.920192,Супер маркет,Барчууд-Энх ХХК
7986,,,Point,106.980587,47.919818,Супер маркет,Холбоо мянган ХХК
7987,,,Point,106.977927,47.923227,Супер маркет,Цэцэндэлгэржин ХХК
7988,,,Point,106.979832,47.923253,Супер маркет,Мөнхийн түншлэл трейд ХХК
7989,,,Point,106.983949,47.923242,Супер маркет,Есөн толгой ХХК
7990,,,Point,106.984539,47.922458,Супер маркет,Бяцхан мөрөн ХхК
7991,,,Point,106.97815,47.922092,Супер маркет,Ачмаг нуур ХХК
7992,,,Point,106.976872,47.922263,Супер маркет,Тод онги ХХК
7993,,,Point,106.975848,47.923262,Супер маркет,Төгс үргэлжлэх ХХК
7994,,,Point,106.941467,47.905624,Супер маркет,Азжин Трейд
7995,,,Point,106.932914,47.908701,Супер маркет,Их батжхн ХХК
7996,,,Point,106.964119,47.927817,Супер маркет,Мөнхсайхан оргил ХХК
7997,,,Point,106.964495,47.926525,Супер маркет,Алтайн гуранз ХХК
7998,,,Point,106.96447,47.925876,Супер маркет,Номин тамир ХХК
7999,,,Point,106.962494,47.925595,Супер маркет,Аз Өрнөх ХХК
8000,,,Point,106.963582,47.924863,Супер маркет,ХОАЭ ХХК
8001,,,Point,106.965273,47.924619,Супер маркет,ОМХЭ ХХК
8002,,,Point,106.964537,47.923418,Супер маркет,Жужигабаяр ХХК
8003,,,Point,106.965197,47.922621,Супер маркет,Цаст минжит алтай ХХК
8004,,,Point,106.965665,47.922363,Супер маркет,Квантсистемс ХХК
8005,,,Point,106.964642,47.921988,Супер маркет,Баянширхэнцэг ХХК
8006,,,Point,106.963101,47.921978,Супер маркет,НТЖС
8007,,,Point,106.963892,47.920429,Супер маркет,Асгат Сервис  ХХК
8008,,,Point,106.961678,47.919467,Супер маркет,Асгат Сервис  ХХК
8009,,,Point,106.960154,47.922743,Супер маркет,Хан сан шайн ХХК
8010,,,Point,106.956357,47.922643,Супер маркет,ГТНБ ХХК
8011,,,Point,106.957941,47.921817,Супер маркет,ПЭМИ ХХК
8012,,,Point,106.960254,47.92117,Супер маркет,Хөгнө наран ХХК
8013,,,Point,106.955116,47.921293,Супер маркет,жавхлант айраг Ххк
8014,,,Point,106.958048,47.920422,Супер маркет,Грандтайж ХХК
8015,,,Point,106.955681,47.919641,Супер маркет,Ингэт сүү ХХК
8016,,,Point,106.955232,47.919006,Супер маркет,Пэмонс ХХК
8017,,,Point,106.95843,47.919008,Супер маркет,Тэнгэр богд ХХК
8018,,,Point,106.958688,47.917661,Супер маркет,Шинэ ашид эрдэнэ ХХК
8019,,,Point,106.956622,47.917839,Супер маркет,Отгонтөгс ХХК
8020,,,Point,106.954129,47.917918,Супер маркет,Сөөм алхаа ХХК
8021,,,Point,106.960378,47.917418,Супер маркет,Хэнч -Адьяа ХХК
8022,,,Point,106.963169,47.918156,Супер маркет,Ойгон Ээж ХХК
8023,,,Point,106.962498,47.917275,Супер маркет,Хайрхан баян гол ХХК
8024,,,Point,106.965222,47.917714,Супер маркет,Аацүдээ ХХК
8025,,,Point,106.967452,47.918247,Супер маркет,Ногоон дээвэр ХХК
8026,,,Point,106.968519,47.917257,Супер маркет,ЧЭСС ХХК
8027,,,Point,106.96647,47.919235,Супер маркет,Тэгш бумбат ХХК
8028,,,Point,106.964163,47.919638,Супер маркет,Хайрхантын буга ХХК
8029,,,Point,106.970034,47.91682,Супер маркет,Мөнх замбала ХХК
8030,,,Point,106.971734,47.916859,Супер маркет,Бурхант хошуу ХХК
8031,,,Point,106.972544,47.918045,Супер маркет,Манал эрдэнэ ХХК
8032,,,Point,106.971388,47.918922,Супер маркет,Будба ХХК
8033,,,Point,106.972845,47.91924,Супер маркет,Бундан хайрхан ХХК
8034,,,Point,106.970338,47.920369,Супер маркет,Од бат Ану ХХК
8035,,,Point,106.968482,47.920743,Супер маркет,Идэр голын загастай ХХК
8036,,,Point,106.967208,47.920765,Супер маркет,Түмэн аз ад мөнх ХХК
8037,,,Point,106.966296,47.92138,Супер маркет,Корнер стар констракшн ХХК
8038,,,Point,106.968103,47.92195,Супер маркет,Гурван хүү трейд ХХК
8039,,,Point,106.982148,47.92271,Супер маркет,Цэцэндэлгэржин
8040,,,Point,106.982717,47.922308,Супер маркет,Шинэ Баянзүрх
8041,,,Point,106.981218,47.922012,Супер маркет,Өндөр цайз
8042,,,Point,106.985295,47.923223,Супер маркет,Үлэмж гросерс ХХК
8043,,,Point,106.978673,47.923794,Супер маркет,бишрэлт трейд ХХК
8044,,,Point,106.984225,47.921184,Супер маркет,Ихэр ананд ХХК
8045,,,Point,106.97431,47.916593,Супер маркет,Ачнууд ХХК
8046,,,Point,106.974268,47.917814,Супер маркет,Таван эрдэнийн чулуу ххК
8047,,,Point,106.974226,47.919035,Супер маркет,Оч маргад ХхК
8048,,,Point,106.974545,47.919268,Супер маркет,Дэжидлаа ХХК
8049,,,Point,106.974848,47.920244,Супер маркет,Зуно ХХК
8050,,,Point,106.975111,47.921341,Супер маркет,Юниверсал минералз ХХК
8051,,,Point,106.977399,47.918653,Супер маркет,Баянхошуу уул ХХК
8052,,,Point,106.978215,47.916444,Супер маркет,Цагаан Овоо фарм ХХК
8053,,,Point,106.981387,47.917425,Супер маркет,Амарнаран ХХК
8054,,,Point,106.983214,47.917965,Супер маркет,Атарбаяр ХХК
8055,,,Point,106.982352,47.918449,Супер маркет,БТР ХХК
8056,,,Point,106.982464,47.917799,Супер маркет,Наран илчит гэрэл ХХК
8057,,,Point,106.984486,47.918472,Супер маркет,Ихэр туулайт ХХК
8058,,,Point,106.986402,47.917981,Супер маркет,Чонмо ХХК
8059,,,Point,106.988683,47.917906,Супер маркет,Их худагтай ХХК
8060,,,Point,106.987395,47.917571,Супер маркет,Идэр Ану ХХК
8061,,,Point,106.990172,47.917951,Супер маркет,Сайн эгч ХХК
8062,,,Point,106.990837,47.913119,Супер маркет,Түмний олон ХХК
8063,,,Point,106.989843,47.916279,Супер маркет,Арбатус ХХК
8064,,,Point,106.987578,47.915389,Супер маркет,Шагдар бээс ХХК
8065,,,Point,106.98605,47.914345,Супер маркет,Лутхишиг ХхК
8066,,,Point,106.978764,47.915506,Супер маркет,Ганган зоос ХХК
8067,,,Point,106.979725,47.917025,Супер маркет,Пэч ХХК
8068,,,Point,106.982352,47.918449,Супер маркет,ДНБ ХХК
8069,,,Point,106.987639,47.913231,Супер маркет,Грийн сити ХХК
8070,,,Point,106.977411,47.913458,Супер маркет,Эх буянт хайрхан ХХК
8071,,,Point,106.97814,47.91299,Супер маркет,Тэнгэр бөөний төв
8072,,,Point,106.97556,47.915061,Супер маркет,цагаан хоньт ХХК
8073,,,Point,106.975959,47.914376,Супер маркет,Хурмаст тэнгэрийн хишиг ХХК
8074,,,Point,106.995807,47.91389,Супер маркет,Бөмбөөжиг ХХК
8075,,,Point,106.996811,47.913765,Супер маркет,Алтайзаяа ХХК
8076,,,Point,107.000574,47.913557,Супер маркет,Саруул Ухаа ХХК
8077,,,Point,106.992731,47.9168,Супер маркет,Ноён уулын шороо ХхК
8078,,,Point,106.992038,47.91949,Супер маркет,Цолмонууд ХХК
8079,,,Point,107.003612,47.913825,Супер маркет,Ообүкүро ХХК
8080,,,Point,107.003621,47.915432,Супер маркет,ЭЦТХ ХХК
8081,,,Point,107.00338,47.917436,Супер маркет,ШЧБ ХХК
8082,,,Point,107.004772,47.92184,Супер маркет,Элст Өвөлжөө ХХК
8083,,,Point,107.002357,47.921203,Супер маркет,Ячимата ХХК
8084,,,Point,107.003444,47.92047,Супер маркет,Алдаржин ХХК
8085,,,Point,107.003459,47.92222,Супер маркет,Очир -аз ХХК
8086,,,Point,107.004469,47.916738,Супер маркет,Хитрөү трейд ХХК
8087,,,Point,107.002904,47.918873,Супер маркет,Түшиг Оч ХХК
8088,,,Point,107.005761,47.91993,Супер маркет,Цорстайж ХХК
8089,,,Point,107.00673,47.921627,Супер маркет,Сайхан сүмбэр ХХК
8090,,,Point,107.007803,47.920537,Супер маркет,Амуу-Ундрал ХХК
8091,,,Point,107.007216,47.919083,Супер маркет,Хулдын хишиг ХХК
8092,,,Point,107.005699,47.918324,Супер маркет,Тэс баян өгөөмөр ХХК
8093,,,Point,106.995913,47.919423,Супер маркет,Бэрхийн боргио ХХК
8094,,,Point,107.000348,47.918703,Супер маркет,Хүнхэр говь ХХК
8095,,,Point,106.99241,47.920876,Супер маркет,Дашгай хайрхан ХХК
8096,,,Point,106.997548,47.920501,Супер маркет,Голден фүжи ХХК
8097,,,Point,107.000928,47.919978,Супер маркет,Булаг цайдам ХХК
8098,,,Point,107.00154,47.917932,Супер маркет,Хатантулга ХХК
8099,,,Point,106.998105,47.919778,Супер маркет,Умард Хүннү ХХК
8100,,,Point,106.998634,47.92109,Супер маркет,Тэс ундраа ХХК
8101,,,Point,106.996389,47.922129,Супер маркет,ДЖ трейд ХХК
8102,,,Point,106.993036,47.921973,Супер маркет,Эбшин ХХК
8103,,,Point,106.994857,47.923727,Супер маркет,Орхон саруул ХХК
8104,,,Point,106.993474,47.923679,Супер маркет,Үржихүй ХХК
8105,,,Point,107.006029,47.9074,Супер маркет,Мөнгөн арвай ХхК
8106,,,Point,107.00656,47.905733,Супер маркет,Идэр нандин ХХК
8107,,,Point,107.004419,47.905314,Супер маркет,Хүүш хайрхан ХХК
8108,,,Point,107.004306,47.904573,Супер маркет,Анд ложистик ХХК
8109,,,Point,106.996039,47.906145,Супер маркет,Төгс лут ХХК
8110,,,Point,106.999728,47.907053,Супер маркет,Алс тэртээ ХХК
8111,,,Point,106.997193,47.907439,Супер маркет,Тэргүүн-айл ХХК
8112,,,Point,106.99424,47.905777,Супер маркет,Алту ХХК
8113,,,Point,106.994402,47.907774,Супер маркет,хоргын тал ХХК
8114,,,Point,106.999151,47.90752,Супер маркет,Их шовх ХХК
8115,,,Point,107.001698,47.907475,Супер маркет,хасон ХХК
8116,,,Point,107.003466,47.907044,Супер маркет,Мөнх өв ХХК
8117,,,Point,107.00163,47.905705,Супер маркет,Ай Пи Си ХХК
8118,,,Point,106.977613,47.910978,Супер маркет,Амгалан Ээж ХХК
8119,,,Point,106.980648,47.910354,Супер маркет,Амгалан хангай ХХК
8120,,,Point,106.982817,47.909289,Супер маркет,эв эрхэм хХК
8121,,,Point,106.985317,47.910217,Супер маркет,Боса ХХК
8122,,,Point,106.989241,47.910606,Супер маркет,ану эрдэм Оюу ХХК
8123,,,Point,106.990822,47.909721,Супер маркет,Сайрын харгана ХХК
8124,,,Point,106.987739,47.909089,Супер маркет,Анурагранд ХХК
8125,,,Point,106.978996,47.907126,Супер маркет,Агьт гаран ХХК
8126,,,Point,106.979224,47.908665,Супер маркет,Арандаун ХХК
8127,,,Point,106.991508,47.907653,Супер маркет,Арвин алтан тэвш ХХК
8128,,,Point,106.987231,47.906927,Супер маркет,Цэцбөө хХК
8129,,,Point,106.9827,47.910662,Супер маркет,Ти Эм Эм Эй би ХхК
8130,,,Point,106.975869,47.909808,Супер маркет,Их газрын шөнө ХХК
8131,,,Point,106.97554,47.907871,Супер маркет,Чойжанцан ХХК
8132,,,Point,106.984013,47.911668,Супер маркет,САГЗД ХХК
8133,,,Point,106.986147,47.911916,Супер маркет,Шүтээн Уул ХХК
8134,,,Point,106.984013,47.911668,Супер маркет,Амгалан партнерс ХХК-ийн Жанжин зах
8135,,,Point,106.986754,47.912294,Супер маркет,Алтан жолоо ХХК
8136,,,Point,106.978165,47.91206,Супер маркет,Түшигт хангай ХХК
8137,,,Point,106.980465,47.912188,Супер маркет,Саруул УУжим ХХК
8138,,,Point,106.982597,47.912307,Супер маркет,Алтайн хаяа булаг ХХК
8139,,,Point,106.991341,47.912169,Супер маркет,миний их уул ххК
8140,,,Point,106.973269,47.908482,Супер маркет,Танхилуун ХХК
8141,,,Point,106.971371,47.908421,Супер маркет,ТДТ ХХК
8142,,,Point,106.973488,47.910328,Супер маркет,амаацай ХХК
8143,,,Point,106.972789,47.90965,Супер маркет,Цагаан тэрэм ХХК
8144,,,Point,106.971494,47.909125,Супер маркет,Ах дүүс бат ХХК
8145,,,Point,106.969412,47.908375,Супер маркет,Сүмбэр оргил ХХК
8146,,,Point,106.968735,47.908267,Супер маркет,Гүйдэл хүчдэл ХХК
8147,,,Point,106.970279,47.909764,Супер маркет,Алтан жолоо трейд ХХК
8148,,,Point,106.969211,47.910545,Супер маркет,Жинү импекс ХХК
8149,,,Point,106.971552,47.910647,Супер маркет,БББ ХХК
8150,,,Point,106.962719,47.912108,Супер маркет,Ийгэн ХХК
8151,,,Point,106.963679,47.912211,Супер маркет,Баттрейд Си ХХК
8152,,,Point,106.961273,47.912252,Супер маркет,Дарьгангын өлзийт эрдэнэс ХХК
8153,,,Point,106.962615,47.911229,Супер маркет,ҮТҮТ ХХК
8154,,,Point,106.966157,47.912192,Супер маркет,Галлант рей ХХК
8155,,,Point,106.96964,47.912513,Супер маркет,Цэлмэг алтай ХХК
8156,,,Point,106.974524,47.913364,Супер маркет,Офицер зах
8157,,,Point,106.96885,47.907551,Супер маркет,Цолмон бадрах ХХК
8158,,,Point,106.967471,47.907622,Супер маркет,ЛБНЖ ХХК
8159,,,Point,106.960688,47.916452,Супер маркет,Алтайн-Өлзийт ХХК
8160,,,Point,106.961581,47.915722,Супер маркет,Мөнхзамбала ХХК
8161,,,Point,106.960792,47.914522,Супер маркет,Борхын тэх ХХК
8162,,,Point,106.972723,47.915365,Супер маркет,Энх мөнх хайрхан ХХК
8163,,,Point,106.9537,47.911452,Супер маркет,Буянт үрс ХХК
8164,,,Point,106.957662,47.912266,Супер маркет,Нямцэнд ХХК
8165,,,Point,106.955117,47.912404,Супер маркет,Оч билгүүн ХХК
8166,,,Point,106.956403,47.911764,Супер маркет,Баянсолонго ХХК
8167,,,Point,106.959088,47.911599,Супер маркет,Томь ХХК
8168,,,Point,106.955568,47.915896,Супер маркет,Зоогийн их шанд ХХК
8169,,,Point,106.958025,47.914378,Супер маркет,элит зэг ХХК
8170,,,Point,106.958356,47.912849,Супер маркет,Ренессанс турс ХХК
8171,,,Point,106.955006,47.914144,Супер маркет,Таац Алт ХХК
8172,,,Point,106.957027,47.907658,Супер маркет,Тон ХХК
8173,,,Point,106.959435,47.907665,Супер маркет,Маргад тэнгэр ххК
8174,,,Point,106.959948,47.908108,Супер маркет,Өвөрдулаахан ХХК
8175,,,Point,106.956018,47.908128,Супер маркет,Алтан элс чин Энх ХХК
8176,,,Point,106.944364,47.909873,Супер маркет,Цагаан хаадын зааг ХХК
8177,,,Point,106.944254,47.908851,Супер маркет,Билгүүнт хөлөг ХХК
8178,,,Point,106.948828,47.90994,Супер маркет,цэцэн хутаг ХХК
8179,,,Point,106.948278,47.91133,Супер маркет,алтайнбаян бүрд ХХК
8180,,,Point,106.948272,47.908355,Супер маркет,Сити шоп ХХК
8181,,,Point,106.948253,47.907831,Супер маркет,Увидаст шанд ХХК
8182,,,Point,106.944382,47.911572,Супер маркет,Сандэй плаза
8183,,,Point,106.947293,47.90988,Супер маркет,Нарантуул
8184,,,Point,106.944283,47.910359,Супер маркет,Шөнийн зах
8185,,,Point,106.944035,47.909399,Супер маркет,Дүнжингарав ХХК
8186,,,Point,106.943981,47.910998,Супер маркет,Хөгнө жавхлант ХХК
8187,,,Point,106.945312,47.91438,Супер маркет,Хос зул ХХК
8188,,,Point,106.944494,47.914299,Супер маркет,жи эс си чэйн ХХК
8189,,,Point,106.944429,47.913514,Супер маркет,Шилмэл хүлэг ХХК
8190,,,Point,106.944224,47.912756,Супер маркет,жоогииган ХХК
8191,,,Point,106.947153,47.916277,Супер маркет,угтуул ХХК
8192,,,Point,106.946215,47.914865,Супер маркет,баянтүмбэ трейд ХХК
8193,,,Point,106.951361,47.913278,Супер маркет,Зургаан талт ХХК
8194,,,Point,106.950031,47.913681,Супер маркет,Алдар мөрөн ХХК
8195,,,Point,106.950048,47.915086,Супер маркет,Цастын өвөр ХХК
8196,,,Point,106.944997,47.915433,Супер маркет,Бумт мөрөн ХХК
8197,,,Point,106.94475,47.915917,Супер маркет,Баясах Өргөө ХХК
8198,,,Point,106.944481,47.917255,Супер маркет,хорин дөрвөн цаг ХхК
8199,,,Point,106.948047,47.917429,Супер маркет,Эрүүл амьдрал ХХК
8200,,,Point,106.953384,47.915267,Супер маркет,Престиж фүүд ХХК
8201,,,Point,106.954767,47.916723,Супер маркет,Эвридэй интернэшнэл ХХК
8202,,,Point,106.933486,47.917234,Супер маркет,Ханталст ХХК
8203,,,Point,106.933585,47.916832,Супер маркет,Маркет плейс менежмент ХХК-ийн Баянзүрх төв
8204,,,Point,106.905323,47.903307,Супер маркет,ЦАСТ БОЛОР ХХК
8205,,,Point,106.907652,47.900805,Супер маркет,БАРУУН АРЦ ОК ХХК
8206,,,Point,106.909297,47.903577,Супер маркет,ГАЛТ-ОЧИР ХХК
8207,,,Point,106.908488,47.903133,Супер маркет,ГОЛОМТ ЭРДЭНЭ ХХК
8208,,,Point,106.904685,47.901378,Супер маркет,МОГОЙН ДЭН   ХХК
8209,,,Point,106.909222,47.901531,Супер маркет,ХҮРЭЛ ЧОЙЖ ХХК
8210,,,Point,106.908222,47.903214,Супер маркет,ОЧ БИЛГҮҮН ХХК
8211,,,Point,106.907302,47.901296,Супер маркет,ТҮВШИНТӨГС
8212,,,Point,106.901923,47.901941,Супер маркет,“СКАЙТРЕЙДИНГ” ХХК
8213,,,Point,106.9028,47.902688,Супер маркет,ТЭНГЭР-АДАТ ХХК
8214,,,Point,106.901564,47.902175,Супер маркет,ЗЕБОС ХХК
8215,,,Point,106.903625,47.902008,Супер маркет,ХУЛАН ЗАЯА ХХК
8216,,,Point,106.901779,47.902648,Супер маркет,ЕРӨӨЛТ ИНТЕРНЭШНЛ ХХК
8217,,,Point,106.904292,47.902169,Супер маркет,АГУД ОЧИР ХХК
8218,,,Point,106.901564,47.902175,Супер маркет,ВВС ХХК
8219,,,Point,106.901564,47.902175,Супер маркет,ЦЭХГОЛ ШУГАМ ХХК
8220,,,Point,106.901144,47.902316,Супер маркет,ЛАКРИМОСО ХХК
8221,,,Point,106.901014,47.902642,Супер маркет,ДОЛООН НАРАН ББН
8222,,,Point,106.901438,47.902615,Супер маркет,ЦАЙНЫ ЗАМ ТРЕЙД ХХК
8223,,,Point,106.900112,47.902231,Супер маркет,ГРАНД СТЮПА ХХК
8224,,,Point,106.90835,47.900333,Супер маркет,ӨГӨӨМӨР БАЯН БУЛАГ  ХХК
8225,,,Point,106.904026,47.900408,Супер маркет,ЭРМҮҮН ЖАНЖИН ХХК
8226,,,Point,106.888998,47.896612,Супер маркет,Номинтав трейд ХХК
8227,,,Point,106.89885,47.899211,Супер маркет,БУГАТЫН СЭРВЭН ХХК
8228,,,Point,106.899754,47.899939,Супер маркет,ХИЛИЙН ХАРУУЛ ХХК
8229,,,Point,106.899291,47.899661,Супер маркет,МӨНХ-ОРГИЛ БААСАН НАРАН ХХК
8230,,,Point,106.89963,47.899636,Супер маркет,БИЛГҮҮН ОЧИР ХХК
8231,,,Point,106.89963,47.899636,Супер маркет,НОЁН УУЛ ЭРДЭНЭ  ХХК
8232,,,Point,106.898833,47.899477,Супер маркет,НЯМСОНДОР ХХК
8233,,,Point,106.894473,47.895786,Супер маркет,САЯН-УУЛ ХХК
8234,,,Point,106.900359,47.899989,Супер маркет,БАГА-ЕМБҮҮ ХХК
8235,,,Point,106.888477,47.899504,Супер маркет,ГЭГЭЭН ОРД ХХК
8236,,,Point,106.895061,47.899146,Супер маркет,ЭЛКС ТРЕЙД ХХК
8237,,,Point,106.89501,47.896195,Супер маркет,ВЕЛЛ МАРТ
8238,,,Point,106.895517,47.899996,Супер маркет,СОР САЙХАН ХХК
8239,,,Point,106.897147,47.899885,Супер маркет,БУМБАЛАН ББН
8240,,,Point,106.897402,47.898631,Супер маркет,ЭМ ЭМ И ЭФ ПИ ХХК
8241,,,Point,106.896951,47.89984,Супер маркет,ХЕРОТУУЛ ХХК
8242,,,Point,106.890382,47.897377,Супер маркет,МОНФРЕШ ХХК
8243,,,Point,106.895061,47.899146,Супер маркет,НВЦ ХХК /EGG MART/
8244,,,Point,106.897568,47.897378,Супер маркет,ЧЭН БАТ-ОЮУ ХХК
8245,,,Point,106.890108,47.89772,Супер маркет,SEVEN MARKET
8246,,,Point,106.896565,47.896928,Супер маркет,БҮТЭЭЛ-УНДРАХ ХХК
8247,,,Point,106.890513,47.89718,Супер маркет,ӨЛЗИЙ-ОТГОН ТЭНГЭР ХХК
8248,,,Point,106.895885,47.897701,Супер маркет,БУХТ ХОЛДИНГ ХХК
8249,,,Point,106.896173,47.900863,Супер маркет,ФАМИЛИ ЧЕЙН ХХК
8250,,,Point,106.887188,47.902039,Супер маркет,ЖИНЖ ӨСӨХ ХХК
8251,,,Point,106.896158,47.90102,Супер маркет,ОРД ХХК
8252,,,Point,106.891166,47.901858,Супер маркет,МЕГАТРЕЙД ХХК
8253,,,Point,106.884846,47.902514,Супер маркет,ЖАМЦ ТРЕЙД ХХК
8254,,,Point,106.890543,47.901849,Супер маркет,МАНДАЛ АЛТАЙ ХХК
8255,,,Point,106.896814,47.901403,Супер маркет,АРЦАТЫН ТОВГОР ХХК
8256,,,Point,106.896739,47.901705,Супер маркет,ФҮЧҮРЕ БЭЙС ХХК
8257,,,Point,106.889539,47.9023,Супер маркет,НВЦ ХХК /EGG MART/
8258,,,Point,106.894821,47.895145,Супер маркет,МИШЭЭЛ ГРУПП ХХК
8259,,,Point,106.89486,47.891564,Супер маркет,МӨНХСУВАРГА ХХК
8260,,,Point,106.89677,47.894236,Супер маркет,МИНПОЛ ХХК
8261,,,Point,106.892962,47.894642,Супер маркет,ЭХ ТРЕЙД ХХК
8262,,,Point,106.895822,47.895414,Супер маркет,ХҮРЭЛ БҮД ХХК
8263,,,Point,106.885275,47.89275,Супер маркет,НОМИН ТАВ ТРЕЙД” ХХК
8264,,,Point,106.88629,47.895723,Супер маркет,СИЛК РӨҮТ ТРЕЙДИНГ ХХК
8265,,,Point,106.880102,47.893942,Супер маркет,ДАВХАР БОЛОР ХХК
8266,,,Point,106.877978,47.894358,Супер маркет,МОНГОЛИАН СТАР МЕЛШЕРС ХХК
8267,,,Point,106.867191,47.899908,Супер маркет,ИВЭЭХ БАЯЖИХ ХХК
8268,,,Point,106.864783,47.902522,Супер маркет,ТҮШЭЭТ БУЛАГ ХХК
8269,,,Point,106.869948,47.891556,Супер маркет,БАТ-ӨЛЗИЙ БАТНОРОВ
8270,,,Point,106.868877,47.902715,Супер маркет,Сарнай
8271,,,Point,106.893651,47.91376,Супер маркет,“Power”супермаркет
8272,,,Point,106.891486,47.908772,Супер маркет,Барс Импекс
8273,,,Point,106.891858,47.90879,Супер маркет,Нарлаг арж ХХК
8274,,,Point,106.892177,47.908796,Супер маркет,Гэрэлт эрдэнэ өргөө ХХК
8275,,,Point,106.891093,47.909648,Супер маркет,БИ БИ ЭС ТИ ХХК
8276,,,Point,106.891448,47.909666,Супер маркет,Жөбүнэ ХХК
8277,,,Point,106.89173,47.909637,Супер маркет,ЖИ ЖИ БИ ЭС
8278,,,Point,106.891977,47.909633,Супер маркет,ОАСИС ХХК
8279,,,Point,106.887034,47.912747,Супер маркет,Дүүхээ ХХК
8280,,,Point,106.889794,47.912673,Супер маркет,Хүслийн бэлэг
8281,,,Point,106.888498,47.91166,Супер маркет,Булган ХХК
8282,,,Point,106.89038,47.913592,Супер маркет,Буян-Онги ХХК
8283,,,Point,106.888742,47.913562,Супер маркет,Түм-Өргөжих ХХК
8284,,,Point,106.888258,47.91367,Супер маркет,Дэвжих бүрд ХХК
8285,,,Point,106.888983,47.913758,Супер маркет,Тэнгэрийн үрс ХХК
8286,,,Point,106.889305,47.913853,Супер маркет,Тэлмүүн далай ХХК
8287,,,Point,106.888266,47.913392,Супер маркет,Анаби ХХК
8288,,,Point,106.893781,47.909769,Супер маркет,Мөнхжиндмэнэ ХХК
8289,,,Point,106.891714,47.910189,Супер маркет,Шараа гол ХХК
8290,,,Point,106.888714,47.911252,Супер маркет,Бат-Итгэлт хангай ХХК
8291,,,Point,106.886617,47.914036,Супер маркет,Иргэн
8292,,,Point,106.890532,47.914192,Супер маркет,“Гранд плаза” төвийн “Плаза” супермаркет
8293,,,Point,106.87316,47.911083,Супер маркет,Гермис цетр ХК
8294,,,Point,106.876193,47.909986,Супер маркет,Юнайтед максимум пилларс
8295,,,Point,106.87298,47.912932,Супер маркет,Петро Стар ХХК
8296,,,Point,106.87665,47.910123,Супер маркет,Модка ХХК
8297,,,Point,106.876408,47.91371,Супер маркет,иргэн Содончимэг
8298,,,Point,106.874978,47.91334,Супер маркет,иргэн
8299,,,Point,106.874546,47.913633,Супер маркет,Сэлэнгэ ХХК
8300,,,Point,106.878097,47.913896,Супер маркет,иргэн Янжмаа
8301,,,Point,106.87919,47.911343,Супер маркет,Саруултуяа
