id,object_no,object_name,geom_type,lon,lat
44914,,,Polygon,106.897772,47.923405
44915,,,Polygon,106.898458,47.923266
44916,,,Polygon,106.898362,47.922969
44917,,,Polygon,106.89827,47.922953
44918,,,Polygon,106.898285,47.923035
44919,,,Polygon,106.897271,47.922478
44920,,,Polygon,106.897722,47.92298
44921,,,Polygon,106.897691,47.923057
44922,,,Polygon,106.897594,47.923012
44923,,,Polygon,106.897593,47.922977
44924,,,Polygon,106.897653,47.922969
44925,,,Polygon,106.898146,47.922637
44926,,,Polygon,106.898062,47.922586
44927,,,Polygon,106.89647,47.923096
44928,,,Polygon,106.896913,47.922588
44929,,,Polygon,106.896856,47.922528
44930,,,Polygon,106.897172,47.922569
44931,,,Polygon,106.897224,47.922568
44932,,,Polygon,106.897536,47.92267
44933,,,Polygon,106.89753,47.922612
44934,,,Polygon,106.897604,47.92268
44935,,,Polygon,106.897566,47.922609
44936,,,Polygon,106.897635,47.922609
44937,,,Polygon,106.898067,47.922643
44938,,,Polygon,106.89861,47.92261
44939,,,Polygon,106.898572,47.922551
44940,,,Polygon,106.898636,47.922552
44941,,,Polygon,106.898897,47.922644
44942,,,Polygon,106.898929,47.922584
44943,,,Polygon,106.89722,47.922262
44944,,,Polygon,106.897263,47.922253
44945,,,Polygon,106.897165,47.922207
44946,,,Polygon,106.897202,47.922199
44947,,,Polygon,106.897285,47.922194
44948,,,Polygon,106.89759,47.922227
44949,,,Polygon,106.897669,47.922223
44950,,,Polygon,106.897703,47.922216
44951,,,Polygon,106.897627,47.922165
44952,,,Polygon,106.897694,47.92216
44953,,,Polygon,106.898161,47.922183
44954,,,Polygon,106.89823,47.922167
44955,,,Polygon,106.898102,47.922127
44956,,,Polygon,106.898168,47.922116
44957,,,Polygon,106.898235,47.922111
44958,,,Polygon,106.898733,47.922113
44959,,,Polygon,106.898752,47.922105
44960,,,Polygon,106.898644,47.922066
44961,,,Polygon,106.898702,47.922051
44962,,,Polygon,106.898819,47.922038
44963,,,Polygon,106.899046,47.922087
44964,,,Polygon,106.899037,47.922
44965,,,Polygon,106.899118,47.922085
44966,,,Polygon,106.896778,47.921788
44967,,,Polygon,106.897329,47.921801
44968,,,Polygon,106.897314,47.921729
44969,,,Polygon,106.897377,47.921798
44970,,,Polygon,106.897437,47.921784
44971,,,Polygon,106.89743,47.921712
44972,,,Polygon,106.897971,47.921725
44973,,,Polygon,106.897865,47.921666
44974,,,Polygon,106.897968,47.921644
44975,,,Polygon,106.898026,47.921638
44976,,,Polygon,106.898452,47.921667
44977,,,Polygon,106.898522,47.921663
44978,,,Polygon,106.898433,47.921597
44979,,,Polygon,106.89852,47.921581
44980,,,Polygon,106.898588,47.921575
44981,,,Polygon,106.89907,47.921606
44982,,,Polygon,106.898977,47.921542
44983,,,Polygon,106.899065,47.921525
44984,,,Polygon,106.899094,47.921524
44985,,,Polygon,106.899449,47.921562
44986,,,Polygon,106.899403,47.921494
44987,,,Polygon,106.899352,47.921499
44988,,,Polygon,106.896665,47.921459
44989,,,Polygon,106.896715,47.921452
44990,,,Polygon,106.897468,47.92137
44991,,,Polygon,106.897525,47.921363
44992,,,Polygon,106.898286,47.921271
44993,,,Polygon,106.898344,47.921265
44994,,,Polygon,106.898771,47.921218
44995,,,Polygon,106.89842,47.919504
44996,,,Polygon,106.898394,47.919462
44997,,,Polygon,106.898058,47.919605
44998,,,Polygon,106.898003,47.919634
44999,,,Polygon,106.897945,47.919651
45000,,,Polygon,106.898032,47.919562
45001,,,Polygon,106.897967,47.919575
45002,,,Polygon,106.897581,47.919736
45003,,,Polygon,106.897529,47.919741
45004,,,Polygon,106.897466,47.919748
45005,,,Polygon,106.897503,47.919677
45006,,,Polygon,106.897401,47.919714
45007,,,Polygon,106.896982,47.919779
45008,,,Polygon,106.896912,47.91979
45009,,,Polygon,106.896995,47.919833
45010,,,Polygon,106.89696,47.919847
45011,,,Polygon,106.896931,47.919854
45012,,,Polygon,106.896864,47.919809
45013,,,Polygon,106.896545,47.919876
45014,,,Polygon,106.896473,47.919886
45015,,,Polygon,106.896493,47.919952
45016,,,Polygon,106.896413,47.919912
45017,,,Polygon,106.898164,47.919015
45018,,,Polygon,106.897955,47.919118
45019,,,Polygon,106.897958,47.919065
45020,,,Polygon,106.897873,47.919081
45021,,,Polygon,106.897906,47.91914
45022,,,Polygon,106.897826,47.919153
45023,,,Polygon,106.897803,47.919113
45024,,,Polygon,106.897389,47.919187
45025,,,Polygon,106.897267,47.919264
45026,,,Polygon,106.897263,47.919199
45027,,,Polygon,106.896686,47.919337
45028,,,Polygon,106.896753,47.919331
45029,,,Polygon,106.896804,47.919318
45030,,,Polygon,106.89674,47.919271
45031,,,Polygon,106.896654,47.919293
45032,,,Polygon,106.89619,47.919403
45033,,,Polygon,106.896256,47.919395
45034,,,Polygon,106.896324,47.919378
45035,,,Polygon,106.896244,47.919336
45036,,,Polygon,106.896346,47.919325
45037,,,Polygon,106.896169,47.919353
45038,,,Polygon,106.895874,47.919389
45039,,,Polygon,106.895815,47.919395
45040,,,Polygon,106.895784,47.91946
45041,,,Polygon,106.895697,47.919419
45042,,,Polygon,106.895216,47.91952
45043,,,Polygon,106.895214,47.919458
45044,,,Polygon,106.895732,47.91918
45045,,,Polygon,106.895829,47.919161
45046,,,Polygon,106.897617,47.918897
45047,,,Polygon,106.89764,47.91889
45048,,,Polygon,106.897998,47.918826
45049,,,Polygon,106.897627,47.918478
45050,,,Polygon,106.897563,47.918424
45051,,,Polygon,106.897223,47.918191
45052,,,Polygon,106.896814,47.917914
45053,,,Polygon,106.896266,47.918186
45054,,,Polygon,106.89675,47.918111
45055,,,Polygon,106.896823,47.918071
45056,,,Polygon,106.89706,47.918422
45057,,,Polygon,106.896969,47.918444
45058,,,Polygon,106.897065,47.918468
45059,,,Polygon,106.896718,47.91872
45060,,,Polygon,106.895988,47.9173
45061,,,Polygon,106.895438,47.917187
45062,,,Polygon,106.895385,47.917224
45063,,,Polygon,106.895539,47.917647
45064,,,Polygon,106.893977,47.917144
45065,,,Polygon,106.893975,47.917201
45066,,,Polygon,106.894016,47.917243
45067,,,Polygon,106.894038,47.917161
45068,,,Polygon,106.894077,47.917245
45069,,,Polygon,106.894142,47.917241
45070,,,Polygon,106.894435,47.917225
45071,,,Polygon,106.894556,47.917547
45072,,,Polygon,106.894544,47.917636
45073,,,Polygon,106.894542,47.917597
45074,,,Polygon,106.894161,47.917665
45075,,,Polygon,106.894132,47.917662
45076,,,Polygon,106.894115,47.917598
45077,,,Polygon,106.894155,47.917578
45078,,,Polygon,106.89459,47.918585
45079,,,Polygon,106.894595,47.91863
45080,,,Polygon,106.894598,47.919137
45081,,,Polygon,106.893878,47.918988
45082,,,Polygon,106.893797,47.918852
45083,,,Polygon,106.893803,47.918827
45084,,,Polygon,106.893664,47.918858
45085,,,Polygon,106.89372,47.918859
45086,,,Polygon,106.893851,47.918612
45087,,,Polygon,106.893756,47.918276
45088,,,Polygon,106.893724,47.918221
45089,,,Polygon,106.893612,47.918255
45090,,,Polygon,106.893654,47.918258
45091,,,Polygon,106.89304,47.918272
45092,,,Polygon,106.891883,47.918113
45093,,,Polygon,106.891839,47.918112
45094,,,Polygon,106.891916,47.918044
45095,,,Polygon,106.891795,47.918033
45096,,,Polygon,106.891144,47.918039
45097,,,Polygon,106.891636,47.917594
45098,,,Polygon,106.891717,47.9176
45099,,,Polygon,106.892446,47.920997
45100,,,Polygon,106.891707,47.917677
45101,,,Polygon,106.892048,47.918873
45102,,,Polygon,106.892056,47.918818
45103,,,Polygon,106.892088,47.918886
45104,,,Polygon,106.89214,47.918892
45105,,,Polygon,106.892111,47.918825
45106,,,Polygon,106.892179,47.91885
45107,,,Polygon,106.892491,47.918959
45108,,,Polygon,106.892509,47.918918
45109,,,Polygon,106.892544,47.918985
45110,,,Polygon,106.892566,47.918992
45111,,,Polygon,106.892582,47.918931
45112,,,Polygon,106.89264,47.919004
45113,,,Polygon,106.893036,47.920966
45114,,,Polygon,106.892533,47.920996
45115,,,Polygon,106.927972,47.979061
45116,,,Polygon,106.892576,47.920992
45117,,,Polygon,106.892533,47.920994
45118,,,Polygon,106.892657,47.920981
45119,,,Polygon,106.892562,47.92093
45120,,,Polygon,106.892627,47.920928
45121,,,Polygon,106.891165,47.92282
45122,,,Polygon,106.892433,47.920947
45123,,,Polygon,106.891178,47.922883
45124,,,Polygon,106.891227,47.922874
45125,,,Polygon,106.891572,47.922849
45126,,,Polygon,106.891523,47.922793
45127,,,Polygon,106.929331,47.978926
45128,,,Polygon,106.928685,47.97899
45129,,,Polygon,106.930466,47.978909
45130,,,Polygon,106.931726,47.98109
45131,,,Polygon,107.025473,47.904743
45132,,,Polygon,107.010942,47.900527
45133,,,Polygon,106.93636,47.945621
45134,,,Polygon,106.965688,47.935459
45135,,,Polygon,106.964762,47.934182
45136,,,Polygon,106.936785,47.944834
45137,,,Polygon,106.942391,47.947041
45138,,,Polygon,106.87312,47.941455
45139,,,Polygon,106.852876,47.951953
45140,,,Polygon,106.859989,47.949684
45141,,,Polygon,106.862242,47.949343
45142,,,Polygon,106.826412,47.954286
45143,,,Polygon,106.849559,47.951999
45144,,,Polygon,106.853682,47.954742
45145,,,Polygon,106.853152,47.953719
45146,,,Polygon,106.858964,47.948616
45147,,,Polygon,106.891248,47.921066
45148,,,Polygon,106.850548,47.953266
45149,,,Polygon,106.766367,47.925498
45150,,,Polygon,106.766928,47.92539
45151,,,Polygon,106.766966,47.925264
45152,,,Polygon,106.89425,47.923489
45153,,,Polygon,107.262365,47.766668
45154,,,Polygon,107.375241,47.778242
45155,,,Polygon,107.387469,47.777967
45156,,,Polygon,107.395174,47.780749
45157,,,Polygon,107.392301,47.778636
45158,,,Polygon,107.39925,47.785554
45159,,,Polygon,107.396111,47.783129
45160,,,Polygon,107.394229,47.781333
45161,,,Polygon,107.392616,47.781141
45162,,,Polygon,106.56392,47.904312
45163,,,Polygon,106.584431,47.84509
45164,,,Polygon,106.585032,47.889177
45165,,,Polygon,106.579894,47.896431
45166,,,Polygon,106.587794,47.891729
45167,,,Polygon,106.582384,47.888803
45168,,,Polygon,106.809258,47.960918
45169,,,Polygon,106.809098,47.959884
45170,,,Polygon,106.889303,47.90041
45171,,,Polygon,106.891336,47.900889
45172,,,Polygon,106.893121,47.920586
45173,,,Polygon,106.880776,47.894508
45174,,,Polygon,106.892637,47.918953
45175,,,Polygon,106.893051,47.919099
45176,,,Polygon,106.893032,47.919035
45177,,,Polygon,106.893105,47.919048
45178,,,Polygon,106.893112,47.919113
45179,,,Polygon,106.893163,47.919078
45180,,,Polygon,106.893162,47.919138
45181,,,Polygon,106.893496,47.919261
45182,,,Polygon,106.893575,47.91928
45183,,,Polygon,106.893481,47.919197
45184,,,Polygon,106.893565,47.919213
45185,,,Polygon,106.893611,47.919232
45186,,,Polygon,106.893575,47.91928
45187,,,Polygon,106.893898,47.919341
45188,,,Polygon,106.893906,47.919287
45189,,,Polygon,106.893961,47.919361
45190,,,Polygon,106.894037,47.919369
45191,,,Polygon,106.893986,47.919297
45192,,,Polygon,106.894028,47.919312
45193,,,Polygon,106.894346,47.919393
45194,,,Polygon,106.894396,47.919398
45195,,,Polygon,106.894436,47.919399
45196,,,Polygon,106.894335,47.919328
45197,,,Polygon,106.894402,47.91933
45198,,,Polygon,106.894379,47.919709
45199,,,Polygon,106.894291,47.919702
45200,,,Polygon,106.89434,47.919649
45201,,,Polygon,106.894144,47.91962
45202,,,Polygon,106.893898,47.919633
45203,,,Polygon,106.893975,47.919595
45204,,,Polygon,106.893798,47.919621
45205,,,Polygon,106.893853,47.91957
45206,,,Polygon,106.892633,47.920598
45207,,,Polygon,106.89366,47.919542
45208,,,Polygon,106.893419,47.919502
45209,,,Polygon,106.893399,47.919557
45210,,,Polygon,106.892239,47.919327
45211,,,Polygon,106.892155,47.919321
45212,,,Polygon,106.891767,47.919274
45213,,,Polygon,106.89173,47.919271
45214,,,Polygon,106.891744,47.919338
45215,,,Polygon,106.8913,47.919568
45216,,,Polygon,106.891363,47.919571
45217,,,Polygon,106.891321,47.919631
45218,,,Polygon,106.891835,47.919668
45219,,,Polygon,106.891864,47.919673
45220,,,Polygon,106.891933,47.919676
45221,,,Polygon,106.891876,47.91961
45222,,,Polygon,106.891939,47.91962
45223,,,Polygon,106.892419,47.919724
45224,,,Polygon,106.892509,47.91973
45225,,,Polygon,106.89289,47.919764
45226,,,Polygon,106.892941,47.919773
45227,,,Polygon,106.89302,47.919778
45228,,,Polygon,106.89295,47.919724
45229,,,Polygon,106.893412,47.919816
45230,,,Polygon,106.893478,47.919819
45231,,,Polygon,106.893716,47.919831
45232,,,Polygon,106.89373,47.919839
45233,,,Polygon,106.89376,47.919845
45234,,,Polygon,106.893838,47.91985
45235,,,Polygon,106.894224,47.919882
45236,,,Polygon,106.894279,47.91989
45237,,,Polygon,106.894302,47.920338
45238,,,Polygon,106.894307,47.920275
45239,,,Polygon,106.894067,47.920327
45240,,,Polygon,106.894001,47.920324
45241,,,Polygon,106.894012,47.920261
45242,,,Polygon,106.893561,47.920285
45243,,,Polygon,106.893616,47.920293
45244,,,Polygon,106.893682,47.920297
45245,,,Polygon,106.893662,47.920237
45246,,,Polygon,106.893627,47.920231
45247,,,Polygon,106.893548,47.920226
45248,,,Polygon,106.893065,47.920261
45249,,,Polygon,106.893111,47.920265
45250,,,Polygon,106.893186,47.920267
45251,,,Polygon,106.893078,47.920203
45252,,,Polygon,106.893117,47.920203
45253,,,Polygon,106.892648,47.920247
45254,,,Polygon,106.892616,47.920184
45255,,,Polygon,106.826571,47.956978
45256,,,Polygon,106.892654,47.920184
45257,,,Polygon,106.892749,47.920194
45258,,,Polygon,106.892138,47.920225
45259,,,Polygon,106.89216,47.920227
45260,,,Polygon,106.892208,47.920228
45261,,,Polygon,106.892128,47.920164
45262,,,Polygon,106.892167,47.920164
45263,,,Polygon,106.892262,47.920173
45264,,,Polygon,106.891742,47.920209
45265,,,Polygon,106.891764,47.920211
45266,,,Polygon,106.891812,47.920212
45267,,,Polygon,106.891732,47.920148
45268,,,Polygon,106.89177,47.920149
45269,,,Polygon,106.891866,47.920157
45270,,,Polygon,106.891414,47.920197
45271,,,Polygon,106.891481,47.920201
45272,,,Polygon,106.891477,47.92014
45273,,,Polygon,106.89142,47.920135
45274,,,Polygon,106.891229,47.920189
45275,,,Polygon,106.891234,47.92013
45276,,,Polygon,106.893942,47.920606
45277,,,Polygon,106.893858,47.920608
45278,,,Polygon,106.892587,47.920596
45279,,,Polygon,106.892631,47.920534
45280,,,Polygon,106.892535,47.920539
45281,,,Polygon,106.892105,47.920601
45282,,,Polygon,106.892048,47.920598
45283,,,Polygon,106.89215,47.920537
45284,,,Polygon,106.892091,47.920536
45285,,,Polygon,106.891629,47.9206
45286,,,Polygon,106.891577,47.9206
45287,,,Polygon,106.89158,47.920535
45288,,,Polygon,106.891497,47.920597
45289,,,Polygon,106.892987,47.920911
45290,,,Polygon,106.891559,47.922786
45291,,,Polygon,106.891644,47.922781
45292,,,Polygon,106.891227,47.923297
45293,,,Polygon,106.891311,47.923336
45294,,,Polygon,106.891553,47.923266
45295,,,Polygon,106.891494,47.923236
45296,,,Polygon,106.861531,47.915413
45297,,,Polygon,106.89162,47.923255
45298,,,Polygon,106.891587,47.923196
45299,,,Polygon,106.891731,47.923175
45300,,,Polygon,106.891797,47.923204
45301,,,Polygon,106.891862,47.923194
45302,,,Polygon,106.827613,47.964923
45303,,,Polygon,106.891829,47.923135
45304,,,Polygon,106.891927,47.923163
45305,,,Polygon,106.891924,47.923115
45306,,,Polygon,106.892412,47.923056
45307,,,Polygon,106.892444,47.922997
45308,,,Polygon,106.892527,47.923043
45309,,,Polygon,106.89251,47.92298
45310,,,Polygon,106.892582,47.922973
45311,,,Polygon,106.892937,47.922987
45312,,,Polygon,106.893006,47.922981
45313,,,Polygon,106.893052,47.922973
45314,,,Polygon,106.892935,47.92293
45315,,,Polygon,106.892995,47.922917
45316,,,Polygon,106.89305,47.922916
45317,,,Polygon,106.893039,47.923411
45318,,,Polygon,106.893039,47.923474
45319,,,Polygon,106.878052,47.909827
45320,,,Polygon,106.893128,47.923493
45321,,,Polygon,106.892926,47.923682
45322,,,Polygon,106.892894,47.923713
45323,,,Polygon,106.892984,47.923732
45324,,,Polygon,106.892165,47.923559
45325,,,Polygon,106.826714,47.966269
45326,,,Polygon,106.892308,47.923621
45327,,,Polygon,106.892336,47.923596
45328,,,Polygon,106.892302,47.92355
45329,,,Polygon,106.892208,47.923748
45330,,,Polygon,106.89218,47.923813
45331,,,Polygon,106.892808,47.923994
45332,,,Polygon,106.89285,47.923957
45333,,,Polygon,106.892759,47.923937
45334,,,Polygon,106.892802,47.923897
45335,,,Polygon,106.892984,47.923732
45336,,,Polygon,106.892894,47.923713
45337,,,Polygon,106.892926,47.923682
45338,,,Polygon,106.836276,47.954009
45339,,,Polygon,106.893155,47.922138
45340,,,Polygon,106.560757,47.746845
45341,,,Polygon,107.236459,47.769222
45342,,,Polygon,106.828187,47.967438
45343,,,Polygon,106.60614,47.773487
45344,,,Polygon,106.974062,48.003287
45345,,,Polygon,106.973311,48.003663
45346,,,Polygon,106.96679,47.994328
45347,,,Polygon,106.886123,47.911478
45348,,,Polygon,106.96738,47.994216
45349,,,Polygon,106.967452,47.993943
45350,,,Polygon,106.967412,47.993216
45351,,,Polygon,106.966883,47.992664
45352,,,Polygon,106.965832,47.994046
45353,,,Polygon,106.965885,47.994016
45354,,,Polygon,106.965853,47.993182
45355,,,Polygon,106.965788,47.993155
45356,,,Polygon,106.96468,47.993479
45357,,,Polygon,106.964281,47.994349
45358,,,Polygon,106.964695,47.994553
45359,,,Polygon,106.96512,47.994762
45360,,,Polygon,106.930044,47.978855
45361,,,Polygon,106.937201,47.943903
45362,,,Polygon,106.937183,47.941538
45363,,,Polygon,106.937175,47.941919
45364,,,Polygon,106.937171,47.9423
45365,,,Polygon,106.934128,47.941235
45366,,,Polygon,106.934273,47.941573
45367,,,Polygon,106.935429,47.941222
45368,,,Polygon,106.935961,47.94117
45369,,,Polygon,106.894666,47.923468
45370,,,Polygon,106.936567,47.941111
45371,,,Polygon,106.937097,47.941061
45372,,,Polygon,106.942792,47.947562
45373,,,Polygon,106.943779,47.946737
45374,,,Polygon,106.94377,47.94667
45375,,,Polygon,106.942866,47.946085
45376,,,Polygon,106.94124,47.946786
45377,,,Polygon,106.942831,47.946777
45378,,,Polygon,106.942363,47.947225
45379,,,Polygon,106.936814,47.945597
45380,,,Polygon,106.936799,47.945215
45381,,,Polygon,106.965356,47.936586
45382,,,Polygon,106.960277,47.931868
45383,,,Polygon,106.962206,47.934859
45384,,,Polygon,106.962572,47.934742
45385,,,Polygon,106.963172,47.934549
45386,,,Polygon,106.964387,47.931791
45387,,,Polygon,106.964489,47.932142
45388,,,Polygon,106.964591,47.932493
45389,,,Polygon,106.964693,47.932845
45390,,,Polygon,106.894393,47.9124
45391,,,Polygon,106.960747,47.931644
45392,,,Polygon,106.96126,47.931397
45393,,,Polygon,106.958062,47.932414
45394,,,Polygon,106.957615,47.932726
45395,,,Polygon,106.958018,47.933243
45396,,,Polygon,106.958551,47.933381
45397,,,Polygon,106.96567,47.935644
45398,,,Polygon,106.965905,47.935974
45399,,,Polygon,106.894881,47.923544
45400,,,Polygon,106.966324,47.936559
45401,,,Polygon,106.962658,47.937087
45402,,,Polygon,106.961039,47.936808
45403,,,Polygon,106.961029,47.936453
45404,,,Polygon,106.894385,47.91218
45405,,,Polygon,106.962078,47.937382
45406,,,Polygon,106.963163,47.9371
45407,,,Polygon,106.965206,47.936568
45408,,,Polygon,106.931581,47.980429
45409,,,Polygon,106.894357,47.911413
45410,,,Polygon,106.931312,47.979197
45411,,,Polygon,106.928035,47.982224
45412,,,Polygon,106.929223,47.982082
45413,,,Polygon,106.92882,47.983543
45414,,,Polygon,106.895989,47.92346
45415,,,Polygon,106.929381,47.983488
45416,,,Polygon,106.929942,47.983434
45417,,,Polygon,106.932907,47.983108
45418,,,Polygon,106.933035,47.983688
45419,,,Polygon,106.896074,47.923455
45420,,,Polygon,106.935543,47.983445
45421,,,Polygon,106.935354,47.983153
45422,,,Polygon,106.9147,47.957092
45423,,,Polygon,106.914274,47.960409
45424,,,Polygon,106.789707,47.932597
45425,,,Polygon,106.830415,47.959949
45426,,,Polygon,106.836273,47.953925
45427,,,Polygon,106.826359,47.953758
45428,,,Polygon,106.826564,47.956979
45429,,,Polygon,106.826571,47.956983
45430,,,Polygon,106.834845,47.953895
45431,,,Polygon,106.836273,47.953933
45432,,,Polygon,106.839591,47.959068
45433,,,Polygon,106.826727,47.959086
45434,,,Polygon,106.89435,47.911208
45435,,,Polygon,106.826488,47.955351
45436,,,Polygon,106.830991,47.955393
45437,,,Polygon,106.830974,47.955348
45438,,,Polygon,106.834621,47.953795
45439,,,Polygon,106.894343,47.911025
45440,,,Polygon,106.841079,47.954992
45441,,,Polygon,106.840679,47.953664
45442,,,Polygon,106.834724,47.953815
45443,,,Polygon,106.826573,47.956885
45444,,,Polygon,106.825282,47.95131
45445,,,Polygon,106.824933,47.949462
45446,,,Polygon,106.82022,47.949665
45447,,,Polygon,106.831644,47.949345
45448,,,Polygon,106.894323,47.910506
45449,,,Polygon,106.836445,47.948417
45450,,,Polygon,106.874182,47.933673
45451,,,Polygon,106.874429,47.933404
45452,,,Polygon,106.786789,47.937278
45453,,,Polygon,106.89618,47.923385
45454,,,Polygon,106.78664,47.937397
45455,,,Polygon,106.786703,47.937326
45456,,,Polygon,106.764877,47.926477
45457,,,Polygon,106.752089,47.923375
45458,,,Polygon,106.897878,47.921733
45459,,,Polygon,106.751787,47.92345
45460,,,Polygon,106.764954,47.9253
45461,,,Polygon,106.765636,47.926418
45462,,,Polygon,106.762475,47.926666
45463,,,Polygon,106.894314,47.91029
45464,,,Polygon,106.762483,47.926713
45465,,,Polygon,106.762677,47.928003
45466,,,Polygon,106.763039,47.929789
45467,,,Polygon,106.765163,47.933472
45468,,,Polygon,106.893627,47.924018
45469,,,Polygon,106.765262,47.93346
45470,,,Polygon,106.767549,47.926147
45471,,,Polygon,106.769844,47.925647
45472,,,Polygon,106.768152,47.925605
45473,,,Polygon,106.895189,47.924254
45474,,,Polygon,106.767528,47.926298
45475,,,Polygon,106.76792,47.927375
45476,,,Polygon,106.767535,47.928983
45477,,,Polygon,106.767347,47.935305
45478,,,Polygon,106.898455,47.922999
45479,,,Polygon,106.767446,47.9344
45480,,,Polygon,106.79047,47.929393
45481,,,Polygon,106.808628,47.954889
45482,,,Polygon,106.809321,47.959446
45483,,,Polygon,106.898355,47.922923
45484,,,Polygon,106.807715,47.944342
45485,,,Polygon,106.807447,47.955521
45486,,,Polygon,106.801137,47.95446
45487,,,Polygon,106.801018,47.957239
45488,,,Polygon,106.898355,47.922923
45489,,,Polygon,106.80446,47.972138
45490,,,Polygon,106.807702,47.931428
45491,,,Polygon,106.810188,47.92973
45492,,,Polygon,106.563376,47.84234
45493,,,Polygon,106.898169,47.922968
45494,,,Polygon,106.568104,47.90206
45495,,,Polygon,106.807352,47.950921
45496,,,Polygon,106.808851,47.959674
45497,,,Polygon,106.808845,47.960297
45498,,,Polygon,106.898147,47.923049
45499,,,Polygon,106.581131,47.885273
45500,,,Polygon,106.806161,47.970813
45501,,,Polygon,106.804267,47.975971
45502,,,Polygon,106.80427,47.976843
45503,,,Polygon,106.898112,47.921692
45504,,,Polygon,106.802959,47.976023
45505,,,Polygon,106.806326,47.975697
45506,,,Polygon,106.806736,47.975632
45507,,,Polygon,106.803708,47.980899
45508,,,Polygon,106.898396,47.92125
45509,,,Polygon,106.80356,47.979166
45510,,,Polygon,106.80228,47.987971
45511,,,Polygon,106.807752,47.982184
45512,,,Polygon,106.883997,47.898089
45513,,,Polygon,106.897861,47.919595
45514,,,Polygon,106.884443,47.899641
45515,,,Polygon,106.760676,47.924077
45516,,,Polygon,106.761672,47.92424
45517,,,Polygon,106.880132,47.90701
45518,,,Polygon,106.897743,47.919651
45519,,,Polygon,106.897498,47.892679
45520,,,Polygon,106.806115,47.971077
45521,,,Polygon,106.802725,47.953162
45522,,,Polygon,106.859704,47.906454
45523,,,Polygon,106.859353,47.906169
45524,,,Polygon,106.867842,47.906657
45525,,,Polygon,106.861884,47.906072
45526,,,Polygon,106.861998,47.905368
45527,,,Polygon,106.908547,47.893582
45528,,,Polygon,106.900016,47.890851
45529,,,Polygon,106.895009,47.89411
45530,,,Polygon,106.765492,47.927871
45531,,,Polygon,106.830266,47.895532
45532,,,Polygon,106.847269,47.904834
45533,,,Polygon,106.831047,47.892393
45534,,,Polygon,106.837505,47.903612
45535,,,Polygon,106.771617,47.884929
45536,,,Polygon,106.827578,47.910354
45537,,,Polygon,106.837662,47.909659
45538,,,Polygon,106.837557,47.909655
45539,,,Polygon,106.837216,47.91037
45540,,,Polygon,106.833362,47.91049
45541,,,Polygon,106.833847,47.910526
45542,,,Polygon,106.83471,47.910597
45543,,,Polygon,106.835377,47.910641
45544,,,Polygon,106.845509,47.910081
45545,,,Polygon,106.845638,47.910079
45546,,,Polygon,106.850007,47.910001
45547,,,Polygon,106.857065,47.911243
45548,,,Polygon,106.857219,47.9113
45549,,,Polygon,106.894409,47.912841
45550,,,Polygon,106.894415,47.912766
45551,,,Polygon,106.894404,47.912691
45552,,,Polygon,106.894305,47.910072
45553,,,Polygon,106.894298,47.909851
45554,,,Polygon,106.893976,47.909679
45555,,,Polygon,106.893956,47.910899
45556,,,Polygon,106.893956,47.910843
45557,,,Polygon,106.879431,47.915257
45558,,,Polygon,106.878351,47.914818
45559,,,Polygon,106.877304,47.914766
45560,,,Polygon,106.877383,47.914744
45561,,,Polygon,106.877275,47.914812
45562,,,Polygon,106.878974,47.914867
45563,,,Polygon,106.87923,47.914891
45564,,,Polygon,106.879521,47.914947
45565,,,Polygon,106.87948,47.915205
45566,,,Polygon,106.88616,47.915583
45567,,,Polygon,106.886665,47.915599
45568,,,Polygon,106.883085,47.909971
45569,,,Polygon,106.883211,47.909969
45570,,,Polygon,106.882514,47.909962
45571,,,Polygon,106.883006,47.909954
45572,,,Polygon,106.881805,47.909975
45573,,,Polygon,106.88147,47.90998
45574,,,Polygon,106.881162,47.909984
45575,,,Polygon,106.880735,47.910009
45576,,,Polygon,106.880353,47.909998
45577,,,Polygon,106.880654,47.909994
45578,,,Polygon,106.888244,47.909722
45579,,,Polygon,106.888009,47.909729
45580,,,Polygon,106.887708,47.909731
45581,,,Polygon,106.887245,47.909738
45582,,,Polygon,106.886865,47.909744
45583,,,Polygon,106.886534,47.909748
45584,,,Polygon,106.897671,47.919683
45585,,,Polygon,106.886213,47.909754
45586,,,Polygon,106.884221,47.910249
45587,,,Polygon,106.885214,47.90977
45588,,,Polygon,106.884528,47.909781
45589,,,Polygon,106.84279,47.91159
45590,,,Polygon,106.858971,47.913988
45591,,,Polygon,106.859802,47.91472
45592,,,Polygon,106.86146,47.915475
45593,,,Polygon,106.86141,47.915537
45594,,,Polygon,106.865642,47.915151
45595,,,Polygon,106.882865,47.916284
45596,,,Polygon,106.882863,47.91623
45597,,,Polygon,106.882998,47.915157
45598,,,Polygon,106.882959,47.91511
45599,,,Polygon,106.882971,47.915063
45600,,,Polygon,106.882691,47.915054
45601,,,Polygon,106.882379,47.915059
45602,,,Polygon,106.878096,47.910042
45603,,,Polygon,106.886119,47.911361
45604,,,Polygon,106.885551,47.91132
45605,,,Polygon,106.886853,47.910924
45606,,,Polygon,106.886748,47.910902
45607,,,Polygon,106.889413,47.910935
45608,,,Polygon,106.891852,47.914346
45609,,,Polygon,106.891755,47.914375
45610,,,Polygon,106.88734,47.919027
45611,,,Polygon,106.878675,47.921761
45612,,,Polygon,106.915848,47.937071
