id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Үйлчилгээ албан конторын давхарын тоо /бусад/,Гудамж,Хүчинтэй хугацаа,Орон сууцны давхарын тоо,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар
3122683,ТТА151756971416360,,Polygon,106.71404,47.903786,Архитектур төлөвлөлтийн даалгавар,2025/00-1019,"Шатахуун түгээх газар, агуулах (Газрын тосны бүтээгдэхүүний агуулах)",Шатахуун түгээх станцын барилга,Сонгинохайрхан,20-р хороо,Тахилт-2 /18241/,,,2,,
3122685,ТТА161756972818359,,Polygon,106.890436,47.944002,Архитектур төлөвлөлтийн даалгавар,2025/00-1027,Экологийн төв  (Түр барилга байгууламж),Түр барилга байгууламж,Чингэлтэй,"21-р хороо, 12-р хороо",Дэнжийн мянга-1 /15120/,,,2,,
3122686,ТТА181756973004752,,Polygon,106.924707,47.881757,,,,,,,,,,,,
3122688,ТТА181756974642255,,Polygon,107.525599,47.80435,Архитектур төлөвлөлтийн даалгавар,2025/00-1034,"Аялал, жуулчлалын цогцолбор",Аялал жуулчлалын барилга,Налайх,5-р хороо,"100 мод /12596/, Цонжин болдог /12593/, Агуйт /12595/",2,,2,3,
3122694,ТТА181756977437672,,Polygon,106.758905,47.818293,Архитектур төлөвлөлтийн даалгавар,2025/00-1038,Эйч Эл Кэй Эм Эн ХХК,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Хан-Уул,8-р хороо,Морин-2 /17133/,,,2,,
3122695,ТТА181756977437773,,Polygon,106.75975,47.81914,Архитектур төлөвлөлтийн даалгавар,2025/00-1038,Эйч Эл Кэй Эм Эн ХХК,"Худалдаа, нийтийн үйлчилгээний цогцолбор",Хан-Уул,8-р хороо,Морин-2 /17133/,,,2,,
3122696,ТТА181756977470750,,Polygon,107.330695,47.779907,,,,,,,,,,,,
3122721,ТТА181756980671690,,Polygon,106.709019,47.890706,Архитектур төлөвлөлтийн даалгавар,2025/00-1039,"Агуулах, аж ахуйн цогцолбор","Худалдаа, нийтийн үйлчилгээний цогцолбор",Сонгинохайрхан,32-р хороо,Хотын шинэ төв /18270/,5,,2,3,
3122722,ТТА181756980778551,,Polygon,106.904255,47.912941,Архитектур төлөвлөлтийн даалгавар,2025/00-1040,Үйлчилгээний цогцолбор,Үйлдвэрлэлийн барилга,Сүхбаатар,3-р хороо,5-р хороолол-3 /14252/,20,,2,,
3122725,ТТА171756981023665,,Polygon,106.791459,47.906694,,,,,,,,,,,,
3122727,ТТА181756981468682,,Polygon,106.881861,47.771579,Архитектур төлөвлөлтийн даалгавар,2025/00-1037,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
3122728,ТТА181756981468775,,Polygon,106.886841,47.769532,Архитектур төлөвлөлтийн даалгавар,2025/00-1037,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
3122729,ТТА181756981468872,,Polygon,106.873134,47.773219,Архитектур төлөвлөлтийн даалгавар,2025/00-1037,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
3122730,ТТА181756981468980,,Polygon,106.870008,47.777081,Архитектур төлөвлөлтийн даалгавар,2025/00-1037,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
3122739,ТТА141756981648884,,Polygon,106.860805,47.780306,Архитектур төлөвлөлтийн даалгавар,2025/00-1037,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
3122740,ТТА141756981649010,,Polygon,106.860715,47.782151,Архитектур төлөвлөлтийн даалгавар,2025/00-1037,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,14-р хороо,Бугын ам /17152/,,,2,,
3122748,ТТА181756984354920,,Polygon,106.78169,47.90763,,,,,,,,,,,,
3122750,ТТА161756984984279,,Polygon,106.888572,47.916326,,,,,,,,,,,,
3122752,ТТА131756985479882,,Polygon,106.84443,47.8578,,,,,,,,,,,,
3122768,ТТА181756987145263,,Polygon,106.900456,47.909448,Архитектур төлөвлөлтийн даалгавар,2025/00-1044,Орон сууцны цогцолбор,Үйлчилгээтэй орон сууц,Сүхбаатар,3-р хороо,5-р хороолол-3 /14252/,,,2,,
3122771,ТТА141757030708311,,Polygon,107.094901,47.857365,Архитектур төлөвлөлтийн даалгавар,2025/00-1045,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Баянзүрх,11-р хороо,Чулуут /13220/,,,2,,
3122778,ТТА141757035068293,,Polygon,106.908896,47.935348,Архитектур төлөвлөлтийн даалгавар,2025/00-1047,Үйлчилгээтэй оффисын барилга,Үйлчилгээтэй албан конторын барилга,Сүхбаатар,9-р хороо,7-р хороолол-3 /14182/,,,2,,
3122859,ТТА151757064829820,,Polygon,106.86236,47.873836,Архитектур төлөвлөлтийн даалгавар,2025/00-1049,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,24-р хороо,Хүүшийн ам /17080/,,,2,,
3122865,ТТА171757296625464,,Polygon,106.87954,47.915704,Архитектур төлөвлөлтийн даалгавар,2025/00-1050,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Баянгол,2-р хороо,2-р хороолол-1 /16050/,,,2,,
3122878,ТТА151757298386193,,Polygon,106.952513,47.911863,,,,,,,,,,,,
3122948,ТТА181757304383578,,Polygon,106.900489,48.050078,Архитектур төлөвлөлтийн даалгавар,2025/00-1062,"Үйлчилгээний барилга  (Хүнсний дэлгүүр, агуулах)",Үйлчилгээний барилга,Чингэлтэй,24-р хороо,Жигжид-1 /15100/,,,2,,
3122968,ТТА141757314894170,,Polygon,106.903107,47.91385,Архитектур төлөвлөлтийн даалгавар,2025/00-1007,Сургуулийн барилга,Сургуулийн барилга,Сүхбаатар,4-р хороо,5-р хороолол-1 /14250/,,,2,,
3123088,ТТА151757383331550,,Polygon,106.913313,47.884572,Архитектур төлөвлөлтийн даалгавар,2025/00-1018,"Буудаллах, отоглох орон байр",Буудаллах отоглох орон байр,Хан-Уул,11-р хороо,Зайсан-4 /17023/,,,2,,
3123096,ТТА181757383467689,,Polygon,108.354169,47.744138,Архитектур төлөвлөлтийн даалгавар,2025/00-1055,Багануур дулааны станц ТӨХК Дулааны станц,Цахилгаан станцын барилга,Багануур,3-р хороо,Үйлдвэрийн хэсэг-2 /12150/,,,2,,
3123110,ТТА161757385303099,,Polygon,106.73446,47.911128,Архитектур төлөвлөлтийн даалгавар,2025/00-1054,Агуулахын барилга,Агуулахын барилга,Сонгинохайрхан,22-р хороо,Орбит-4 /18173/,,,2,,
3123150,ТТА181757398902675,,Polygon,106.825914,47.940132,Архитектур төлөвлөлтийн даалгавар,2025/00-1058,“Манхан толгой” ХХК Үйлдвэрлэлийн цогцолбор,Үйлдвэрлэлийн барилга,Сонгинохайрхан,"7-р хороо, 6-р хороо","Ханын материал-1 /18060/, Наран-1 /18140/",,,2,,
3123154,ТТА151757403912351,,Polygon,106.826408,47.939907,Архитектур төлөвлөлтийн даалгавар,2025/00-1058,“Манхан толгой” ХХК Үйлдвэрлэлийн цогцолбор,Үйлдвэрлэлийн барилга,Сонгинохайрхан,"7-р хороо, 6-р хороо","Ханын материал-1 /18060/, Наран-1 /18140/",,,2,,
3123155,ТТА131757403912497,,Polygon,106.826665,47.940816,Архитектур төлөвлөлтийн даалгавар,2025/00-1058,“Манхан толгой” ХХК Үйлдвэрлэлийн цогцолбор,Үйлдвэрлэлийн барилга,Сонгинохайрхан,7-р хороо,Наран-1 /18140/,,,2,,
3123184,ТТА141757412224287,,Polygon,106.726537,47.892437,Архитектур төлөвлөлтийн даалгавар,2025/00-1056,Агуулахын цогцолбор,Агуулахын барилга,Сонгинохайрхан,20-р хороо,Сонсголон-6 /18135/,,,2,,
3123250,ТТА181757487171149,,Polygon,106.989927,47.912163,,,,,,,,,,,,
3123346,ТТА131757560973069,,Polygon,106.744854,47.829203,Архитектур төлөвлөлтийн даалгавар,2025/00-1067,ВИМ трэвэл ХХК,Үйлчилгээтэй орон сууц,Хан-Уул,21-р хороо,28-р хороолол /17130/,,,2,,
3123383,ТТА131757573638081,,Polygon,106.909085,47.967683,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123384,ТТА131757573638184,,Polygon,106.909865,47.97165,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123385,ТТА131757573638278,,Polygon,106.914348,47.965006,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,14-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123386,ТТА131757573638386,,Polygon,106.912163,47.965706,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123387,ТТА131757573638502,,Polygon,106.911503,47.965412,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123388,ТТА131757573638625,,Polygon,106.912027,47.965301,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123389,ТТА131757573638751,,Polygon,106.911071,47.965069,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123390,ТТА131757573638864,,Polygon,106.9141,47.96453,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,14-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123391,ТТА131757573638960,,Polygon,106.912082,47.970561,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123392,ТТА131757573639053,,Polygon,106.909599,47.971207,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123393,ТТА131757573639146,,Polygon,106.910892,47.971387,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123394,ТТА131757573639241,,Polygon,106.911876,47.970031,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123395,ТТА131757573639333,,Polygon,106.912668,47.969842,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123396,ТТА131757573639424,,Polygon,106.912853,47.970277,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123397,ТТА131757573639515,,Polygon,106.913505,47.970198,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123398,ТТА131757573639607,,Polygon,106.914183,47.97017,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123399,ТТА131757573639698,,Polygon,106.916201,47.97326,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123400,ТТА131757573639808,,Polygon,106.915893,47.975822,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123401,ТТА131757573639904,,Polygon,106.915804,47.975458,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123402,ТТА131757573640000,,Polygon,106.915949,47.972222,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123403,ТТА131757573640094,,Polygon,106.915724,47.971297,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123404,ТТА131757573640188,,Polygon,106.91629,47.973624,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123405,ТТА131757573640282,,Polygon,106.915465,47.974062,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123406,ТТА131757573640377,,Polygon,106.910109,47.971077,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123407,ТТА131757573640488,,Polygon,106.919599,47.972601,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3123408,ТТА131757573640610,,Polygon,106.921067,47.975798,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3123409,ТТА131757573640735,,Polygon,106.920566,47.974216,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3123410,ТТА131757573640853,,Polygon,106.920871,47.974576,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3123411,ТТА131757573640956,,Polygon,106.921173,47.974936,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Сүхбаатар,14-р хороо,Дамбадаржаа-3  /14062/,,,2,,
3123412,ТТА131757573641072,,Polygon,106.913091,47.970818,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123413,ТТА131757573641208,,Polygon,106.913744,47.970739,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123414,ТТА131757573641340,,Polygon,106.91504,47.971885,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123415,ТТА131757573641470,,Polygon,106.915128,47.972249,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123416,ТТА131757573641604,,Polygon,106.913983,47.967536,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123417,ТТА131757573641728,,Polygon,106.91023,47.967177,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123418,ТТА131757573641857,,Polygon,106.91072,47.966994,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123419,ТТА131757573641964,,Polygon,106.912077,47.96655,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123420,ТТА131757573642084,,Polygon,106.913915,47.968721,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123421,ТТА131757573642200,,Polygon,106.91522,47.968721,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123422,ТТА131757573642321,,Polygon,106.910244,47.969548,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123423,ТТА131757573642455,,Polygon,106.908796,47.969028,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123424,ТТА131757573642586,,Polygon,106.907729,47.969366,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123425,ТТА131757573642711,,Polygon,106.911906,47.969231,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123426,ТТА131757573642844,,Polygon,106.911393,47.969376,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123427,ТТА131757573642981,,Polygon,106.908457,47.967905,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123428,ТТА131757573643114,,Polygon,106.914887,47.966502,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123429,ТТА131757573643245,,Polygon,106.913385,47.96637,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123430,ТТА131757573643371,,Polygon,106.913331,47.96768,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123431,ТТА131757573643497,,Polygon,106.915574,47.966563,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123432,ТТА131757573643624,,Polygon,106.91556,47.966188,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123433,ТТА131757573643757,,Polygon,106.913573,47.964655,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,14-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123434,ТТА131757573643889,,Polygon,106.90783,47.968126,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123435,ТТА131757573644019,,Polygon,106.909616,47.969702,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123436,ТТА131757573644149,,Polygon,106.908361,47.970011,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123437,ТТА131757573644278,,Polygon,106.908985,47.969848,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123438,ТТА131757573644407,,Polygon,106.910939,47.969042,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123439,ТТА131757573644538,,Polygon,106.911554,47.968865,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123440,ТТА131757573644668,,Polygon,106.912382,47.968643,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123441,ТТА131757573644843,,Polygon,106.914635,47.96768,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123442,ТТА131757573644975,,Polygon,106.914071,47.96643,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123443,ТТА131757573645108,,Polygon,106.914568,47.968613,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123444,ТТА131757573645240,,Polygon,106.913263,47.968612,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-2 /15032/,,,2,,
3123445,ТТА131757573645370,,Polygon,106.912392,47.970975,Архитектур төлөвлөлтийн даалгавар,2025/00-1094,“Сэлбэ Хорин Минутын Хот Корпорац” ХХК,Орон сууц /үйлчилгээгүй/,Чингэлтэй,18-р хороо,Чингэлтэй-1 /15031/,,,2,,
3123468,ТТА181757575552427,,Polygon,106.701049,47.888935,,,,,,,,,,,,
3123482,ТТА171757579969808,,Polygon,106.899861,47.907205,Архитектур төлөвлөлтийн даалгавар,2025/00-1064,Сургуулийн өргөтгөл,Сургуулийн барилга,Баянгол,26-р хороо,Үйлдвэрийн төвийн бүс-2 /16020/,,,2,,
3123494,ТТА181757638208557,,Polygon,106.973721,47.908571,Архитектур төлөвлөлтийн даалгавар,2025/00-1065,“Жигүүр гранд групп” ХХК,Орон сууц /үйлчилгээгүй/,Баянзүрх,37-р хороо,Амгалан-3 /13271/,,,2,,
3123495,ТТА181757638208665,,Polygon,106.974416,47.908998,Архитектур төлөвлөлтийн даалгавар,2025/00-1065,“Жигүүр гранд групп” ХХК,Орон сууц /үйлчилгээгүй/,Баянзүрх,37-р хороо,Амгалан-3 /13271/,,,2,,
