id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилгын зориулалт,"Барилга, байгууламжийн нэр",Архитектур төлөвлөлтийн даалгаврын дугаар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
357433,ТАЗ1645798017001,Нутаг дэвсгэрийн зам,Polygon,106.775052,47.863989,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Нутаг дэвсгэрийн зам,БХБХ2022/01-037,,,,
357546,ТАЗ1591712476001,"ХУД, 10-р хороо, Морингийн даваа орчмын шинэ суурь",Polygon,106.720603,47.839707,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"ХУД, 10-р хороо, Морингийн даваа орчмын шинэ суурь",ГБМЗХ2020/22-031,,,,
357678,ТАЗ1533121831001,,Polygon,106.758559,47.830359,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,,,,,
357766,ТАЗ1539952083001,Аялал жуулчлалын цогцолбор,Polygon,106.848127,47.803989,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Аялал жуулчлалын цогцолбор,МЗХ2018/14-22,,,,
357847,ТАЗ1609778327001,Авто зам,Polygon,106.785795,47.862898,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Авто зам,МЗХ2020/36-008,,,,
357848,ТАЗ1612259061001,,Polygon,106.826017,47.807636,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,ГБМЗХ2019/14-009,,,,
358004,ТАЗ1517518705001,Аялал жуулчлалын цогцолбор,Polygon,106.832961,47.865016,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Аялал жуулчлалын цогцолбор,МЗХ2017/06-08,,,,
358105,ТАЗ1643120926001,118 дугаар сургуулийн баруун урд явган хүний нүх,Polygon,106.792618,47.859609,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,118 дугаар сургуулийн баруун урд явган хүний нүх,ХЕТ2022/00-11,,,,
358186,ТАЗ1598357888001,Автозам,Polygon,106.853826,47.878309,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Автозам,ГБМЗХ2020/32-011,,,,
358227,ТАЗ1533121872001,,Polygon,106.760131,47.830796,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,,,,,
358268,ТАЗ1534438262001,,Polygon,106.898779,47.892586,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,,,,,
358362,ТАЗ1649847049001,"Авто зам, замын байгууламж",Polygon,106.81427,47.916329,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Авто зам, замын байгууламж",МЗХ2022/09-00,,,,
358499,ТАЗ1517516261001,Аялал жуулчлалын цогцолбор,Polygon,106.826623,47.869257,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Аялал жуулчлалын цогцолбор,МЗХ2016/01-45,,,,
358526,ТАЗ1651861739001,,Polygon,106.788176,47.841379,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Авто зам, замын байгууламж",МЗХ2022/14-011,,,,
358567,ТАЗ1551831886001,"Механик инженерийн сургуулийн баруун хойд талд, ол",Polygon,106.892813,47.902161,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Механик инженерийн сургуулийн баруун хойд талд, ол",МЗХ2019/04-03,,,,
358816,ТАЗ1545820987001,Амины орон сууц,Polygon,106.781528,47.851425,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Амины орон сууц,МЗХ2018/10-21,,,,
358979,ТАЗ1648809135001,Наадамчдын Авто замаас Энхтайваны өргөн чөлөө,Polygon,106.830898,47.911427,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Наадамчдын Авто замаас Энхтайваны өргөн чөлөө,БХБХ2022/01-022,,,,
359020,ТАЗ1618677358001,Үйлчилгээтэй орон сууц,Polygon,106.922368,47.900829,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Үйлчилгээтэй орон сууц,МЗХ2018/03-30,,,,
359219,ТАЗ1649935665001,"Авто зам, замын байгууламж",Polygon,106.899857,47.901288,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Авто зам, замын байгууламж",,,,,
359418,ТАЗ1614793250001,,Polygon,106.773601,47.846078,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,,,,,
359618,ТАЗ1612959694001,,Polygon,106.795739,47.840945,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,,,,,
359655,ТАЗ1439460549001,Замын цагдаагийн уулзварын олон түвшний огтолцол,Polygon,106.9236,47.907826,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Замын цагдаагийн уулзварын олон түвшний огтолцол,,,,,
359790,ТАЗ1649415489001,Аялал жуулчлалын цогцолбор,Polygon,106.833568,47.808421,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Аялал жуулчлалын цогцолбор,МЗХ2022/03-021,,,,
360288,ТАЗ1517528028001,"Авто зам, талбай",Polygon,106.832138,47.868832,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,"Авто зам, талбай",МЗХ2017/05-29,,,,
360407,ТБА171612259545000,,Polygon,106.826017,47.807636,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",,,,Хан-Уул,8-р хороо,Жаргалантын ам /17091/,
360481,ТАЗ1650284788001,Авто зам,Polygon,106.830287,47.865786,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Авто зам,МЗХ2018/08-09,,,,
360565,ТАЗ1517519008001,Аялал жуулчлалын цогцолбор,Polygon,106.835818,47.865683,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Аялал жуулчлалын цогцолбор,МЗХ2017/06-08,,,,
360973,ТАЗ1648564340001,,Polygon,106.816104,47.862782,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,,МЗХ2022/07-005,,,,
360974,ТАЗ1648809006001,Наадамчдын Авто замаас Энхтайваны өргөн чөлөө,Polygon,106.830989,47.903916,"Авто зам, замын байгууламжийн архитектур төлөвлөлтийн даалгавар",Авто замын барилга,Наадамчдын Авто замаас Энхтайваны өргөн чөлөө,БХБХ2022/01-022,,,,
