id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур төлөвлөлтийн даалгаврын дугаар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
49570,ТШУ1411747621001,Дугуйн зам,Polygon,108.362572,47.764191,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
49885,ТШУ1458924236001,Авто зам,Polygon,107.239094,47.768496,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50032,ТШУ1492084861001,,Polygon,107.247231,47.767783,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50061,ТШУ1497362888001,Шилэн кабель,Polygon,107.420413,47.901778,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50090,ТШУ1502265710001,"Авто замын өргөтгөл, шинэчлэлт",Polygon,107.254593,47.764747,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50091,ТШУ1502266208001,,Polygon,107.264526,47.762926,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50092,ТШУ1502266448001,Авто зам,Polygon,107.27367,47.765627,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50210,ТШУ1518616965001,НД-ийн 1-р хорооны голын авто замаас Нефтийн гудам,Polygon,107.260828,47.785132,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50224,ТШУ1522689298001,,Polygon,108.374982,47.78008,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50449,ТШУ1530632199001,Бохирын шугам,Polygon,107.511204,47.350499,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50456,ТШУ1530632967001,,Polygon,107.437304,47.391397,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50458,ТШУ1529918940001,Налайхын БМҮТП хүртэлх төмөр зам,Polygon,107.248757,47.714843,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50542,ТШУ1548267721001,,Polygon,107.255272,47.768621,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50643,ТШУ1561643486001,Дулааны шугам,Polygon,107.433677,47.350005,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50690,ТШУ1567713274001,,Polygon,107.253501,47.76471,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50694,ТШУ1570465951001,НБМҮТП-ын үерийн далан суваг,Polygon,107.278447,47.727871,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50695,ТШУ1571918298001,Цэвэр усны шугам,MultiPolygon,108.326232,47.736048,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50715,ТШУ1575005970001,Авто зам,Polygon,106.93081,47.980737,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50732,ТШУ1576532202001,Авто зам,Polygon,106.779595,47.901619,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50734,ТШУ1576591846001,,Polygon,107.267183,47.762155,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50735,ТШУ1576592735001,,Polygon,107.266747,47.764315,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50736,ТШУ1576594424001,,Polygon,107.244131,47.76448,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50737,ТШУ1576595127001,,Polygon,107.231806,47.780972,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50762,ТШУ1579797084001,,Polygon,107.243316,47.781428,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50763,ТШУ1579798193001,,Polygon,107.242861,47.772329,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50765,ТШУ1579801065001,,Polygon,107.396569,47.786738,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50781,ТШУ1584373443001,Тэрэлж гудамжны Ар хөвч 48/7 тоот хашааны зүүн хой,Polygon,107.447625,47.988078,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50787,ТШУ1586451484001,Авто зам,Polygon,107.236069,47.782996,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50788,ТШУ1586451572001,,Polygon,107.22897,47.781002,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50789,ТШУ1586451657001,Авто зам,Polygon,107.229455,47.787987,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50812,ТШУ1614594321001,,Polygon,108.376828,47.782007,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50817,ТШУ1614594722001,,Polygon,108.376828,47.782007,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50827,ТШУ1590574440001,Бадрал 18-р гудамжны 1б тоот хашаанаас Шинэ Налайх,Polygon,107.240646,47.774063,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50828,ТШУ1590589091001,Нисэх хотхон гудамжны 22 тоот хашааны зүүн талаас ,Polygon,107.39737,47.786111,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50894,ТШУ1610047100001,Найман наран дэлгүүрээс хорихын гарааш хүртэл,Polygon,108.375251,47.785577,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50896,ТШУ1610063805001,Хишиг уул ХХК-ийн араас НД-ийн хэлтэс хаан банк хү,Polygon,108.366213,47.77952,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50897,ТШУ1610064361001,3-р байрнаас амины орон сууц хүртэл,Polygon,108.362104,47.782374,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50898,ТШУ1610070389001,Боловсрол цогцолбор сургуулиас ЖДҮДТ-ийн авто зам ,Polygon,108.374216,47.779245,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50899,ТШУ1610070564001,61-р байрнаас ЖДҮДТ-ийн авто зам хүртэл,Polygon,108.371641,47.777621,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50913,ТШУ1612370311001,Авто зам,Polygon,107.436009,47.348219,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
50944,ТШУ1614593259001,,Polygon,108.376828,47.782007,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
96421,ТШУ1327968000001,"Үерийн хамгаалалтын барилга, байгууламж",Polygon,106.880265,47.933642,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
96761,ТШУ1404345600001,Бохир усны шугам,Polygon,106.862238,47.922012,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
96784,ТШУ1429196131001,Борооны ус зайлуулах шугам,Polygon,106.877566,47.927799,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
96820,ТШУ1429196163001,Борооны ус зайлуулах шугам,Polygon,106.882737,47.926978,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
96836,ТШУ1404172800001,,Polygon,106.863286,47.916074,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
96910,ТШУ1429196194001,Борооны ус зайлуулах шугам,Polygon,106.882048,47.927963,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
96942,ТШУ1429196242001,Борооны ус зайлуулах шугам,Polygon,106.88244,47.9392,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97109,ТШУ1418034278001,Дулааны шугам,Polygon,106.811371,47.891331,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97126,ТШУ1429195394001,Борооны ус зайлуулах шугам,Polygon,106.870527,47.915382,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97154,ТШУ1429195614001,,Polygon,106.864162,47.908489,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97164,ТШУ1429195669001,Борооны ус зайлуулах шугам,Polygon,106.875046,47.911545,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97173,ТШУ1429195725001,Борооны ус зайлуулах шугам,Polygon,106.880992,47.909179,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97184,ТШУ1429195756001,Борооны ус зайлуулах шугам,Polygon,106.880924,47.914278,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97189,ТШУ1429195852001,Борооны ус зайлуулах шугам,Polygon,106.888376,47.914053,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97194,ТШУ1429195884001,Борооны ус зайлуулах шугам,Polygon,106.890014,47.912909,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97199,ТШУ1429195915001,Борооны ус зайлуулах шугам,Polygon,106.888001,47.912415,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97200,ТШУ1429195958001,Борооны ус зайлуулах шугам,Polygon,106.887385,47.912429,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97220,ТШУ1429196034001,Борооны ус зайлуулах шугам,Polygon,106.876445,47.924788,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97225,ТШУ1429196066001,Борооны ус зайлуулах шугам,Polygon,106.872906,47.927033,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97232,ТШУ1429196853001,Борооны ус зайлуулах шугам,Polygon,106.869882,47.932859,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97234,ТШУ1429194702001,Борооны ус зайлуулах шугам,Polygon,106.861922,47.914705,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97235,ТШУ1429195296001,Борооны ус зайлуулах шугам,Polygon,106.857876,47.913409,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97237,ТШУ1429195369001,Борооны ус зайлуулах шугам,Polygon,106.867352,47.914909,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97316,ТШУ1441730353001,Ус дулаан дамжуулах төв,Polygon,106.894672,47.925821,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97387,ТШУ1454579599001,Грийн ресурс ХХК ГХДТ-н холбооны шугам 4-8 янданта,Polygon,106.869642,47.927051,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97388,ТШУ1454579666001,Очирням Проперти ХХК ГХДТ-н холбооны шугам 4-8 янд,Polygon,106.875788,47.927831,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97389,ТШУ1454579720001,ДиВиЖиЭйч ХХК ГХДТ-н холбооны шугам 4-8 яндантай,Polygon,106.883927,47.933126,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97393,ТШУ1455891025001,Ариутгах татуургын шугам Ф300/600,Polygon,106.86245,47.920672,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97406,ТШУ1458208133001,Ус хангамжийн шугам,Polygon,106.858289,47.91281,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97407,ТШУ1458208248001,Ус хангамжийн шугам,Polygon,106.88613,47.913849,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
97906,ТШУ1522231472001,,Polygon,106.88498,47.906636,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
102929,ТШУ1525443244001,Бохир усны шугам,Polygon,106.862109,47.91223,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123561,ТШУ1526470950001,,Polygon,106.8725,47.924317,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123562,ТШУ1526475557001,Ус хангамжийн гол шугам Ф600мм голч бүхий /7243м/,Polygon,106.865733,47.926706,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123623,ТШУ1530193282001,,Polygon,106.785865,47.890395,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123690,ТШУ1455790199001,Туул-1 коллектор Ф350/1500мм,Polygon,106.849438,47.905827,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123739,ТШУ1470338421001,Борооны усны гол магистраль шугам,Polygon,106.896164,47.912228,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123742,ТШУ1545836793001,Дулааны шугам,Polygon,106.857564,47.918177,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123744,ТШУ1545836793002,Дулааны шугам,Polygon,106.82967,47.910471,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123746,ТШУ1532594509001,,Polygon,106.785705,47.883582,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
123753,ТШУ1469437311001,Баруун уулын үерийн далан,Polygon,106.899005,47.920368,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124206,ТШУ1599133406001,Дулааны шугам /Ашиглалтын шаардлага хангахгүй бари,Polygon,106.88013,47.910257,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124207,ТШУ1599135014001,Ариутгах татуургын шугам,Polygon,106.881642,47.910406,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124208,ТШУ1599135592001,Цэвэр усны шугам,MultiPolygon,106.881554,47.910141,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124209,ТШУ1599142772001,10кВ-ын кабель шугам,Polygon,106.875265,47.910886,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124210,ТШУ1599143076001,Гадна холбооны шугам,Polygon,106.880121,47.911908,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124211,ТШУ1599143366001,Борооны ус зайлуулах шугам,MultiPolygon,106.881555,47.909905,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124213,ТШУ1599145854001,Дулааны шугам,Polygon,106.878142,47.915194,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124215,ТШУ1599146593001,Цэвэр усны шугам,Polygon,106.87752,47.915197,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124216,ТШУ1599148311001,Ариутгах татуургын шугам,MultiPolygon,106.87968,47.9152,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124221,ТШУ1599736943001,10кВ-ын цахилгааны кабель шугам,Polygon,106.872898,47.913055,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124222,ТШУ1599737539001,Гадна холбооны шугам,Polygon,106.880856,47.914924,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124234,ТШУ1603473936001,Сэлбэ дэд төвийн дулааны шугам,Polygon,106.919328,47.965105,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124380,ТШУ1624635266001,Дулааны шугам,MultiPolygon,106.892136,47.921144,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124385,ТШУ1625569391001,УБТӨХК,Polygon,106.865869,47.913905,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124454,ТШУ1633451071001,Дулааны шугам,Polygon,106.812892,47.891673,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124461,ТШУ1635260329001,Бохир усны шугам,Polygon,106.856164,47.917448,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124503,ТШУ1643368164001,Баянгол дүүргийн бохир усны шугам,MultiPolygon,106.866628,47.932524,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124504,ТШУ1643368380001,Баянгол дүүргийн гэр хорооллын цэвэр усны шугам,Polygon,106.870565,47.937229,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124518,ТШУ1646044773001,Дэд өртөө,Polygon,106.765554,47.918124,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124520,ТШУ1646045382001,,Polygon,106.765546,47.918137,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124552,ТШУ1648208880001,Нарлаг худалааны төвийн баруун талын дулааны шугам,Polygon,106.883431,47.924343,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124553,ТШУ1648209036001,Имарт худалааны төвийн замын урд талаас ДДТ95 хүрт,Polygon,106.869843,47.922701,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124554,ТШУ1648217168001,Дулааны шугам,Polygon,106.813744,47.902577,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124626,ТШУ1655289300001,Дулааны шугам,Polygon,106.885756,47.909955,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124657,ТШУ1658749262001,Дулааны шугам,Polygon,106.788584,47.882633,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124661,ТШУ1659087122001,Бохир усны шугам,Polygon,106.78973,47.882635,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124709,ТШУ1662114648001,Борооны ус зайлуулах шугам сүлжээ,Polygon,106.88049,47.90936,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124710,ТШУ1662115041001,Борооны ус зайлуулах шугам сүлжээ,Polygon,106.88049,47.90936,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
124711,ТШУ1662115416001,Борооны ус зайлуулах шугам сүлжээ,Polygon,106.903903,47.905793,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
191255,ТШУ1552988526001,Борооны ус зайлуулах шугам,Polygon,106.932151,47.901453,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
193057,ТШУ1552568325001,Ариутгах татуургын шугам,Polygon,106.939421,47.88769,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194412,ТШУ1441293165001,Ус дулаан дамжуулах төв,Polygon,106.889518,47.931587,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194419,ТШУ1441707005001,Ус дулаан дамжуулах төвийн барилга Б,Polygon,106.891162,47.932121,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194422,ТШУ1441710868001,Ус дулаан дамжуулах төвийн барилга Б,Polygon,106.89261,47.927804,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194496,ТШУ1446477604001,Холбооны шугам,Polygon,106.88836,47.934134,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194654,ТШУ1454342647001,"Монкон групп ХХК, ГХДТ-н холбооны шугам",Polygon,106.909962,47.939371,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194665,ТШУ1454336978001,Бохир усны шугам,Polygon,106.902956,47.937835,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194667,ТШУ1454337505001,"Бармон ХХК, ГХДТ-н холбооны шугам",Polygon,106.903553,47.937445,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194669,ТШУ1454346833001,Цэвэр усны шугам,Polygon,106.9071,47.940737,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
194671,ТШУ1454346874001,Бохир усны шугам,Polygon,106.908266,47.939777,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
195136,ТШУ1484299868001,Сэлбэ дэд төвийн бохир усны шугам,Polygon,106.913434,47.969896,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
195139,ТШУ1484299908001,Сэлбэ дэд төвийн бохир усны шугам,Polygon,106.912129,47.968689,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
195142,ТШУ1484299932001,Сэлбэ дэд төвийн бохир усны шугам,MultiPolygon,106.911865,47.966557,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
195631,ТШУ1443714852001,Инженерийн шугам сүлжээний тунел,Polygon,106.990246,47.915863,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
195676,ТШУ1522169434001,Борооны ус зайлуулах шугам,Polygon,106.910109,47.9225,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
195678,ТШУ1522170151001,Борооны ус зайлуулах шугам,Polygon,106.881507,47.944523,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
197771,ТШУ1523952418001,Үерийн далан,Polygon,106.915961,47.974264,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
197774,ТШУ1523952592001,Үерийн далан суваг,Polygon,106.915467,47.972751,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
203787,ТШУ1552994921001,,Polygon,106.822829,47.93087,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
213050,ТШУ1447257566001,Дулааны шугам,Polygon,106.994211,47.917096,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
218729,ТШУ1457955227001,72-ийн шинэ салбар коллектор 0.5 км,Polygon,106.948744,47.91926,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
220615,ТШУ1493904972001,"Боомт бүхий тунгаагуур, усан сан",Polygon,106.927048,47.942243,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
227175,ТШУ1600364172001,Цэвэр усны шугам,Polygon,106.973038,47.91929,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
227821,ТШУ1598979610001,Цайз эко хотхоны ариутгах татуургын шугам,Polygon,106.978421,47.925812,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
228454,ТШУ1327968000002,Улиастай үерийн далан,Polygon,107.175144,47.917955,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
228717,ТШУ1567171186001,Гаалийн ерөнхий газрын 6кВ-ын цахилгааны шугам,Polygon,106.926256,47.926484,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
229745,ТШУ1600364010001,Борооны ус зайлуулах шугам,Polygon,106.973296,47.918834,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
229861,ТШУ1593440760001,Үерийн хамгаалалтын далан,Polygon,107.013069,47.915638,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
229955,ТБА131568738195000,Зүүн хойд бүсийн усан сан,Polygon,106.946931,47.931876,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,ГБМЗХ2019/09-04,Баянзүрх,2-р хороо,Дарь эх 1 /13361/,
234623,ТШУ1587651997001,Дэд өртөө ХТП-5,Polygon,106.957152,47.911005,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
236451,ТШУ1587651778001,Дэд өртөө ХТП,Polygon,106.957074,47.912642,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
236558,ТШУ1327968000003,Улиастай үерийн далан,Polygon,107.176992,47.916008,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
237048,ТШУ1587641650001,Цахилгааны 10 кВ-ын кабель шугам,Polygon,106.959713,47.908097,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
237182,ТШУ1600431190001,35/10кВ-ын дэд станц,Polygon,106.986401,47.913504,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
237371,ТШУ1567156859001,Толгойтын усан сангийн цэвэр усны шугам,Polygon,106.778113,47.923137,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
237519,ТШУ1257811200001,Гачуурт эх үүсввэр,Polygon,107.174678,47.908616,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
237769,ТШУ1470338200001,Борооны усны гол магистраль шугам,Polygon,106.951377,47.92053,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
238606,ТШУ1584096202001,10кВ-ын кабель шугам,Polygon,106.797118,47.835956,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
238735,ТШУ1587651957001,Дэд өртөө ХТП-4,Polygon,106.956299,47.912655,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
238868,ТШУ1600363936001,Бохир усны шугам,Polygon,106.973286,47.917365,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
239517,ТШУ1600364086001,Гадна холбооны шугам,Polygon,106.973526,47.918985,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
240633,ТШУ1587651978001,Дэд өртөө ХТП-5,Polygon,106.955797,47.912664,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
241374,ТШУ1470335390001,Борооны ус зайлуулах гол шугам,Polygon,106.9705,47.907825,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
241931,ТШУ1600364241001,Дулааны шугам,Polygon,106.972563,47.917662,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
241933,ТШУ1607337723001,Дулааны шугам,Polygon,107.019863,47.905169,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
241937,ТШУ1327968000004,Улиастай үерийн далан,Polygon,107.175791,47.911265,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
242395,ТШУ1587651881001,Дэд өртөө ХТП-2,Polygon,106.956871,47.912646,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
243833,ТШУ1442188800001,,Polygon,106.980638,47.922233,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
244427,ТШУ1608202765001,Дулааны шугам,Polygon,107.009462,47.90836,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
244567,ТШУ1592568128001,Дулааны шугам,Polygon,106.976696,47.925951,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
244971,ТШУ1627916373001,ҮЕРИЙН ДАЛАН СУВАГ,Polygon,107.10894,47.880337,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,11-р хороо,Ногоон зоорь /13182/,Уурхайчдын зам
246600,ТШУ1522230130001,Борооны ус зайлуулах шугам,Polygon,106.933323,47.921695,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
246723,ТШУ1455790199002,Туул-1 коллектор 1500 мм,Polygon,107.035693,47.911987,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
249022,ТШУ1522171676001,Борооны ус зайлуулах шугам,Polygon,106.941617,47.908576,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
250351,ТШУ1587651938001,Дэд өртөө ХТП-3,Polygon,106.956502,47.912652,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
250516,ТШУ1327968000005,"Үерийн хамгаалалтын барилга, байгууламж",Polygon,107.173003,47.923033,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
251021,ТШУ1453370796001,Цайз коллектор,Polygon,106.969042,47.919724,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
251023,ТШУ1454432327001,"Их Өргөө ХХК, ГХДТ-н холбооны шугам 6 яндантай",Polygon,106.951252,47.925412,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
253010,ТШУ1628094086001,Дулааны шугам,Polygon,107.016461,47.914422,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
253679,ТШУ1627916878001,ҮЕРИЙН ДАЛАН СУВАГ,Polygon,107.101132,47.884826,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,Баянзүрх,11-р хороо,Ногоон зоорь /13182/,Уурхайчдын зам
257398,ТАЗ1404747120001,Ганц худгийн үерийн далан,Polygon,106.937761,47.950927,Инженерийн дэд бүтцийн төлөвлөлтийн даалгавар,,,,,
