id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс
3252968,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.515697,48.003122,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252969,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.514979,47.994976,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252970,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.51904,47.99468,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252971,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.520538,48.002354,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252972,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.498524,47.976088,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252973,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.493094,47.982141,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252974,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.513248,47.981643,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252975,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.511057,47.989175,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252976,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.504773,47.992745,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252977,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.499702,47.988196,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252978,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.505448,47.983389,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252979,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.510894,47.997197,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252980,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.508314,48.0445,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Дааган толгой /18490/
3252981,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.510628,48.039276,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Дааган толгой /18490/
3252982,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.535322,48.01413,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,"Рашаант тосгон /18390/, Хужрын хяр /18450/"
3252983,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.539566,48.011261,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Рашаант тосгон /18390/
3252984,,Хүлэмжийн аж ахуйн бүс,Polygon,106.690529,48.164256,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Өвөр уулын овоо /18213/
3252985,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.519582,48.028029,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,"Дааган толгой /18490/, Хужрын хяр /18450/"
3252986,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.515041,48.023405,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Дааган толгой /18490/
3252988,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.525419,48.016619,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252989,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.674837,48.134825,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Цагаанчулуутын ам /18210/
3252990,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.507027,47.972192,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Хужрын хяр /18450/
3252991,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.515954,48.028149,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Дааган толгой /18490/
3252992,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.58183,48.086776,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,Саалийн ам /18370/
3252993,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.561605,48.082365,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,"361-ын гарам /18410/, Дунд дүүрэн ам /18470/, Саалийн ам /18370/"
3252994,,Хүлэмжийн аж ахуйн дэд бүс,Polygon,106.625629,48.097238,Хүлэмжийн аж ахуй,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Хүлэмжийн аж ахуйн дэд бүс,Сонгинохайрхан,21-р хороо,"Шижир /18290/, Бурхант /18280/, 347-ийн гарам /18360/"
3253013,,Мод үржүүлгийн дэд бүс,Polygon,106.468106,48.030999,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Их булаг /18500/
3253014,,Мод үржүүлгийн дэд бүс,Polygon,106.511056,48.061312,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Замтын булаг /18510/
3253015,,Мод үржүүлгийн дэд бүс,Polygon,106.484519,48.034313,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Их булаг /18500/
3253016,,Мод үржүүлгийн дэд бүс,Polygon,106.46403,48.019359,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Их булаг /18500/
3253017,,Мод үржүүлгийн дэд бүс,Polygon,106.506613,48.047526,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Дааган толгой /18490/
3253018,,,Polygon,106.504376,48.052203,Хөдөө аж ахуйн бүс,,,,Сонгинохайрхан,21-р хороо,"Замтын булаг /18510/, Дааган толгой /18490/"
3253019,,Мод үржүүлгийн дэд бүс,Polygon,106.514019,48.049699,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Дааган толгой /18490/
3253020,,Мод үржүүлгийн дэд бүс,Polygon,106.526298,48.05511,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Дааган толгой /18490/
3253021,,Мод үржүүлгийн дэд бүс,Polygon,106.542712,48.060704,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,"361-ын гарам /18410/, Замтын булаг /18510/, Дааган толгой /18490/"
3253022,,Мод үржүүлгийн дэд бүс,Polygon,106.537948,48.069919,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,"361-ын гарам /18410/, Дунд дүүрэн ам /18470/, Замтын булаг /18510/"
3253023,,Мод үржүүлгийн дэд бүс,Polygon,106.540474,48.066138,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,"361-ын гарам /18410/, Замтын булаг /18510/"
3253024,,Мод үржүүлгийн дэд бүс,Polygon,106.592417,48.09404,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Саалийн ам /18370/
3253025,,Мод үржүүлгийн дэд бүс,Polygon,106.539834,48.078271,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,"361-ын гарам /18410/, Дунд дүүрэн ам /18470/"
3253026,,Мод үржүүлгийн дэд бүс,Polygon,106.62952,48.110712,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Саалийн ам /18370/
3253027,,Мод үржүүлгийн дэд бүс,Polygon,106.615122,48.105485,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Саалийн ам /18370/
3253028,,Мод үржүүлгийн дэд бүс,Polygon,106.465985,48.025268,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Их булаг /18500/
3253029,,Мод үржүүлгийн дэд бүс,Polygon,106.595681,48.099632,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Саалийн ам /18370/
3253030,,Мод үржүүлгийн дэд бүс,Polygon,106.713275,48.21036,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,335-ын гарам /18217/
3253031,,Мод үржүүлгийн дэд бүс,Polygon,106.71726,48.216846,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,335-ын гарам /18217/
3253032,,Мод үржүүлгийн дэд бүс,Polygon,106.49628,48.060456,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Мод үржүүлгийн дэд бүс,Сонгинохайрхан,21-р хороо,Замтын булаг /18510/
3253035,,Газар тариалангийн дэд бүс,Polygon,106.514019,48.067296,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Замтын булаг /18510/
3253036,,Газар тариалангийн дэд бүс,Polygon,106.48129,48.030698,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Их булаг /18500/
3253037,,Газар тариалангийн дэд бүс,Polygon,106.572455,48.073878,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,"361-ын гарам /18410/, Саалийн ам /18370/"
3253038,,Газар тариалангийн дэд бүс,Polygon,106.575921,48.019159,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,"Таширын ам /18312/, Соёондын ам /18311/"
3253039,,Газар тариалангийн дэд бүс,Polygon,106.566667,48.028285,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Таширын ам /18312/
3253040,,Газар тариалангийн дэд бүс,Polygon,106.56378,48.03266,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Таширын ам /18312/
3253041,,Газар тариалангийн дэд бүс,Polygon,106.578085,48.032464,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Таширын ам /18312/
3253042,,Газар тариалангийн дэд бүс,Polygon,106.57508,48.035836,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Таширын ам /18312/
3253044,,Газар тариалангийн дэд бүс,Polygon,106.57219,48.030176,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Таширын ам /18312/
3253045,,Газар тариалангийн дэд бүс,Polygon,106.575048,48.026002,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Таширын ам /18312/
3253046,,Газар тариалангийн дэд бүс,Polygon,106.569372,48.034345,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Таширын ам /18312/
3253047,,Газар тариалангийн дэд бүс,Polygon,106.570268,48.040887,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,Таширын ам /18312/
3253052,,Газар тариалангийн дэд бүс,Polygon,106.545783,48.048529,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,361-ын гарам /18410/
3253053,,Газар тариалангийн дэд бүс,Polygon,106.552081,48.054251,Хөдөө аж ахуйн бүс,“Агро-сити эдийн засгийн тусгай бүс орчмын хөгжлийн ерөнхий төлөвлөгөө”,Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2026 оны 06 дугаар сарын 17-ны өдрийн 26/56 дугаар тогтоол,Газар тариалангийн дэд бүс,Сонгинохайрхан,21-р хороо,361-ын гарам /18410/
