id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур орон зайн бүс,Нэр
71252,,,Polygon,106.89353,47.940565,Хамгаалалтын бүс,Хамгаалалтын бүс,
71254,,,Polygon,106.898467,47.920646,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71255,,,Polygon,106.907986,47.915184,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Орон сууц
71257,,,Polygon,106.909057,47.915377,Хамгаалалтын бүс,Хамгаалалтын бүс,
71259,,,Polygon,106.911479,47.914916,Хамгаалалтын бүс,Хамгаалалтын бүс,
71261,,,Polygon,106.900698,47.913474,Хамгаалалтын бүс,Хамгаалалтын бүс,
71262,,,Polygon,106.907658,47.911141,Хамгаалалтын бүс,Хамгаалалтын бүс,
71264,,,Polygon,106.897123,47.91376,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хөгжлийн тэнхлэг
71266,,,Polygon,106.897112,47.914445,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Өндөр орон сууц
71268,,,Polygon,106.895368,47.914335,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Өндөр орон сууц
71269,,,Polygon,106.898094,47.914917,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71271,,,Polygon,106.896781,47.915017,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71273,,,Polygon,106.903947,47.913922,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",
71274,,,MultiPolygon,106.904131,47.914812,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Орон сууц
71276,,,Polygon,106.90017,47.913731,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хөгжлийн тэнхлэг
71278,,,Polygon,106.900087,47.914559,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Орон сууц
71280,,,Polygon,106.904327,47.914852,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71281,,,Polygon,106.89997,47.915245,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71283,,,Polygon,106.897144,47.916764,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
71285,,,Polygon,106.897771,47.917774,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71287,,,Polygon,106.895578,47.916054,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,"Орон сууц, олон нийт"
71288,,,Polygon,106.897194,47.915859,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71290,,,Polygon,106.904902,47.916475,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71292,,,Polygon,106.902458,47.917697,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
71294,,,Polygon,106.899717,47.917476,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
71295,,,Polygon,106.886903,47.917286,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71297,,,Polygon,106.888986,47.91723,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71299,,,Polygon,106.88474,47.917459,Орон сууцны хороолол,Орон сууцны хороолол,
71301,,,Polygon,106.887225,47.918165,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71302,,,Polygon,106.884693,47.918106,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71304,,,Polygon,106.890022,47.917471,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,
71306,,,Polygon,106.893545,47.916033,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,
71308,,,Polygon,106.891974,47.915756,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,"Орон сууц, олон нийт"
71309,,,Polygon,106.887418,47.916085,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71311,,,Polygon,106.890192,47.915664,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71313,,,Polygon,106.888248,47.915463,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71315,,,Polygon,106.739689,47.860282,Хамгаалалтын бүс,Хамгаалалтын бүс,
71316,,,Polygon,106.886011,47.915365,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,
71318,,,Polygon,106.877312,47.914954,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71320,,,Polygon,106.880531,47.915139,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71322,,,Polygon,106.841942,47.912604,Хамгаалалтын бүс,Хамгаалалтын бүс,Хөгжлийн тэнхлэг
71323,,,Polygon,106.843271,47.912863,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71325,,,Polygon,106.840473,47.912646,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71327,,,Polygon,106.844927,47.91298,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,
71328,,,Polygon,106.84186,47.914874,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71330,,,Polygon,106.805177,47.91087,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71332,,,Polygon,106.820773,47.912318,Холимог ашиглалтын нутаг дэвсгэр,Холимог ашиглалтын нутаг дэвсгэр,Холимог бүс
71334,,,Polygon,106.820888,47.909962,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71335,,,Polygon,106.829243,47.910032,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,"Орон сууц, олон нийт"
71337,,,Polygon,106.833295,47.912104,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71339,,,Polygon,106.83457,47.914547,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71341,,,Polygon,106.834641,47.912058,Хамгаалалтын бүс,Хамгаалалтын бүс,Хөгжлийн тэнхлэг
71342,,,Polygon,106.837249,47.912405,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,
71344,,,Polygon,106.853361,47.913616,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хотын төв
71346,,,Polygon,106.84847,47.913246,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Өндөр орон сууц
71347,,,Polygon,106.851436,47.913467,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71349,,,MultiPolygon,106.851621,47.934237,Хамгаалалтын бүс,Хамгаалалтын бүс,
71351,,,Polygon,106.855972,47.909998,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,
71353,,,Polygon,106.859132,47.912431,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хотын төв
71354,,,Polygon,106.856654,47.911751,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,"Орон сууц, олон нийт"
71356,,,Polygon,106.853706,47.910015,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хотын төв
71358,,,Polygon,106.848333,47.911794,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,
71360,,,Polygon,106.735088,47.843914,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71361,,,Polygon,106.736431,47.864474,Хамгаалалтын бүс,Хамгаалалтын бүс,
71363,,,Polygon,106.830417,47.865649,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
71365,,,Polygon,106.852694,47.911619,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,"Орон сууц, олон нийт"
71367,,,Polygon,106.85628,47.916002,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв","Дунд давхар, олон нийт"
71368,,,Polygon,106.854647,47.900566,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71370,,,Polygon,106.858958,47.900845,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71372,,,Polygon,106.852127,47.904506,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хотын төв
71374,,,Polygon,106.824566,47.911447,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71375,,,MultiPolygon,106.866824,47.928944,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71377,,,Polygon,106.871448,47.948974,Хамгаалалтын бүс,Хамгаалалтын бүс,
71379,,,Polygon,106.817019,47.860712,Ажил хэргийн төв,Ажил хэргийн төв,
71380,,,Polygon,106.862645,47.94737,Хамгаалалтын бүс,Хамгаалалтын бүс,
71382,,,Polygon,106.906114,47.954214,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71384,,,Polygon,106.8683,47.94683,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71386,,,Polygon,106.740256,47.842802,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
71387,,,Polygon,106.740732,47.845479,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71389,,,Polygon,106.742415,47.866213,Хамгаалалтын бүс,Хамгаалалтын бүс,
71391,,,Polygon,106.7413,47.859043,Хамгаалалтын бүс,Хамгаалалтын бүс,
71393,,,Polygon,106.741108,47.858931,Хамгаалалтын бүс,Хамгаалалтын бүс,
71394,,,Polygon,106.740941,47.85906,Хамгаалалтын бүс,Хамгаалалтын бүс,
71396,,,Polygon,106.741133,47.859172,Хамгаалалтын бүс,Хамгаалалтын бүс,
71398,,,Polygon,106.739484,47.86017,Хамгаалалтын бүс,Хамгаалалтын бүс,
71399,,,Polygon,106.738259,47.879762,Хамгаалалтын бүс,Хамгаалалтын бүс,
71401,,,Polygon,106.791861,47.837493,Орон сууцны хороолол,Орон сууцны хороолол,Хамгаалалтын ногоон бүс
71403,,,Polygon,106.769526,47.82759,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71405,,,Polygon,106.755692,47.829635,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71406,,,Polygon,106.74384,47.834895,Орон сууцны хороолол,Орон сууцны хороолол,
71408,,,Polygon,106.756857,47.836925,Тээвэр логистикийн төв,Тээвэр логистикийн төв,
71410,,,MultiPolygon,106.843064,47.921286,Ногоон байгууламж,Ногоон байгууламж,Хамгаалалтын ногоон бүс
71412,,,Polygon,106.834278,47.922747,Орон сууцны хороолол,Орон сууцны хороолол,Хамгаалалтын ногоон бүс
71413,,,MultiPolygon,106.83461,47.925707,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71415,,,Polygon,106.815262,47.862263,Ажил хэргийн төв,Ажил хэргийн төв,
71417,,,Polygon,106.853065,47.925323,Орон сууцны хороолол,Орон сууцны хороолол,
71418,,,MultiPolygon,106.853488,47.927009,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71420,,,MultiPolygon,106.841258,47.927323,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71422,,,Polygon,106.816404,47.867078,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
71424,,,Polygon,106.793535,47.836176,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71425,,,Polygon,106.792518,47.835409,Орон сууцны хороолол,Орон сууцны хороолол,Хамгаалалтын ногоон бүс
71427,,,Polygon,106.833349,47.870093,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,"Нам давхар орон сууц, олон нийт"
71429,,,Polygon,106.836175,47.870924,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
71431,,,Polygon,106.84147,47.867729,Хамгаалалтын бүс,Хамгаалалтын бүс,
71432,,,Polygon,106.821719,47.863228,Хамгаалалтын бүс,Хамгаалалтын бүс,Авто зам
71434,,,Polygon,106.816093,47.858952,Ажил хэргийн төв,Ажил хэргийн төв,"Орон сууц, олон нийт"
71436,,,Polygon,106.809734,47.863608,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71437,,,Polygon,106.813762,47.864828,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Орон сууц
71439,,,Polygon,106.8003,47.854238,Орон сууцны хороолол,Орон сууцны хороолол,Өндөр орон сууц
71441,,,Polygon,106.799112,47.856431,Орон сууцны хороолол,Орон сууцны хороолол,Өндөр орон сууц
71443,,,Polygon,106.798472,47.857719,Орон сууцны хороолол,Орон сууцны хороолол,Өндөр орон сууц
71444,,,Polygon,106.797723,47.859313,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Өндөр орон сууц
71446,,,Polygon,106.810358,47.862662,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Өндөр орон сууц
71448,,,Polygon,106.814393,47.863881,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Өндөр орон сууц
71450,,,Polygon,106.804454,47.860879,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Өндөр орон сууц
71451,,,Polygon,106.800669,47.859744,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Өндөр орон сууц
71453,,,Polygon,106.819082,47.858898,Ажил хэргийн төв,Ажил хэргийн төв,
71455,,,Polygon,106.810924,47.861561,Ажил хэргийн төв,Ажил хэргийн төв,
71457,,,Polygon,106.801393,47.858644,Ажил хэргийн төв,Ажил хэргийн төв,
71458,,,Polygon,106.805252,47.859484,Ажил хэргийн төв,Ажил хэргийн төв,
71460,,,Polygon,106.802875,47.85743,Ажил хэргийн төв,Ажил хэргийн төв,
71462,,,Polygon,106.803154,47.855108,Ажил хэргийн төв,Ажил хэргийн төв,
71463,,,Polygon,106.806658,47.855482,Ажил хэргийн төв,Ажил хэргийн төв,"Орон сууц, олон нийт"
71465,,,Polygon,106.813263,47.857885,Ажил хэргийн төв,Ажил хэргийн төв,"Орон сууц, олон нийт"
71467,,,Polygon,106.7451,47.926013,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Барилгажилтын нөөц талбай
71469,,,Polygon,106.746499,47.945008,Хамгаалалтын бүс,Хамгаалалтын бүс,
71470,,,Polygon,106.819446,47.966991,Хамгаалалтын бүс,Хамгаалалтын бүс,Инженерийн
71472,,,Polygon,106.809816,47.856766,Ажил хэргийн төв,Ажил хэргийн төв,"Орон сууц, олон нийт"
71474,,,Polygon,106.807814,47.858397,Ажил хэргийн төв,Ажил хэргийн төв,"Орон сууц, олон нийт"
71476,,,Polygon,106.81194,47.85981,Ажил хэргийн төв,Ажил хэргийн төв,"Орон сууц, олон нийт"
71477,,,Polygon,106.745668,47.917484,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71479,,,Polygon,106.745435,47.915679,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71481,,,Polygon,106.747517,47.92474,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Барилгажилтын нөөц талбай
71482,,,Polygon,106.748934,47.943776,Хамгаалалтын бүс,Хамгаалалтын бүс,
71484,,,Polygon,106.642145,47.90035,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
71486,,,Polygon,106.762121,47.925559,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71488,,,Polygon,106.763638,47.94459,Хамгаалалтын бүс,Хамгаалалтын бүс,
71489,,,Polygon,106.763944,47.927188,Орон сууцны хороолол,Орон сууцны хороолол,
71491,,,Polygon,106.76801,47.927446,Орон сууцны хороолол,Орон сууцны хороолол,
71493,,,Polygon,106.769423,47.946483,Хамгаалалтын бүс,Хамгаалалтын бүс,
71494,,,Polygon,106.778841,47.922315,Орон сууцны хороолол,Орон сууцны хороолол,
71496,,,Polygon,106.788971,47.92142,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71498,,,Polygon,106.637245,47.893862,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
71500,,,Polygon,106.7711,47.922335,Орон сууцны хороолол,Орон сууцны хороолол,
71501,,,Polygon,106.768637,47.923924,Орон сууцны хороолол,Орон сууцны хороолол,
71503,,,Polygon,106.770061,47.94295,Хамгаалалтын бүс,Хамгаалалтын бүс,
71505,,,Polygon,106.75631,47.921952,Орон сууцны хороолол,Орон сууцны хороолол,
71506,,,Polygon,106.75327,47.922184,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
71508,,,Polygon,106.762236,47.922812,Орон сууцны хороолол,Орон сууцны хороолол,
71510,,,Polygon,106.763647,47.941839,Үйлдвэр,Үйлдвэр,
71512,,,Polygon,106.64218,47.900385,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
71513,,,Polygon,106.784167,47.923633,Орон сууцны хороолол,Орон сууцны хороолол,
71515,,,Polygon,106.785543,47.942591,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71517,,,Polygon,106.783053,47.923117,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71518,,,Polygon,106.788927,47.923012,Орон сууцны хороолол,Орон сууцны хороолол,
71520,,,Polygon,106.79035,47.942054,Ногоон байгууламж,Ногоон байгууламж,
71522,,,Polygon,107.077636,47.920313,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
71523,,,Polygon,106.797816,47.924677,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Дахин барилгажих талбай
71525,,,Polygon,106.799248,47.943708,Хамгаалалтын бүс,Хамгаалалтын бүс,
71527,,,Polygon,106.795118,47.924413,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Дахин барилгажих талбай
71529,,,Polygon,106.805192,47.924936,Орон сууцны хороолол,Орон сууцны хороолол,Нам давхар олон нийт
71530,,,Polygon,106.807346,47.924189,Орон сууцны хороолол,Орон сууцны хороолол,
71532,,,Polygon,106.807093,47.926912,Орон сууцны хороолол,Орон сууцны хороолол,Дахин барилгажих талбай
71534,,,Polygon,106.808513,47.945923,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71536,,,Polygon,106.801953,47.925637,Орон сууцны хороолол,Орон сууцны хороолол,Дахин барилгажих талбай
71537,,,Polygon,106.803371,47.944662,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71539,,,Polygon,106.803068,47.923442,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71541,,,Polygon,106.93269,47.960593,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Дахин барилгажих талбай
71543,,,Polygon,106.89387,47.932683,Орон сууцны хороолол,Орон сууцны хороолол,
71544,,,Polygon,106.897456,47.934603,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71546,,,Polygon,106.898702,47.936521,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71548,,,Polygon,106.897748,47.941087,Орон сууцны хороолол,Орон сууцны хороолол,
71550,,,Polygon,106.89616,47.941545,Орон сууцны хороолол,Орон сууцны хороолол,
71551,,,Polygon,106.860205,47.924967,Орон сууцны хороолол,Орон сууцны хороолол,Дахин барилгажих талбай
71553,,,MultiPolygon,106.862097,47.944003,Хамгаалалтын бүс,Хамгаалалтын бүс,
71555,,,Polygon,106.871608,47.928329,Орон сууцны хороолол,Орон сууцны хороолол,Дахин барилгажих талбай
71556,,,Polygon,106.872998,47.947331,Хамгаалалтын бүс,Хамгаалалтын бүс,
71558,,,Polygon,106.87259,47.929251,Орон сууцны хороолол,Орон сууцны хороолол,Дахин барилгажих талбай
71560,,,Polygon,106.874028,47.948296,Хамгаалалтын бүс,Хамгаалалтын бүс,
71562,,,Polygon,106.946826,47.931817,Хамгаалалтын бүс,Хамгаалалтын бүс,Дахин барилгажих талбай
71563,,,Polygon,106.884172,47.934756,Орон сууцны хороолол,Орон сууцны хороолол,Дахин барилгажих талбай
71565,,,Polygon,106.879491,47.952416,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71567,,,Polygon,106.900986,47.943547,Орон сууцны хороолол,Орон сууцны хороолол,
71569,,,Polygon,106.900962,47.940683,Орон сууцны хороолол,Орон сууцны хороолол,
71570,,,Polygon,106.896014,47.937722,Орон сууцны хороолол,Орон сууцны хороолол,
71572,,,Polygon,106.893203,47.935125,Орон сууцны хороолол,Орон сууцны хороолол,
71574,,,Polygon,106.890779,47.940378,Орон сууцны хороолол,Орон сууцны хороолол,
71575,,,Polygon,106.888027,47.938038,Орон сууцны хороолол,Орон сууцны хороолол,
71577,,,Polygon,106.948304,47.950838,Хамгаалалтын бүс,Хамгаалалтын бүс,
71579,,,Polygon,106.829573,47.866878,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
71581,,,Polygon,106.890228,47.932588,Орон сууцны хороолол,Орон сууцны хороолол,
71582,,,Polygon,106.884934,47.93163,Орон сууцны хороолол,Орон сууцны хороолол,
71584,,,Polygon,106.881167,47.931017,Орон сууцны хороолол,Орон сууцны хороолол,
71586,,,Polygon,106.879336,47.931255,Орон сууцны хороолол,Орон сууцны хороолол,Дахин барилгажих талбай
71587,,,Polygon,106.880796,47.950294,Хамгаалалтын бүс,Хамгаалалтын бүс,
71589,,,Polygon,106.934882,47.947219,Орон сууцны хороолол,Орон сууцны хороолол,
71591,,,Polygon,106.931748,47.953546,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Дахин барилгажих талбай
71593,,,Polygon,106.932181,47.955867,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Дахин барилгажих талбай
71594,,,Polygon,106.932222,47.957747,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Дахин барилгажих талбай
71596,,,Polygon,106.969034,47.928681,Орон сууцны хороолол,Орон сууцны хороолол,
71598,,,Polygon,106.963209,47.928444,Орон сууцны хороолол,Орон сууцны хороолол,
71600,,,Polygon,106.943921,47.929309,Орон сууцны хороолол,Орон сууцны хороолол,
71601,,,Polygon,106.951867,47.925622,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71603,,,Polygon,106.948235,47.926045,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71605,,,Polygon,106.949187,47.928692,Орон сууцны хороолол,Орон сууцны хороолол,
71606,,,Polygon,106.642216,47.900419,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
71608,,,Polygon,106.945395,47.930783,Орон сууцны хороолол,Орон сууцны хороолол,
71610,,,Polygon,106.940318,47.932699,Орон сууцны хороолол,Орон сууцны хороолол,
71612,,,Polygon,106.937527,47.934857,Орон сууцны хороолол,Орон сууцны хороолол,
71614,,,Polygon,106.932336,47.933268,Хамгаалалтын бүс,Хамгаалалтын бүс,
71615,,,Polygon,106.933814,47.952283,Орон сууцны хороолол,Орон сууцны хороолол,
71617,,,Polygon,106.933297,47.931067,Хамгаалалтын бүс,Хамгаалалтын бүс,
71618,,,Polygon,106.934942,47.933797,Орон сууцны хороолол,Орон сууцны хороолол,
71620,,,Polygon,106.642253,47.900453,Төмөр замын хамгаалалтын зурвас,Төмөр замын хамгаалалтын зурвас,
71622,,,Polygon,106.936423,47.952827,Орон сууцны хороолол,Орон сууцны хороолол,
71624,,,Polygon,106.933518,47.936765,Орон сууцны хороолол,Орон сууцны хороолол,
71625,,,Polygon,106.936141,47.939333,Орон сууцны хороолол,Орон сууцны хороолол,
71627,,,Polygon,106.936197,47.937055,Орон сууцны хороолол,Орон сууцны хороолол,
71629,,,Polygon,106.934668,47.944253,Орон сууцны хороолол,Орон сууцны хороолол,
71630,,,Polygon,106.936192,47.963274,Ногоон байгууламж,Ногоон байгууламж,
71632,,,Polygon,106.93524,47.942603,Орон сууцны хороолол,Орон сууцны хороолол,
71634,,,Polygon,106.930403,47.942466,Орон сууцны хороолол,Орон сууцны хороолол,
71635,,,Polygon,106.928827,47.947777,Орон сууцны хороолол,Орон сууцны хороолол,Дахин барилгажих талбай
71637,,,Polygon,106.920026,47.957219,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71639,,,Polygon,106.931499,47.966253,Орон сууцны хороолол,Орон сууцны хороолол,
71641,,,Polygon,106.906121,47.962293,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Гэр хороолол
71642,,,Polygon,106.901826,47.96373,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Гэр хороолол
71644,,,Polygon,106.900291,47.961585,Орон сууцны хороолол,Орон сууцны хороолол,
71646,,,Polygon,106.894134,47.964725,Орон сууцны хороолол,Орон сууцны хороолол,
71648,,,Polygon,106.908057,47.966075,Орон сууцны хороолол,Орон сууцны хороолол,Дахин хөгжүүлэх
71649,,,Polygon,106.912665,47.960412,Орон сууцны хороолол,Орон сууцны хороолол,
71651,,,Polygon,106.912045,47.963642,Орон сууцны хороолол,Орон сууцны хороолол,Дахин хөгжүүлэх
71653,,,Polygon,106.91069,47.965809,Орон сууцны хороолол,Орон сууцны хороолол,Дахин хөгжүүлэх
71654,,,Polygon,106.912603,47.956171,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71656,,,Polygon,106.912365,47.95664,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71658,,,Polygon,106.911067,47.953797,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
71660,,,Polygon,106.9058,47.958022,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71661,,,Polygon,106.908077,47.956959,Хамгаалалтын бүс,Хамгаалалтын бүс,
71663,,,Polygon,106.908591,47.955957,Орон сууцны хороолол,Орон сууцны хороолол,
71665,,,Polygon,106.903526,47.951413,Орон сууцны хороолол,Орон сууцны хороолол,
71666,,,Polygon,106.995948,47.91911,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,
71668,,,Polygon,106.827126,47.866145,"Хотын төв, олон нийтийн төв","Хотын төв, олон нийтийн төв",Хотын төв
71670,,,Polygon,106.901193,47.954842,Орон сууцны хороолол,Орон сууцны хороолол,
71672,,,Polygon,106.898283,47.953607,Орон сууцны хороолол,Орон сууцны хороолол,Дахин хөгжүүлэх
71673,,,Polygon,106.892634,47.95026,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Дахин хөгжүүлэх
71675,,,Polygon,106.894059,47.951663,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71677,,,Polygon,106.89106,47.952214,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,
71678,,,Polygon,106.91758,47.943672,Орон сууцны хороолол,Орон сууцны хороолол,Өндөр орон сууц
71680,,,Polygon,106.917785,47.941528,Орон сууцны хороолол,Орон сууцны хороолол,Өндөр орон сууц
71682,,,Polygon,106.920989,47.941674,Орон сууцны хороолол,Орон сууцны хороолол,Өндөр орон сууц
