id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
899,,,Polygon,107.183574,47.898798,Ой мод
900,,,Polygon,107.539508,47.895902,Ой мод
901,,,Polygon,107.107297,47.898033,Ой мод
902,,,Polygon,107.171126,47.897045,Ой мод
903,,,Polygon,107.384855,47.893875,Ой мод
904,,,Polygon,107.459176,47.895557,Ой мод
905,,,Polygon,107.308303,47.893536,Ой мод
906,,,Polygon,107.32019,47.89456,Ой мод
907,,,Polygon,107.303394,47.893021,Ой мод
908,,,Polygon,107.354508,47.876693,Ой мод
909,,,Polygon,107.325134,47.891125,Ой мод
910,,,Polygon,107.454133,47.892605,Ой мод
911,,,Polygon,107.318065,47.892126,Ой мод
912,,,Polygon,107.311657,47.89094,Ой мод
913,,,Polygon,107.159922,47.888042,Ой мод
914,,,Polygon,107.412959,47.891212,Ой мод
915,,,Polygon,107.304042,47.89057,Ой мод
916,,,Polygon,107.301891,47.88833,Ой мод
917,,,Polygon,107.417827,47.888439,Ой мод
918,,,Polygon,107.315551,47.888014,Ой мод
919,,,Polygon,107.168593,47.884895,Ой мод
920,,,Polygon,107.427192,47.888378,Ой мод
921,,,Polygon,107.307838,47.888792,Ой мод
922,,,Polygon,107.40581,47.887115,Ой мод
923,,,Polygon,107.296561,47.886188,Ой мод
924,,,Polygon,107.524268,47.885221,Ой мод
925,,,Polygon,107.176314,47.881454,Ой мод
926,,,Polygon,107.198925,47.884235,Ой мод
927,,,Polygon,107.194065,47.881645,Ой мод
928,,,Polygon,107.298373,47.880787,Ой мод
929,,,Polygon,107.02152,47.881891,Ой мод
930,,,Polygon,107.52978,47.881937,Ой мод
931,,,Polygon,107.198414,47.878242,Ой мод
932,,,Polygon,107.418346,47.880991,Ой мод
933,,,Polygon,106.993538,47.877584,Ой мод
934,,,Polygon,107.180755,47.881264,Ой мод
935,,,Polygon,107.491861,47.875385,Ой мод
936,,,Polygon,107.201935,47.87636,Ой мод
937,,,Polygon,106.924616,47.875208,Ой мод
938,,,Polygon,107.21246,47.877216,Ой мод
939,,,Polygon,107.190257,47.877909,Ой мод
940,,,Polygon,107.221978,47.877649,Ой мод
941,,,Polygon,106.997475,47.801781,Ой мод
942,,,Polygon,107.227383,47.878128,Ой мод
943,,,Polygon,107.217831,47.878114,Ой мод
944,,,Polygon,107.22482,47.878084,Ой мод
945,,,Polygon,107.424049,47.878034,Ой мод
946,,,Polygon,107.177371,47.875425,Ой мод
947,,,Polygon,107.182525,47.869573,Ой мод
948,,,Polygon,106.887299,47.872995,Ой мод
949,,,Polygon,107.421695,47.878364,Ой мод
