id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс
3244046,,Ногоон байгууламжийн бүс,Polygon,106.585287,47.846729,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244047,,Ногоон байгууламжийн бүс,Polygon,106.582061,47.843867,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244048,,Ногоон байгууламжийн бүс,Polygon,106.583868,47.84382,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244049,,Ногоон байгууламжийн бүс,Polygon,106.584403,47.837998,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Аж үйлдвэрийн парк хэсэг /17174/
3244050,,Ногоон байгууламжийн бүс,Polygon,106.587092,47.846305,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244051,,Ногоон байгууламжийн бүс,Polygon,106.585845,47.843772,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244052,,Ногоон байгууламжийн бүс,Polygon,106.561719,47.838938,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244053,,Ногоон байгууламжийн бүс,Polygon,106.55752,47.841692,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244054,,Ногоон байгууламжийн бүс,Polygon,106.557732,47.842898,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244055,,Ногоон байгууламжийн бүс,Polygon,106.557949,47.84402,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244056,,Ногоон байгууламжийн бүс,Polygon,106.557556,47.839658,Ногоон байгууламжийн бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Ногоон байгууламжийн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244057,,Хүлэмжийн аж ахуйн бүс,Polygon,106.563827,47.845334,Хүлэмжийн аж ахуй,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Хүлэмжийн аж ахуйн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244058,,Хүлэмжийн аж ахуйн бүс,Polygon,106.561876,47.846512,Хүлэмжийн аж ахуй,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Хүлэмжийн аж ахуйн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244059,,Хүлэмжийн аж ахуйн бүс,Polygon,106.565739,47.842953,Хүлэмжийн аж ахуй,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Хүлэмжийн аж ахуйн бүс,Хан-Уул,13-р хороо,Улаан овоот /17175/
3244060,,Хүлэмжийн аж ахуйн бүс,Polygon,106.558214,47.849398,Хүлэмжийн аж ахуй,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Хүлэмжийн аж ахуйн бүс,"Хан-Уул, Сонгинохайрхан","32-р хороо, 13-р хороо","Эмээлт уулын баруун хоолой /18472/, Улаан овоот /17175/"
3244062,,Төмөр замын хамгаалалтын шугам,Polygon,106.547113,47.822284,Тусгай зориулалтын бүс,“Эмээлт Эко Аж Үйлдвэрийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө,Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2024 оны 07 сарын 24-ний өдрийн 94 дүгээр тогтоол,Төмөр замын хамгаалалтын шугам,"Хан-Уул, Сонгинохайрхан","32-р хороо, 13-р хороо","Эмээлт уулын баруун хоолой /18472/, Улаан овоот /17175/"
3244071,,Паркийн үйлчилгээний цогцолбор,Polygon,107.477786,47.349721,Олон нийт ажил хэргийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Паркийн үйлчилгээний цогцолбор,Багахангай,1-р хороо,Өртөөний хэсэг /12310/
3244072,,Паркийн үйлчилгээний цогцолбор,Polygon,107.476633,47.347774,Олон нийт ажил хэргийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Паркийн үйлчилгээний цогцолбор,Багахангай,1-р хороо,Өртөөний хэсэг /12310/
3244073,,Паркийн үйлчилгээний цогцолбор,Polygon,107.476148,47.350093,Олон нийт ажил хэргийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Паркийн үйлчилгээний цогцолбор,Багахангай,1-р хороо,Өртөөний хэсэг /12310/
3244074,,Барилгын материалын үйлдвэрлэлийн цогцолбор,Polygon,107.479634,47.348679,Үйлдвэрийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Барилгын материалын үйлдвэрлэлийн цогцолбор,Багахангай,1-р хороо,Өртөөний хэсэг /12310/
3244075,,Барилгын материалын үйлдвэрлэлийн цогцолбор,Polygon,107.481372,47.346139,Үйлдвэрийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Барилгын материалын үйлдвэрлэлийн цогцолбор,Багахангай,1-р хороо,Өртөөний хэсэг /12310/
3244077,,Оёмол эдлэлийн үйлдвэрийн цогцолбор,Polygon,107.474502,47.346773,Үйлдвэрийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Оёмол эдлэлийн үйлдвэрийн цогцолбор,Багахангай,1-р хороо,"Өндөр толгой /12330/, Өртөөний хэсэг /12310/"
3244080,,Арьс ширэн бүтээгдэхүүн үйлдвэрлэлийн цогцолбор,Polygon,107.473792,47.348549,Үйлдвэрийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Арьс ширэн бүтээгдэхүүн үйлдвэрлэлийн цогцолбор,Багахангай,1-р хороо,"Өндөр толгой /12330/, Өртөөний хэсэг /12310/"
3244081,,Холимог үйлдвэрийн цогцолбор,Polygon,107.477115,47.34368,Үйлдвэрийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Холимог үйлдвэрийн цогцолбор,Багахангай,1-р хороо,"Үйлдвэрийн хэсэг /12340/, Өртөөний хэсэг /12310/"
3244082,,Ногоон байгууламжийн бүс,Polygon,107.474172,47.347735,Ногоон байгууламжийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Ногоон байгууламж,Багахангай,1-р хороо,"Өндөр толгой /12330/, Өртөөний хэсэг /12310/"
3244083,,Ногоон байгууламжийн бүс,Polygon,107.478285,47.348797,Ногоон байгууламжийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Ногоон байгууламж,Багахангай,1-р хороо,Өртөөний хэсэг /12310/
3244084,,Тээвэр ложистикийн төв,Polygon,107.479307,47.34457,Зам тээвэр логистикийн бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Тээвэр ложистикийн төв,Багахангай,1-р хороо,Өртөөний хэсэг /12310/
3244085,,Нөөц талбай,Polygon,107.475608,47.345344,Тусгай зориулалтын бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Нөөц талбай,Багахангай,1-р хороо,"Өндөр толгой /12330/, Үйлдвэрийн хэсэг /12340/, Өртөөний хэсэг /12310/"
3244086,,Нөөц талбай,Polygon,107.477811,47.346258,Тусгай зориулалтын бүс,"“Багахангай дүүргийн Үйлдвэр, Технологийн Парк”-ийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн Иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 31 дүгээр тогтоол,Нөөц талбай,Багахангай,1-р хороо,Өртөөний хэсэг /12310/
3248773,,Олон нийтийн бүс,Polygon,107.276745,47.733866,Олон нийт ажил хэргийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Олон нийт үйлчилгээний бүс,Налайх,3-р хороо,Баян /12614/
3248774,,Олон нийтийн бүс,Polygon,107.276745,47.732754,Олон нийт ажил хэргийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Олон нийт үйлчилгээний бүс,Налайх,3-р хороо,Баян /12614/
3248775,,Олон нийтийн бүс,Polygon,107.278726,47.73274,Олон нийт ажил хэргийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Олон нийт үйлчилгээний бүс,Налайх,3-р хороо,Баян /12614/
3248776,,Олон нийтийн бүс,Polygon,107.278727,47.73386,Олон нийт ажил хэргийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Олон нийт үйлчилгээний бүс,Налайх,3-р хороо,Баян /12614/
3248777,,Инженер хангамжийн бүс,Polygon,107.288317,47.730589,Инженерийн дэд бүтцийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Инженер хангамжийн бүс,Налайх,3-р хороо,Баян /12614/
3248778,,Инженер хангамжийн бүс,Polygon,107.288315,47.728858,Инженерийн дэд бүтцийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Инженер хангамжийн бүс,Налайх,3-р хороо,Баян /12614/
3248779,,Инженер хангамжийн бүс,Polygon,107.285969,47.728859,Инженерийн дэд бүтцийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Инженер хангамжийн бүс,Налайх,3-р хороо,Баян /12614/
3248781,,Ногоон байгууламж,Polygon,107.274495,47.733357,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248782,,Ногоон байгууламж,Polygon,107.275172,47.733101,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248783,,Ган хийц эдлэлийн үйлдвэрийн бүс,Polygon,107.285504,47.73059,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ган хийц эдлэлийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248784,,Ногоон байгууламж,Polygon,107.281702,47.731817,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248785,,Ногоон байгууламж,Polygon,107.281711,47.731921,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248786,,Ногоон байгууламж,Polygon,107.284133,47.731845,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248787,,Ногоон байгууламж,Polygon,107.284099,47.732011,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248788,,Ногоон байгууламж,Polygon,107.283178,47.731811,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248789,,Ногоон байгууламж,MultiPolygon,107.283201,47.731949,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248794,,Ногоон байгууламж,Polygon,107.287912,47.731748,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248795,,Ногоон байгууламж,Polygon,107.287912,47.731936,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248796,,Ногоон байгууламж,Polygon,107.28869,47.731949,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248797,,Ногоон байгууламж,Polygon,107.288702,47.731781,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248798,,Ногоон байгууламж,Polygon,107.276684,47.729626,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248799,,Ган хийц эдлэлийн үйлдвэрийн бүс,Polygon,107.286906,47.733892,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ган хийц эдлэлийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248800,,Ган хийц эдлэлийн үйлдвэрийн бүс,Polygon,107.286906,47.732736,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ган хийц эдлэлийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248801,,Ган хийц эдлэлийн үйлдвэрийн бүс,Polygon,107.283862,47.733893,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ган хийц эдлэлийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248802,,Ногоон байгууламж,Polygon,107.286917,47.730412,Ногоон байгууламжийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Ногоон байгууламжийн бүс,Налайх,3-р хороо,Баян /12614/
3248805,,Төмөр бетон хийцийн үйлдвэрийн бүс,Polygon,107.282658,47.730591,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Төмөр бетон хийцийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248806,,Төмөр бетон хийцийн үйлдвэрийн бүс,Polygon,107.272015,47.730276,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Төмөр бетон хийцийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248807,,Төмөр бетон хийцийн үйлдвэрийн бүс,Polygon,107.276035,47.730261,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Төмөр бетон хийцийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248808,,Төмөр бетон хийцийн үйлдвэрийн бүс,Polygon,107.280034,47.730259,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Төмөр бетон хийцийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248809,,Төмөр бетон хийцийн үйлдвэрийн бүс,Polygon,107.280377,47.733895,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Төмөр бетон хийцийн үйлдвэрийн бүс,Налайх,3-р хороо,Баян /12614/
3248825,,Үйлдвэр үйлчилгээний бүс,Polygon,107.273216,47.734078,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Үйлдвэр үйлчилгээний бүс,Налайх,3-р хороо,Баян /12614/
3248826,,Жижиг дунд үйлдвэрлэлийн бүс,Polygon,107.2732,47.733404,Үйлдвэрийн бүс,"Налайх дүүргийн үйлдвэрлэл, технологийн паркийн хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2016 оны 04 дүгээр сарын 05-ны өдрийн 52 дугаар тогтоол,Жижиг дунд үйлдвэр,Налайх,3-р хороо,Баян /12614/
