Үзүүлэлт,"Аймаг, нийслэл",Он,value
"Ноос, тонн",Төвийн бүс,2021,8250.3
"Ноос, тонн",Төвийн бүс,2020,8734.1
"Ноос, тонн",Төвийн бүс,2019,8119.4
"Ноос, тонн",Төвийн бүс,2018,7214.2
"Ноос, тонн",Төвийн бүс,2017,6726.4
"Ноос, тонн",Төвийн бүс,2016,6153.4
"Ноос, тонн",Төвийн бүс,2015,5781.8
"Ноос, тонн",Төвийн бүс,2014,5357.0
"Ноос, тонн",Төвийн бүс,2013,4782.5
"Ноос, тонн",Төвийн бүс,2012,4227.4
"Ноос, тонн",Төвийн бүс,2011,3915.3
"Ноос, тонн",Төвийн бүс,2010,4336.1
"Ноос, тонн",    Дорноговь,2025,687.612
"Ноос, тонн",    Дорноговь,2024,835.8
"Ноос, тонн",    Дорноговь,2023,1460.4
"Ноос, тонн",    Дорноговь,2022,1551.0
"Ноос, тонн",    Дорноговь,2021,1418.3
"Ноос, тонн",    Дорноговь,2020,1367.6
"Ноос, тонн",    Дорноговь,2019,1238.2
"Ноос, тонн",    Дорноговь,2018,947.1
"Ноос, тонн",    Дорноговь,2017,818.7
"Ноос, тонн",    Дорноговь,2016,811.0
"Ноос, тонн",    Дорноговь,2015,759.5
"Ноос, тонн",    Дорноговь,2014,848.5
"Ноос, тонн",    Дорноговь,2013,737.2
"Ноос, тонн",    Дорноговь,2012,662.0
"Ноос, тонн",    Дорноговь,2011,584.3
"Ноос, тонн",    Дорноговь,2010,556.2
"Ноос, тонн",    Дундговь,2025,1492.755
"Ноос, тонн",    Дундговь,2024,1481.9
"Ноос, тонн",    Дундговь,2023,1645.4
"Ноос, тонн",    Дундговь,2022,1765.1
"Ноос, тонн",    Дундговь,2021,1870.2
"Ноос, тонн",    Дундговь,2020,2230.0
"Ноос, тонн",    Дундговь,2019,2106.3
"Ноос, тонн",    Дундговь,2018,1796.1
"Ноос, тонн",    Дундговь,2017,1519.8
"Ноос, тонн",    Дундговь,2016,1337.7
"Ноос, тонн",    Дундговь,2015,1188.3
"Ноос, тонн",    Дундговь,2014,1106.7
"Ноос, тонн",    Дундговь,2013,931.0
"Ноос, тонн",    Дундговь,2012,748.2
"Ноос, тонн",    Дундговь,2011,635.7
"Ноос, тонн",    Дундговь,2010,760.6
"Ноос, тонн",    Өмнөговь,2025,670.625
"Ноос, тонн",    Өмнөговь,2024,658.6
"Ноос, тонн",    Өмнөговь,2023,1001.5
"Ноос, тонн",    Өмнөговь,2022,879.9
"Ноос, тонн",    Өмнөговь,2021,928.8
"Ноос, тонн",    Өмнөговь,2020,1008.3
"Ноос, тонн",    Өмнөговь,2019,886.5
"Ноос, тонн",    Өмнөговь,2018,841.7
"Ноос, тонн",    Өмнөговь,2017,715.3
"Ноос, тонн",    Өмнөговь,2016,613.7
"Ноос, тонн",    Өмнөговь,2015,546.1
"Ноос, тонн",    Өмнөговь,2014,481.5
"Ноос, тонн",    Өмнөговь,2013,411.6
"Ноос, тонн",    Өмнөговь,2012,353.5
"Ноос, тонн",    Өмнөговь,2011,292.2
"Ноос, тонн",    Өмнөговь,2010,336.6
"Ноос, тонн",    Сэлэнгэ,2025,591.267
"Ноос, тонн",    Сэлэнгэ,2024,660.3
"Ноос, тонн",    Сэлэнгэ,2023,780.4
"Ноос, тонн",    Сэлэнгэ,2022,967.7
"Ноос, тонн",    Сэлэнгэ,2021,890.0
"Ноос, тонн",    Сэлэнгэ,2020,848.4
"Ноос, тонн",    Сэлэнгэ,2019,803.9
"Ноос, тонн",    Сэлэнгэ,2018,780.2
"Ноос, тонн",    Сэлэнгэ,2017,837.9
"Ноос, тонн",    Сэлэнгэ,2016,768.1
"Ноос, тонн",    Сэлэнгэ,2015,781.5
"Ноос, тонн",    Сэлэнгэ,2014,940.2
"Ноос, тонн",    Сэлэнгэ,2013,922.5
"Ноос, тонн",    Сэлэнгэ,2012,876.6
"Ноос, тонн",    Сэлэнгэ,2011,922.5
"Ноос, тонн",    Сэлэнгэ,2010,1040.3
"Ноос, тонн",    Төв,2025,2250.041
"Ноос, тонн",    Төв,2024,2419.6
"Ноос, тонн",    Төв,2023,2632.6
"Ноос, тонн",    Төв,2022,2800.1
"Ноос, тонн",    Төв,2021,2737.8
"Ноос, тонн",    Төв,2020,2864.1
"Ноос, тонн",    Төв,2019,2695.9
"Ноос, тонн",    Төв,2018,2495.0
"Ноос, тонн",    Төв,2017,2483.4
"Ноос, тонн",    Төв,2016,2307.8
"Ноос, тонн",    Төв,2015,2179.6
"Ноос, тонн",    Төв,2014,1672.5
"Ноос, тонн",    Төв,2013,1506.3
"Ноос, тонн",    Төв,2012,1348.2
"Ноос, тонн",    Төв,2011,1252.8
"Ноос, тонн",    Төв,2010,1376.1
"Ноос, тонн",    Дархан-Уул,2025,98.429
"Ноос, тонн",    Дархан-Уул,2024,108.1
"Ноос, тонн",    Дархан-Уул,2023,106.4
"Ноос, тонн",    Дархан-Уул,2022,189.1
"Ноос, тонн",    Дархан-Уул,2021,186.1
"Ноос, тонн",    Дархан-Уул,2020,187.1
"Ноос, тонн",    Дархан-Уул,2019,170.0
"Ноос, тонн",    Дархан-Уул,2018,159.6
"Ноос, тонн",    Дархан-Уул,2017,171.7
"Ноос, тонн",    Дархан-Уул,2016,152.0
"Ноос, тонн",    Дархан-Уул,2015,177.4
"Ноос, тонн",    Дархан-Уул,2014,181.8
"Ноос, тонн",    Дархан-Уул,2013,170.6
"Ноос, тонн",    Дархан-Уул,2012,156.9
"Ноос, тонн",    Дархан-Уул,2011,160.2
"Ноос, тонн",    Дархан-Уул,2010,198.5
"Ноос, тонн",    Говьсүмбэр,2025,167.582
"Ноос, тонн",    Говьсүмбэр,2024,208.9
"Ноос, тонн",    Говьсүмбэр,2023,224.6
"Ноос, тонн",    Говьсүмбэр,2022,231.2
"Ноос, тонн",    Говьсүмбэр,2021,219.0
"Ноос, тонн",    Говьсүмбэр,2020,228.5
"Ноос, тонн",    Говьсүмбэр,2019,218.5
"Ноос, тонн",    Говьсүмбэр,2018,194.5
"Ноос, тонн",    Говьсүмбэр,2017,179.6
"Ноос, тонн",    Говьсүмбэр,2016,163.1
"Ноос, тонн",    Говьсүмбэр,2015,149.4
"Ноос, тонн",    Говьсүмбэр,2014,125.6
"Ноос, тонн",    Говьсүмбэр,2013,103.3
"Ноос, тонн",    Говьсүмбэр,2012,82.1
"Ноос, тонн",    Говьсүмбэр,2011,67.7
"Ноос, тонн",    Говьсүмбэр,2010,67.8
"Ноос, тонн",Зүүн бүс,2025,3035.851
"Ноос, тонн",Зүүн бүс,2024,3417.4
"Ноос, тонн",Зүүн бүс,2023,5077.3
"Ноос, тонн",Зүүн бүс,2022,6239.4
"Ноос, тонн",Зүүн бүс,2021,5648.3
"Ноос, тонн",Зүүн бүс,2020,5670.3
"Ноос, тонн",Зүүн бүс,2019,5411.1
"Ноос, тонн",Зүүн бүс,2018,5242.9
"Ноос, тонн",Зүүн бүс,2017,4639.5
"Ноос, тонн",Зүүн бүс,2016,4115.4
"Ноос, тонн",Зүүн бүс,2015,3807.0
"Ноос, тонн",Зүүн бүс,2014,3001.8
"Ноос, тонн",Зүүн бүс,2013,2768.6
"Ноос, тонн",Зүүн бүс,2012,2531.8
"Ноос, тонн",Зүүн бүс,2011,2431.4
"Ноос, тонн",Зүүн бүс,2010,2305.1
"Ноос, тонн",    Дорнод,2025,1177.665
"Ноос, тонн",    Дорнод,2024,1294.2
"Ноос, тонн",    Дорнод,2023,1537.1
"Ноос, тонн",    Дорнод,2022,1529.2
"Ноос, тонн",    Дорнод,2021,1354.3
"Ноос, тонн",    Дорнод,2020,1311.0
"Ноос, тонн",    Дорнод,2019,1193.2
"Ноос, тонн",    Дорнод,2018,1388.6
"Ноос, тонн",    Дорнод,2017,1150.8
"Ноос, тонн",    Дорнод,2016,1031.5
"Ноос, тонн",    Дорнод,2015,932.9
"Ноос, тонн",    Дорнод,2014,684.5
"Ноос, тонн",    Дорнод,2013,676.0
"Ноос, тонн",    Дорнод,2012,642.0
"Ноос, тонн",    Дорнод,2011,636.7
"Ноос, тонн",    Дорнод,2010,666.5
"Ноос, тонн",    Сүхбаатар,2025,744.63
"Ноос, тонн",    Сүхбаатар,2024,828.5
"Ноос, тонн",    Сүхбаатар,2023,1523.4
"Ноос, тонн",    Сүхбаатар,2022,2345.9
"Ноос, тонн",    Сүхбаатар,2021,2132.5
"Ноос, тонн",    Сүхбаатар,2020,2107.0
"Ноос, тонн",    Сүхбаатар,2019,2051.3
"Ноос, тонн",    Сүхбаатар,2018,1770.2
"Ноос, тонн",    Сүхбаатар,2017,1465.9
"Ноос, тонн",    Сүхбаатар,2016,1436.0
"Ноос, тонн",    Сүхбаатар,2015,1355.6
"Ноос, тонн",    Сүхбаатар,2014,1116.0
"Ноос, тонн",    Сүхбаатар,2013,1001.4
"Ноос, тонн",    Сүхбаатар,2012,910.6
"Ноос, тонн",    Сүхбаатар,2011,882.4
"Ноос, тонн",    Сүхбаатар,2010,773.2
"Ноос, тонн",    Хэнтий,2025,1113.555
"Ноос, тонн",    Хэнтий,2024,1294.7
"Ноос, тонн",    Хэнтий,2023,2016.7
"Ноос, тонн",    Хэнтий,2022,2364.3
"Ноос, тонн",    Хэнтий,2021,2161.5
"Ноос, тонн",    Хэнтий,2020,2252.3
"Ноос, тонн",    Хэнтий,2019,2166.7
"Ноос, тонн",    Хэнтий,2018,2084.1
"Ноос, тонн",    Хэнтий,2017,1837.4
"Ноос, тонн",    Хэнтий,2016,1647.9
"Ноос, тонн",    Хэнтий,2015,1518.5
"Ноос, тонн",    Хэнтий,2014,1201.3
"Ноос, тонн",    Хэнтий,2013,1091.2
"Ноос, тонн",    Хэнтий,2012,979.1
"Ноос, тонн",    Хэнтий,2011,912.3
"Ноос, тонн",    Хэнтий,2010,865.3
"Ноос, тонн",Улаанбаатар,2025,155.476
"Ноос, тонн",Улаанбаатар,2024,170.8
"Ноос, тонн",Улаанбаатар,2023,174.8
"Ноос, тонн",Улаанбаатар,2022,267.2
"Ноос, тонн",Улаанбаатар,2021,273.8
"Ноос, тонн",Улаанбаатар,2020,277.3
"Ноос, тонн",Улаанбаатар,2019,263.7
"Ноос, тонн",Улаанбаатар,2018,177.8
"Ноос, тонн",Улаанбаатар,2017,185.4
"Ноос, тонн",Улаанбаатар,2016,170.1
"Ноос, тонн",Улаанбаатар,2015,167.4
"Ноос, тонн",Улаанбаатар,2014,151.8
"Ноос, тонн",Улаанбаатар,2013,140.8
"Ноос, тонн",Улаанбаатар,2012,119.4
"Ноос, тонн",Улаанбаатар,2011,114.7
"Ноос, тонн",Улаанбаатар,2010,155.9
"Ноос, тонн",    Улаанбаатар,2025,155.476
"Ноос, тонн",    Улаанбаатар,2024,170.8
"Ноос, тонн",    Улаанбаатар,2023,174.8
"Ноос, тонн",    Улаанбаатар,2022,267.2
"Ноос, тонн",    Улаанбаатар,2021,273.8
"Ноос, тонн",    Улаанбаатар,2020,277.3
"Ноос, тонн",    Улаанбаатар,2019,263.7
"Ноос, тонн",    Улаанбаатар,2018,177.8
"Ноос, тонн",    Улаанбаатар,2017,185.4
"Ноос, тонн",    Улаанбаатар,2016,170.1
"Ноос, тонн",    Улаанбаатар,2015,167.4
"Ноос, тонн",    Улаанбаатар,2014,151.8
"Ноос, тонн",    Улаанбаатар,2013,140.8
"Ноос, тонн",    Улаанбаатар,2012,119.4
"Ноос, тонн",    Улаанбаатар,2011,114.7
"Ноос, тонн",    Улаанбаатар,2010,155.9
"Сүү, тонн",Улсын дүн,2025,295391.029
"Сүү, тонн",Улсын дүн,2024,252894.3
"Сүү, тонн",Улсын дүн,2023,266253.6
"Сүү, тонн",Улсын дүн,2022,220739.1
"Сүү, тонн",Улсын дүн,2021,186576.1
"Сүү, тонн",Улсын дүн,2020,200165.5
"Сүү, тонн",Улсын дүн,2019,193244.9
"Сүү, тонн",Улсын дүн,2018,719872.3
"Сүү, тонн",Улсын дүн,2017,731585.3
"Сүү, тонн",Улсын дүн,2016,711827.7
"Сүү, тонн",Улсын дүн,2015,695279.4
"Сүү, тонн",Улсын дүн,2014,765376.3
"Сүү, тонн",Улсын дүн,2013,666953.0
"Сүү, тонн",Улсын дүн,2012,588022.4
"Сүү, тонн",Улсын дүн,2011,529946.3
"Сүү, тонн",Улсын дүн,2010,365750.8
"Сүү, тонн",Баруун бүс,2025,49369.169
"Сүү, тонн",Баруун бүс,2024,42763.9
"Сүү, тонн",Баруун бүс,2023,42046.7
"Сүү, тонн",Баруун бүс,2022,63278.4
"Сүү, тонн",Баруун бүс,2021,53935.7
"Сүү, тонн",Баруун бүс,2020,57776.6
"Сүү, тонн",Баруун бүс,2019,50804.7
"Сүү, тонн",Баруун бүс,2018,161914.0
"Сүү, тонн",Баруун бүс,2017,160744.2
"Сүү, тонн",Баруун бүс,2016,156805.5
"Сүү, тонн",Баруун бүс,2015,153400.4
"Сүү, тонн",Баруун бүс,2014,177313.6
"Сүү, тонн",Баруун бүс,2013,151996.0
"Сүү, тонн",Баруун бүс,2012,129191.7
"Сүү, тонн",Баруун бүс,2011,119539.2
"Сүү, тонн",Баруун бүс,2010,69146.1
"Сүү, тонн",    Баян-Өлгий,2025,10538.957
"Сүү, тонн",    Баян-Өлгий,2024,9875.5
"Сүү, тонн",    Баян-Өлгий,2023,9920.0
"Сүү, тонн",    Баян-Өлгий,2022,15124.1
"Сүү, тонн",    Баян-Өлгий,2021,13403.6
"Сүү, тонн",    Баян-Өлгий,2020,13799.6
"Сүү, тонн",    Баян-Өлгий,2019,13223.2
"Сүү, тонн",    Баян-Өлгий,2018,50651.7
"Сүү, тонн",    Баян-Өлгий,2017,48213.8
"Сүү, тонн",    Баян-Өлгий,2016,50172.8
"Сүү, тонн",    Баян-Өлгий,2015,48002.8
"Сүү, тонн",    Баян-Өлгий,2014,43546.4
"Сүү, тонн",    Баян-Өлгий,2013,36068.5
"Сүү, тонн",    Баян-Өлгий,2012,27341.7
"Сүү, тонн",    Баян-Өлгий,2011,29205.4
"Сүү, тонн",    Баян-Өлгий,2010,20925.8
"Сүү, тонн",    Говь-Алтай,2025,6037.395
"Сүү, тонн",    Говь-Алтай,2024,5550.1
"Сүү, тонн",    Говь-Алтай,2023,6145.0
"Сүү, тонн",    Говь-Алтай,2022,7548.5
"Сүү, тонн",    Говь-Алтай,2021,4169.5
"Сүү, тонн",    Говь-Алтай,2020,7388.8
"Сүү, тонн",    Говь-Алтай,2019,6582.8
"Сүү, тонн",    Говь-Алтай,2018,22249.0
"Сүү, тонн",    Говь-Алтай,2017,25193.8
"Сүү, тонн",    Говь-Алтай,2016,23628.3
"Сүү, тонн",    Говь-Алтай,2015,20266.5
"Сүү, тонн",    Говь-Алтай,2014,26160.7
"Сүү, тонн",    Говь-Алтай,2013,22247.0
"Сүү, тонн",    Говь-Алтай,2012,19356.1
"Сүү, тонн",    Говь-Алтай,2011,17346.6
"Сүү, тонн",    Говь-Алтай,2010,3578.9
"Сүү, тонн",    Завхан,2025,10312.092
"Сүү, тонн",    Завхан,2024,8404.3
"Сүү, тонн",    Завхан,2023,10057.2
"Сүү, тонн",    Завхан,2022,5995.3
"Сүү, тонн",    Завхан,2021,5244.5
"Сүү, тонн",    Завхан,2020,5534.3
"Сүү, тонн",    Завхан,2019,5277.7
"Сүү, тонн",    Завхан,2018,31979.0
"Сүү, тонн",    Завхан,2017,32747.1
"Сүү, тонн",    Завхан,2016,30853.0
"Сүү, тонн",    Завхан,2015,30048.7
"Сүү, тонн",    Завхан,2014,41232.2
"Сүү, тонн",    Завхан,2013,35606.1
"Сүү, тонн",    Завхан,2012,31814.7
"Сүү, тонн",    Завхан,2011,26799.1
"Сүү, тонн",    Завхан,2010,15333.5
"Сүү, тонн",    Увс,2025,16229.384
"Сүү, тонн",    Увс,2024,13329.1
"Сүү, тонн",    Увс,2023,10470.2
"Сүү, тонн",    Увс,2022,20233.8
"Сүү, тонн",    Увс,2021,18131.2
"Сүү, тонн",    Увс,2020,17396.2
"Сүү, тонн",    Увс,2019,14956.8
"Сүү, тонн",    Увс,2018,28069.3
"Сүү, тонн",    Увс,2017,25112.4
"Сүү, тонн",    Увс,2016,21872.9
"Сүү, тонн",    Увс,2015,26340.0
"Сүү, тонн",    Увс,2014,37079.9
"Сүү, тонн",    Увс,2013,31929.2
"Сүү, тонн",    Увс,2012,28142.6
"Сүү, тонн",    Увс,2011,26176.8
"Сүү, тонн",    Увс,2010,16306.2
"Сүү, тонн",    Ховд,2025,6251.34
"Сүү, тонн",    Ховд,2024,5604.9
"Сүү, тонн",    Ховд,2023,5454.4
"Сүү, тонн",    Ховд,2022,14376.7
"Сүү, тонн",    Ховд,2021,12986.9
"Сүү, тонн",    Ховд,2020,13657.6
"Сүү, тонн",    Ховд,2019,10764.1
"Сүү, тонн",    Ховд,2018,28965.0
"Сүү, тонн",    Ховд,2017,29477.1
"Сүү, тонн",    Ховд,2016,30278.5
"Сүү, тонн",    Ховд,2015,28742.4
"Сүү, тонн",    Ховд,2014,29294.4
"Сүү, тонн",    Ховд,2013,26145.2
"Сүү, тонн",    Ховд,2012,22536.7
"Сүү, тонн",    Ховд,2011,20011.2
"Сүү, тонн",    Ховд,2010,13001.7
"Сүү, тонн",Хангайн бүс,2025,109437.797
"Сүү, тонн",Хангайн бүс,2024,94060.6
"Сүү, тонн",Хангайн бүс,2023,75811.0
"Сүү, тонн",Хангайн бүс,2022,64168.9
"Сүү, тонн",Хангайн бүс,2021,50214.3
"Сүү, тонн",Хангайн бүс,2020,56717.3
"Сүү, тонн",Хангайн бүс,2019,60264.8
"Сүү, тонн",Хангайн бүс,2018,248494.1
"Сүү, тонн",Хангайн бүс,2017,276020.1
"Сүү, тонн",Хангайн бүс,2016,266600.6
"Сүү, тонн",Хангайн бүс,2015,250305.2
"Сүү, тонн",Хангайн бүс,2014,265113.4
"Сүү, тонн",Хангайн бүс,2013,233360.4
"Сүү, тонн",Хангайн бүс,2012,206401.6
"Сүү, тонн",Хангайн бүс,2011,183400.8
"Сүү, тонн",Хангайн бүс,2010,124200.0
"Сүү, тонн",    Архангай,2025,24580.121
"Сүү, тонн",    Архангай,2024,21880.9
"Сүү, тонн",    Архангай,2023,23666.7
"Сүү, тонн",    Архангай,2022,14158.2
"Сүү, тонн",    Архангай,2021,12771.0
"Сүү, тонн",    Архангай,2020,13618.2
"Сүү, тонн",    Архангай,2019,13029.3
"Сүү, тонн",    Архангай,2018,71623.4
"Сүү, тонн",    Архангай,2017,75047.1
"Сүү, тонн",    Архангай,2016,71765.7
"Сүү, тонн",    Архангай,2015,70664.2
"Сүү, тонн",    Архангай,2014,70663.2
"Сүү, тонн",    Архангай,2013,66088.8
"Сүү, тонн",    Архангай,2012,57334.6
"Сүү, тонн",    Архангай,2011,50091.1
"Сүү, тонн",    Архангай,2010,33511.5
"Сүү, тонн",    Баянхонгор,2025,13166.807
"Сүү, тонн",    Баянхонгор,2024,10676.6
"Сүү, тонн",    Баянхонгор,2023,3656.2
"Сүү, тонн",    Баянхонгор,2022,5866.1
"Сүү, тонн",    Баянхонгор,2021,2193.5
"Сүү, тонн",    Баянхонгор,2020,6213.0
"Сүү, тонн",    Баянхонгор,2019,5674.2
"Сүү, тонн",    Баянхонгор,2018,31001.4
"Сүү, тонн",    Баянхонгор,2017,43836.0
"Сүү, тонн",    Баянхонгор,2016,37985.4
"Сүү, тонн",    Баянхонгор,2015,37808.3
"Сүү, тонн",    Баянхонгор,2014,49232.3
"Сүү, тонн",    Баянхонгор,2013,43471.1
"Сүү, тонн",    Баянхонгор,2012,38274.0
"Сүү, тонн",    Баянхонгор,2011,33158.9
"Сүү, тонн",    Баянхонгор,2010,15589.5
"Сүү, тонн",    Булган,2025,20444.203
"Сүү, тонн",    Булган,2024,17659.9
"Сүү, тонн",    Булган,2023,8274.3
"Сүү, тонн",    Булган,2022,12724.8
"Сүү, тонн",    Булган,2021,11180.1
"Сүү, тонн",    Булган,2020,10504.3
"Сүү, тонн",    Булган,2019,10684.0
"Сүү, тонн",    Булган,2018,28638.7
"Сүү, тонн",    Булган,2017,30168.7
"Сүү, тонн",    Булган,2016,33852.2
"Сүү, тонн",    Булган,2015,32907.9
"Сүү, тонн",    Булган,2014,44792.6
"Сүү, тонн",    Булган,2013,37846.1
"Сүү, тонн",    Булган,2012,33885.6
"Сүү, тонн",    Булган,2011,31077.3
"Сүү, тонн",    Булган,2010,26419.5
"Сүү, тонн",    Өвөрхангай,2025,22985.956
"Сүү, тонн",    Өвөрхангай,2024,19690.9
"Сүү, тонн",    Өвөрхангай,2023,10120.8
"Сүү, тонн",    Өвөрхангай,2022,14828.6
"Сүү, тонн",    Өвөрхангай,2021,9153.8
"Сүү, тонн",    Өвөрхангай,2020,12378.0
"Сүү, тонн",    Өвөрхангай,2019,16519.8
"Сүү, тонн",    Өвөрхангай,2018,47671.3
"Сүү, тонн",    Өвөрхангай,2017,64300.4
"Сүү, тонн",    Өвөрхангай,2016,59484.9
"Сүү, тонн",    Өвөрхангай,2015,51100.1
"Сүү, тонн",    Өвөрхангай,2014,48711.8
"Сүү, тонн",    Өвөрхангай,2013,40461.2
"Сүү, тонн",    Өвөрхангай,2012,33087.8
"Сүү, тонн",    Өвөрхангай,2011,27486.8
"Сүү, тонн",    Өвөрхангай,2010,11086.5
"Сүү, тонн",    Хөвсгөл,2025,22874.029
"Сүү, тонн",    Хөвсгөл,2024,19612.4
"Сүү, тонн",    Хөвсгөл,2023,27092.1
"Сүү, тонн",    Хөвсгөл,2022,14613.4
"Сүү, тонн",    Хөвсгөл,2021,13297.2
"Сүү, тонн",    Хөвсгөл,2020,12587.6
"Сүү, тонн",    Хөвсгөл,2019,12850.2
"Сүү, тонн",    Хөвсгөл,2018,66564.0
"Сүү, тонн",    Хөвсгөл,2017,58972.5
"Сүү, тонн",    Хөвсгөл,2016,59712.7
"Сүү, тонн",    Хөвсгөл,2015,54252.3
"Сүү, тонн",    Хөвсгөл,2014,47671.3
"Сүү, тонн",    Хөвсгөл,2013,40240.6
"Сүү, тонн",    Хөвсгөл,2012,39006.0
"Сүү, тонн",    Хөвсгөл,2011,36783.3
"Сүү, тонн",    Хөвсгөл,2010,33313.5
"Сүү, тонн",    Орхон,2025,5386.681
"Сүү, тонн",    Орхон,2024,4539.8
"Сүү, тонн",    Орхон,2023,3000.8
"Сүү, тонн",    Орхон,2022,1977.8
"Сүү, тонн",    Орхон,2021,1618.7
"Сүү, тонн",    Орхон,2020,1416.3
"Сүү, тонн",    Орхон,2019,1507.2
"Сүү, тонн",    Орхон,2018,2995.3
"Сүү, тонн",    Орхон,2017,3695.4
"Сүү, тонн",    Орхон,2016,3799.7
"Сүү, тонн",    Орхон,2015,3572.4
"Сүү, тонн",    Орхон,2014,4042.2
"Сүү, тонн",    Орхон,2013,5252.7
"Сүү, тонн",    Орхон,2012,4813.6
"Сүү, тонн",    Орхон,2011,4803.3
"Сүү, тонн",    Орхон,2010,4279.7
"Сүү, тонн",Төвийн бүс,2025,82757.601
"Сүү, тонн",Төвийн бүс,2024,68760.9
"Сүү, тонн",Төвийн бүс,2023,76037.7
"Сүү, тонн",Төвийн бүс,2022,57100.7
"Сүү, тонн",Төвийн бүс,2021,48913.8
"Сүү, тонн",Төвийн бүс,2020,51290.1
"Сүү, тонн",Төвийн бүс,2019,49745.3
"Сүү, тонн",Төвийн бүс,2018,177309.3
"Сүү, тонн",Төвийн бүс,2017,180575.3
"Сүү, тонн",Төвийн бүс,2016,181161.4
"Сүү, тонн",Төвийн бүс,2015,186597.9
"Сүү, тонн",Төвийн бүс,2014,189677.8
"Сүү, тонн",Төвийн бүс,2013,165079.3
"Сүү, тонн",Төвийн бүс,2012,144764.9
"Сүү, тонн",Төвийн бүс,2011,126712.2
"Сүү, тонн",Төвийн бүс,2010,87626.5
"Сүү, тонн",    Дорноговь,2025,1049.794
"Сүү, тонн",    Дорноговь,2024,579.8
"Сүү, тонн",    Дорноговь,2023,825.5
"Сүү, тонн",    Дорноговь,2022,2079.3
"Сүү, тонн",    Дорноговь,2021,1873.8
"Сүү, тонн",    Дорноговь,2020,1827.5
"Сүү, тонн",    Дорноговь,2019,1672.6
"Сүү, тонн",    Дорноговь,2018,20107.6
"Сүү, тонн",    Дорноговь,2017,19012.4
"Сүү, тонн",    Дорноговь,2016,15337.1
"Сүү, тонн",    Дорноговь,2015,17888.7
"Сүү, тонн",    Дорноговь,2014,18005.4
"Сүү, тонн",    Дорноговь,2013,16332.3
"Сүү, тонн",    Дорноговь,2012,13400.1
"Сүү, тонн",    Дорноговь,2011,12801.1
"Сүү, тонн",    Дорноговь,2010,9612.6
"Сүү, тонн",    Дундговь,2025,14069.317
"Сүү, тонн",    Дундговь,2024,8869.5
"Сүү, тонн",    Дундговь,2023,1878.8
"Сүү, тонн",    Дундговь,2022,3290.8
"Сүү, тонн",    Дундговь,2021,2175.8
"Сүү, тонн",    Дундговь,2020,2696.9
"Сүү, тонн",    Дундговь,2019,3219.1
"Сүү, тонн",    Дундговь,2018,29217.0
"Сүү, тонн",    Дундговь,2017,30712.6
"Сүү, тонн",    Дундговь,2016,25313.3
"Сүү, тонн",    Дундговь,2015,25598.6
"Сүү, тонн",    Дундговь,2014,28932.3
"Сүү, тонн",    Дундговь,2013,23928.2
"Сүү, тонн",    Дундговь,2012,19697.3
"Сүү, тонн",    Дундговь,2011,16190.3
"Сүү, тонн",    Дундговь,2010,6714.9
"Сүү, тонн",    Өмнөговь,2025,1876.405
"Сүү, тонн",    Өмнөговь,2024,708.1
"Сүү, тонн",    Өмнөговь,2023,488.1
"Сүү, тонн",    Өмнөговь,2022,4003.5
"Сүү, тонн",    Өмнөговь,2021,1578.5
"Сүү, тонн",    Өмнөговь,2020,3121.3
"Сүү, тонн",    Өмнөговь,2019,3527.4
"Сүү, тонн",    Өмнөговь,2018,14401.1
"Сүү, тонн",    Өмнөговь,2017,21051.8
"Сүү, тонн",    Өмнөговь,2016,17444.9
"Сүү, тонн",    Өмнөговь,2015,16277.8
"Сүү, тонн",    Өмнөговь,2014,16907.7
"Сүү, тонн",    Өмнөговь,2013,16493.6
"Сүү, тонн",    Өмнөговь,2012,15059.0
"Сүү, тонн",    Өмнөговь,2011,13770.1
"Сүү, тонн",    Өмнөговь,2010,4667.5
"Сүү, тонн",    Сэлэнгэ,2025,27335.841
"Сүү, тонн",    Сэлэнгэ,2024,25558.0
"Сүү, тонн",    Сэлэнгэ,2023,32641.7
"Сүү, тонн",    Сэлэнгэ,2022,20027.9
"Сүү, тонн",    Сэлэнгэ,2021,18720.6
"Сүү, тонн",    Сэлэнгэ,2020,17211.2
"Сүү, тонн",    Сэлэнгэ,2019,15957.9
"Сүү, тонн",    Сэлэнгэ,2018,37658.6
"Сүү, тонн",    Сэлэнгэ,2017,32974.2
"Сүү, тонн",    Сэлэнгэ,2016,38221.0
"Сүү, тонн",    Сэлэнгэ,2015,37226.4
"Сүү, тонн",    Сэлэнгэ,2014,33676.9
"Сүү, тонн",    Сэлэнгэ,2013,31226.1
"Сүү, тонн",    Сэлэнгэ,2012,29273.5
"Сүү, тонн",    Сэлэнгэ,2011,27114.4
"Сүү, тонн",    Сэлэнгэ,2010,21662.7
"Сүү, тонн",    Төв,2025,31607.762
"Сүү, тонн",    Төв,2024,27228.4
"Сүү, тонн",    Төв,2023,33774.3
"Сүү, тонн",    Төв,2022,20197.4
"Сүү, тонн",    Төв,2021,17620.5
"Сүү, тонн",    Төв,2020,19525.7
"Сүү, тонн",    Төв,2019,18740.1
"Сүү, тонн",    Төв,2018,61571.4
"Сүү, тонн",    Төв,2017,63138.5
"Сүү, тонн",    Төв,2016,70688.4
"Сүү, тонн",    Төв,2015,74104.8
"Сүү, тонн",    Төв,2014,76064.6
