Үзүүлэлт,Бүс,Он,value
Сумын эрүүл мэндийн төв,Улсын дүн,2021,321.0
Сумын эрүүл мэндийн төв,Улсын дүн,2020,322.0
Сумын эрүүл мэндийн төв,Улсын дүн,2019,321.0
Сумын эрүүл мэндийн төв,Улсын дүн,2018,273.0
Сумын эрүүл мэндийн төв,Улсын дүн,2017,273.0
Сумын эрүүл мэндийн төв,Улсын дүн,2016,273.0
Сумын эрүүл мэндийн төв,Улсын дүн,2015,272.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2024,85.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2023,85.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2022,86.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2021,88.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2020,88.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2019,88.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2018,71.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2017,71.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2016,71.0
Сумын эрүүл мэндийн төв,    Баруун бүс,2015,71.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2024,13.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2023,13.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2022,14.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2021,14.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2020,14.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2019,14.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2018,9.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2017,9.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2016,9.0
Сумын эрүүл мэндийн төв,            Баян-Өлгий,2015,9.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2024,17.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2023,17.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2022,17.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2021,19.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2020,19.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2019,19.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2018,14.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2017,14.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2016,14.0
Сумын эрүүл мэндийн төв,            Говь-Алтай,2015,14.0
Сумын эрүүл мэндийн төв,            Завхан,2024,22.0
Сумын эрүүл мэндийн төв,            Завхан,2023,22.0
Сумын эрүүл мэндийн төв,            Завхан,2022,22.0
Сумын эрүүл мэндийн төв,            Завхан,2021,22.0
Сумын эрүүл мэндийн төв,            Завхан,2020,22.0
Сумын эрүүл мэндийн төв,            Завхан,2019,22.0
Сумын эрүүл мэндийн төв,            Завхан,2018,19.0
Сумын эрүүл мэндийн төв,            Завхан,2017,19.0
Сумын эрүүл мэндийн төв,            Завхан,2016,19.0
Сумын эрүүл мэндийн төв,            Завхан,2015,19.0
Сумын эрүүл мэндийн төв,            Увс,2024,18.0
Сумын эрүүл мэндийн төв,            Увс,2023,18.0
Сумын эрүүл мэндийн төв,            Увс,2022,18.0
Сумын эрүүл мэндийн төв,            Увс,2021,18.0
Сумын эрүүл мэндийн төв,            Увс,2020,18.0
Сумын эрүүл мэндийн төв,            Увс,2019,18.0
Сумын эрүүл мэндийн төв,            Увс,2018,15.0
Сумын эрүүл мэндийн төв,            Увс,2017,15.0
Сумын эрүүл мэндийн төв,            Увс,2016,15.0
Сумын эрүүл мэндийн төв,            Увс,2015,15.0
Сумын эрүүл мэндийн төв,            Ховд,2024,15.0
Сумын эрүүл мэндийн төв,            Ховд,2023,15.0
Сумын эрүүл мэндийн төв,            Ховд,2022,15.0
Сумын эрүүл мэндийн төв,            Ховд,2021,15.0
Сумын эрүүл мэндийн төв,            Ховд,2020,15.0
Сумын эрүүл мэндийн төв,            Ховд,2019,15.0
Сумын эрүүл мэндийн төв,            Ховд,2018,14.0
Сумын эрүүл мэндийн төв,            Ховд,2017,14.0
Сумын эрүүл мэндийн төв,            Ховд,2016,14.0
Сумын эрүүл мэндийн төв,            Ховд,2015,14.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2024,92.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2023,92.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2022,92.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2021,93.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2020,94.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2019,93.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2018,83.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2017,83.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2016,83.0
Сумын эрүүл мэндийн төв,    Хангайн бүс,2015,82.0
Сумын эрүүл мэндийн төв,            Архангай,2024,18.0
Сумын эрүүл мэндийн төв,            Архангай,2023,18.0
Сумын эрүүл мэндийн төв,            Архангай,2022,18.0
Сумын эрүүл мэндийн төв,            Архангай,2021,18.0
Сумын эрүүл мэндийн төв,            Архангай,2020,18.0
Сумын эрүүл мэндийн төв,            Архангай,2019,18.0
Сумын эрүүл мэндийн төв,            Архангай,2018,17.0
Сумын эрүүл мэндийн төв,            Архангай,2017,17.0
Сумын эрүүл мэндийн төв,            Архангай,2016,17.0
Сумын эрүүл мэндийн төв,            Архангай,2015,16.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2024,19.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2023,19.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2022,19.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2021,19.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2020,19.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2019,19.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2018,16.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2017,16.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2016,16.0
Сумын эрүүл мэндийн төв,            Баянхонгор,2015,16.0
Сумын эрүүл мэндийн төв,            Булган,2024,15.0
Сумын эрүүл мэндийн төв,            Булган,2023,15.0
Сумын эрүүл мэндийн төв,            Булган,2022,15.0
Сумын эрүүл мэндийн төв,            Булган,2021,15.0
Сумын эрүүл мэндийн төв,            Булган,2020,16.0
Сумын эрүүл мэндийн төв,            Булган,2019,16.0
Сумын эрүүл мэндийн төв,            Булган,2018,13.0
Сумын эрүүл мэндийн төв,            Булган,2017,13.0
Сумын эрүүл мэндийн төв,            Булган,2016,13.0
Сумын эрүүл мэндийн төв,            Булган,2015,13.0
Сумын эрүүл мэндийн төв,            Орхон,2024,1.0
Сумын эрүүл мэндийн төв,            Орхон,2023,1.0
Сумын эрүүл мэндийн төв,            Орхон,2022,1.0
Сумын эрүүл мэндийн төв,            Орхон,2021,1.0
Сумын эрүүл мэндийн төв,            Орхон,2020,1.0
Сумын эрүүл мэндийн төв,            Орхон,2019,1.0
Сумын эрүүл мэндийн төв,            Орхон,2018,1.0
Сумын эрүүл мэндийн төв,            Орхон,2017,1.0
Сумын эрүүл мэндийн төв,            Орхон,2016,1.0
Сумын эрүүл мэндийн төв,            Орхон,2015,1.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2024,17.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2023,17.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2022,17.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2021,17.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2020,17.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2019,17.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2018,16.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2017,16.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2016,16.0
Сумын эрүүл мэндийн төв,            Өвөрхангай,2015,16.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2024,22.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2023,22.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2022,22.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2021,23.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2020,23.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2019,22.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2018,20.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2017,20.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2016,20.0
Сумын эрүүл мэндийн төв,            Хөвсгөл,2015,20.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2024,88.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2023,88.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2022,88.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2021,94.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2020,94.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2019,94.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2018,81.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2017,81.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2016,81.0
Сумын эрүүл мэндийн төв,    Төвийн бүс,2015,81.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2024,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2023,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2022,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2021,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2020,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2019,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2018,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2017,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2016,2.0
Сумын эрүүл мэндийн төв,            Говьсүмбэр,2015,2.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2024,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2023,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2022,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2021,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2020,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2019,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2018,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2017,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2016,3.0
Сумын эрүүл мэндийн төв,            Дархан-Уул,2015,3.0
Сумын эрүүл мэндийн төв,            Дорноговь,2024,13.0
Сумын эрүүл мэндийн төв,            Дорноговь,2023,13.0
Сумын эрүүл мэндийн төв,            Дорноговь,2022,13.0
Сумын эрүүл мэндийн төв,            Дорноговь,2021,13.0
Сумын эрүүл мэндийн төв,            Дорноговь,2020,13.0
Сумын эрүүл мэндийн төв,            Дорноговь,2019,13.0
Сумын эрүүл мэндийн төв,            Дорноговь,2018,12.0
Сумын эрүүл мэндийн төв,            Дорноговь,2017,12.0
Сумын эрүүл мэндийн төв,            Дорноговь,2016,12.0
Сумын эрүүл мэндийн төв,            Дорноговь,2015,12.0
Сумын эрүүл мэндийн төв,            Дундговь,2024,15.0
Сумын эрүүл мэндийн төв,            Дундговь,2023,15.0
Сумын эрүүл мэндийн төв,            Дундговь,2022,15.0
Сумын эрүүл мэндийн төв,            Дундговь,2021,15.0
Сумын эрүүл мэндийн төв,            Дундговь,2020,15.0
Сумын эрүүл мэндийн төв,            Дундговь,2019,15.0
Сумын эрүүл мэндийн төв,            Дундговь,2018,13.0
Сумын эрүүл мэндийн төв,            Дундговь,2017,13.0
Сумын эрүүл мэндийн төв,            Дундговь,2016,13.0
Сумын эрүүл мэндийн төв,            Дундговь,2015,13.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2024,14.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2023,14.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2022,14.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2021,14.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2020,14.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2019,14.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2018,11.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2017,11.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2016,11.0
Сумын эрүүл мэндийн төв,            Өмнөговь,2015,11.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2024,15.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2023,15.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2022,15.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2021,21.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2020,21.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2019,21.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2018,14.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2017,14.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2016,14.0
Сумын эрүүл мэндийн төв,            Сэлэнгэ,2015,14.0
Сумын эрүүл мэндийн төв,            Төв,2024,26.0
Сумын эрүүл мэндийн төв,            Төв,2023,26.0
Сумын эрүүл мэндийн төв,            Төв,2022,26.0
Сумын эрүүл мэндийн төв,            Төв,2021,26.0
Сумын эрүүл мэндийн төв,            Төв,2020,26.0
Сумын эрүүл мэндийн төв,            Төв,2019,26.0
Сумын эрүүл мэндийн төв,            Төв,2018,26.0
Сумын эрүүл мэндийн төв,            Төв,2017,26.0
Сумын эрүүл мэндийн төв,            Төв,2016,26.0
Сумын эрүүл мэндийн төв,            Төв,2015,26.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2024,42.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2023,42.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2022,42.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2021,46.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2020,46.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2019,46.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2018,38.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2017,38.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2016,38.0
Сумын эрүүл мэндийн төв,    Зүүн бүс,2015,38.0
Сумын эрүүл мэндийн төв,            Дорнод,2024,13.0
Сумын эрүүл мэндийн төв,            Дорнод,2023,13.0
Сумын эрүүл мэндийн төв,            Дорнод,2022,13.0
Сумын эрүүл мэндийн төв,            Дорнод,2021,13.0
Сумын эрүүл мэндийн төв,            Дорнод,2020,13.0
Сумын эрүүл мэндийн төв,            Дорнод,2019,13.0
Сумын эрүүл мэндийн төв,            Дорнод,2018,10.0
Сумын эрүүл мэндийн төв,            Дорнод,2017,10.0
Сумын эрүүл мэндийн төв,            Дорнод,2016,10.0
Сумын эрүүл мэндийн төв,            Дорнод,2015,10.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2024,12.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2023,12.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2022,12.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2021,12.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2020,12.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2019,12.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2018,11.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2017,11.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2016,11.0
Сумын эрүүл мэндийн төв,            Сүхбаатар,2015,11.0
Сумын эрүүл мэндийн төв,            Хэнтий,2024,17.0
Сумын эрүүл мэндийн төв,            Хэнтий,2023,17.0
Сумын эрүүл мэндийн төв,            Хэнтий,2022,17.0
Сумын эрүүл мэндийн төв,            Хэнтий,2021,21.0
Сумын эрүүл мэндийн төв,            Хэнтий,2020,21.0
Сумын эрүүл мэндийн төв,            Хэнтий,2019,21.0
Сумын эрүүл мэндийн төв,            Хэнтий,2018,17.0
Сумын эрүүл мэндийн төв,            Хэнтий,2017,17.0
Сумын эрүүл мэндийн төв,            Хэнтий,2016,17.0
Сумын эрүүл мэндийн төв,            Хэнтий,2015,17.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2024,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2023,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2022,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2021,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2020,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2019,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2018,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2017,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2016,0.0
Сумын эрүүл мэндийн төв,    Улаанбаатар,2015,0.0
Сумын эрүүл мэндийн төв,            Улаанбаатар,2024,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2023,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2022,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2021,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2020,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2019,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2018,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2017,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2016,
Сумын эрүүл мэндийн төв,            Улаанбаатар,2015,
Сум дундын эмнэлэг,Улсын дүн,2024,0.0
Сум дундын эмнэлэг,Улсын дүн,2023,0.0
Сум дундын эмнэлэг,Улсын дүн,2022,0.0
Сум дундын эмнэлэг,Улсын дүн,2021,0.0
Сум дундын эмнэлэг,Улсын дүн,2020,0.0
Сум дундын эмнэлэг,Улсын дүн,2019,0.0
Сум дундын эмнэлэг,Улсын дүн,2018,39.0
Сум дундын эмнэлэг,Улсын дүн,2017,39.0
Сум дундын эмнэлэг,Улсын дүн,2016,39.0
Сум дундын эмнэлэг,Улсын дүн,2015,39.0
Сум дундын эмнэлэг,    Баруун бүс,2024,0.0
Сум дундын эмнэлэг,    Баруун бүс,2023,0.0
Сум дундын эмнэлэг,    Баруун бүс,2022,0.0
Сум дундын эмнэлэг,    Баруун бүс,2021,0.0
Сум дундын эмнэлэг,    Баруун бүс,2020,0.0
Сум дундын эмнэлэг,    Баруун бүс,2019,0.0
Сум дундын эмнэлэг,    Баруун бүс,2018,13.0
Сум дундын эмнэлэг,    Баруун бүс,2017,13.0
Сум дундын эмнэлэг,    Баруун бүс,2016,13.0
Сум дундын эмнэлэг,    Баруун бүс,2015,13.0
Сум дундын эмнэлэг,            Баян-Өлгий,2024,0.0
Сум дундын эмнэлэг,            Баян-Өлгий,2023,0.0
Сум дундын эмнэлэг,            Баян-Өлгий,2022,0.0
Сум дундын эмнэлэг,            Баян-Өлгий,2021,0.0
Сум дундын эмнэлэг,            Баян-Өлгий,2020,0.0
Сум дундын эмнэлэг,            Баян-Өлгий,2019,0.0
Сум дундын эмнэлэг,            Баян-Өлгий,2018,3.0
Сум дундын эмнэлэг,            Баян-Өлгий,2017,3.0
Сум дундын эмнэлэг,            Баян-Өлгий,2016,3.0
Сум дундын эмнэлэг,            Баян-Өлгий,2015,3.0
Сум дундын эмнэлэг,            Говь-Алтай,2024,0.0
Сум дундын эмнэлэг,            Говь-Алтай,2023,0.0
Сум дундын эмнэлэг,            Говь-Алтай,2022,0.0
Сум дундын эмнэлэг,            Говь-Алтай,2021,0.0
Сум дундын эмнэлэг,            Говь-Алтай,2020,0.0
Сум дундын эмнэлэг,            Говь-Алтай,2019,0.0
Сум дундын эмнэлэг,            Говь-Алтай,2018,3.0
Сум дундын эмнэлэг,            Говь-Алтай,2017,3.0
Сум дундын эмнэлэг,            Говь-Алтай,2016,3.0
Сум дундын эмнэлэг,            Говь-Алтай,2015,3.0
Сум дундын эмнэлэг,            Завхан,2024,0.0
Сум дундын эмнэлэг,            Завхан,2023,0.0
Сум дундын эмнэлэг,            Завхан,2022,0.0
Сум дундын эмнэлэг,            Завхан,2021,0.0
Сум дундын эмнэлэг,            Завхан,2020,0.0
Сум дундын эмнэлэг,            Завхан,2019,0.0
Сум дундын эмнэлэг,            Завхан,2018,3.0
Сум дундын эмнэлэг,            Завхан,2017,3.0
Сум дундын эмнэлэг,            Завхан,2016,3.0
Сум дундын эмнэлэг,            Завхан,2015,3.0
Сум дундын эмнэлэг,            Увс,2024,0.0
Сум дундын эмнэлэг,            Увс,2023,0.0
Сум дундын эмнэлэг,            Увс,2022,0.0
Сум дундын эмнэлэг,            Увс,2021,0.0
Сум дундын эмнэлэг,            Увс,2020,0.0
Сум дундын эмнэлэг,            Увс,2019,0.0
Сум дундын эмнэлэг,            Увс,2018,3.0
Сум дундын эмнэлэг,            Увс,2017,3.0
Сум дундын эмнэлэг,            Увс,2016,3.0
Сум дундын эмнэлэг,            Увс,2015,3.0
Сум дундын эмнэлэг,            Ховд,2024,0.0
Сум дундын эмнэлэг,            Ховд,2023,0.0
Сум дундын эмнэлэг,            Ховд,2022,0.0
Сум дундын эмнэлэг,            Ховд,2021,0.0
Сум дундын эмнэлэг,            Ховд,2020,0.0
Сум дундын эмнэлэг,            Ховд,2019,0.0
Сум дундын эмнэлэг,            Ховд,2018,1.0
Сум дундын эмнэлэг,            Ховд,2017,1.0
Сум дундын эмнэлэг,            Ховд,2016,1.0
Сум дундын эмнэлэг,            Ховд,2015,1.0
Сум дундын эмнэлэг,    Хангайн бүс,2024,0.0
Сум дундын эмнэлэг,    Хангайн бүс,2023,0.0
Сум дундын эмнэлэг,    Хангайн бүс,2022,0.0
Сум дундын эмнэлэг,    Хангайн бүс,2021,0.0
Сум дундын эмнэлэг,    Хангайн бүс,2020,0.0
Сум дундын эмнэлэг,    Хангайн бүс,2019,0.0
Сум дундын эмнэлэг,    Хангайн бүс,2018,13.0
Сум дундын эмнэлэг,    Хангайн бүс,2017,13.0
Сум дундын эмнэлэг,    Хангайн бүс,2016,13.0
Сум дундын эмнэлэг,    Хангайн бүс,2015,13.0
Сум дундын эмнэлэг,            Архангай,2024,0.0
Сум дундын эмнэлэг,            Архангай,2023,0.0
Сум дундын эмнэлэг,            Архангай,2022,0.0
Сум дундын эмнэлэг,            Архангай,2021,0.0
Сум дундын эмнэлэг,            Архангай,2020,0.0
Сум дундын эмнэлэг,            Архангай,2019,0.0
Сум дундын эмнэлэг,            Архангай,2018,2.0
Сум дундын эмнэлэг,            Архангай,2017,2.0
Сум дундын эмнэлэг,            Архангай,2016,2.0
Сум дундын эмнэлэг,            Архангай,2015,2.0
Сум дундын эмнэлэг,            Баянхонгор,2024,0.0
Сум дундын эмнэлэг,            Баянхонгор,2023,0.0
Сум дундын эмнэлэг,            Баянхонгор,2022,0.0
Сум дундын эмнэлэг,            Баянхонгор,2021,0.0
Сум дундын эмнэлэг,            Баянхонгор,2020,0.0
Сум дундын эмнэлэг,            Баянхонгор,2019,0.0
Сум дундын эмнэлэг,            Баянхонгор,2018,3.0
Сум дундын эмнэлэг,            Баянхонгор,2017,3.0
Сум дундын эмнэлэг,            Баянхонгор,2016,3.0
Сум дундын эмнэлэг,            Баянхонгор,2015,3.0
Сум дундын эмнэлэг,            Булган,2024,0.0
Сум дундын эмнэлэг,            Булган,2023,0.0
Сум дундын эмнэлэг,            Булган,2022,0.0
Сум дундын эмнэлэг,            Булган,2021,0.0
Сум дундын эмнэлэг,            Булган,2020,0.0
Сум дундын эмнэлэг,            Булган,2019,0.0
Сум дундын эмнэлэг,            Булган,2018,2.0
Сум дундын эмнэлэг,            Булган,2017,2.0
Сум дундын эмнэлэг,            Булган,2016,2.0
Сум дундын эмнэлэг,            Булган,2015,2.0
Сум дундын эмнэлэг,            Орхон,2024,0.0
Сум дундын эмнэлэг,            Орхон,2023,0.0
Сум дундын эмнэлэг,            Орхон,2022,0.0
Сум дундын эмнэлэг,            Орхон,2021,0.0
Сум дундын эмнэлэг,            Орхон,2020,0.0
Сум дундын эмнэлэг,            Орхон,2019,0.0
Сум дундын эмнэлэг,            Орхон,2018,0.0
Сум дундын эмнэлэг,            Орхон,2017,0.0
Сум дундын эмнэлэг,            Орхон,2016,0.0
Сум дундын эмнэлэг,            Орхон,2015,0.0
Сум дундын эмнэлэг,            Өвөрхангай,2024,0.0
Сум дундын эмнэлэг,            Өвөрхангай,2023,0.0
Сум дундын эмнэлэг,            Өвөрхангай,2022,0.0
Сум дундын эмнэлэг,            Өвөрхангай,2021,0.0
Сум дундын эмнэлэг,            Өвөрхангай,2020,0.0
Сум дундын эмнэлэг,            Өвөрхангай,2019,0.0
Сум дундын эмнэлэг,            Өвөрхангай,2018,1.0
Сум дундын эмнэлэг,            Өвөрхангай,2017,1.0
Сум дундын эмнэлэг,            Өвөрхангай,2016,1.0
Сум дундын эмнэлэг,            Өвөрхангай,2015,1.0
Сум дундын эмнэлэг,            Хөвсгөл,2024,0.0
Сум дундын эмнэлэг,            Хөвсгөл,2023,0.0
Сум дундын эмнэлэг,            Хөвсгөл,2022,0.0
Сум дундын эмнэлэг,            Хөвсгөл,2021,0.0
Сум дундын эмнэлэг,            Хөвсгөл,2020,0.0
Сум дундын эмнэлэг,            Хөвсгөл,2019,0.0
Сум дундын эмнэлэг,            Хөвсгөл,2018,5.0
Сум дундын эмнэлэг,            Хөвсгөл,2017,5.0
Сум дундын эмнэлэг,            Хөвсгөл,2016,5.0
Сум дундын эмнэлэг,            Хөвсгөл,2015,5.0
Сум дундын эмнэлэг,    Төвийн бүс,2024,0.0
Сум дундын эмнэлэг,    Төвийн бүс,2023,0.0
Сум дундын эмнэлэг,    Төвийн бүс,2022,0.0
Сум дундын эмнэлэг,    Төвийн бүс,2021,0.0
Сум дундын эмнэлэг,    Төвийн бүс,2020,0.0
Сум дундын эмнэлэг,    Төвийн бүс,2019,0.0
Сум дундын эмнэлэг,    Төвийн бүс,2018,7.0
Сум дундын эмнэлэг,    Төвийн бүс,2017,7.0
Сум дундын эмнэлэг,    Төвийн бүс,2016,7.0
Сум дундын эмнэлэг,    Төвийн бүс,2015,7.0
Сум дундын эмнэлэг,            Говьсүмбэр,2024,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2023,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2022,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2021,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2020,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2019,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2018,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2017,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2016,0.0
Сум дундын эмнэлэг,            Говьсүмбэр,2015,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2024,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2023,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2022,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2021,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2020,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2019,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2018,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2017,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2016,0.0
Сум дундын эмнэлэг,            Дархан-Уул,2015,0.0
