publication_date,title_mn,article_url,archive_page
2025-11-06,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 06-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76033/,7
2025-11-07,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 07-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76037/,6
2025-11-10,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 10-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76054/,6
2025-11-11,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 11-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76071/,6
2025-11-12,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 12-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76082/,6
2025-11-13,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 13-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76098/,6
2025-11-14,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 14-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76106/,6
2025-11-20,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 20-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76131/,6
2025-11-25,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 25-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76154/,6
2025-11-27,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 27-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76173/,6
2025-11-28,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын 28-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76181/,6
2025-12-04,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 04-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76218/,6
2025-12-05,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 05-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76229/,6
2025-12-11,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 11-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76275/,5
2025-12-11,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 10 дугаар сарын ирцийн мэдээ,https://www.parliament.mn/nn/76276/,5
2025-12-12,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 12-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76281/,5
2025-12-18,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 18-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76329/,5
2025-12-19,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 19-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76342/,5
2025-12-23,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 23-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76351/,5
2025-12-23,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 11 дүгээр сарын ирцийн мэдээ,https://www.parliament.mn/nn/76386/,5
2025-12-25,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 25-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76405/,5
2025-12-26,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 2025 оны 12 дугаар сарын 26-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76412/,5
2025-12-30,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 12 дугаар сарын 30-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76426/,5
2025-12-31,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 12 дугаар сарын 31-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76436/,5
2026-01-13,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы ирцийн мэдээ,https://www.parliament.mn/nn/77592/,5
2026-01-14,Монгол Улсын Их Хурлын 2025 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 12 дугаар сарын ирцийн мэдээ,https://www.parliament.mn/nn/76512/,4
2026-03-16,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 03 дугаар сарын 16-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76796/,4
2026-03-27,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 03 дугаар сарын 27-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76884/,4
2026-03-30,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 03 дугаар сарын 30-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76893/,4
2026-03-30,ТББХ:Улсын Их Хурлын даргын үүрэгт ажлаас чөлөөлөгдөх хүсэлтийг хүлээн авахыг дэмжив,https://www.parliament.mn/nn/76896/,4
2026-03-31,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 03 дугаар сарын 31-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76910/,4
2026-04-02,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 02-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76935/,4
2026-04-03,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 03-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76942/,4
2026-04-09,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 09-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76981/,4
2026-04-10,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 10-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/76988/,4
2026-04-10,Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 3 дугаар сарын ирцийн мэдээ,https://www.parliament.mn/nn/76996/,4
2026-04-16,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 16-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77025/,4
2026-04-17,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 17-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77036/,3
2026-04-23,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 23-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77070/,3
2026-04-24,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 24-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77087/,3
2026-04-30,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 04 дүгээр сарын 30-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77124/,3
2026-05-01,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 01-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77138/,3
2026-05-07,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 07-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77198/,3
2026-05-08,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 08-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77213/,3
2026-05-11,Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 4 дүгээр сарын ирцийн мэдээ,https://www.parliament.mn/nn/77236/,3
2026-05-14,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 14-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77271/,3
2026-05-15,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 15-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77286/,3
2026-05-21,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 21-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77330/,3
2026-05-22,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 22-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77352/,3
2026-05-28,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 28-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77409/,2
2026-05-29,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 05 дугаар сарын 29-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77419/,2
2026-06-02,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 02-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77438/,2
2026-06-04,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 04-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77476/,2
2026-06-05,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 05-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77501/,2
2026-06-05,Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 5 дугаар сарын ирцийн мэдээ,https://www.parliament.mn/nn/77506/,2
2026-06-11,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 11-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77556/,2
2026-06-12,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 12-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77567/,2
2026-06-18,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 18-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77616/,2
2026-06-19,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 19-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77634/,2
2026-06-25,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 25-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77685/,2
2026-06-26,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 26-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77695/,2
2026-06-30,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 06 дугаар сарын 30-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77739/,1
2026-07-01,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 07 дугаар сарын 01-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77760/,1
2026-07-02,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 07 дугаар сарын 02-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77774/,1
2026-07-03,Монгол Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 07 дугаар сарын 03-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/77792/,1
2026-07-06,Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 6 дугаар сарын ирцийн мэдээ,https://www.parliament.mn/nn/77815/,1
2026-07-08,Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны 7 дугаар сарын ирцийн мэдээ,https://www.parliament.mn/nn/77824/,1
2026-07-09,Улсын Их Хурлын 2026 оны хаврын ээлжит чуулганы нэгдсэн хуралдааны ирцийн мэдээ,https://www.parliament.mn/nn/77828/,1
2026-09-07,Монгол Улсын Их Хурлын 2026 оны ээлжит бус чуулганы 09 дүгээр сарын 07-ны өдрийн нэгдсэн хуралдааны ирцийн мэдээ,https://www.parliament.mn/nn/78009/,1
2026-09-14,Монгол Улсын Их Хурлын 2026 оны ээлжит бус чуулганы 09 дүгээр сарын 14-ний өдрийн нэгдсэн хуралдааны ирцийн мэдээ,https://www.parliament.mn/nn/78055/,1
2026-09-15,Монгол Улсын Их Хурлын 2026 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 09 дугаар сарын 15-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/78062/,1
2026-09-17,Монгол Улсын Их Хурлын 2026 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 09 дугаар сарын 17-ны өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/78080/,1
2026-09-21,Монгол Улсын Их Хурлын 2026 оны намрын ээлжит чуулганы нэгдсэн хуралдааны 09 дугаар сарын 21-ний өдрийн ирцийн мэдээ,https://www.parliament.mn/nn/78100/,1
